u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000000,10000
0.0100,0.000000,0.000000,10000
0.0150,0.000000,0.000000,10000
0.0200,0.000000,0.000000,10000
0.0250,0.000000,0.000000,10000
0.0300,0.000000,0.000000,10000
0.0350,0.000000,0.000010,10000
0.0400,0.000000,0.000010,10000
0.0450,0.000000,0.000010,10000
0.0500,0.000001,0.000031,10000
0.0550,0.000002,0.000043,10000
0.0600,0.000004,0.000067,10000
0.0650,0.000011,0.000116,10000
0.0700,0.000023,0.000194,10000
0.0750,0.000046,0.000305,10000
0.0800,0.000094,0.000511,10000
0.0850,0.000175,0.000723,10000
0.0900,0.000309,0.000993,10000
0.0950,0.000511,0.001328,10000
0.1000,0.000811,0.001762,10000
0.1050,0.001163,0.002100,10000
0.1100,0.001544,0.002388,10000
0.1150,0.001942,0.002595,10000
0.1200,0.002348,0.002781,10000
0.1250,0.002746,0.002893,10000
0.1300,0.003145,0.003004,10000
0.1350,0.003520,0.003074,10000
0.1400,0.003855,0.003104,10000
0.1450,0.004157,0.003156,10000
0.1500,0.004421,0.003192,10000
0.1550,0.004673,0.003281,10000
0.1600,0.004922,0.003384,10000
0.1650,0.005182,0.003798,10000
0.1700,0.005436,0.003912,10000
0.1750,0.005726,0.004191,10000
0.1800,0.006050,0.004392,10000
0.1850,0.006452,0.004784,10000
0.1900,0.006938,0.005365,10000
0.1950,0.007450,0.005701,10000
0.2000,0.008017,0.006118,10000
0.2050,0.008619,0.006513,10000
0.2100,0.009350,0.007482,10000
0.2150,0.010045,0.008010,10000
0.2200,0.010797,0.008594,10000
0.2250,0.011581,0.009047,10000
0.2300,0.012402,0.009391,10000
0.2350,0.013205,0.009624,10000
0.2400,0.014019,0.009777,10000
0.2450,0.014792,0.009916,10000
0.2500,0.015560,0.010044,10000
0.2550,0.016290,0.010170,10000
0.2600,0.016988,0.010251,10000
0.2650,0.017611,0.010248,10000
0.2700,0.018220,0.010239,10000
0.2750,0.018786,0.010210,10000
0.2800,0.019328,0.010210,10000
0.2850,0.019846,0.010204,10000
0.2900,0.020334,0.010247,10000
0.2950,0.020832,0.010294,10000
0.3000,0.021303,0.010302,10000
0.3050,0.021770,0.010345,10000
0.3100,0.022174,0.010341,10000
0.3150,0.022559,0.010336,10000
0.3200,0.022922,0.010381,10000
0.3250,0.023288,0.010410,10000
0.3300,0.023634,0.010451,10000
0.3350,0.023970,0.010502,10000
0.3400,0.024329,0.010625,10000
0.3450,0.024667,0.010703,10000
0.3500,0.024993,0.010752,10000
0.3550,0.025352,0.010890,10000
0.3600,0.025699,0.011002,10000
0.3650,0.026074,0.011240,10000
0.3700,0.026443,0.011443,10000
0.3750,0.026829,0.011632,10000
0.3800,0.027223,0.011889,10000
0.3850,0.027647,0.012210,10000
0.3900,0.028050,0.012408,10000
0.3950,0.028447,0.012522,10000
0.4000,0.028873,0.012680,10000
0.4050,0.029255,0.012794,10000
0.4100,0.029667,0.012945,10000
0.4150,0.030079,0.013138,10000
0.4200,0.030489,0.013256,10000
0.4250,0.030880,0.013332,10000
0.4300,0.031302,0.013411,10000
0.4350,0.031752,0.013522,10000
0.4400,0.032156,0.013637,10000
0.4450,0.032579,0.013763,10000
0.4500,0.033015,0.013876,10000
0.4550,0.033446,0.013951,10000
0.4600,0.033922,0.014072,10000
0.4650,0.034376,0.014173,10000
0.4700,0.034822,0.014294,10000
0.4750,0.035316,0.014493,10000
0.4800,0.035794,0.014649,10000
0.4850,0.036287,0.014826,10000
0.4900,0.036719,0.014968,10000
0.4950,0.037197,0.015114,10000
0.5000,0.037690,0.015277,10000
0.5050,0.038153,0.015421,10000
0.5100,0.038596,0.015561,10000
0.5150,0.039030,0.015686,10000
0.5200,0.039492,0.015816,10000
0.5250,0.039975,0.015951,10000
0.5300,0.040461,0.016085,10000
0.5350,0.040954,0.016216,10000
0.5400,0.041451,0.016346,10000
0.5450,0.041979,0.016501,10000
0.5500,0.042491,0.016691,10000
0.5550,0.043048,0.016824,10000
0.5600,0.043595,0.016972,10000
0.5650,0.044138,0.017101,10000
0.5700,0.044740,0.017254,10000
0.5750,0.045328,0.017439,10000
0.5800,0.045935,0.017574,10000
0.5850,0.046514,0.017678,10000
0.5900,0.047135,0.017828,10000
0.5950,0.047772,0.017997,10000
0.6000,0.048349,0.018103,10000
0.6050,0.049012,0.018229,10000
0.6100,0.049639,0.018375,10000
0.6150,0.050297,0.018546,10000
0.6200,0.050915,0.018632,10000
0.6250,0.051568,0.018731,10000
0.6300,0.052235,0.018885,10000
0.6350,0.052876,0.019036,10000
0.6400,0.053571,0.019234,10000
0.6450,0.054151,0.019351,10000
0.6500,0.054732,0.019466,10000
0.6550,0.055325,0.019591,10000
0.6600,0.055944,0.019738,10000
0.6650,0.056570,0.019876,10000
0.6700,0.057210,0.020019,10000
0.6750,0.057866,0.020179,10000
0.6800,0.058498,0.020315,10000
0.6850,0.059095,0.020424,10000
0.6900,0.059716,0.020532,10000
0.6950,0.060329,0.020672,10000
0.7000,0.060960,0.020797,10000
0.7050,0.061600,0.020942,10000
0.7100,0.062177,0.021028,10000
0.7150,0.062818,0.021152,10000
0.7200,0.063452,0.021282,10000
0.7250,0.064101,0.021444,10000
0.7300,0.064723,0.021564,10000
0.7350,0.065327,0.021679,10000
0.7400,0.065981,0.021814,10000
0.7450,0.066647,0.021982,10000
0.7500,0.067303,0.022099,10000
0.7550,0.067985,0.022238,10000
0.7600,0.068633,0.022420,10000
0.7650,0.069311,0.022583,10000
0.7700,0.069970,0.022716,10000
0.7750,0.070665,0.022915,10000
0.7800,0.071379,0.023086,10000
0.7850,0.072066,0.023316,10000
0.7900,0.072778,0.023475,10000
0.7950,0.073453,0.023649,10000
0.8000,0.074165,0.023827,10000
0.8050,0.074869,0.023991,10000
0.8100,0.075586,0.024178,10000
0.8150,0.076382,0.024413,10000
0.8200,0.077131,0.024612,10000
0.8250,0.077888,0.024778,10000
0.8300,0.078663,0.025048,10000
0.8350,0.079459,0.025208,10000
0.8400,0.080237,0.025413,10000
0.8450,0.081054,0.025728,10000
0.8500,0.081894,0.025964,10000
0.8550,0.082758,0.026283,10000
0.8600,0.083634,0.026583,10000
0.8650,0.084520,0.026807,10000
0.8700,0.085391,0.027001,10000
