F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
3.6493,0.000000,0.000000,1.000000,10000
7.2985,0.000000,0.000000,1.000000,10000
10.9478,0.000000,0.000000,1.000000,10000
14.5971,0.000000,0.000000,1.000000,10000
18.2464,0.000000,0.000000,1.000000,10000
21.8956,0.000000,0.000000,1.000000,10000
25.5449,0.000000,0.000000,1.000000,10000
29.1942,0.000000,0.000000,1.000000,10000
32.8435,0.000000,0.000000,1.000000,10000
36.4927,0.000001,0.000001,1.000000,10000
40.1420,0.000003,0.000003,1.000000,10000
43.7913,0.000006,0.000006,1.000000,10000
47.4406,0.000014,0.000014,1.000000,10000
51.0898,0.000034,0.000034,1.000000,10000
54.7391,0.000067,0.000067,1.000000,10000
58.3884,0.000102,0.000102,1.000000,10000
62.0376,0.000156,0.000156,1.000000,10000
65.6869,0.000251,0.000251,1.000000,10000
69.3362,0.000377,0.000377,1.000000,10000
72.9855,0.000523,0.000523,1.000000,10000
76.6347,0.000683,0.000683,1.000000,10000
80.2840,0.000850,0.000850,1.000000,10000
83.9333,0.001063,0.001063,1.000000,10000
87.5826,0.001330,0.001330,1.000000,10000
91.2318,0.001671,0.001671,1.000000,10000
94.8811,0.002021,0.002021,1.000000,10000
98.5304,0.002362,0.002362,1.000000,10000
102.1796,0.002670,0.002670,1.000000,10000
105.8289,0.002918,0.002918,1.000000,10000
109.4782,0.003167,0.003167,1.000000,10000
113.1275,0.003367,0.003367,1.000000,10000
116.7767,0.003597,0.003597,1.000000,10000
120.4260,0.003850,0.003850,1.000000,10000
124.0753,0.004083,0.004083,1.000000,10000
127.7246,0.004284,0.004284,1.000000,10000
131.3738,0.004468,0.004468,1.000000,10000
135.0231,0.004693,0.004693,1.000000,10000
138.6724,0.004939,0.004939,1.000000,10000
142.3217,0.005206,0.005206,1.000000,10000
145.9709,0.005538,0.005538,1.000000,10000
149.6202,0.005907,0.005907,1.000000,10000
153.2695,0.006351,0.006351,1.000000,10000
156.9187,0.006853,0.006853,1.000000,10000
160.5680,0.007386,0.007386,1.000000,10000
164.2173,0.007940,0.007940,1.000000,10000
167.8666,0.008553,0.008553,1.000000,10000
171.5158,0.009148,0.009148,1.000000,10000
175.1651,0.009796,0.009796,1.000000,10000
178.8144,0.010485,0.010485,1.000000,10000
182.4637,0.011155,0.011155,1.000000,10000
186.1129,0.011836,0.011836,1.000000,10000
189.7622,0.012464,0.012464,1.000000,10000
193.4115,0.013044,0.013044,1.000000,10000
197.0608,0.013582,0.013582,1.000000,10000
200.7100,0.014090,0.014090,1.000000,10000
204.3593,0.014583,0.014583,1.000000,10000
208.0086,0.015059,0.015059,1.000000,10000
211.6578,0.015523,0.015523,1.000000,10000
215.3071,0.015970,0.015970,1.000000,10000
218.9564,0.016396,0.016396,1.000000,10000
222.6057,0.016789,0.016789,1.000000,10000
226.2549,0.017149,0.017149,1.000000,10000
229.9042,0.017468,0.017468,1.000000,10000
233.5535,0.017794,0.017794,1.000000,10000
237.2028,0.018136,0.018136,1.000000,10000
240.8520,0.018462,0.018462,1.000000,10000
244.5013,0.018766,0.018766,1.000000,10000
248.1506,0.019063,0.019063,1.000000,10000
251.7998,0.019353,0.019353,1.000000,10000
255.4491,0.019614,0.019614,1.000000,10000
259.0984,0.019868,0.019868,1.000000,10000
262.7477,0.020134,0.020134,1.000000,10000
266.3969,0.020425,0.020425,1.000000,10000
270.0462,0.020692,0.020692,1.000000,10000
273.6955,0.020970,0.020970,1.000000,10000
277.3448,0.021262,0.021262,1.000000,10000
280.9940,0.021570,0.021570,1.000000,10000
284.6433,0.021882,0.021882,1.000000,10000
288.2926,0.022187,0.022187,1.000000,10000
291.9419,0.022513,0.022513,1.000000,10000
295.5911,0.022842,0.022842,1.000000,10000
299.2404,0.023165,0.023165,1.000000,10000
302.8897,0.023501,0.023501,1.000000,10000
306.5389,0.023861,0.023861,1.000000,10000
310.1882,0.024174,0.024174,1.000000,10000
313.8375,0.024500,0.024500,1.000000,10000
317.4868,0.024843,0.024843,1.000000,10000
321.1360,0.025201,0.025201,1.000000,10000
324.7853,0.025566,0.025566,1.000000,10000
328.4346,0.025931,0.025931,1.000000,10000
332.0839,0.026279,0.026279,1.000000,10000
335.7331,0.026632,0.026632,1.000000,10000
339.3824,0.026966,0.026966,1.000000,10000
343.0317,0.027332,0.027332,1.000000,10000
346.6810,0.027690,0.027690,1.000000,10000
350.3302,0.028049,0.028049,1.000000,10000
353.9795,0.028392,0.028392,1.000000,10000
357.6288,0.028730,0.028730,1.000000,10000
361.2780,0.029092,0.029092,1.000000,10000
364.9273,0.029447,0.029447,1.000000,10000
368.5766,0.029810,0.029810,1.000000,10000
372.2259,0.030176,0.030176,1.000000,10000
375.8751,0.030574,0.030574,1.000000,10000
379.5244,0.030977,0.030977,1.000000,10000
383.1737,0.031387,0.031387,1.000000,10000
386.8230,0.031770,0.031770,1.000000,10000
390.4722,0.032134,0.032134,1.000000,10000
394.1215,0.032499,0.032499,1.000000,10000
397.7708,0.032856,0.032856,1.000000,10000
401.4201,0.033222,0.033222,1.000000,10000
405.0693,0.033695,0.033599,0.999900,9999
408.7186,0.034064,0.033967,0.999900,9999
412.3679,0.034456,0.034360,0.999900,9999
416.0171,0.034810,0.034714,0.999900,9999
419.6664,0.035206,0.035110,0.999900,9999
423.3157,0.035709,0.035516,0.999800,9998
426.9650,0.036216,0.035927,0.999700,9997
430.6142,0.036994,0.036319,0.999300,9993
434.2635,0.037614,0.036748,0.999100,9991
437.9128,0.038670,0.037129,0.998400,9984
441.5621,0.039459,0.037534,0.998000,9980
445.2113,0.040325,0.037920,0.997500,9975
448.8606,0.041477,0.038304,0.996700,9967
452.5099,0.042545,0.038700,0.996000,9960
456.1591,0.043898,0.039094,0.995000,9950
459.8084,0.045318,0.039459,0.993900,9939
463.4577,0.047324,0.039835,0.992200,9922
467.1070,0.048779,0.040237,0.991100,9911
470.7562,0.050390,0.040604,0.989800,9898
474.4055,0.051827,0.040991,0.988700,9887
478.0548,0.053467,0.041388,0.987400,9874
481.7041,0.054789,0.041757,0.986400,9864
485.3533,0.055846,0.042149,0.985700,9857
489.0026,0.057174,0.042525,0.984700,9847
492.6519,0.058015,0.042893,0.984200,9842
496.3012,0.059325,0.043252,0.983200,9832
499.9504,0.060468,0.043636,0.982400,9824
503.5997,0.061513,0.044019,0.981700,9817
507.2490,0.062353,0.044388,0.981200,9812
510.8982,0.063243,0.044807,0.980700,9807
514.5475,0.064390,0.045198,0.979900,9799
518.1968,0.065935,0.045607,0.978700,9787
521.8461,0.067329,0.046056,0.977700,9777
525.4953,0.068605,0.046483,0.976800,9768
529.1446,0.069990,0.046926,0.975800,9758
532.7939,0.071428,0.047325,0.974700,9747
536.4432,0.073169,0.047744,0.973300,9733
540.0924,0.074435,0.048164,0.972400,9724
543.7417,0.076438,0.048561,0.970700,9707
547.3910,0.077930,0.048922,0.969500,9695
551.0403,0.079421,0.049283,0.968300,9683
554.6895,0.080708,0.049631,0.967300,9673
558.3388,0.082099,0.049988,0.966200,9662
561.9881,0.083899,0.050378,0.964700,9647
565.6373,0.085309,0.050757,0.963600,9636
569.2866,0.087117,0.051156,0.962100,9621
572.9359,0.088818,0.051544,0.960700,9607
576.5852,0.090431,0.051939,0.959400,9594
580.2344,0.092221,0.052324,0.957900,9579
583.8837,0.094574,0.052704,0.955800,9558
587.5330,0.096320,0.053143,0.954400,9544
591.1823,0.098911,0.053578,0.952100,9521
594.8315,0.102048,0.053990,0.949200,9492
598.4808,0.105172,0.054393,0.946300,9463
602.1301,0.108472,0.054784,0.943200,9432
605.7793,0.112530,0.055179,0.939300,9393
609.4286,0.115842,0.055589,0.936200,9362
613.0779,0.119486,0.055951,0.932700,9327
616.7272,0.122886,0.056359,0.929500,9295
620.3764,0.127508,0.056664,0.924900,9249
624.0257,0.132061,0.056998,0.920400,9204
627.6750,0.136725,0.057354,0.915800,9158
631.3243,0.140299,0.057758,0.912400,9124
634.9735,0.144537,0.058068,0.908200,9082
638.6228,0.148380,0.058463,0.904500,9045
642.2721,0.152580,0.058841,0.900400,9004
645.9214,0.157487,0.059171,0.895500,8955
649.5706,0.161750,0.059520,0.891300,8913
653.2199,0.165560,0.059892,0.887600,8876
656.8692,0.169880,0.060206,0.883300,8833
660.5184,0.173693,0.060588,0.879600,8796
664.1677,0.178785,0.060932,0.874500,8745
667.8170,0.184695,0.061249,0.868500,8685
671.4663,0.189618,0.061624,0.863600,8636
675.1155,0.194827,0.062008,0.858400,8584
678.7648,0.201457,0.062303,0.851600,8516
682.4141,0.206044,0.062736,0.847100,8471
686.0634,0.212629,0.063100,0.840400,8404
689.7126,0.217545,0.063600,0.835600,8356
693.3619,0.223158,0.064045,0.830000,8300
697.0112,0.229151,0.064390,0.823900,8239
700.6605,0.235029,0.064828,0.818000,8180
704.3097,0.242487,0.065145,0.810300,8103
707.9590,0.248142,0.065551,0.804600,8046
711.6083,0.255009,0.065842,0.797500,7975
