F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
1.0652,0.000000,0.000000,1.000000,10000
2.1303,0.000000,0.000000,1.000000,10000
3.1955,0.000000,0.000000,1.000000,10000
4.2607,0.000000,0.000000,1.000000,10000
5.3258,0.000005,0.000005,1.000000,10000
6.3910,0.000006,0.000006,1.000000,10000
7.4562,0.000006,0.000006,1.000000,10000
8.5213,0.000008,0.000008,1.000000,10000
9.5865,0.000012,0.000012,1.000000,10000
10.6517,0.000016,0.000016,1.000000,10000
11.7168,0.000024,0.000024,1.000000,10000
12.7820,0.000030,0.000030,1.000000,10000
13.8472,0.000043,0.000043,1.000000,10000
14.9123,0.000055,0.000055,1.000000,10000
15.9775,0.000076,0.000076,1.000000,10000
17.0426,0.000103,0.000103,1.000000,10000
18.1078,0.000137,0.000137,1.000000,10000
19.1730,0.000192,0.000192,1.000000,10000
20.2381,0.000252,0.000252,1.000000,10000
21.3033,0.000312,0.000312,1.000000,10000
22.3685,0.000391,0.000391,1.000000,10000
23.4336,0.000489,0.000489,1.000000,10000
24.4988,0.000613,0.000613,1.000000,10000
25.5640,0.000763,0.000763,1.000000,10000
26.6291,0.000940,0.000940,1.000000,10000
27.6943,0.001140,0.001140,1.000000,10000
28.7595,0.001359,0.001359,1.000000,10000
29.8246,0.001623,0.001623,1.000000,10000
30.8898,0.001928,0.001928,1.000000,10000
31.9550,0.002281,0.002281,1.000000,10000
33.0201,0.002651,0.002651,1.000000,10000
34.0853,0.003027,0.003027,1.000000,10000
35.1505,0.003423,0.003423,1.000000,10000
36.2156,0.003838,0.003838,1.000000,10000
37.2808,0.004266,0.004266,1.000000,10000
38.3460,0.004745,0.004745,1.000000,10000
39.4111,0.005220,0.005220,1.000000,10000
40.4763,0.005644,0.005644,1.000000,10000
41.5415,0.006112,0.006112,1.000000,10000
42.6066,0.006561,0.006561,1.000000,10000
43.6718,0.006999,0.006999,1.000000,10000
44.7369,0.007457,0.007457,1.000000,10000
45.8021,0.007931,0.007931,1.000000,10000
46.8673,0.008428,0.008428,1.000000,10000
47.9324,0.008936,0.008936,1.000000,10000
48.9976,0.009471,0.009471,1.000000,10000
50.0628,0.010010,0.010010,1.000000,10000
51.1279,0.010574,0.010574,1.000000,10000
52.1931,0.011106,0.011106,1.000000,10000
53.2583,0.011633,0.011633,1.000000,10000
54.3234,0.012219,0.012219,1.000000,10000
55.3886,0.012761,0.012761,1.000000,10000
56.4538,0.013353,0.013353,1.000000,10000
57.5189,0.013928,0.013928,1.000000,10000
58.5841,0.014560,0.014560,1.000000,10000
59.6493,0.015139,0.015139,1.000000,10000
60.7144,0.015818,0.015818,1.000000,10000
61.7796,0.016462,0.016462,1.000000,10000
62.8448,0.017145,0.017145,1.000000,10000
63.9099,0.017794,0.017794,1.000000,10000
64.9751,0.018555,0.018555,1.000000,10000
66.0403,0.019316,0.019316,1.000000,10000
67.1054,0.020129,0.020129,1.000000,10000
68.1706,0.021045,0.020947,0.999900,9999
69.2358,0.021848,0.021750,0.999900,9999
70.3009,0.022655,0.022557,0.999900,9999
71.3661,0.023483,0.023385,0.999900,9999
72.4312,0.024340,0.024242,0.999900,9999
73.4964,0.025223,0.025126,0.999900,9999
74.5616,0.026109,0.026011,0.999900,9999
75.6267,0.027161,0.026966,0.999800,9998
76.6919,0.028124,0.027833,0.999700,9997
77.7571,0.029079,0.028788,0.999700,9997
78.8222,0.030076,0.029785,0.999700,9997
79.8874,0.031184,0.030796,0.999600,9996
80.9526,0.032214,0.031730,0.999500,9995
82.0177,0.033134,0.032650,0.999500,9995
83.0829,0.034125,0.033641,0.999500,9995
84.1481,0.035139,0.034560,0.999400,9994
85.2132,0.036087,0.035509,0.999400,9994
86.2784,0.037063,0.036484,0.999400,9994
87.3436,0.038065,0.037392,0.999300,9993
88.4087,0.039176,0.038407,0.999200,9992
89.4739,0.040209,0.039345,0.999100,9991
90.5391,0.041403,0.040251,0.998800,9988
91.6042,0.042475,0.041133,0.998600,9986
92.6694,0.043719,0.041995,0.998200,9982
93.7346,0.044834,0.042824,0.997900,9979
94.7997,0.045940,0.043645,0.997600,9976
95.8649,0.047062,0.044483,0.997300,9973
96.9301,0.048258,0.045203,0.996800,9968
97.9952,0.049371,0.045841,0.996300,9963
99.0604,0.050627,0.046527,0.995700,9957
100.1255,0.051660,0.047278,0.995400,9954
101.1907,0.052675,0.047914,0.995000,9950
102.2559,0.053719,0.048677,0.994700,9947
103.3210,0.054855,0.049341,0.994200,9942
104.3862,0.056352,0.049987,0.993300,9933
105.4514,0.057816,0.050696,0.992500,9925
106.5165,0.058909,0.051320,0.992000,9920
107.5817,0.060065,0.051911,0.991400,9914
108.6469,0.061422,0.052515,0.990600,9906
109.7120,0.063057,0.053114,0.989500,9895
110.7772,0.064617,0.053735,0.988500,9885
111.8424,0.065706,0.054358,0.988000,9880
112.9075,0.067799,0.054947,0.986400,9864
113.9727,0.069152,0.055552,0.985600,9856
115.0379,0.070951,0.056132,0.984300,9843
116.1030,0.072234,0.056765,0.983600,9836
117.1682,0.074292,0.057420,0.982100,9821
118.2334,0.076537,0.058076,0.980400,9804
119.2985,0.078151,0.058762,0.979400,9794
120.3637,0.080055,0.059361,0.978000,9780
121.4289,0.081877,0.059975,0.976700,9767
122.4940,0.083823,0.060524,0.975200,9752
123.5592,0.085791,0.061098,0.973700,9737
124.6244,0.087714,0.061627,0.972200,9722
125.6895,0.088996,0.062271,0.971500,9715
126.7547,0.090854,0.062832,0.970100,9701
127.8198,0.092322,0.063477,0.969200,9692
128.8850,0.094314,0.064181,0.967800,9678
129.9502,0.095849,0.064897,0.966900,9669
131.0153,0.097705,0.065463,0.965500,9655
132.0805,0.099408,0.066067,0.964300,9643
133.1457,0.101051,0.066802,0.963300,9633
134.2108,0.102851,0.067510,0.962100,9621
135.2760,0.104571,0.068232,0.961000,9610
136.3412,0.106418,0.068991,0.959800,9598
137.4063,0.108791,0.069816,0.958100,9581
138.4715,0.111548,0.070462,0.955800,9558
139.5367,0.113651,0.071107,0.954200,9542
140.6018,0.115170,0.071825,0.953300,9533
141.6670,0.116386,0.072516,0.952700,9527
142.7322,0.118455,0.073228,0.951200,9512
143.7973,0.121030,0.073793,0.949000,9490
144.8625,0.122998,0.074502,0.947600,9476
145.9277,0.124982,0.075230,0.946200,9462
146.9928,0.127193,0.076003,0.944600,9446
148.0580,0.129124,0.076777,0.943300,9433
149.1232,0.131572,0.077515,0.941400,9414
150.1883,0.134049,0.078285,0.939500,9395
151.2535,0.136031,0.079121,0.938200,9382
152.3187,0.138134,0.079989,0.936800,9368
153.3838,0.139947,0.080845,0.935700,9357
154.4490,0.142250,0.081736,0.934100,9341
155.5142,0.144338,0.082596,0.932700,9327
156.5793,0.147022,0.083313,0.930500,9305
157.6445,0.149883,0.084222,0.928300,9283
158.7096,0.152035,0.085062,0.926800,9268
159.7748,0.154477,0.085922,0.925000,9250
160.8400,0.157255,0.086851,0.922900,9229
161.9051,0.159341,0.087728,0.921500,9215
162.9703,0.162665,0.088566,0.918700,9187
164.0355,0.166041,0.089366,0.915800,9158
165.1006,0.169828,0.090222,0.912500,9125
166.1658,0.172130,0.091252,0.911000,9110
167.2310,0.175026,0.092039,0.908600,9086
168.2961,0.178937,0.092948,0.905200,9052
169.3613,0.182925,0.093851,0.901700,9017
170.4265,0.187148,0.094618,0.897800,8978
171.4916,0.191250,0.095560,0.894200,8942
172.5568,0.195447,0.096516,0.890500,8905
173.6220,0.200009,0.097483,0.886400,8864
174.6871,0.204304,0.098565,0.882700,8827
175.7523,0.208673,0.099230,0.878500,8785
176.8175,0.213558,0.100181,0.874000,8740
177.8826,0.218895,0.100835,0.868700,8687
178.9478,0.224989,0.101333,0.862400,8624
180.0130,0.231074,0.102351,0.856600,8566
181.0781,0.236785,0.103156,0.851000,8510
182.1433,0.241886,0.103884,0.846000,8460
183.2085,0.247375,0.104763,0.840700,8407
184.2736,0.252707,0.105574,0.835500,8355
185.3388,0.258916,0.106482,0.829400,8294
186.4039,0.264741,0.107262,0.823600,8236
187.4691,0.269587,0.108274,0.819100,8191
188.5343,0.276483,0.109079,0.812100,8121
189.5994,0.281943,0.109884,0.806700,8067
190.6646,0.288322,0.110848,0.800400,8004
191.7298,0.294357,0.111729,0.794400,7944
192.7949,0.299962,0.112191,0.788500,7885
193.8601,0.306374,0.113010,0.782000,7820
194.9253,0.312416,0.113824,0.775900,7759
195.9904,0.319793,0.114545,0.768200,7682
197.0556,0.325632,0.115467,0.762400,7624
198.1208,0.332009,0.116063,0.755700,7557
199.1859,0.337912,0.116744,0.749600,7496
200.2511,0.345352,0.117487,0.741800,7418
201.3163,0.350966,0.118160,0.736000,7360
202.3814,0.358397,0.118920,0.728200,7282
203.4466,0.366210,0.119614,0.719900,7199
204.5118,0.373410,0.120205,0.712200,7122
205.5769,0.380471,0.120986,0.704800,7048
206.6421,0.386658,0.121789,0.698400,6984
207.7073,0.393969,0.122457,0.690600,6906
208.7724,0.401308,0.123053,0.682700,6827
209.8376,0.408900,0.123648,0.674500,6745
210.9028,0.415495,0.124206,0.667400,6674
211.9679,0.424012,0.124771,0.658100,6581
213.0331,0.431943,0.125528,0.649600,6496
214.0982,0.438094,0.125982,0.642900,6429
215.1634,0.446272,0.126474,0.633900,6339
216.2286,0.452994,0.127026,0.626600,6266
217.2937,0.459889,0.127727,0.619200,6192
218.3589,0.468431,0.128147,0.609700,6097
219.4241,0.475435,0.128774,0.602100,6021
220.4892,0.482544,0.129449,0.594400,5944
221.5544,0.489034,0.129827,0.587200,5872
222.6196,0.495998,0.130282,0.579500,5795
