F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
3.2731,0.000000,0.000000,1.000000,10000
6.5463,0.000000,0.000000,1.000000,10000
9.8194,0.000000,0.000000,1.000000,10000
13.0925,0.000000,0.000000,1.000000,10000
16.3657,0.000001,0.000001,1.000000,10000
19.6388,0.000002,0.000002,1.000000,10000
22.9119,0.000004,0.000004,1.000000,10000
26.1851,0.000007,0.000007,1.000000,10000
29.4582,0.000011,0.000011,1.000000,10000
32.7313,0.000019,0.000019,1.000000,10000
36.0045,0.000032,0.000032,1.000000,10000
39.2776,0.000048,0.000048,1.000000,10000
42.5507,0.000074,0.000074,1.000000,10000
45.8239,0.000110,0.000110,1.000000,10000
49.0970,0.000160,0.000160,1.000000,10000
52.3701,0.000225,0.000225,1.000000,10000
55.6433,0.000306,0.000306,1.000000,10000
58.9164,0.000398,0.000398,1.000000,10000
62.1895,0.000518,0.000518,1.000000,10000
65.4627,0.000666,0.000666,1.000000,10000
68.7358,0.000838,0.000838,1.000000,10000
72.0089,0.001023,0.001023,1.000000,10000
75.2821,0.001227,0.001227,1.000000,10000
78.5552,0.001445,0.001445,1.000000,10000
81.8283,0.001696,0.001696,1.000000,10000
85.1015,0.001985,0.001985,1.000000,10000
88.3746,0.002309,0.002309,1.000000,10000
91.6477,0.002635,0.002635,1.000000,10000
94.9209,0.002965,0.002965,1.000000,10000
98.1940,0.003288,0.003288,1.000000,10000
101.4671,0.003587,0.003587,1.000000,10000
104.7403,0.003862,0.003862,1.000000,10000
108.0134,0.004141,0.004141,1.000000,10000
111.2865,0.004414,0.004414,1.000000,10000
114.5596,0.004685,0.004685,1.000000,10000
117.8328,0.004972,0.004972,1.000000,10000
121.1059,0.005244,0.005244,1.000000,10000
124.3790,0.005520,0.005520,1.000000,10000
127.6522,0.005801,0.005801,1.000000,10000
130.9253,0.006124,0.006124,1.000000,10000
134.1984,0.006461,0.006461,1.000000,10000
137.4716,0.006821,0.006821,1.000000,10000
140.7447,0.007227,0.007227,1.000000,10000
144.0178,0.007646,0.007646,1.000000,10000
147.2910,0.008106,0.008106,1.000000,10000
150.5641,0.008606,0.008606,1.000000,10000
