u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000736,0.000604,10000
0.0100,0.001480,0.000867,10000
0.0150,0.002224,0.001072,10000
0.0200,0.002976,0.001253,10000
0.0250,0.003730,0.001417,10000
0.0300,0.004482,0.001568,10000
0.0350,0.005235,0.001711,10000
0.0400,0.005997,0.001852,10000
0.0450,0.006763,0.001983,10000
0.0500,0.007539,0.002110,10000
0.0550,0.008310,0.002236,10000
0.0600,0.009089,0.002359,10000
0.0650,0.009883,0.002487,10000
0.0700,0.010681,0.002617,10000
0.0750,0.011476,0.002741,10000
0.0800,0.012287,0.002860,10000
0.0850,0.013115,0.002994,10000
0.0900,0.013924,0.003122,10000
0.0950,0.014750,0.003239,10000
0.1000,0.015581,0.003371,10000
0.1050,0.016435,0.003501,10000
0.1100,0.017279,0.003623,10000
0.1150,0.018128,0.003742,10000
0.1200,0.018986,0.003868,10000
0.1250,0.019853,0.003997,10000
0.1300,0.020725,0.004134,10000
0.1350,0.021624,0.004273,10000
0.1400,0.022521,0.004414,10000
0.1450,0.023431,0.004550,10000
0.1500,0.024347,0.004692,10000
0.1550,0.025266,0.004840,10000
0.1600,0.026183,0.004982,10000
0.1650,0.027113,0.005122,10000
0.1700,0.028044,0.005259,10000
0.1750,0.028988,0.005397,10000
0.1800,0.029950,0.005513,10000
0.1850,0.030877,0.005632,10000
0.1900,0.031822,0.005761,10000
0.1950,0.032767,0.005879,10000
0.2000,0.033694,0.006014,10000
0.2050,0.034615,0.006132,10000
0.2100,0.035552,0.006251,10000
0.2150,0.036501,0.006365,10000
0.2200,0.037439,0.006491,10000
0.2250,0.038386,0.006610,10000
0.2300,0.039340,0.006736,10000
0.2350,0.040290,0.006871,10000
0.2400,0.041250,0.006995,10000
0.2450,0.042231,0.007125,10000
0.2500,0.043192,0.007258,10000
0.2550,0.044162,0.007403,10000
0.2600,0.045126,0.007527,10000
0.2650,0.046111,0.007672,10000
0.2700,0.047104,0.007796,10000
0.2750,0.048093,0.007923,10000
0.2800,0.049079,0.008057,10000
0.2850,0.050056,0.008180,10000
0.2900,0.051049,0.008297,10000
0.2950,0.052036,0.008403,10000
0.3000,0.053027,0.008522,10000
0.3050,0.054003,0.008631,10000
0.3100,0.054986,0.008742,10000
0.3150,0.055965,0.008847,10000
0.3200,0.056962,0.008957,10000
0.3250,0.057930,0.009061,10000
