F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
6.4244,0.000000,0.000000,1.000000,10000
12.8487,0.000001,0.000001,1.000000,10000
19.2731,0.000002,0.000002,1.000000,10000
25.6974,0.000005,0.000005,1.000000,10000
32.1218,0.000010,0.000010,1.000000,10000
38.5462,0.000018,0.000018,1.000000,10000
44.9705,0.000029,0.000029,1.000000,10000
51.3949,0.000041,0.000041,1.000000,10000
57.8192,0.000058,0.000058,1.000000,10000
64.2436,0.000079,0.000079,1.000000,10000
70.6680,0.000107,0.000107,1.000000,10000
77.0923,0.000139,0.000139,1.000000,10000
83.5167,0.000178,0.000178,1.000000,10000
89.9411,0.000221,0.000221,1.000000,10000
96.3654,0.000272,0.000272,1.000000,10000
102.7898,0.000334,0.000334,1.000000,10000
109.2141,0.000404,0.000404,1.000000,10000
115.6385,0.000484,0.000484,1.000000,10000
122.0629,0.000575,0.000575,1.000000,10000
128.4872,0.000676,0.000676,1.000000,10000
134.9116,0.000791,0.000791,1.000000,10000
141.3359,0.000920,0.000920,1.000000,10000
147.7603,0.001064,0.001064,1.000000,10000
154.1847,0.001214,0.001214,1.000000,10000
160.6090,0.001375,0.001375,1.000000,10000
167.0334,0.001550,0.001550,1.000000,10000
173.4577,0.001737,0.001737,1.000000,10000
179.8821,0.001935,0.001935,1.000000,10000
186.3065,0.002136,0.002136,1.000000,10000
192.7308,0.002328,0.002328,1.000000,10000
199.1552,0.002518,0.002518,1.000000,10000
205.5795,0.002715,0.002715,1.000000,10000
212.0039,0.002915,0.002915,1.000000,10000
218.4283,0.003123,0.003123,1.000000,10000
224.8526,0.003337,0.003337,1.000000,10000
231.2770,0.003568,0.003568,1.000000,10000
237.7014,0.003811,0.003811,1.000000,10000
244.1257,0.004073,0.004073,1.000000,10000
250.5501,0.004357,0.004357,1.000000,10000
256.9744,0.004664,0.004664,1.000000,10000
263.3988,0.005005,0.005005,1.000000,10000
269.8232,0.005344,0.005344,1.000000,10000
276.2475,0.005717,0.005717,1.000000,10000
282.6719,0.006109,0.006109,1.000000,10000
289.0962,0.006526,0.006526,1.000000,10000
295.5206,0.006938,0.006938,1.000000,10000
301.9450,0.007385,0.007385,1.000000,10000
308.3693,0.007839,0.007839,1.000000,10000
314.7937,0.008337,0.008337,1.000000,10000
321.2180,0.008848,0.008848,1.000000,10000
327.6424,0.009371,0.009371,1.000000,10000
334.0668,0.009904,0.009904,1.000000,10000
340.4911,0.010419,0.010419,1.000000,10000
346.9155,0.010928,0.010928,1.000000,10000
353.3398,0.011429,0.011429,1.000000,10000
359.7642,0.011913,0.011913,1.000000,10000
366.1886,0.012365,0.012365,1.000000,10000
372.6129,0.012801,0.012801,1.000000,10000
379.0373,0.013244,0.013244,1.000000,10000
385.4617,0.013663,0.013663,1.000000,10000
391.8860,0.014069,0.014069,1.000000,10000
398.3104,0.014464,0.014464,1.000000,10000
404.7347,0.014842,0.014842,1.000000,10000
411.1591,0.015211,0.015211,1.000000,10000
417.5835,0.015570,0.015570,1.000000,10000
424.0078,0.015913,0.015913,1.000000,10000
430.4322,0.016272,0.016272,1.000000,10000
436.8565,0.016624,0.016624,1.000000,10000
443.2809,0.016983,0.016983,1.000000,10000
449.7053,0.017338,0.017338,1.000000,10000
456.1296,0.017693,0.017693,1.000000,10000
462.5540,0.018048,0.018048,1.000000,10000
468.9783,0.018390,0.018390,1.000000,10000
475.4027,0.018744,0.018744,1.000000,10000
481.8271,0.019063,0.019063,1.000000,10000
488.2514,0.019379,0.019379,1.000000,10000
494.6758,0.019693,0.019693,1.000000,10000
501.1002,0.019995,0.019995,1.000000,10000
507.5245,0.020286,0.020286,1.000000,10000
513.9489,0.020576,0.020576,1.000000,10000
520.3732,0.020867,0.020867,1.000000,10000
526.7976,0.021153,0.021153,1.000000,10000
533.2220,0.021427,0.021427,1.000000,10000
539.6463,0.021692,0.021692,1.000000,10000
546.0707,0.021960,0.021960,1.000000,10000
552.4950,0.022225,0.022225,1.000000,10000
558.9194,0.022494,0.022494,1.000000,10000
565.3438,0.022760,0.022760,1.000000,10000
571.7681,0.023029,0.023029,1.000000,10000
578.1925,0.023313,0.023313,1.000000,10000
584.6168,0.023598,0.023598,1.000000,10000
591.0412,0.023882,0.023882,1.000000,10000
597.4656,0.024174,0.024174,1.000000,10000
603.8899,0.024475,0.024475,1.000000,10000
610.3143,0.024774,0.024774,1.000000,10000
616.7386,0.025094,0.025094,1.000000,10000
623.1630,0.025406,0.025406,1.000000,10000
629.5874,0.025734,0.025734,1.000000,10000
636.0117,0.026056,0.026056,1.000000,10000
642.4361,0.026370,0.026370,1.000000,10000
648.8605,0.026702,0.026702,1.000000,10000
655.2848,0.027026,0.027026,1.000000,10000
661.7092,0.027361,0.027361,1.000000,10000
668.1335,0.027682,0.027682,1.000000,10000
674.5579,0.028005,0.028005,1.000000,10000
680.9823,0.028327,0.028327,1.000000,10000
687.4066,0.028651,0.028651,1.000000,10000
693.8310,0.028980,0.028980,1.000000,10000
700.2553,0.029288,0.029288,1.000000,10000
706.6797,0.029587,0.029587,1.000000,10000
713.1041,0.029893,0.029893,1.000000,10000
719.5284,0.030205,0.030205,1.000000,10000
725.9528,0.030490,0.030490,1.000000,10000
732.3771,0.030781,0.030781,1.000000,10000
738.8015,0.031082,0.031082,1.000000,10000
745.2259,0.031379,0.031379,1.000000,10000
751.6502,0.031666,0.031666,1.000000,10000
758.0746,0.031960,0.031960,1.000000,10000
764.4989,0.032241,0.032241,1.000000,10000
770.9233,0.032511,0.032511,1.000000,10000
777.3477,0.032777,0.032777,1.000000,10000
783.7720,0.033041,0.033041,1.000000,10000
790.1964,0.033318,0.033318,1.000000,10000
796.6208,0.033589,0.033589,1.000000,10000
803.0451,0.033857,0.033857,1.000000,10000
809.4695,0.034127,0.034127,1.000000,10000
815.8938,0.034392,0.034392,1.000000,10000
822.3182,0.034666,0.034666,1.000000,10000
828.7426,0.034940,0.034940,1.000000,10000
835.1669,0.035206,0.035206,1.000000,10000
841.5913,0.035472,0.035472,1.000000,10000
848.0156,0.035731,0.035731,1.000000,10000
854.4400,0.035986,0.035986,1.000000,10000
860.8644,0.036244,0.036244,1.000000,10000
867.2887,0.036505,0.036505,1.000000,10000
873.7131,0.036769,0.036769,1.000000,10000
880.1374,0.037026,0.037026,1.000000,10000
886.5618,0.037289,0.037289,1.000000,10000
892.9862,0.037557,0.037557,1.000000,10000
899.4105,0.037826,0.037826,1.000000,10000
905.8349,0.038092,0.038092,1.000000,10000
912.2592,0.038359,0.038359,1.000000,10000
918.6836,0.038612,0.038612,1.000000,10000
925.1080,0.038957,0.038861,0.999900,9999
931.5323,0.039215,0.039119,0.999900,9999
937.9567,0.039468,0.039372,0.999900,9999
944.3811,0.039825,0.039633,0.999800,9998
950.8054,0.040084,0.039892,0.999800,9998
957.2298,0.040340,0.040148,0.999800,9998
963.6541,0.040780,0.040397,0.999600,9996
970.0785,0.041219,0.040643,0.999400,9994
976.5029,0.041565,0.040894,0.999300,9993
982.9272,0.041814,0.041143,0.999300,9993
989.3516,0.042254,0.041392,0.999100,9991
995.7759,0.042615,0.041657,0.999000,9990
1002.2003,0.042862,0.041904,0.999000,9990
1008.6247,0.043201,0.042147,0.998900,9989
1015.0490,0.043446,0.042392,0.998900,9989
1021.4734,0.043895,0.042651,0.998700,9987
1027.8977,0.044147,0.042902,0.998700,9987
1034.3221,0.044415,0.043172,0.998700,9987
1040.7465,0.044767,0.043428,0.998600,9986
1047.1708,0.045015,0.043677,0.998600,9986
1053.5952,0.045285,0.043946,0.998600,9986
1060.0195,0.045728,0.044199,0.998400,9984
1066.4439,0.046085,0.044461,0.998300,9983
1072.8683,0.046448,0.044728,0.998200,9982
1079.2926,0.047092,0.044991,0.997800,9978
1085.7170,0.047371,0.045270,0.997800,9978
1092.1414,0.048196,0.045523,0.997200,9972
1098.5657,0.048566,0.045799,0.997100,9971
1104.9901,0.048946,0.046084,0.997000,9970
1111.4144,0.049701,0.046363,0.996500,9965
1117.8388,0.050156,0.046629,0.996300,9963
1124.2632,0.050717,0.046905,0.996000,9960
1130.6875,0.051185,0.047183,0.995800,9958
1137.1119,0.051669,0.047478,0.995600,9956
1143.5362,0.052344,0.047774,0.995200,9952
1149.9606,0.052653,0.048084,0.995200,9952
1156.3850,0.053320,0.048371,0.994800,9948
1162.8093,0.053728,0.048686,0.994700,9947
1169.2337,0.054217,0.048986,0.994500,9945
1175.6580,0.054632,0.049308,0.994400,9944
1182.0824,0.055158,0.049646,0.994200,9942
1188.5068,0.056056,0.049976,0.993600,9936
1194.9311,0.056485,0.050313,0.993500,9935
1201.3555,0.057206,0.050655,0.993100,9931
1207.7798,0.057832,0.051000,0.992800,9928
1214.2042,0.058551,0.051341,0.992400,9924
1220.6286,0.059275,0.051689,0.992000,9920
1227.0529,0.060469,0.052032,0.991100,9911
1233.4773,0.061571,0.052379,0.990300,9903
1239.9017,0.062885,0.052749,0.989300,9893
1246.3260,0.064468,0.053105,0.988000,9880
1252.7504,0.065874,0.053474,0.986900,9869
1259.1747,0.066629,0.053856,0.986500,9865
1265.5991,0.068034,0.054226,0.985400,9854
1272.0235,0.069332,0.054583,0.984400,9844
1278.4478,0.070643,0.054955,0.983400,9834
1284.8722,0.071874,0.055343,0.982500,9825
1291.2965,0.073307,0.055744,0.981400,9814
1297.7209,0.075300,0.056139,0.979700,9797
1304.1453,0.076736,0.056546,0.978600,9786
1310.5696,0.078912,0.056938,0.976700,9767
1316.9940,0.080636,0.057353,0.975300,9753
1323.4183,0.082980,0.057727,0.973200,9732
1329.8427,0.085536,0.058128,0.970900,9709
1336.2671,0.088168,0.058511,0.968500,9685
1342.6914,0.090351,0.058919,0.966600,9666
1349.1158,0.092540,0.059335,0.964700,9647
1355.5402,0.094730,0.059753,0.962800,9628
1361.9645,0.097663,0.060164,0.960100,9601
1368.3889,0.101312,0.060540,0.956600,9566
1374.8132,0.104250,0.060960,0.953900,9539
1381.2376,0.106820,0.061392,0.951600,9516
1387.6620,0.110195,0.061784,0.948400,9484
1394.0863,0.114351,0.062210,0.944400,9444
1400.5107,0.117486,0.062651,0.941500,9415
1406.9350,0.120604,0.063077,0.938600,9386
1413.3594,0.123649,0.063528,0.935800,9358
1419.7838,0.128081,0.063962,0.931500,9315
1426.2081,0.133044,0.064369,0.926600,9266
1432.6325,0.137369,0.064797,0.922400,9224
1439.0568,0.141772,0.065213,0.918100,9181
1445.4812,0.146737,0.065634,0.913200,9132
1451.9056,0.151789,0.066053,0.908200,9082
1458.3299,0.155855,0.066521,0.904300,9043
1464.7543,0.160486,0.066999,0.899800,8998
1471.1786,0.164607,0.067433,0.895800,8958
1477.6030,0.169109,0.067880,0.891400,8914
1484.0274,0.173629,0.068353,0.887000,8870
1490.4517,0.178802,0.068831,0.881900,8819
1496.8761,0.183167,0.069349,0.877700,8777
1503.3005,0.187654,0.069797,0.873300,8733
1509.7248,0.193053,0.070230,0.867900,8679
1516.1492,0.197816,0.070686,0.863200,8632
1522.5735,0.203691,0.071143,0.857300,8573
1528.9979,0.209350,0.071571,0.851600,8516
1535.4223,0.215009,0.072005,0.845900,8459
1541.8466,0.221241,0.072464,0.839600,8396
1548.2710,0.226538,0.072921,0.834300,8343
1554.6953,0.232038,0.073405,0.828800,8288
1561.1197,0.237975,0.073863,0.822800,8228
