u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000008,10000
0.0100,0.000002,0.000042,10000
0.0150,0.000004,0.000062,10000
0.0200,0.000011,0.000097,10000
0.0250,0.000020,0.000130,10000
0.0300,0.000036,0.000180,10000
0.0350,0.000058,0.000231,10000
0.0400,0.000087,0.000287,10000
0.0450,0.000129,0.000350,10000
0.0500,0.000176,0.000404,10000
0.0550,0.000236,0.000470,10000
0.0600,0.000311,0.000541,10000
0.0650,0.000399,0.000629,10000
0.0700,0.000500,0.000718,10000
0.0750,0.000621,0.000827,10000
0.0800,0.000759,0.000926,10000
0.0850,0.000917,0.001033,10000
0.0900,0.001102,0.001164,10000
0.0950,0.001314,0.001304,10000
0.1000,0.001555,0.001471,10000
0.1050,0.001833,0.001661,10000
0.1100,0.002147,0.001872,10000
0.1150,0.002483,0.002062,10000
0.1200,0.002831,0.002244,10000
0.1250,0.003187,0.002399,10000
0.1300,0.003542,0.002529,10000
0.1350,0.003900,0.002656,10000
0.1400,0.004259,0.002753,10000
0.1450,0.004610,0.002850,10000
0.1500,0.004967,0.002934,10000
0.1550,0.005326,0.003036,10000
0.1600,0.005674,0.003113,10000
0.1650,0.006025,0.003207,10000
0.1700,0.006389,0.003311,10000
0.1750,0.006765,0.003445,10000
0.1800,0.007151,0.003566,10000
0.1850,0.007567,0.003719,10000
0.1900,0.008013,0.003893,10000
0.1950,0.008465,0.004055,10000
0.2000,0.008932,0.004226,10000
0.2050,0.009452,0.004415,10000
0.2100,0.009994,0.004625,10000
0.2150,0.010532,0.004787,10000
0.2200,0.011090,0.004980,10000
0.2250,0.011667,0.005176,10000
0.2300,0.012260,0.005348,10000
0.2350,0.012840,0.005497,10000
0.2400,0.013427,0.005626,10000
0.2450,0.014012,0.005744,10000
0.2500,0.014577,0.005870,10000
0.2550,0.015161,0.005992,10000
0.2600,0.015734,0.006064,10000
0.2650,0.016288,0.006150,10000
0.2700,0.016844,0.006236,10000
0.2750,0.017376,0.006296,10000
0.2800,0.017892,0.006335,10000
0.2850,0.018406,0.006368,10000
0.2900,0.018933,0.006414,10000
0.2950,0.019408,0.006449,10000
0.3000,0.019891,0.006485,10000
0.3050,0.020355,0.006513,10000
0.3100,0.020796,0.006545,10000
0.3150,0.021234,0.006588,10000
0.3200,0.021656,0.006653,10000
0.3250,0.022083,0.006714,10000
0.3300,0.022512,0.006761,10000
0.3350,0.022914,0.006810,10000
0.3400,0.023309,0.006865,10000
0.3450,0.023700,0.006932,10000
0.3500,0.024090,0.007001,10000
0.3550,0.024469,0.007072,10000
0.3600,0.024872,0.007162,10000
0.3650,0.025274,0.007227,10000
0.3700,0.025680,0.007306,10000
0.3750,0.026075,0.007399,10000
0.3800,0.026484,0.007498,10000
0.3850,0.026879,0.007591,10000
0.3900,0.027290,0.007709,10000
0.3950,0.027705,0.007823,10000
0.4000,0.028101,0.007934,10000
0.4050,0.028539,0.008065,10000
0.4100,0.028959,0.008174,10000
0.4150,0.029377,0.008290,10000
0.4200,0.029780,0.008381,10000
0.4250,0.030225,0.008493,10000
0.4300,0.030652,0.008602,10000
0.4350,0.031088,0.008699,10000
0.4400,0.031511,0.008809,10000
0.4450,0.031968,0.008929,10000
0.4500,0.032405,0.009033,10000
0.4550,0.032858,0.009169,10000
0.4600,0.033350,0.009338,10000
0.4650,0.033825,0.009467,10000
0.4700,0.034302,0.009553,10000
0.4750,0.034795,0.009688,10000
0.4800,0.035283,0.009809,10000
0.4850,0.035760,0.009931,10000
0.4900,0.036219,0.010011,10000
0.4950,0.036697,0.010135,10000
0.5000,0.037160,0.010239,10000
0.5050,0.037664,0.010347,10000
0.5100,0.038130,0.010448,10000
0.5150,0.038606,0.010548,10000
0.5200,0.039085,0.010635,10000
0.5250,0.039584,0.010730,10000
0.5300,0.040069,0.010841,10000
0.5350,0.040550,0.010942,10000
0.5400,0.041049,0.011026,10000
0.5450,0.041528,0.011136,10000
0.5500,0.042048,0.011273,10000
0.5550,0.042539,0.011373,10000
0.5600,0.043032,0.011542,10000
0.5650,0.043552,0.011689,10000
0.5700,0.044065,0.011822,10000
0.5750,0.044582,0.011971,10000
0.5800,0.045093,0.012105,10000
0.5850,0.045623,0.012232,10000
0.5900,0.046120,0.012360,10000
0.5950,0.046664,0.012503,10000
0.6000,0.047194,0.012678,10000
0.6050,0.047715,0.012790,10000
0.6100,0.048244,0.012905,10000
0.6150,0.048760,0.013010,10000
0.6200,0.049305,0.013122,10000
0.6250,0.049840,0.013236,10000
0.6300,0.050389,0.013355,10000
0.6350,0.050952,0.013486,10000
0.6400,0.051511,0.013629,10000
0.6450,0.052088,0.013813,10000
0.6500,0.052629,0.013938,10000
0.6550,0.053202,0.014062,10000
0.6600,0.053782,0.014206,10000
0.6650,0.054368,0.014386,10000
0.6700,0.054954,0.014496,10000
0.6750,0.055548,0.014656,10000
0.6800,0.056167,0.014798,10000
0.6850,0.056760,0.014978,10000
0.6900,0.057353,0.015110,10000
0.6950,0.057980,0.015290,10000
0.7000,0.058578,0.015433,10000
0.7050,0.059212,0.015532,10000
0.7100,0.059828,0.015686,10000
0.7150,0.060462,0.015851,10000
0.7200,0.061083,0.015996,10000
0.7250,0.061705,0.016160,10000
0.7300,0.062353,0.016308,10000
0.7350,0.062988,0.016467,10000
0.7400,0.063649,0.016661,10000
0.7450,0.064319,0.016872,10000
0.7500,0.065004,0.017045,10000
0.7550,0.065676,0.017214,10000
0.7600,0.066394,0.017411,10000
0.7650,0.067088,0.017577,10000
0.7700,0.067763,0.017745,10000
0.7750,0.068429,0.017933,10000
0.7800,0.069159,0.018104,10000
0.7850,0.069894,0.018306,10000
0.7900,0.070662,0.018547,10000
0.7950,0.071419,0.018763,10000
0.8000,0.072135,0.018981,10000
0.8050,0.072916,0.019208,10000
0.8100,0.073702,0.019450,10000
0.8150,0.074509,0.019660,10000
0.8200,0.075313,0.019930,10000
0.8250,0.076102,0.020094,10000
0.8300,0.076959,0.020372,10000
0.8350,0.077853,0.020696,10000
0.8400,0.078712,0.020966,10000
0.8450,0.079574,0.021241,10000
0.8500,0.080423,0.021548,10000
0.8550,0.081263,0.021730,10000
0.8600,0.082188,0.022059,10000
0.8650,0.083150,0.022337,10000
0.8700,0.084120,0.022643,10000
0.8750,0.085049,0.022878,10000
0.8800,0.086001,0.023126,10000
0.8850,0.086985,0.023454,10000
0.8900,0.088029,0.023811,10000
0.8950,0.089025,0.024069,10000
0.9000,0.090075,0.024425,10000
0.9050,0.091087,0.024698,10000
0.9100,0.092110,0.025005,10000
0.9150,0.093222,0.025330,10000
0.9200,0.094373,0.025706,10000
0.9250,0.095535,0.026093,10000
0.9300,0.096716,0.026400,10000
0.9350,0.097914,0.026747,10000
0.9400,0.099139,0.027031,10000
0.9450,0.100392,0.027322,10000
0.9500,0.101634,0.027657,10000
0.9550,0.102885,0.027971,10000
0.9600,0.104179,0.028387,10000
0.9650,0.105465,0.028741,10000
0.9700,0.106811,0.029113,10000
0.9750,0.108265,0.029571,10000
0.9800,0.109648,0.029939,10000
0.9850,0.111137,0.030304,10000
0.9900,0.112602,0.030740,10000
0.9950,0.114059,0.031133,10000
1.0000,1.000000,0.000000,10000
