u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000000,10000
0.0100,0.000000,0.000000,10000
0.0150,0.000000,0.000000,10000
0.0200,0.000000,0.000019,10000
0.0250,0.000000,0.000019,10000
0.0300,0.000001,0.000032,10000
0.0350,0.000003,0.000073,10000
0.0400,0.000005,0.000099,10000
0.0450,0.000008,0.000122,10000
0.0500,0.000018,0.000541,10000
0.0550,0.000026,0.000553,10000
0.0600,0.000038,0.000635,10000
0.0650,0.000053,0.000666,10000
0.0700,0.000075,0.000704,10000
0.0750,0.000101,0.000740,10000
0.0800,0.000139,0.000829,10000
0.0850,0.000186,0.000893,10000
0.0900,0.000240,0.000964,10000
0.0950,0.000315,0.001198,10000
0.1000,0.000397,0.001305,10000
0.1050,0.000511,0.001482,10000
0.1100,0.000665,0.001739,10000
0.1150,0.000840,0.001992,10000
0.1200,0.001048,0.002268,10000
0.1250,0.001289,0.002592,10000
0.1300,0.001547,0.002951,10000
0.1350,0.001860,0.003263,10000
0.1400,0.002165,0.003470,10000
0.1450,0.002529,0.003802,10000
0.1500,0.002936,0.004125,10000
0.1550,0.003347,0.004334,10000
0.1600,0.003816,0.004635,10000
0.1650,0.004294,0.004839,10000
0.1700,0.004772,0.005077,10000
0.1750,0.005276,0.005320,10000
0.1800,0.005787,0.005582,10000
0.1850,0.006306,0.005827,10000
0.1900,0.006799,0.006028,10000
0.1950,0.007256,0.006172,10000
0.2000,0.007720,0.006354,10000
0.2050,0.008214,0.006633,10000
0.2100,0.008703,0.006837,10000
0.2150,0.009252,0.007185,10000
0.2200,0.009715,0.007334,10000
0.2250,0.010285,0.007821,10000
0.2300,0.010859,0.008186,10000
0.2350,0.011376,0.008458,10000
0.2400,0.011889,0.008688,10000
0.2450,0.012469,0.008971,10000
0.2500,0.013125,0.009466,10000
0.2550,0.013781,0.009890,10000
0.2600,0.014483,0.010326,10000
0.2650,0.015207,0.010789,10000
0.2700,0.015975,0.011240,10000
0.2750,0.016773,0.011685,10000
0.2800,0.017578,0.012096,10000
0.2850,0.018402,0.012485,10000
0.2900,0.019229,0.012828,10000
0.2950,0.020117,0.013307,10000
0.3000,0.021015,0.013689,10000
0.3050,0.021924,0.014121,10000
0.3100,0.022865,0.014498,10000
0.3150,0.023795,0.014862,10000
0.3200,0.024748,0.015266,10000
0.3250,0.025679,0.015614,10000
0.3300,0.026658,0.016037,10000
0.3350,0.027639,0.016450,10000
0.3400,0.028548,0.016754,10000
0.3450,0.029474,0.017117,10000
0.3500,0.030457,0.017569,10000
0.3550,0.031326,0.017853,10000
0.3600,0.032218,0.018073,10000
0.3650,0.033105,0.018372,10000
0.3700,0.034040,0.018660,10000
0.3750,0.034909,0.018915,10000
0.3800,0.035805,0.019198,10000
0.3850,0.036664,0.019373,10000
0.3900,0.037493,0.019593,10000
0.3950,0.038298,0.019794,10000
0.4000,0.039070,0.019977,10000
0.4050,0.039875,0.020177,10000
0.4100,0.040676,0.020386,10000
0.4150,0.041407,0.020514,10000
0.4200,0.042093,0.020689,10000
0.4250,0.042817,0.020938,10000
0.4300,0.043510,0.021089,10000
0.4350,0.044189,0.021321,10000
0.4400,0.044871,0.021507,10000
0.4450,0.045514,0.021682,10000
0.4500,0.046135,0.021810,10000
0.4550,0.046794,0.021937,10000
0.4600,0.047436,0.022106,10000
0.4650,0.048085,0.022289,10000
0.4700,0.048663,0.022420,10000
0.4750,0.049315,0.022660,10000
0.4800,0.049914,0.022774,10000
0.4850,0.050511,0.022864,10000
0.4900,0.051049,0.022959,10000
0.4950,0.051655,0.023182,10000
0.5000,0.052298,0.023363,10000
0.5050,0.052932,0.023620,10000
0.5100,0.053594,0.023912,10000
0.5150,0.054158,0.024034,10000
0.5200,0.054787,0.024366,10000
0.5250,0.055360,0.024541,10000
0.5300,0.056006,0.024738,10000
0.5350,0.056646,0.025007,10000
0.5400,0.057333,0.025291,10000
0.5450,0.057976,0.025483,10000
0.5500,0.058605,0.025745,10000
0.5550,0.059245,0.025942,10000
0.5600,0.059989,0.026335,10000
0.5650,0.060724,0.026750,10000
0.5700,0.061459,0.027157,10000
0.5750,0.062191,0.027481,10000
0.5800,0.062955,0.027867,10000
0.5850,0.063780,0.028221,10000
0.5900,0.064555,0.028645,10000
0.5950,0.065353,0.029003,10000
0.6000,0.066154,0.029443,10000
0.6050,0.067045,0.030017,10000
0.6100,0.067922,0.030462,10000
0.6150,0.068859,0.030920,10000
0.6200,0.069798,0.031386,10000
0.6250,0.070675,0.031801,10000
0.6300,0.071667,0.032423,10000
0.6350,0.072549,0.032809,10000
0.6400,0.073447,0.033296,10000
0.6450,0.074431,0.033830,10000
0.6500,0.075307,0.034218,10000
0.6550,0.076343,0.034722,10000
0.6600,0.077362,0.035369,10000
0.6650,0.078329,0.035802,10000
0.6700,0.079310,0.036252,10000
0.6750,0.080327,0.036852,10000
0.6800,0.081383,0.037379,10000
0.6850,0.082469,0.037913,10000
0.6900,0.083562,0.038491,10000
0.6950,0.084637,0.038991,10000
0.7000,0.085762,0.039451,10000
0.7050,0.086890,0.039912,10000
0.7100,0.087946,0.040343,10000
0.7150,0.089083,0.040859,10000
0.7200,0.090228,0.041306,10000
0.7250,0.091418,0.041780,10000
0.7300,0.092580,0.042377,10000
0.7350,0.093649,0.042743,10000
0.7400,0.094836,0.043154,10000
0.7450,0.096028,0.043589,10000
0.7500,0.097213,0.044031,10000
0.7550,0.098501,0.044627,10000
0.7600,0.099815,0.045168,10000
0.7650,0.101138,0.045680,10000
0.7700,0.102474,0.046160,10000
0.7750,0.103921,0.046868,10000
0.7800,0.105170,0.047302,10000
0.7850,0.106424,0.047649,10000
0.7900,0.107859,0.048154,10000
0.7950,0.109177,0.048617,10000
0.8000,0.110582,0.049024,10000
0.8050,0.112009,0.049458,10000
0.8100,0.113674,0.050199,10000
0.8150,0.115010,0.050595,10000
0.8200,0.116418,0.051026,10000
0.8250,0.117998,0.051562,10000
0.8300,0.119448,0.052090,10000
0.8350,0.120933,0.052740,10000
0.8400,0.122357,0.053234,10000
0.8450,0.123793,0.053759,10000
0.8500,0.125286,0.054124,10000
0.8550,0.126737,0.054631,10000
0.8600,0.128187,0.055008,10000
0.8650,0.129714,0.055394,10000
0.8700,0.131328,0.055928,10000
