u,phi_mean,phi_sd,n
0.8750,0.070454,0.013059,10000
0.8800,0.071186,0.013170,10000
0.8850,0.071893,0.013270,10000
0.8900,0.072607,0.013350,10000
0.8950,0.073379,0.013451,10000
0.9000,0.074128,0.013560,10000
0.9050,0.074924,0.013647,10000
0.9100,0.075695,0.013781,10000
0.9150,0.076531,0.013902,10000
0.9200,0.077348,0.014009,10000
0.9250,0.078207,0.014119,10000
0.9300,0.079055,0.014199,10000
0.9350,0.079892,0.014280,10000
0.9400,0.080773,0.014380,10000
0.9450,0.081626,0.014486,10000
0.9500,0.082532,0.014589,10000
0.9550,0.083442,0.014664,10000
0.9600,0.084358,0.014741,10000
0.9650,0.085335,0.014852,10000
0.9700,0.086285,0.014940,10000
0.9750,0.087247,0.015042,10000
0.9800,0.088221,0.015166,10000
0.9850,0.089250,0.015208,10000
0.9900,0.090322,0.015294,10000
0.9950,0.091402,0.015405,10000
1.0000,1.000000,0.000000,10000
