u,phi_mean,phi_sd,n
0.3400,0.059674,0.009211,10000
0.3450,0.060629,0.009308,10000
0.3500,0.061584,0.009401,10000
0.3550,0.062515,0.009486,10000
0.3600,0.063449,0.009568,10000
0.3650,0.064365,0.009649,10000
0.3700,0.065293,0.009733,10000
0.3750,0.066197,0.009806,10000
0.3800,0.067105,0.009890,10000
0.3850,0.068029,0.009979,10000
0.3900,0.068952,0.010056,10000
0.3950,0.069858,0.010143,10000
0.4000,0.070763,0.010237,10000
0.4050,0.071671,0.010338,10000
0.4100,0.072567,0.010413,10000
0.4150,0.073478,0.010513,10000
0.4200,0.074378,0.010599,10000
0.4250,0.075280,0.010705,10000
0.4300,0.076179,0.010805,10000
0.4350,0.077082,0.010906,10000
0.4400,0.077974,0.010999,10000
0.4450,0.078884,0.011095,10000
0.4500,0.079812,0.011211,10000
0.4550,0.080731,0.011297,10000
0.4600,0.081636,0.011403,10000
0.4650,0.082542,0.011529,10000
0.4700,0.083457,0.011639,10000
0.4750,0.084382,0.011753,10000
0.4800,0.085304,0.011872,10000
0.4850,0.086222,0.011985,10000
0.4900,0.087132,0.012095,10000
0.4950,0.088057,0.012207,10000
0.5000,0.088971,0.012311,10000
0.5050,0.089898,0.012414,10000
0.5100,0.090812,0.012531,10000
0.5150,0.091743,0.012656,10000
0.5200,0.092661,0.012777,10000
0.5250,0.093590,0.012903,10000
0.5300,0.094532,0.013025,10000
0.5350,0.095487,0.013142,10000
0.5400,0.096432,0.013264,10000
0.5450,0.097363,0.013388,10000
0.5500,0.098314,0.013517,10000
0.5550,0.099253,0.013645,10000
0.5600,0.100204,0.013763,10000
0.5650,0.101146,0.013900,10000
0.5700,0.102092,0.014027,10000
0.5750,0.103050,0.014149,10000
0.5800,0.104016,0.014295,10000
0.5850,0.104973,0.014416,10000
0.5900,0.105959,0.014536,10000
0.5950,0.106928,0.014647,10000
0.6000,0.107917,0.014774,10000
0.6050,0.108896,0.014913,10000
0.6100,0.109878,0.015037,10000
0.6150,0.110866,0.015175,10000
0.6200,0.111857,0.015305,10000
0.6250,0.112859,0.015447,10000
0.6300,0.113848,0.015594,10000
0.6350,0.114862,0.015738,10000
0.6400,0.115850,0.015882,10000
0.6450,0.116866,0.016015,10000
0.6500,0.117870,0.016158,10000
0.6550,0.118890,0.016288,10000
0.6600,0.119925,0.016431,10000
0.6650,0.120927,0.016562,10000
0.6700,0.121951,0.016706,10000
0.6750,0.122966,0.016850,10000
0.6800,0.123981,0.016982,10000
0.6850,0.125015,0.017124,10000
0.6900,0.126055,0.017274,10000
0.6950,0.127094,0.017438,10000
0.7000,0.128181,0.017578,10000
0.7050,0.129230,0.017720,10000
0.7100,0.130302,0.017873,10000
0.7150,0.131399,0.018075,10000
0.7200,0.132460,0.018243,10000
0.7250,0.133558,0.018395,10000
0.7300,0.134665,0.018559,10000
0.7350,0.135776,0.018744,10000
0.7400,0.136909,0.018915,10000
0.7450,0.138022,0.019087,10000
0.7500,0.139150,0.019261,10000
0.7550,0.140289,0.019415,10000
0.7600,0.141436,0.019602,10000
0.7650,0.142603,0.019801,10000
0.7700,0.143751,0.019984,10000
0.7750,0.144898,0.020193,10000
0.7800,0.146058,0.020370,10000
0.7850,0.147231,0.020557,10000
0.7900,0.148442,0.020767,10000
0.7950,0.149637,0.020976,10000
0.8000,0.150830,0.021187,10000
0.8050,0.152036,0.021393,10000
0.8100,0.153262,0.021607,10000
0.8150,0.154491,0.021802,10000
0.8200,0.155722,0.022028,10000
0.8250,0.156976,0.022262,10000
0.8300,0.158251,0.022467,10000
0.8350,0.159542,0.022659,10000
0.8400,0.160861,0.022897,10000
0.8450,0.162179,0.023104,10000
0.8500,0.163485,0.023306,10000
0.8550,0.164836,0.023526,10000
0.8600,0.166178,0.023732,10000
0.8650,0.167534,0.023964,10000
0.8700,0.168858,0.024239,10000
0.8750,0.170232,0.024473,10000
0.8800,0.171612,0.024733,10000
0.8850,0.173014,0.024979,10000
0.8900,0.174435,0.025217,10000
0.8950,0.175870,0.025423,10000
0.9000,0.177398,0.025694,10000
0.9050,0.178918,0.026001,10000
0.9100,0.180429,0.026314,10000
0.9150,0.181983,0.026558,10000
0.9200,0.183527,0.026854,10000
0.9250,0.185039,0.027133,10000
0.9300,0.186618,0.027391,10000
0.9350,0.188208,0.027703,10000
0.9400,0.189837,0.027978,10000
0.9450,0.191510,0.028235,10000
0.9500,0.193156,0.028568,10000
0.9550,0.194919,0.028865,10000
0.9600,0.196643,0.029163,10000
0.9650,0.198403,0.029489,10000
0.9700,0.200240,0.029767,10000
0.9750,0.202056,0.030056,10000
0.9800,0.203919,0.030385,10000
0.9850,0.205807,0.030679,10000
0.9900,0.207740,0.030970,10000
0.9950,0.209758,0.031267,10000
1.0000,1.000000,0.000000,10000
