u,phi_mean,phi_sd,n
0.4200,0.032734,0.006607,10000
0.4250,0.033140,0.006640,10000
0.4300,0.033524,0.006679,10000
0.4350,0.033924,0.006717,10000
0.4400,0.034335,0.006741,10000
0.4450,0.034735,0.006776,10000
0.4500,0.035143,0.006816,10000
0.4550,0.035547,0.006835,10000
0.4600,0.035951,0.006863,10000
0.4650,0.036348,0.006896,10000
0.4700,0.036734,0.006919,10000
0.4750,0.037122,0.006946,10000
0.4800,0.037513,0.006967,10000
0.4850,0.037907,0.006978,10000
0.4900,0.038297,0.006995,10000
0.4950,0.038681,0.007012,10000
0.5000,0.039051,0.007019,10000
0.5050,0.039424,0.007018,10000
0.5100,0.039789,0.007017,10000
0.5150,0.040148,0.007020,10000
0.5200,0.040510,0.007028,10000
0.5250,0.040869,0.007032,10000
0.5300,0.041213,0.007040,10000
0.5350,0.041559,0.007052,10000
0.5400,0.041906,0.007070,10000
0.5450,0.042262,0.007088,10000
0.5500,0.042607,0.007120,10000
0.5550,0.042952,0.007140,10000
0.5600,0.043277,0.007166,10000
0.5650,0.043626,0.007204,10000
0.5700,0.043989,0.007252,10000
0.5750,0.044341,0.007291,10000
0.5800,0.044696,0.007335,10000
0.5850,0.045061,0.007403,10000
0.5900,0.045412,0.007474,10000
0.5950,0.045779,0.007559,10000
0.6000,0.046152,0.007638,10000
0.6050,0.046523,0.007723,10000
0.6100,0.046906,0.007803,10000
0.6150,0.047301,0.007896,10000
0.6200,0.047705,0.007988,10000
0.6250,0.048108,0.008100,10000
0.6300,0.048510,0.008204,10000
0.6350,0.048930,0.008302,10000
0.6400,0.049337,0.008414,10000
0.6450,0.049767,0.008510,10000
0.6500,0.050192,0.008593,10000
0.6550,0.050643,0.008706,10000
0.6600,0.051095,0.008798,10000
0.6650,0.051543,0.008916,10000
0.6700,0.052014,0.009042,10000
0.6750,0.052498,0.009176,10000
0.6800,0.052985,0.009312,10000
0.6850,0.053492,0.009421,10000
0.6900,0.053994,0.009557,10000
0.6950,0.054516,0.009681,10000
0.7000,0.055059,0.009838,10000
0.7050,0.055609,0.009977,10000
0.7100,0.056158,0.010120,10000
0.7150,0.056725,0.010251,10000
0.7200,0.057268,0.010380,10000
0.7250,0.057846,0.010507,10000
0.7300,0.058442,0.010653,10000
0.7350,0.059036,0.010788,10000
0.7400,0.059635,0.010937,10000
0.7450,0.060237,0.011052,10000
0.7500,0.060855,0.011218,10000
0.7550,0.061491,0.011347,10000
0.7600,0.062118,0.011489,10000
0.7650,0.062776,0.011641,10000
0.7700,0.063437,0.011756,10000
0.7750,0.064109,0.011866,10000
0.7800,0.064770,0.011990,10000
0.7850,0.065477,0.012128,10000
0.7900,0.066171,0.012266,10000
0.7950,0.066858,0.012381,10000
0.8000,0.067553,0.012492,10000
0.8050,0.068277,0.012621,10000
0.8100,0.068992,0.012742,10000
0.8150,0.069719,0.012856,10000
0.8200,0.070453,0.012987,10000
0.8250,0.071165,0.013111,10000
0.8300,0.071882,0.013223,10000
0.8350,0.072636,0.013324,10000
0.8400,0.073411,0.013441,10000
0.8450,0.074150,0.013549,10000
0.8500,0.074915,0.013636,10000
0.8550,0.075662,0.013723,10000
0.8600,0.076440,0.013823,10000
0.8650,0.077211,0.013948,10000
0.8700,0.078057,0.014081,10000
0.8750,0.078843,0.014212,10000
0.8800,0.079658,0.014336,10000
0.8850,0.080469,0.014440,10000
0.8900,0.081308,0.014533,10000
0.8950,0.082181,0.014654,10000
0.9000,0.083001,0.014763,10000
0.9050,0.083879,0.014923,10000
0.9100,0.084756,0.015049,10000
0.9150,0.085652,0.015146,10000
0.9200,0.086576,0.015285,10000
0.9250,0.087479,0.015409,10000
0.9300,0.088455,0.015523,10000
0.9350,0.089413,0.015667,10000
0.9400,0.090362,0.015758,10000
0.9450,0.091339,0.015874,10000
0.9500,0.092352,0.016001,10000
0.9550,0.093421,0.016161,10000
0.9600,0.094457,0.016281,10000
0.9650,0.095519,0.016407,10000
0.9700,0.096611,0.016512,10000
0.9750,0.097761,0.016666,10000
0.9800,0.098932,0.016787,10000
0.9850,0.100108,0.016891,10000
0.9900,0.101290,0.017023,10000
0.9950,0.102528,0.017160,10000
1.0000,1.000000,0.000000,10000
