F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
0.7407,0.000013,0.000013,1.000000,10000
1.4814,0.000033,0.000033,1.000000,10000
2.2221,0.000073,0.000073,1.000000,10000
2.9627,0.000132,0.000132,1.000000,10000
3.7034,0.000191,0.000191,1.000000,10000
4.4441,0.000273,0.000273,1.000000,10000
5.1848,0.000385,0.000385,1.000000,10000
5.9255,0.000512,0.000512,1.000000,10000
6.6662,0.000637,0.000637,1.000000,10000
7.4068,0.000797,0.000797,1.000000,10000
8.1475,0.000965,0.000965,1.000000,10000
8.8882,0.001117,0.001117,1.000000,10000
9.6289,0.001307,0.001307,1.000000,10000
10.3696,0.001499,0.001499,1.000000,10000
11.1103,0.001707,0.001707,1.000000,10000
11.8509,0.001955,0.001955,1.000000,10000
12.5916,0.002192,0.002192,1.000000,10000
13.3323,0.002465,0.002465,1.000000,10000
14.0730,0.002751,0.002751,1.000000,10000
14.8137,0.003082,0.003082,1.000000,10000
15.5544,0.003489,0.003389,0.999900,9999
16.2951,0.003807,0.003708,0.999900,9999
17.0357,0.004131,0.004031,0.999900,9999
17.7764,0.004499,0.004400,0.999900,9999
18.5171,0.004863,0.004764,0.999900,9999
19.2578,0.005286,0.005186,0.999900,9999
19.9985,0.005681,0.005582,0.999900,9999
20.7392,0.006106,0.006007,0.999900,9999
21.4798,0.006574,0.006475,0.999900,9999
22.2205,0.007061,0.006962,0.999900,9999
22.9612,0.007527,0.007428,0.999900,9999
23.7019,0.008035,0.007936,0.999900,9999
24.4426,0.008542,0.008443,0.999900,9999
25.1833,0.009050,0.008950,0.999900,9999
25.9239,0.009578,0.009479,0.999900,9999
26.6646,0.010142,0.010043,0.999900,9999
27.4053,0.010724,0.010625,0.999900,9999
28.1460,0.011293,0.011194,0.999900,9999
28.8867,0.011951,0.011853,0.999900,9999
29.6274,0.012578,0.012479,0.999900,9999
30.3681,0.013235,0.013136,0.999900,9999
31.1087,0.013948,0.013850,0.999900,9999
31.8494,0.014629,0.014530,0.999900,9999
32.5901,0.015324,0.015226,0.999900,9999
33.3308,0.016075,0.015976,0.999900,9999
34.0715,0.016768,0.016670,0.999900,9999
34.8122,0.017526,0.017428,0.999900,9999
35.5528,0.018234,0.018136,0.999900,9999
36.2935,0.018925,0.018827,0.999900,9999
37.0342,0.019694,0.019596,0.999900,9999
37.7749,0.020507,0.020409,0.999900,9999
38.5156,0.021239,0.021142,0.999900,9999
39.2563,0.022036,0.021938,0.999900,9999
39.9969,0.022825,0.022727,0.999900,9999
40.7376,0.023612,0.023514,0.999900,9999
41.4783,0.024428,0.024330,0.999900,9999
42.2190,0.025212,0.025114,0.999900,9999
42.9597,0.026022,0.025925,0.999900,9999
43.7004,0.026865,0.026768,0.999900,9999
44.4411,0.027724,0.027627,0.999900,9999
45.1817,0.028610,0.028513,0.999900,9999
45.9224,0.029429,0.029332,0.999900,9999
46.6631,0.030418,0.030321,0.999900,9999
47.4038,0.031517,0.031227,0.999700,9997
48.1445,0.032368,0.032078,0.999700,9997
48.8852,0.033264,0.032974,0.999700,9997
49.6258,0.034267,0.033977,0.999700,9997
50.3665,0.035229,0.034843,0.999600,9996
