F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
3.9571,0.000000,0.000000,1.000000,10000
7.9143,0.000001,0.000001,1.000000,10000
11.8714,0.000003,0.000003,1.000000,10000
15.8286,0.000006,0.000006,1.000000,10000
19.7857,0.000013,0.000013,1.000000,10000
23.7429,0.000022,0.000022,1.000000,10000
27.7000,0.000035,0.000035,1.000000,10000
31.6571,0.000052,0.000052,1.000000,10000
35.6143,0.000074,0.000074,1.000000,10000
39.5714,0.000103,0.000103,1.000000,10000
43.5286,0.000137,0.000137,1.000000,10000
47.4857,0.000179,0.000179,1.000000,10000
51.4429,0.000228,0.000228,1.000000,10000
55.4000,0.000286,0.000286,1.000000,10000
59.3571,0.000354,0.000354,1.000000,10000
63.3143,0.000429,0.000429,1.000000,10000
67.2714,0.000517,0.000517,1.000000,10000
71.2286,0.000619,0.000619,1.000000,10000
75.1857,0.000729,0.000729,1.000000,10000
79.1429,0.000854,0.000854,1.000000,10000
83.1000,0.000995,0.000995,1.000000,10000
87.0571,0.001156,0.001156,1.000000,10000
91.0143,0.001340,0.001340,1.000000,10000
94.9714,0.001538,0.001538,1.000000,10000
98.9286,0.001760,0.001760,1.000000,10000
102.8857,0.001995,0.001995,1.000000,10000
106.8429,0.002239,0.002239,1.000000,10000
110.8000,0.002497,0.002497,1.000000,10000
114.7571,0.002761,0.002761,1.000000,10000
118.7143,0.003011,0.003011,1.000000,10000
122.6714,0.003257,0.003257,1.000000,10000
126.6286,0.003498,0.003498,1.000000,10000
130.5857,0.003740,0.003740,1.000000,10000
134.5429,0.004000,0.004000,1.000000,10000
138.5000,0.004255,0.004255,1.000000,10000
142.4571,0.004523,0.004523,1.000000,10000
146.4143,0.004785,0.004785,1.000000,10000
150.3714,0.005052,0.005052,1.000000,10000
154.3286,0.005334,0.005334,1.000000,10000
158.2857,0.005632,0.005632,1.000000,10000
162.2429,0.005924,0.005924,1.000000,10000
166.2000,0.006229,0.006229,1.000000,10000
170.1571,0.006558,0.006558,1.000000,10000
174.1143,0.006895,0.006895,1.000000,10000
178.0714,0.007251,0.007251,1.000000,10000
182.0286,0.007640,0.007640,1.000000,10000
185.9857,0.008041,0.008041,1.000000,10000
189.9429,0.008455,0.008455,1.000000,10000
193.9000,0.008889,0.008889,1.000000,10000
197.8571,0.009332,0.009332,1.000000,10000
201.8143,0.009785,0.009785,1.000000,10000
205.7714,0.010243,0.010243,1.000000,10000
209.7286,0.010673,0.010673,1.000000,10000
213.6857,0.011134,0.011134,1.000000,10000
217.6429,0.011587,0.011587,1.000000,10000
221.6000,0.012053,0.012053,1.000000,10000
225.5571,0.012504,0.012504,1.000000,10000
229.5143,0.012945,0.012945,1.000000,10000
233.4714,0.013393,0.013393,1.000000,10000
237.4286,0.013845,0.013845,1.000000,10000
241.3857,0.014290,0.014290,1.000000,10000
245.3429,0.014740,0.014740,1.000000,10000
249.3000,0.015189,0.015189,1.000000,10000
253.2571,0.015634,0.015634,1.000000,10000
257.2143,0.016060,0.016060,1.000000,10000
261.1714,0.016500,0.016500,1.000000,10000
265.1286,0.016921,0.016921,1.000000,10000
269.0857,0.017327,0.017327,1.000000,10000
273.0429,0.017745,0.017745,1.000000,10000
277.0000,0.018133,0.018133,1.000000,10000
280.9571,0.018525,0.018525,1.000000,10000
284.9143,0.018886,0.018886,1.000000,10000
288.8714,0.019245,0.019245,1.000000,10000
292.8286,0.019578,0.019578,1.000000,10000
296.7857,0.019912,0.019912,1.000000,10000
300.7429,0.020231,0.020231,1.000000,10000
304.7000,0.020551,0.020551,1.000000,10000
308.6571,0.020874,0.020874,1.000000,10000
312.6143,0.021189,0.021189,1.000000,10000
316.5714,0.021498,0.021498,1.000000,10000
320.5286,0.021821,0.021821,1.000000,10000
324.4857,0.022141,0.022141,1.000000,10000
328.4429,0.022453,0.022453,1.000000,10000
332.4000,0.022774,0.022774,1.000000,10000
336.3571,0.023100,0.023100,1.000000,10000
340.3143,0.023424,0.023424,1.000000,10000
344.2714,0.023747,0.023747,1.000000,10000
348.2286,0.024070,0.024070,1.000000,10000
352.1857,0.024417,0.024417,1.000000,10000
356.1429,0.024758,0.024758,1.000000,10000
360.1000,0.025087,0.025087,1.000000,10000
364.0571,0.025430,0.025430,1.000000,10000
368.0143,0.025777,0.025777,1.000000,10000
371.9714,0.026123,0.026123,1.000000,10000
375.9286,0.026476,0.026476,1.000000,10000
379.8857,0.026828,0.026828,1.000000,10000
383.8429,0.027176,0.027176,1.000000,10000
387.8000,0.027519,0.027519,1.000000,10000
391.7571,0.027857,0.027857,1.000000,10000
395.7143,0.028183,0.028183,1.000000,10000
399.6714,0.028516,0.028516,1.000000,10000
403.6286,0.028874,0.028874,1.000000,10000
407.5857,0.029239,0.029239,1.000000,10000
411.5429,0.029594,0.029594,1.000000,10000
415.5000,0.029941,0.029941,1.000000,10000
419.4571,0.030299,0.030299,1.000000,10000
423.4143,0.030656,0.030656,1.000000,10000
427.3714,0.031011,0.031011,1.000000,10000
431.3286,0.031367,0.031367,1.000000,10000
435.2857,0.031717,0.031717,1.000000,10000
439.2429,0.032092,0.032092,1.000000,10000
443.2000,0.032454,0.032454,1.000000,10000
447.1571,0.032920,0.032823,0.999900,9999
451.1143,0.033285,0.033188,0.999900,9999
455.0714,0.033652,0.033555,0.999900,9999
459.0286,0.034007,0.033910,0.999900,9999
462.9857,0.034476,0.034283,0.999800,9998
466.9429,0.034841,0.034648,0.999800,9998
470.9000,0.035202,0.035009,0.999800,9998
474.8571,0.035676,0.035386,0.999700,9997
478.8143,0.036035,0.035746,0.999700,9997
482.7714,0.036390,0.036100,0.999700,9997
486.7286,0.036843,0.036458,0.999600,9996
490.6857,0.037405,0.036827,0.999400,9994
494.6429,0.038139,0.037176,0.999000,9990
498.6000,0.038608,0.037549,0.998900,9989
502.5571,0.039172,0.037921,0.998700,9987
506.5143,0.039733,0.038290,0.998500,9985
510.4714,0.040190,0.038652,0.998400,9984
514.4286,0.040747,0.039017,0.998200,9982
518.3857,0.041205,0.039380,0.998100,9981
522.3429,0.041567,0.039742,0.998100,9981
526.3000,0.042026,0.040106,0.998000,9980
530.2571,0.042482,0.040467,0.997900,9979
534.2143,0.043135,0.040833,0.997600,9976
538.1714,0.043499,0.041198,0.997600,9976
542.1286,0.044137,0.041549,0.997300,9973
546.0857,0.044892,0.041922,0.996900,9969
550.0429,0.045555,0.042299,0.996600,9966
554.0000,0.046020,0.042669,0.996500,9965
557.9571,0.046860,0.043032,0.996000,9960
561.9143,0.047430,0.043412,0.995800,9958
565.8714,0.048173,0.043775,0.995400,9954
569.8286,0.048837,0.044153,0.995100,9951
573.7857,0.049590,0.044526,0.994700,9947
577.7429,0.050432,0.044892,0.994200,9942
581.7000,0.051169,0.045250,0.993800,9938
585.6571,0.051753,0.045645,0.993600,9936
589.6143,0.052437,0.046045,0.993300,9933
593.5714,0.053193,0.046423,0.992900,9929
597.5286,0.053880,0.046826,0.992600,9926
601.4857,0.054806,0.047184,0.992000,9920
605.4429,0.055493,0.047588,0.991700,9917
609.4000,0.056167,0.047980,0.991400,9914
613.3571,0.056842,0.048373,0.991100,9911
617.3143,0.057799,0.048762,0.990500,9905
621.2714,0.058469,0.049150,0.990200,9902
625.2286,0.059334,0.049544,0.989700,9897
629.1857,0.060573,0.049932,0.988800,9888
633.1429,0.061769,0.050277,0.987900,9879
637.1000,0.062633,0.050672,0.987400,9874
641.0571,0.063659,0.051038,0.986700,9867
645.0143,0.064977,0.051412,0.985700,9857
648.9714,0.066032,0.051809,0.985000,9850
652.9286,0.067471,0.052212,0.983900,9839
656.8857,0.068984,0.052594,0.982700,9827
660.8429,0.070317,0.052987,0.981700,9817
664.8000,0.072194,0.053356,0.980100,9801
668.7571,0.074877,0.053679,0.977600,9776
672.7143,0.076495,0.054076,0.976300,9763
676.6714,0.078490,0.054474,0.974600,9746
680.6286,0.080163,0.054833,0.973200,9732
684.5857,0.082585,0.055185,0.971000,9710
688.5429,0.084658,0.055570,0.969200,9692
692.5000,0.086533,0.055946,0.967600,9676
696.4571,0.088901,0.056345,0.965500,9655
700.4143,0.090690,0.056732,0.964000,9640
704.3714,0.093307,0.057099,0.961600,9616
708.3286,0.095836,0.057475,0.959300,9593
712.2857,0.099043,0.057872,0.956300,9563
716.2429,0.101662,0.058247,0.953900,9539
720.2000,0.104700,0.058569,0.951000,9510
724.1571,0.107233,0.058957,0.948700,9487
728.1143,0.109593,0.059363,0.946600,9466
732.0714,0.112134,0.059762,0.944300,9443
736.0286,0.115406,0.060142,0.941200,9412
739.9857,0.118840,0.060497,0.937900,9379
743.9429,0.121755,0.060902,0.935200,9352
747.9000,0.123658,0.061330,0.933600,9336
751.8571,0.126925,0.061714,0.930500,9305
755.8143,0.130013,0.062110,0.927600,9276
759.7714,0.133099,0.062505,0.924700,9247
763.7286,0.136122,0.062938,0.921900,9219
767.6857,0.139153,0.063380,0.919100,9191
771.6429,0.142888,0.063777,0.915500,9155
775.6000,0.146817,0.064184,0.911700,9117
779.5571,0.150085,0.064588,0.908600,9086
783.5143,0.154488,0.065009,0.904300,9043
787.4714,0.158325,0.065428,0.900600,9006
791.4286,0.162009,0.065889,0.897100,8971
795.3857,0.167978,0.066298,0.891100,8911
799.3429,0.172754,0.066735,0.886400,8864
803.3000,0.176456,0.067229,0.882900,8829
807.2571,0.181225,0.067666,0.878200,8782
811.2143,0.185344,0.068113,0.874200,8742
815.1714,0.189551,0.068557,0.870100,8701
819.1286,0.194568,0.068972,0.865100,8651
823.0857,0.199254,0.069441,0.860500,8605
827.0429,0.204931,0.069878,0.854800,8548
831.0000,0.209722,0.070370,0.850100,8501
834.9571,0.215569,0.070799,0.844200,8442
838.9143,0.221669,0.071205,0.838000,8380
842.8714,0.227540,0.071674,0.832100,8321
846.8286,0.232220,0.072170,0.827500,8275
850.7857,0.238539,0.072633,0.821100,8211
854.7429,0.244732,0.073063,0.814800,8148
858.7000,0.251399,0.073514,0.808000,8080
862.6571,0.257778,0.073959,0.801500,8015
866.6143,0.265724,0.074403,0.793300,7933
870.5714,0.270807,0.074863,0.788200,7882
874.5286,0.277814,0.075306,0.781000,7810
878.4857,0.283989,0.075757,0.774700,7747
882.4429,0.291823,0.076210,0.766600,7666
886.4000,0.298813,0.076657,0.759400,7594
890.3571,0.306766,0.077042,0.751100,7511
894.3143,0.315165,0.077415,0.742300,7423
898.2714,0.323765,0.077819,0.733300,7333
902.2286,0.331928,0.078267,0.724800,7248
906.1857,0.340982,0.078684,0.715300,7153
910.1429,0.349722,0.079056,0.706100,7061
914.1000,0.358414,0.079503,0.697000,6970
918.0571,0.365734,0.079974,0.689400,6894
922.0143,0.374452,0.080347,0.680200,6802
925.9714,0.381119,0.080825,0.673300,6733
929.9286,0.389299,0.081239,0.664700,6647
933.8857,0.397317,0.081696,0.656300,6563
937.8429,0.405490,0.082121,0.647700,6477
941.8000,0.413578,0.082569,0.639200,6392
945.7571,0.423275,0.082963,0.628900,6289
949.7143,0.432091,0.083426,0.619600,6196
953.6714,0.438424,0.083889,0.613000,6130
957.6286,0.447496,0.084349,0.603400,6034
961.5857,0.454929,0.084837,0.595600,5956
965.5429,0.463210,0.085225,0.586800,5868
969.5000,0.470964,0.085662,0.578600,5786
973.4571,0.480661,0.085992,0.568200,5682
977.4143,0.490557,0.086365,0.557600,5576
981.3714,0.499679,0.086839,0.547900,5479
985.3286,0.507914,0.087377,0.539200,5392
989.2857,0.517949,0.087716,0.528400,5284
993.2429,0.527361,0.088097,0.518300,5183
997.2000,0.536047,0.088502,0.509000,5090
1001.1571,0.545818,0.088904,0.498500,4985
1005.1143,0.553700,0.089369,0.490100,4901
1009.0714,0.561991,0.089757,0.481200,4812
1013.0286,0.569852,0.090211,0.472800,4728
1016.9857,0.578965,0.090637,0.463000,4630
1020.9429,0.586163,0.091068,0.455300,4553
1024.9000,0.595311,0.091404,0.445400,4454
1028.8571,0.604387,0.091797,0.435600,4356
1032.8143,0.611651,0.092218,0.427800,4278
1036.7714,0.618957,0.092756,0.420000,4200
1040.7286,0.626242,0.093479,0.412300,4123
1044.6857,0.633795,0.093775,0.404100,4041
1048.6429,0.641038,0.094217,0.396300,3963
1052.6000,0.648802,0.094616,0.387900,3879
1056.5571,0.656427,0.095147,0.379700,3797
1060.5143,0.665846,0.095414,0.369400,3694
1064.4714,0.672889,0.095878,0.361800,3618
1068.4286,0.681502,0.096202,0.352400,3524
1072.3857,0.688884,0.096643,0.344400,3444
1076.3429,0.696738,0.096896,0.335800,3358
1080.3000,0.705818,0.097325,0.325900,3259
1084.2571,0.712325,0.097914,0.318900,3189
1088.2143,0.720475,0.098307,0.310000,3100
1092.1714,0.726751,0.098783,0.303200,3032
1096.1286,0.735736,0.098997,0.293300,2933
1100.0857,0.742513,0.099382,0.285900,2859
1104.0429,0.748872,0.099899,0.279000,2790
1108.0000,0.756071,0.100224,0.271100,2711
1111.9571,0.763248,0.100485,0.263200,2632
1115.9143,0.769937,0.100964,0.255900,2559
1119.8714,0.776187,0.101513,0.249100,2491
1123.8286,0.782199,0.101850,0.242500,2425
1127.7857,0.789000,0.102127,0.235000,2350
1131.7429,0.795174,0.102425,0.228100,2281
1135.7000,0.802251,0.102773,0.220300,2203
1139.6571,0.809170,0.103241,0.212800,2128
1143.6143,0.815326,0.103525,0.206000,2060
1147.5714,0.822205,0.103855,0.198400,1984
1151.5286,0.828023,0.104285,0.192000,1920
1155.4857,0.834368,0.104692,0.185000,1850
1159.4429,0.839991,0.105093,0.178800,1788
1163.4000,0.846204,0.105319,0.171900,1719
1167.3571,0.852682,0.105537,0.164700,1647
1171.3143,0.859525,0.105822,0.157100,1571
1175.2714,0.864311,0.106110,0.151600,1516
1179.2286,0.868127,0.106552,0.147600,1476
1183.1857,0.873022,0.107046,0.142200,1422
1187.1429,0.879402,0.107344,0.135100,1351
1191.1000,0.884876,0.107568,0.129000,1290
1195.0571,0.889448,0.107730,0.123900,1239
1199.0143,0.895000,0.107902,0.117700,1177
1202.9714,0.900348,0.107859,0.111700,1117
1206.9286,0.906062,0.107899,0.105300,1053
1210.8857,0.909220,0.108248,0.101800,1018
1214.8429,0.915465,0.108283,0.094800,948
1218.8000,0.920913,0.108375,0.088700,887
1222.7571,0.924148,0.108678,0.085100,851
1226.7143,0.927656,0.109065,0.081200,812
1230.6714,0.931060,0.109300,0.077400,774
1234.6286,0.935333,0.109275,0.072600,726
1238.5857,0.938712,0.109190,0.068800,688
1242.5429,0.942642,0.109344,0.064400,644
1246.5000,0.946455,0.109073,0.060100,601
1250.4571,0.948599,0.109167,0.057700,577
1254.4143,0.952170,0.109315,0.053700,537
1258.3714,0.955179,0.108917,0.050300,503
1262.3286,0.957151,0.109175,0.048100,481
1266.2857,0.960003,0.109207,0.044900,449
1270.2429,0.962326,0.109355,0.042300,423
1274.2000,0.964994,0.109253,0.039300,393
1278.1571,0.967039,0.109164,0.037000,370
1282.1143,0.968894,0.108718,0.034900,349
1286.0714,0.969974,0.109028,0.033700,337
1290.0286,0.971131,0.108990,0.032400,324
1293.9857,0.972382,0.109110,0.031000,310
1297.9429,0.973457,0.109285,0.029800,298
1301.9000,0.974541,0.109828,0.028600,286
1305.8571,0.975797,0.110177,0.027200,272
1309.8143,0.976521,0.110642,0.026400,264
1313.7714,0.978126,0.110794,0.024600,246
1317.7286,0.979208,0.111435,0.023400,234
1321.6857,0.980109,0.112002,0.022400,224
1325.6429,0.980999,0.112119,0.021400,214
1329.6000,0.981898,0.112640,0.020400,204
1333.5571,0.982883,0.113102,0.019300,193
1337.5143,0.983596,0.113313,0.018500,185
1341.4714,0.984140,0.113949,0.017900,179
1345.4286,0.984678,0.114313,0.017300,173
1349.3857,0.985477,0.114452,0.016400,164
1353.3429,0.985931,0.115182,0.015900,159
1357.3000,0.986375,0.115236,0.015400,154
1361.2571,0.986743,0.116180,0.015000,150
1365.2143,0.987199,0.117152,0.014500,145
1369.1714,0.988269,0.117972,0.013300,133
1373.1286,0.988809,0.118792,0.012700,127
1377.0857,0.989341,0.119124,0.012100,121
1381.0429,0.989797,0.120416,0.011600,116
1385.0000,0.990156,0.121053,0.011200,112
1388.9571,0.990512,0.121488,0.010800,108
1392.9143,0.990870,0.122124,0.010400,104
1396.8714,0.991496,0.123303,0.009700,97
1400.8286,0.991853,0.124020,0.009300,93
1404.7857,0.992300,0.124947,0.008800,88
1408.7429,0.992654,0.125498,0.008400,84
1412.7000,0.993015,0.126875,0.008000,80
1416.6571,0.993884,0.126228,0.007000,70
1420.6143,0.994496,0.126410,0.006300,63
1424.5714,0.994930,0.125904,0.005800,58
1428.5286,0.995366,0.125624,0.005300,53
1432.4857,0.995544,0.126295,0.005100,51
1436.4429,0.995810,0.127052,0.004800,48
1440.4000,0.995984,0.126976,0.004600,46
1444.3571,0.996424,0.127770,0.004100,41
1448.3143,0.996946,0.127527,0.003500,35
1452.2714,0.997040,0.129409,0.003400,34
1456.2286,0.997214,0.129362,0.003200,32
1460.1857,0.997216,0.130112,0.003200,32
1464.1429,0.997561,0.128789,0.002800,28
1468.1000,0.997653,0.130809,0.002700,27
1472.0571,0.997919,0.132882,0.002400,24
1476.0143,0.998182,0.134282,0.002100,21
1479.9714,0.998357,0.135367,0.001900,19
