u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000804,0.001331,10000
0.0100,0.001613,0.002086,10000
0.0150,0.002443,0.002516,10000
0.0200,0.003262,0.002796,10000
0.0250,0.004079,0.003159,10000
0.0300,0.004910,0.003426,10000
0.0350,0.005743,0.003705,10000
0.0400,0.006576,0.003940,10000
0.0450,0.007424,0.004205,10000
0.0500,0.008279,0.004465,10000
0.0550,0.009115,0.004675,10000
0.0600,0.009954,0.004919,10000
0.0650,0.010796,0.005150,10000
0.0700,0.011643,0.005332,10000
0.0750,0.012482,0.005523,10000
0.0800,0.013342,0.005714,10000
0.0850,0.014191,0.005889,10000
0.0900,0.015095,0.006189,10000
0.0950,0.015990,0.006447,10000
0.1000,0.016886,0.006642,10000
0.1050,0.017775,0.006907,10000
0.1100,0.018657,0.007103,10000
0.1150,0.019569,0.007347,10000
0.1200,0.020501,0.007603,10000
0.1250,0.021387,0.007752,10000
0.1300,0.022289,0.007956,10000
0.1350,0.023211,0.008148,10000
0.1400,0.024124,0.008349,10000
0.1450,0.025053,0.008526,10000
0.1500,0.025976,0.008698,10000
0.1550,0.026919,0.008887,10000
0.1600,0.027852,0.009102,10000
0.1650,0.028818,0.009306,10000
0.1700,0.029772,0.009492,10000
0.1750,0.030706,0.009675,10000
0.1800,0.031668,0.009849,10000
0.1850,0.032644,0.010038,10000
0.1900,0.033626,0.010227,10000
0.1950,0.034600,0.010392,10000
0.2000,0.035583,0.010603,10000
0.2050,0.036587,0.010799,10000
0.2100,0.037585,0.011004,10000
0.2150,0.038561,0.011185,10000
0.2200,0.039608,0.011462,10000
0.2250,0.040618,0.011677,10000
0.2300,0.041647,0.011889,10000
0.2350,0.042648,0.012049,10000
0.2400,0.043666,0.012284,10000
0.2450,0.044712,0.012494,10000
0.2500,0.045728,0.012665,10000
0.2550,0.046731,0.012874,10000
0.2600,0.047749,0.013028,10000
0.2650,0.048779,0.013202,10000
0.2700,0.049810,0.013347,10000
0.2750,0.050810,0.013502,10000
0.2800,0.051851,0.013684,10000
0.2850,0.052851,0.013847,10000
0.2900,0.053868,0.014017,10000
0.2950,0.054911,0.014277,10000
0.3000,0.055949,0.014472,10000
0.3050,0.056982,0.014645,10000
0.3100,0.058010,0.014812,10000
0.3150,0.059039,0.014983,10000
0.3200,0.060106,0.015183,10000
0.3250,0.061141,0.015380,10000
0.3300,0.062174,0.015610,10000
0.3350,0.063227,0.015787,10000
0.3400,0.064279,0.015989,10000
0.3450,0.065338,0.016202,10000
0.3500,0.066380,0.016387,10000
0.3550,0.067453,0.016600,10000
0.3600,0.068536,0.016787,10000
0.3650,0.069594,0.016947,10000
0.3700,0.070674,0.017139,10000
0.3750,0.071754,0.017333,10000
0.3800,0.072846,0.017569,10000
0.3850,0.073928,0.017781,10000
0.3900,0.075029,0.017984,10000
0.3950,0.076093,0.018175,10000
0.4000,0.077160,0.018335,10000
0.4050,0.078257,0.018516,10000
0.4100,0.079309,0.018701,10000
0.4150,0.080390,0.018884,10000
0.4200,0.081479,0.019060,10000
0.4250,0.082591,0.019248,10000
0.4300,0.083708,0.019459,10000
0.4350,0.084795,0.019690,10000
0.4400,0.085897,0.019884,10000
0.4450,0.087051,0.020076,10000
0.4500,0.088159,0.020257,10000
0.4550,0.089301,0.020484,10000
0.4600,0.090444,0.020697,10000
0.4650,0.091566,0.020844,10000
0.4700,0.092690,0.021069,10000
0.4750,0.093800,0.021287,10000
0.4800,0.094892,0.021481,10000
0.4850,0.096013,0.021628,10000
0.4900,0.097129,0.021848,10000
0.4950,0.098241,0.022038,10000
0.5000,0.099344,0.022261,10000
0.5050,0.100476,0.022482,10000
0.5100,0.101614,0.022692,10000
0.5150,0.102727,0.022945,10000
0.5200,0.103868,0.023127,10000
0.5250,0.104991,0.023339,10000
0.5300,0.106093,0.023501,10000
0.5350,0.107196,0.023704,10000
0.5400,0.108310,0.023878,10000
0.5450,0.109444,0.024134,10000
0.5500,0.110561,0.024314,10000
0.5550,0.111674,0.024481,10000
0.5600,0.112831,0.024728,10000
0.5650,0.113974,0.024922,10000
0.5700,0.115154,0.025173,10000
0.5750,0.116302,0.025379,10000
0.5800,0.117437,0.025578,10000
0.5850,0.118557,0.025772,10000
0.5900,0.119703,0.025963,10000
0.5950,0.120835,0.026173,10000
0.6000,0.121969,0.026405,10000
0.6050,0.123181,0.026681,10000
0.6100,0.124321,0.026889,10000
0.6150,0.125458,0.027080,10000
0.6200,0.126640,0.027284,10000
0.6250,0.127862,0.027531,10000
0.6300,0.129024,0.027711,10000
0.6350,0.130228,0.027963,10000
0.6400,0.131436,0.028188,10000
0.6450,0.132650,0.028426,10000
0.6500,0.133875,0.028665,10000
0.6550,0.135081,0.028854,10000
0.6600,0.136296,0.029111,10000
0.6650,0.137554,0.029368,10000
0.6700,0.138815,0.029595,10000
0.6750,0.140067,0.029866,10000
0.6800,0.141328,0.030114,10000
0.6850,0.142603,0.030381,10000
0.6900,0.143925,0.030652,10000
0.6950,0.145220,0.030957,10000
0.7000,0.146491,0.031251,10000
0.7050,0.147802,0.031559,10000
0.7100,0.149084,0.031799,10000
0.7150,0.150440,0.032090,10000
0.7200,0.151742,0.032326,10000
0.7250,0.153037,0.032594,10000
0.7300,0.154331,0.032845,10000
0.7350,0.155679,0.033148,10000
0.7400,0.157023,0.033464,10000
0.7450,0.158382,0.033741,10000
0.7500,0.159786,0.034037,10000
0.7550,0.161192,0.034356,10000
0.7600,0.162575,0.034655,10000
0.7650,0.163943,0.034980,10000
0.7700,0.165360,0.035292,10000
0.7750,0.166757,0.035620,10000
0.7800,0.168216,0.035936,10000
0.7850,0.169619,0.036230,10000
0.7900,0.171068,0.036504,10000
0.7950,0.172535,0.036838,10000
0.8000,0.173985,0.037143,10000
0.8050,0.175486,0.037467,10000
0.8100,0.176999,0.037813,10000
0.8150,0.178472,0.038187,10000
0.8200,0.179954,0.038498,10000
0.8250,0.181498,0.038832,10000
0.8300,0.183052,0.039247,10000
0.8350,0.184555,0.039615,10000
0.8400,0.186195,0.040034,10000
0.8450,0.187803,0.040388,10000
0.8500,0.189477,0.040812,10000
0.8550,0.191091,0.041155,10000
0.8600,0.192670,0.041465,10000
0.8650,0.194292,0.041904,10000
0.8700,0.196015,0.042287,10000
0.8750,0.197645,0.042691,10000
0.8800,0.199361,0.043035,10000
0.8850,0.201112,0.043488,10000
0.8900,0.202843,0.043826,10000
0.8950,0.204557,0.044107,10000
0.9000,0.206323,0.044562,10000
0.9050,0.208086,0.045029,10000
0.9100,0.209901,0.045502,10000
0.9150,0.211788,0.045953,10000
0.9200,0.213640,0.046336,10000
0.9250,0.215592,0.046819,10000
0.9300,0.217581,0.047455,10000
0.9350,0.219655,0.048137,10000
0.9400,0.221682,0.048773,10000
0.9450,0.223731,0.049231,10000
0.9500,0.225777,0.049694,10000
0.9550,0.227734,0.050144,10000
0.9600,0.229951,0.050831,10000
0.9650,0.232080,0.051368,10000
0.9700,0.234217,0.051942,10000
0.9750,0.236452,0.052562,10000
0.9800,0.238735,0.053308,10000
0.9850,0.241092,0.053902,10000
0.9900,0.243447,0.054480,10000
0.9950,0.245774,0.055089,10000
1.0000,1.000000,0.000000,10000
