F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
1.8323,0.000000,0.000000,1.000000,10000
3.6647,0.000001,0.000001,1.000000,10000
5.4970,0.000004,0.000004,1.000000,10000
7.3294,0.000008,0.000008,1.000000,10000
9.1617,0.000015,0.000015,1.000000,10000
10.9941,0.000029,0.000029,1.000000,10000
12.8264,0.000045,0.000045,1.000000,10000
14.6588,0.000067,0.000067,1.000000,10000
16.4911,0.000096,0.000096,1.000000,10000
18.3235,0.000129,0.000129,1.000000,10000
20.1558,0.000173,0.000173,1.000000,10000
21.9882,0.000224,0.000224,1.000000,10000
23.8205,0.000284,0.000284,1.000000,10000
25.6529,0.000353,0.000353,1.000000,10000
27.4852,0.000441,0.000441,1.000000,10000
29.3176,0.000540,0.000540,1.000000,10000
31.1499,0.000650,0.000650,1.000000,10000
32.9823,0.000777,0.000777,1.000000,10000
34.8146,0.000918,0.000918,1.000000,10000
36.6470,0.001078,0.001078,1.000000,10000
38.4793,0.001269,0.001269,1.000000,10000
40.3117,0.001464,0.001464,1.000000,10000
42.1440,0.001684,0.001684,1.000000,10000
43.9764,0.001939,0.001939,1.000000,10000
45.8087,0.002241,0.002241,1.000000,10000
47.6411,0.002541,0.002541,1.000000,10000
49.4734,0.002850,0.002850,1.000000,10000
51.3058,0.003189,0.003189,1.000000,10000
53.1381,0.003557,0.003557,1.000000,10000
54.9705,0.003939,0.003939,1.000000,10000
56.8028,0.004325,0.004325,1.000000,10000
58.6351,0.004726,0.004726,1.000000,10000
60.4675,0.005125,0.005125,1.000000,10000
62.2998,0.005584,0.005584,1.000000,10000
64.1322,0.005991,0.005991,1.000000,10000
65.9645,0.006404,0.006404,1.000000,10000
67.7969,0.006788,0.006788,1.000000,10000
69.6292,0.007198,0.007198,1.000000,10000
71.4616,0.007584,0.007584,1.000000,10000
73.2939,0.007966,0.007966,1.000000,10000
75.1263,0.008353,0.008353,1.000000,10000
76.9586,0.008747,0.008747,1.000000,10000
78.7910,0.009175,0.009175,1.000000,10000
80.6233,0.009574,0.009574,1.000000,10000
82.4557,0.009977,0.009977,1.000000,10000
84.2880,0.010403,0.010403,1.000000,10000
86.1204,0.010824,0.010824,1.000000,10000
87.9527,0.011263,0.011263,1.000000,10000
