u,phi_mean,phi_sd,n
0.8750,0.071541,0.013078,10000
0.8800,0.072255,0.013157,10000
0.8850,0.072980,0.013278,10000
0.8900,0.073735,0.013366,10000
0.8950,0.074512,0.013472,10000
0.9000,0.075288,0.013574,10000
0.9050,0.076102,0.013704,10000
0.9100,0.076862,0.013780,10000
0.9150,0.077690,0.013898,10000
0.9200,0.078530,0.014019,10000
0.9250,0.079335,0.014125,10000
0.9300,0.080171,0.014241,10000
0.9350,0.081004,0.014338,10000
0.9400,0.081910,0.014444,10000
0.9450,0.082808,0.014552,10000
0.9500,0.083731,0.014681,10000
0.9550,0.084672,0.014812,10000
0.9600,0.085605,0.014913,10000
0.9650,0.086621,0.015076,10000
0.9700,0.087612,0.015232,10000
0.9750,0.088651,0.015367,10000
0.9800,0.089682,0.015502,10000
0.9850,0.090762,0.015602,10000
0.9900,0.091959,0.015739,10000
0.9950,0.093108,0.015857,10000
1.0000,1.000000,0.000000,10000
