u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000013,0.000536,10000
0.0100,0.000037,0.000650,10000
0.0150,0.000073,0.000872,10000
0.0200,0.000124,0.001073,10000
0.0250,0.000193,0.001389,10000
0.0300,0.000275,0.001563,10000
0.0350,0.000383,0.001977,10000
0.0400,0.000514,0.002517,10000
0.0450,0.000641,0.002738,10000
0.0500,0.000782,0.002971,10000
0.0550,0.000941,0.003248,10000
0.0600,0.001096,0.003498,10000
0.0650,0.001271,0.003742,10000
0.0700,0.001462,0.003952,10000
0.0750,0.001659,0.004221,10000
0.0800,0.001866,0.004482,10000
0.0850,0.002123,0.004878,10000
0.0900,0.002383,0.005180,10000
0.0950,0.002639,0.005386,10000
0.1000,0.002883,0.005563,10000
0.1050,0.003182,0.005853,10000
0.1100,0.003487,0.006061,10000
0.1150,0.003806,0.006345,10000
0.1200,0.004161,0.006740,10000
0.1250,0.004500,0.007072,10000
0.1300,0.004875,0.007380,10000
0.1350,0.005273,0.007635,10000
0.1400,0.005663,0.007887,10000
0.1450,0.006086,0.008209,10000
0.1500,0.006548,0.008708,10000
0.1550,0.006967,0.008944,10000
0.1600,0.007469,0.009491,10000
0.1650,0.007932,0.009714,10000
0.1700,0.008484,0.010202,10000
0.1750,0.009021,0.010549,10000
0.1800,0.009545,0.010793,10000
0.1850,0.010074,0.011132,10000
0.1900,0.010620,0.011467,10000
0.1950,0.011231,0.011903,10000
0.2000,0.011852,0.012343,10000
0.2050,0.012479,0.012704,10000
0.2100,0.013121,0.013119,10000
0.2150,0.013789,0.013454,10000
0.2200,0.014478,0.013880,10000
0.2250,0.015144,0.014256,10000
0.2300,0.015836,0.014597,10000
0.2350,0.016490,0.014937,10000
0.2400,0.017128,0.015167,10000
0.2450,0.017825,0.015477,10000
0.2500,0.018566,0.015789,10000
0.2550,0.019291,0.016229,10000
0.2600,0.019994,0.016475,10000
0.2650,0.020707,0.016777,10000
0.2700,0.021400,0.017017,10000
0.2750,0.022168,0.017406,10000
0.2800,0.022946,0.017792,10000
0.2850,0.023787,0.018437,10000
0.2900,0.024551,0.018674,10000
0.2950,0.025342,0.019074,10000
0.3000,0.026138,0.019446,10000
0.3050,0.026941,0.019866,10000
0.3100,0.027720,0.020168,10000
0.3150,0.028524,0.020496,10000
0.3200,0.029392,0.020955,10000
0.3250,0.030276,0.021462,10000
0.3300,0.031146,0.021831,10000
0.3350,0.031928,0.022114,10000
0.3400,0.032734,0.022345,10000
0.3450,0.033581,0.022678,10000
0.3500,0.034563,0.023230,10000
0.3550,0.035431,0.023593,10000
0.3600,0.036294,0.023910,10000
0.3650,0.037176,0.024320,10000
0.3700,0.038176,0.024794,10000
0.3750,0.039083,0.025221,10000
0.3800,0.039942,0.025464,10000
0.3850,0.040896,0.025846,10000
0.3900,0.041880,0.026270,10000
0.3950,0.042811,0.026623,10000
0.4000,0.043806,0.026945,10000
0.4050,0.044788,0.027333,10000
0.4100,0.045827,0.027727,10000
0.4150,0.046840,0.028071,10000
0.4200,0.047868,0.028434,10000
0.4250,0.048896,0.028845,10000
0.4300,0.049890,0.029186,10000
0.4350,0.050930,0.029566,10000
0.4400,0.051952,0.029916,10000
0.4450,0.053099,0.030577,10000
0.4500,0.054171,0.031013,10000
0.4550,0.055318,0.031482,10000
0.4600,0.056416,0.031868,10000
0.4650,0.057427,0.032241,10000
0.4700,0.058454,0.032534,10000
0.4750,0.059569,0.032888,10000
0.4800,0.060605,0.033177,10000
0.4850,0.061806,0.033700,10000
0.4900,0.062939,0.034139,10000
0.4950,0.063975,0.034488,10000
0.5000,0.065109,0.034842,10000
0.5050,0.066171,0.035185,10000
0.5100,0.067287,0.035626,10000
0.5150,0.068403,0.035946,10000
0.5200,0.069539,0.036409,10000
0.5250,0.070763,0.036906,10000
0.5300,0.071856,0.037282,10000
0.5350,0.072944,0.037529,10000
0.5400,0.074006,0.037794,10000
0.5450,0.075235,0.038197,10000
0.5500,0.076434,0.038533,10000
0.5550,0.077530,0.038915,10000
0.5600,0.078734,0.039404,10000
0.5650,0.079884,0.039796,10000
0.5700,0.080988,0.040175,10000
0.5750,0.082015,0.040449,10000
0.5800,0.083110,0.040758,10000
0.5850,0.084324,0.041035,10000
0.5900,0.085513,0.041504,10000
0.5950,0.086700,0.041957,10000
0.6000,0.087896,0.042380,10000
0.6050,0.088992,0.042771,10000
0.6100,0.090174,0.043163,10000
0.6150,0.091341,0.043519,10000
0.6200,0.092591,0.044048,10000
0.6250,0.093812,0.044524,10000
0.6300,0.094974,0.044951,10000
0.6350,0.096175,0.045290,10000
0.6400,0.097376,0.045654,10000
0.6450,0.098560,0.045918,10000
0.6500,0.099722,0.046276,10000
0.6550,0.100826,0.046546,10000
0.6600,0.102008,0.046937,10000
0.6650,0.103173,0.047304,10000
0.6700,0.104386,0.047753,10000
0.6750,0.105796,0.048080,10000
0.6800,0.107123,0.048494,10000
0.6850,0.108576,0.049128,10000
0.6900,0.109744,0.049529,10000
0.6950,0.111079,0.049884,10000
0.7000,0.112462,0.050278,10000
0.7050,0.113658,0.050678,10000
0.7100,0.114882,0.051080,10000
0.7150,0.116377,0.051629,10000
0.7200,0.117753,0.052055,10000
0.7250,0.119319,0.052592,10000
0.7300,0.120784,0.053155,10000
0.7350,0.122245,0.053527,10000
0.7400,0.123753,0.054010,10000
0.7450,0.125305,0.054529,10000
0.7500,0.126836,0.054952,10000
0.7550,0.128281,0.055378,10000
0.7600,0.129623,0.055722,10000
0.7650,0.131035,0.056176,10000
0.7700,0.132751,0.056766,10000
0.7750,0.134417,0.057238,10000
0.7800,0.135871,0.057602,10000
0.7850,0.137403,0.058083,10000
0.7900,0.138961,0.058718,10000
0.7950,0.140573,0.059276,10000
0.8000,0.142217,0.059826,10000
0.8050,0.143962,0.060461,10000
0.8100,0.145673,0.061079,10000
0.8150,0.147404,0.061591,10000
0.8200,0.149071,0.062079,10000
0.8250,0.150741,0.062473,10000
0.8300,0.152350,0.062894,10000
0.8350,0.154026,0.063314,10000
0.8400,0.155874,0.063875,10000
0.8450,0.157755,0.064397,10000
0.8500,0.159506,0.065076,10000
0.8550,0.161187,0.065386,10000
0.8600,0.162831,0.065815,10000
0.8650,0.164716,0.066399,10000
0.8700,0.166540,0.066867,10000
0.8750,0.168340,0.067438,10000
0.8800,0.170220,0.068041,10000
0.8850,0.172043,0.068508,10000
0.8900,0.174179,0.069127,10000
0.8950,0.176180,0.069639,10000
0.9000,0.178083,0.070202,10000
0.9050,0.179857,0.070672,10000
0.9100,0.181916,0.071212,10000
0.9150,0.183933,0.071620,10000
0.9200,0.186180,0.072382,10000
0.9250,0.188415,0.072918,10000
0.9300,0.190726,0.073651,10000
0.9350,0.192836,0.074193,10000
0.9400,0.195041,0.074847,10000
0.9450,0.197516,0.075588,10000
0.9500,0.199836,0.076307,10000
0.9550,0.202235,0.076853,10000
0.9600,0.204710,0.077522,10000
0.9650,0.207169,0.078221,10000
0.9700,0.209501,0.078956,10000
0.9750,0.211840,0.079387,10000
0.9800,0.214271,0.079979,10000
0.9850,0.216915,0.080666,10000
0.9900,0.219605,0.081177,10000
0.9950,0.222371,0.081566,10000
1.0000,1.000000,0.000000,10000
