u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000000,10000
0.0100,0.000000,0.000000,10000
0.0150,0.000000,0.000000,10000
0.0200,0.000000,0.000012,10000
0.0250,0.000001,0.000027,10000
0.0300,0.000003,0.000046,10000
0.0350,0.000006,0.000073,10000
0.0400,0.000012,0.000101,10000
0.0450,0.000021,0.000132,10000
0.0500,0.000036,0.000179,10000
0.0550,0.000055,0.000220,10000
0.0600,0.000086,0.000281,10000
0.0650,0.000126,0.000346,10000
0.0700,0.000189,0.000436,10000
0.0750,0.000273,0.000538,10000
0.0800,0.000384,0.000671,10000
0.0850,0.000530,0.000832,10000
0.0900,0.000728,0.001053,10000
0.0950,0.000965,0.001285,10000
0.1000,0.001265,0.001530,10000
0.1050,0.001593,0.001766,10000
0.1100,0.001930,0.001959,10000
0.1150,0.002269,0.002106,10000
0.1200,0.002575,0.002204,10000
0.1250,0.002873,0.002277,10000
0.1300,0.003149,0.002329,10000
0.1350,0.003422,0.002369,10000
0.1400,0.003697,0.002437,10000
0.1450,0.003960,0.002503,10000
0.1500,0.004235,0.002590,10000
0.1550,0.004508,0.002692,10000
0.1600,0.004814,0.002824,10000
0.1650,0.005160,0.002997,10000
0.1700,0.005540,0.003190,10000
0.1750,0.005967,0.003425,10000
0.1800,0.006437,0.003664,10000
0.1850,0.006950,0.003900,10000
0.1900,0.007490,0.004176,10000
0.1950,0.008087,0.004420,10000
0.2000,0.008714,0.004652,10000
0.2050,0.009351,0.004873,10000
0.2100,0.010007,0.005070,10000
0.2150,0.010643,0.005218,10000
0.2200,0.011263,0.005357,10000
0.2250,0.011907,0.005510,10000
0.2300,0.012517,0.005601,10000
0.2350,0.013129,0.005685,10000
0.2400,0.013736,0.005753,10000
0.2450,0.014323,0.005786,10000
0.2500,0.014892,0.005816,10000
0.2550,0.015435,0.005832,10000
0.2600,0.015945,0.005830,10000
0.2650,0.016448,0.005822,10000
0.2700,0.016905,0.005806,10000
0.2750,0.017335,0.005800,10000
0.2800,0.017739,0.005784,10000
0.2850,0.018139,0.005777,10000
0.2900,0.018532,0.005795,10000
0.2950,0.018899,0.005807,10000
0.3000,0.019257,0.005828,10000
0.3050,0.019620,0.005857,10000
0.3100,0.019984,0.005896,10000
0.3150,0.020330,0.005928,10000
0.3200,0.020688,0.005973,10000
0.3250,0.021046,0.006042,10000
0.3300,0.021407,0.006101,10000
0.3350,0.021769,0.006189,10000
0.3400,0.022113,0.006266,10000
0.3450,0.022450,0.006360,10000
0.3500,0.022810,0.006457,10000
0.3550,0.023165,0.006564,10000
0.3600,0.023510,0.006663,10000
0.3650,0.023859,0.006751,10000
0.3700,0.024227,0.006888,10000
0.3750,0.024581,0.006990,10000
0.3800,0.024955,0.007088,10000
0.3850,0.025335,0.007201,10000
0.3900,0.025691,0.007304,10000
0.3950,0.026053,0.007422,10000
0.4000,0.026466,0.007544,10000
0.4050,0.026848,0.007655,10000
0.4100,0.027258,0.007774,10000
0.4150,0.027657,0.007870,10000
0.4200,0.028100,0.007995,10000
0.4250,0.028527,0.008107,10000
0.4300,0.028960,0.008225,10000
0.4350,0.029397,0.008339,10000
0.4400,0.029811,0.008436,10000
0.4450,0.030222,0.008511,10000
0.4500,0.030650,0.008608,10000
0.4550,0.031066,0.008690,10000
0.4600,0.031495,0.008809,10000
0.4650,0.031933,0.008905,10000
0.4700,0.032357,0.008970,10000
0.4750,0.032783,0.009044,10000
0.4800,0.033205,0.009112,10000
0.4850,0.033604,0.009190,10000
0.4900,0.034024,0.009282,10000
0.4950,0.034452,0.009378,10000
0.5000,0.034859,0.009488,10000
0.5050,0.035282,0.009589,10000
0.5100,0.035724,0.009711,10000
0.5150,0.036143,0.009798,10000
0.5200,0.036575,0.009905,10000
0.5250,0.037013,0.009991,10000
0.5300,0.037445,0.010069,10000
0.5350,0.037872,0.010168,10000
0.5400,0.038290,0.010251,10000
0.5450,0.038711,0.010355,10000
0.5500,0.039145,0.010469,10000
0.5550,0.039616,0.010597,10000
0.5600,0.040054,0.010685,10000
0.5650,0.040486,0.010759,10000
0.5700,0.040933,0.010855,10000
0.5750,0.041393,0.010949,10000
0.5800,0.041856,0.011089,10000
0.5850,0.042333,0.011176,10000
0.5900,0.042808,0.011307,10000
0.5950,0.043271,0.011419,10000
0.6000,0.043769,0.011547,10000
0.6050,0.044231,0.011626,10000
0.6100,0.044700,0.011757,10000
0.6150,0.045185,0.011869,10000
0.6200,0.045640,0.011957,10000
0.6250,0.046106,0.012061,10000
0.6300,0.046578,0.012172,10000
0.6350,0.047048,0.012263,10000
0.6400,0.047505,0.012384,10000
0.6450,0.047975,0.012515,10000
0.6500,0.048436,0.012596,10000
0.6550,0.048923,0.012708,10000
0.6600,0.049408,0.012837,10000
0.6650,0.049870,0.012941,10000
0.6700,0.050337,0.013048,10000
0.6750,0.050789,0.013157,10000
0.6800,0.051269,0.013302,10000
0.6850,0.051743,0.013441,10000
0.6900,0.052246,0.013558,10000
0.6950,0.052741,0.013711,10000
0.7000,0.053231,0.013860,10000
0.7050,0.053744,0.014014,10000
0.7100,0.054270,0.014166,10000
0.7150,0.054769,0.014331,10000
0.7200,0.055280,0.014495,10000
0.7250,0.055806,0.014660,10000
0.7300,0.056339,0.014817,10000
0.7350,0.056924,0.015035,10000
0.7400,0.057465,0.015198,10000
0.7450,0.058037,0.015351,10000
0.7500,0.058614,0.015523,10000
0.7550,0.059223,0.015731,10000
0.7600,0.059860,0.016006,10000
0.7650,0.060479,0.016181,10000
0.7700,0.061121,0.016386,10000
0.7750,0.061710,0.016561,10000
0.7800,0.062375,0.016746,10000
0.7850,0.063018,0.016979,10000
0.7900,0.063668,0.017153,10000
0.7950,0.064333,0.017337,10000
0.8000,0.064985,0.017503,10000
0.8050,0.065656,0.017706,10000
0.8100,0.066389,0.017926,10000
0.8150,0.067126,0.018188,10000
0.8200,0.067856,0.018377,10000
0.8250,0.068636,0.018569,10000
0.8300,0.069374,0.018757,10000
0.8350,0.070134,0.018962,10000
0.8400,0.070882,0.019150,10000
0.8450,0.071648,0.019359,10000
0.8500,0.072444,0.019603,10000
0.8550,0.073273,0.019880,10000
0.8600,0.074093,0.020143,10000
0.8650,0.074941,0.020407,10000
0.8700,0.075790,0.020615,10000
