F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
8.5871,0.000000,0.000000,1.000000,10000
17.1743,0.000000,0.000000,1.000000,10000
25.7614,0.000000,0.000000,1.000000,10000
34.3486,0.000000,0.000000,1.000000,10000
42.9357,0.000000,0.000000,1.000000,10000
51.5229,0.000000,0.000000,1.000000,10000
60.1100,0.000000,0.000000,1.000000,10000
68.6971,0.000000,0.000000,1.000000,10000
77.2843,0.000000,0.000000,1.000000,10000
85.8714,0.000000,0.000000,1.000000,10000
94.4586,0.000001,0.000001,1.000000,10000
103.0457,0.000003,0.000003,1.000000,10000
111.6329,0.000006,0.000006,1.000000,10000
120.2200,0.000014,0.000014,1.000000,10000
128.8071,0.000027,0.000027,1.000000,10000
137.3943,0.000053,0.000053,1.000000,10000
145.9814,0.000092,0.000092,1.000000,10000
154.5686,0.000150,0.000150,1.000000,10000
163.1557,0.000236,0.000236,1.000000,10000
171.7429,0.000352,0.000352,1.000000,10000
180.3300,0.000476,0.000476,1.000000,10000
188.9171,0.000621,0.000621,1.000000,10000
197.5043,0.000762,0.000762,1.000000,10000
206.0914,0.000894,0.000894,1.000000,10000
214.6786,0.000985,0.000985,1.000000,10000
223.2657,0.001048,0.001048,1.000000,10000
231.8529,0.001083,0.001083,1.000000,10000
240.4400,0.001116,0.001116,1.000000,10000
249.0271,0.001164,0.001164,1.000000,10000
257.6143,0.001213,0.001213,1.000000,10000
266.2014,0.001273,0.001273,1.000000,10000
274.7886,0.001376,0.001376,1.000000,10000
283.3757,0.001504,0.001504,1.000000,10000
291.9629,0.001668,0.001668,1.000000,10000
300.5500,0.001871,0.001871,1.000000,10000
309.1371,0.002095,0.002095,1.000000,10000
317.7243,0.002392,0.002392,1.000000,10000
326.3114,0.002732,0.002732,1.000000,10000
334.8986,0.003140,0.003140,1.000000,10000
343.4857,0.003627,0.003627,1.000000,10000
352.0729,0.004200,0.004200,1.000000,10000
360.6600,0.004772,0.004772,1.000000,10000
369.2471,0.005331,0.005331,1.000000,10000
377.8343,0.005892,0.005892,1.000000,10000
386.4214,0.006397,0.006397,1.000000,10000
395.0086,0.006912,0.006912,1.000000,10000
403.5957,0.007394,0.007394,1.000000,10000
412.1829,0.007847,0.007847,1.000000,10000
420.7700,0.008294,0.008294,1.000000,10000
429.3571,0.008722,0.008722,1.000000,10000
437.9443,0.009088,0.009088,1.000000,10000
446.5314,0.009461,0.009461,1.000000,10000
455.1186,0.009862,0.009862,1.000000,10000
463.7057,0.010296,0.010296,1.000000,10000
472.2929,0.010737,0.010737,1.000000,10000
480.8800,0.011173,0.011173,1.000000,10000
489.4671,0.011632,0.011632,1.000000,10000
498.0543,0.012065,0.012065,1.000000,10000
506.6414,0.012529,0.012529,1.000000,10000
515.2286,0.012980,0.012980,1.000000,10000
523.8157,0.013475,0.013475,1.000000,10000
532.4029,0.013999,0.013999,1.000000,10000
540.9900,0.014468,0.014468,1.000000,10000
549.5771,0.014921,0.014921,1.000000,10000
558.1643,0.015393,0.015393,1.000000,10000
566.7514,0.015831,0.015831,1.000000,10000
575.3386,0.016223,0.016223,1.000000,10000
583.9257,0.016576,0.016576,1.000000,10000
592.5129,0.016896,0.016896,1.000000,10000
601.1000,0.017177,0.017177,1.000000,10000
609.6871,0.017431,0.017431,1.000000,10000
618.2743,0.017659,0.017659,1.000000,10000
626.8614,0.017884,0.017884,1.000000,10000
635.4486,0.018106,0.018106,1.000000,10000
644.0357,0.018343,0.018343,1.000000,10000
652.6229,0.018562,0.018562,1.000000,10000
661.2100,0.018796,0.018796,1.000000,10000
669.7971,0.019040,0.019040,1.000000,10000
678.3843,0.019312,0.019312,1.000000,10000
686.9714,0.019607,0.019607,1.000000,10000
695.5586,0.019905,0.019905,1.000000,10000
704.1457,0.020225,0.020225,1.000000,10000
712.7329,0.020562,0.020562,1.000000,10000
721.3200,0.020915,0.020915,1.000000,10000
729.9071,0.021264,0.021264,1.000000,10000
738.4943,0.021637,0.021637,1.000000,10000
747.0814,0.021991,0.021991,1.000000,10000
755.6686,0.022323,0.022323,1.000000,10000
764.2557,0.022655,0.022655,1.000000,10000
772.8429,0.022945,0.022945,1.000000,10000
781.4300,0.023235,0.023235,1.000000,10000
790.0171,0.023529,0.023529,1.000000,10000
798.6043,0.023821,0.023821,1.000000,10000
807.1914,0.024096,0.024096,1.000000,10000
815.7786,0.024365,0.024365,1.000000,10000
824.3657,0.024625,0.024625,1.000000,10000
832.9529,0.024871,0.024871,1.000000,10000
841.5400,0.025105,0.025105,1.000000,10000
850.1271,0.025334,0.025334,1.000000,10000
858.7143,0.025563,0.025563,1.000000,10000
867.3014,0.025800,0.025800,1.000000,10000
875.8886,0.026056,0.026056,1.000000,10000
884.4757,0.026294,0.026294,1.000000,10000
893.0629,0.026528,0.026528,1.000000,10000
901.6500,0.026776,0.026776,1.000000,10000
910.2371,0.027030,0.027030,1.000000,10000
918.8243,0.027284,0.027284,1.000000,10000
927.4114,0.027563,0.027563,1.000000,10000
935.9986,0.027844,0.027844,1.000000,10000
944.5857,0.028110,0.028110,1.000000,10000
953.1729,0.028409,0.028409,1.000000,10000
961.7600,0.028696,0.028696,1.000000,10000
970.3471,0.028978,0.028978,1.000000,10000
978.9343,0.029262,0.029262,1.000000,10000
