u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000711,0.000593,10000
0.0100,0.001431,0.000874,10000
0.0150,0.002172,0.001073,10000
0.0200,0.002913,0.001256,10000
0.0250,0.003644,0.001416,10000
0.0300,0.004383,0.001565,10000
0.0350,0.005119,0.001708,10000
0.0400,0.005876,0.001848,10000
0.0450,0.006631,0.001980,10000
0.0500,0.007394,0.002111,10000
0.0550,0.008150,0.002229,10000
0.0600,0.008928,0.002356,10000
0.0650,0.009698,0.002477,10000
0.0700,0.010472,0.002597,10000
0.0750,0.011253,0.002710,10000
0.0800,0.012038,0.002834,10000
0.0850,0.012832,0.002942,10000
0.0900,0.013628,0.003049,10000
0.0950,0.014431,0.003172,10000
0.1000,0.015245,0.003296,10000
0.1050,0.016061,0.003414,10000
0.1100,0.016889,0.003540,10000
0.1150,0.017722,0.003654,10000
0.1200,0.018557,0.003771,10000
0.1250,0.019401,0.003893,10000
0.1300,0.020252,0.004006,10000
0.1350,0.021111,0.004137,10000
0.1400,0.021983,0.004268,10000
0.1450,0.022847,0.004384,10000
0.1500,0.023719,0.004526,10000
0.1550,0.024596,0.004646,10000
0.1600,0.025482,0.004758,10000
0.1650,0.026374,0.004881,10000
0.1700,0.027269,0.004995,10000
0.1750,0.028187,0.005131,10000
0.1800,0.029104,0.005236,10000
0.1850,0.030014,0.005349,10000
0.1900,0.030925,0.005473,10000
0.1950,0.031849,0.005584,10000
0.2000,0.032764,0.005694,10000
0.2050,0.033672,0.005812,10000
0.2100,0.034591,0.005926,10000
0.2150,0.035514,0.006040,10000
0.2200,0.036436,0.006149,10000
0.2250,0.037361,0.006273,10000
0.2300,0.038286,0.006375,10000
0.2350,0.039213,0.006482,10000
0.2400,0.040136,0.006599,10000
0.2450,0.041062,0.006718,10000
0.2500,0.041997,0.006846,10000
0.2550,0.042933,0.006972,10000
0.2600,0.043847,0.007077,10000
0.2650,0.044789,0.007185,10000
0.2700,0.045733,0.007317,10000
0.2750,0.046679,0.007432,10000
0.2800,0.047643,0.007560,10000
0.2850,0.048613,0.007699,10000
0.2900,0.049578,0.007838,10000
0.2950,0.050537,0.007972,10000
0.3000,0.051510,0.008094,10000
0.3050,0.052488,0.008231,10000
0.3100,0.053464,0.008358,10000
0.3150,0.054430,0.008474,10000
0.3200,0.055397,0.008599,10000
0.3250,0.056371,0.008719,10000
0.3300,0.057352,0.008812,10000
0.3350,0.058325,0.008911,10000
0.3400,0.059278,0.009014,10000
0.3450,0.060262,0.009113,10000
0.3500,0.061234,0.009208,10000
0.3550,0.062193,0.009304,10000
0.3600,0.063164,0.009414,10000
0.3650,0.064115,0.009513,10000
0.3700,0.065066,0.009618,10000
0.3750,0.066025,0.009727,10000
0.3800,0.066961,0.009821,10000
0.3850,0.067899,0.009910,10000
0.3900,0.068831,0.009997,10000
0.3950,0.069769,0.010085,10000
0.4000,0.070692,0.010179,10000
0.4050,0.071622,0.010284,10000
0.4100,0.072542,0.010394,10000
0.4150,0.073465,0.010483,10000
0.4200,0.074395,0.010590,10000
0.4250,0.075306,0.010695,10000
0.4300,0.076228,0.010795,10000
0.4350,0.077148,0.010909,10000
0.4400,0.078067,0.011018,10000
0.4450,0.078963,0.011120,10000
0.4500,0.079872,0.011228,10000
0.4550,0.080784,0.011344,10000
0.4600,0.081707,0.011464,10000
0.4650,0.082619,0.011579,10000
0.4700,0.083536,0.011679,10000
0.4750,0.084446,0.011787,10000
0.4800,0.085370,0.011915,10000
0.4850,0.086305,0.012034,10000
0.4900,0.087233,0.012166,10000
0.4950,0.088165,0.012282,10000
0.5000,0.089099,0.012402,10000
0.5050,0.090017,0.012525,10000
0.5100,0.090939,0.012648,10000
0.5150,0.091866,0.012775,10000
0.5200,0.092793,0.012895,10000
0.5250,0.093742,0.013014,10000
0.5300,0.094687,0.013134,10000
0.5350,0.095626,0.013272,10000
0.5400,0.096587,0.013407,10000
0.5450,0.097544,0.013525,10000
0.5500,0.098507,0.013644,10000
0.5550,0.099462,0.013790,10000
0.5600,0.100422,0.013911,10000
0.5650,0.101394,0.014058,10000
0.5700,0.102369,0.014168,10000
0.5750,0.103325,0.014296,10000
0.5800,0.104298,0.014431,10000
0.5850,0.105272,0.014578,10000
0.5900,0.106253,0.014719,10000
0.5950,0.107234,0.014850,10000
0.6000,0.108215,0.014966,10000
0.6050,0.109218,0.015102,10000
0.6100,0.110219,0.015229,10000
0.6150,0.111227,0.015394,10000
0.6200,0.112234,0.015520,10000
0.6250,0.113244,0.015657,10000
0.6300,0.114254,0.015803,10000
0.6350,0.115265,0.015946,10000
0.6400,0.116294,0.016098,10000
0.6450,0.117306,0.016248,10000
0.6500,0.118312,0.016398,10000
0.6550,0.119347,0.016544,10000
0.6600,0.120374,0.016678,10000
0.6650,0.121390,0.016807,10000
0.6700,0.122439,0.016952,10000
0.6750,0.123528,0.017108,10000
0.6800,0.124568,0.017251,10000
0.6850,0.125636,0.017388,10000
0.6900,0.126689,0.017539,10000
0.6950,0.127749,0.017685,10000
0.7000,0.128814,0.017834,10000
0.7050,0.129883,0.017985,10000
0.7100,0.130960,0.018135,10000
0.7150,0.132041,0.018288,10000
0.7200,0.133129,0.018442,10000
0.7250,0.134236,0.018595,10000
0.7300,0.135329,0.018751,10000
0.7350,0.136435,0.018914,10000
0.7400,0.137536,0.019107,10000
0.7450,0.138647,0.019286,10000
0.7500,0.139796,0.019440,10000
0.7550,0.140933,0.019609,10000
0.7600,0.142052,0.019790,10000
0.7650,0.143213,0.019975,10000
0.7700,0.144367,0.020165,10000
0.7750,0.145548,0.020357,10000
0.7800,0.146725,0.020539,10000
0.7850,0.147904,0.020701,10000
0.7900,0.149087,0.020878,10000
0.7950,0.150308,0.021096,10000
0.8000,0.151528,0.021288,10000
0.8050,0.152766,0.021500,10000
0.8100,0.154014,0.021713,10000
