u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000014,10000
0.0100,0.000002,0.000043,10000
0.0150,0.000005,0.000076,10000
0.0200,0.000010,0.000106,10000
0.0250,0.000024,0.000219,10000
0.0300,0.000037,0.000253,10000
0.0350,0.000057,0.000297,10000
0.0400,0.000082,0.000347,10000
0.0450,0.000120,0.000408,10000
0.0500,0.000169,0.000479,10000
0.0550,0.000228,0.000657,10000
0.0600,0.000292,0.000727,10000
0.0650,0.000371,0.000865,10000
0.0700,0.000466,0.000938,10000
0.0750,0.000571,0.001045,10000
0.0800,0.000702,0.001201,10000
0.0850,0.000849,0.001299,10000
0.0900,0.001020,0.001434,10000
0.0950,0.001217,0.001775,10000
0.1000,0.001438,0.001912,10000
0.1050,0.001684,0.002102,10000
0.1100,0.001970,0.002430,10000
0.1150,0.002294,0.002783,10000
0.1200,0.002639,0.003087,10000
0.1250,0.002988,0.003270,10000
0.1300,0.003385,0.003577,10000
0.1350,0.003792,0.003761,10000
0.1400,0.004208,0.004049,10000
0.1450,0.004620,0.004268,10000
0.1500,0.005045,0.004509,10000
0.1550,0.005477,0.004804,10000
0.1600,0.005910,0.004911,10000
0.1650,0.006326,0.005012,10000
0.1700,0.006747,0.005153,10000
0.1750,0.007179,0.005392,10000
0.1800,0.007592,0.005502,10000
0.1850,0.008040,0.005739,10000
0.1900,0.008470,0.005973,10000
0.1950,0.008927,0.006260,10000
0.2000,0.009361,0.006363,10000
0.2050,0.009816,0.006539,10000
0.2100,0.010273,0.006713,10000
0.2150,0.010740,0.006850,10000
0.2200,0.011232,0.007064,10000
0.2250,0.011756,0.007375,10000
0.2300,0.012285,0.007586,10000
0.2350,0.012863,0.007907,10000
0.2400,0.013442,0.008163,10000
0.2450,0.014022,0.008377,10000
0.2500,0.014618,0.008751,10000
0.2550,0.015235,0.009048,10000
0.2600,0.015876,0.009352,10000
0.2650,0.016495,0.009584,10000
0.2700,0.017139,0.009910,10000
0.2750,0.017796,0.010199,10000
0.2800,0.018443,0.010420,10000
0.2850,0.019093,0.010697,10000
0.2900,0.019743,0.010898,10000
0.2950,0.020346,0.011045,10000
0.3000,0.020974,0.011215,10000
0.3050,0.021561,0.011354,10000
0.3100,0.022173,0.011523,10000
0.3150,0.022740,0.011612,10000
0.3200,0.023308,0.011657,10000
0.3250,0.023879,0.011774,10000
0.3300,0.024417,0.011868,10000
0.3350,0.024976,0.011957,10000
0.3400,0.025532,0.012022,10000
0.3450,0.026062,0.012119,10000
0.3500,0.026574,0.012233,10000
0.3550,0.027126,0.012439,10000
0.3600,0.027618,0.012487,10000
0.3650,0.028123,0.012590,10000
0.3700,0.028610,0.012658,10000
0.3750,0.029084,0.012727,10000
0.3800,0.029567,0.012795,10000
0.3850,0.030042,0.012890,10000
0.3900,0.030548,0.013028,10000
0.3950,0.031041,0.013163,10000
0.4000,0.031561,0.013341,10000
0.4050,0.032051,0.013456,10000
0.4100,0.032525,0.013560,10000
0.4150,0.033001,0.013676,10000
0.4200,0.033497,0.013819,10000
0.4250,0.033992,0.013971,10000
0.4300,0.034476,0.014089,10000
0.4350,0.034973,0.014280,10000
0.4400,0.035466,0.014405,10000
0.4450,0.035929,0.014504,10000
0.4500,0.036424,0.014653,10000
0.4550,0.036907,0.014784,10000
0.4600,0.037404,0.014943,10000
0.4650,0.037925,0.015125,10000
0.4700,0.038408,0.015215,10000
0.4750,0.038936,0.015411,10000
0.4800,0.039427,0.015533,10000
0.4850,0.039948,0.015787,10000
0.4900,0.040480,0.015964,10000
0.4950,0.041007,0.016142,10000
0.5000,0.041553,0.016296,10000
0.5050,0.042112,0.016456,10000
0.5100,0.042677,0.016608,10000
0.5150,0.043212,0.016754,10000
0.5200,0.043743,0.016854,10000
0.5250,0.044305,0.017017,10000
0.5300,0.044866,0.017154,10000
0.5350,0.045434,0.017336,10000
0.5400,0.045990,0.017506,10000
0.5450,0.046574,0.017684,10000
0.5500,0.047217,0.017944,10000
0.5550,0.047778,0.018111,10000
0.5600,0.048383,0.018330,10000
0.5650,0.048977,0.018471,10000
0.5700,0.049602,0.018628,10000
0.5750,0.050141,0.018742,10000
0.5800,0.050748,0.018915,10000
0.5850,0.051378,0.019127,10000
0.5900,0.051979,0.019261,10000
0.5950,0.052659,0.019465,10000
0.6000,0.053317,0.019685,10000
0.6050,0.053970,0.019859,10000
0.6100,0.054621,0.020020,10000
0.6150,0.055263,0.020201,10000
0.6200,0.055909,0.020351,10000
0.6250,0.056548,0.020469,10000
0.6300,0.057232,0.020629,10000
0.6350,0.057899,0.020796,10000
0.6400,0.058556,0.020957,10000
0.6450,0.059245,0.021112,10000
0.6500,0.060035,0.021480,10000
0.6550,0.060787,0.021675,10000
0.6600,0.061513,0.021894,10000
0.6650,0.062250,0.022125,10000
0.6700,0.063037,0.022358,10000
0.6750,0.063804,0.022573,10000
0.6800,0.064548,0.022758,10000
0.6850,0.065335,0.023029,10000
0.6900,0.066111,0.023261,10000
0.6950,0.066868,0.023472,10000
0.7000,0.067624,0.023665,10000
0.7050,0.068425,0.023834,10000
0.7100,0.069229,0.024080,10000
0.7150,0.070084,0.024297,10000
0.7200,0.070926,0.024552,10000
0.7250,0.071774,0.024812,10000
0.7300,0.072592,0.024990,10000
0.7350,0.073406,0.025237,10000
0.7400,0.074256,0.025442,10000
0.7450,0.075123,0.025668,10000
0.7500,0.075997,0.025919,10000
0.7550,0.076817,0.026063,10000
0.7600,0.077706,0.026295,10000
0.7650,0.078607,0.026528,10000
0.7700,0.079535,0.026837,10000
0.7750,0.080451,0.027121,10000
0.7800,0.081361,0.027376,10000
0.7850,0.082325,0.027605,10000
0.7900,0.083278,0.027851,10000
0.7950,0.084235,0.028106,10000
0.8000,0.085201,0.028404,10000
0.8050,0.086144,0.028652,10000
0.8100,0.087108,0.028909,10000
0.8150,0.088050,0.029168,10000
0.8200,0.089049,0.029486,10000
0.8250,0.090096,0.029819,10000
0.8300,0.091119,0.030117,10000
0.8350,0.092126,0.030464,10000
0.8400,0.093250,0.030911,10000
0.8450,0.094313,0.031309,10000
0.8500,0.095371,0.031574,10000
0.8550,0.096451,0.031936,10000
0.8600,0.097555,0.032284,10000
0.8650,0.098615,0.032642,10000
0.8700,0.099782,0.032987,10000
0.8750,0.100916,0.033313,10000
0.8800,0.102116,0.033700,10000
0.8850,0.103247,0.034050,10000
0.8900,0.104488,0.034395,10000
0.8950,0.105753,0.034841,10000
0.9000,0.106983,0.035165,10000
0.9050,0.108195,0.035539,10000
0.9100,0.109459,0.035918,10000
0.9150,0.110727,0.036334,10000
0.9200,0.112055,0.036765,10000
0.9250,0.113473,0.037262,10000
0.9300,0.114871,0.037759,10000
0.9350,0.116270,0.038202,10000
0.9400,0.117673,0.038711,10000
0.9450,0.119119,0.039133,10000
0.9500,0.120598,0.039606,10000
0.9550,0.122197,0.040138,10000
0.9600,0.123689,0.040587,10000
0.9650,0.125347,0.041157,10000
0.9700,0.126980,0.041656,10000
0.9750,0.128511,0.042104,10000
0.9800,0.130166,0.042614,10000
0.9850,0.131851,0.043016,10000
0.9900,0.133567,0.043583,10000
0.9950,0.135235,0.044212,10000
1.0000,1.000000,0.000000,10000
