u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000000,10000
0.0100,0.000000,0.000000,10000
0.0150,0.000000,0.000000,10000
0.0200,0.000000,0.000000,10000
0.0250,0.000000,0.000000,10000
0.0300,0.000000,0.000009,10000
0.0350,0.000000,0.000014,10000
0.0400,0.000001,0.000023,10000
0.0450,0.000002,0.000034,10000
0.0500,0.000005,0.000052,10000
0.0550,0.000014,0.000087,10000
0.0600,0.000033,0.000138,10000
0.0650,0.000075,0.000227,10000
0.0700,0.000164,0.000393,10000
0.0750,0.000306,0.000565,10000
0.0800,0.000511,0.000717,10000
0.0850,0.000758,0.000848,10000
0.0900,0.001014,0.000928,10000
0.0950,0.001236,0.000981,10000
0.1000,0.001402,0.001008,10000
0.1050,0.001512,0.001026,10000
0.1100,0.001598,0.001042,10000
0.1150,0.001686,0.001098,10000
0.1200,0.001798,0.001203,10000
0.1250,0.001934,0.001318,10000
0.1300,0.002118,0.001512,10000
0.1350,0.002389,0.001795,10000
0.1400,0.002753,0.002146,10000
0.1450,0.003193,0.002466,10000
0.1500,0.003762,0.002844,10000
0.1550,0.004436,0.003168,10000
0.1600,0.005172,0.003443,10000
0.1650,0.005943,0.003642,10000
0.1700,0.006708,0.003746,10000
0.1750,0.007497,0.003847,10000
0.1800,0.008224,0.003898,10000
0.1850,0.008907,0.003957,10000
0.1900,0.009533,0.004005,10000
0.1950,0.010125,0.004056,10000
0.2000,0.010725,0.004135,10000
0.2050,0.011319,0.004242,10000
0.2100,0.011954,0.004349,10000
0.2150,0.012601,0.004420,10000
0.2200,0.013211,0.004449,10000
0.2250,0.013797,0.004474,10000
0.2300,0.014381,0.004453,10000
0.2350,0.014969,0.004418,10000
0.2400,0.015496,0.004348,10000
0.2450,0.015978,0.004283,10000
0.2500,0.016420,0.004196,10000
0.2550,0.016819,0.004121,10000
0.2600,0.017158,0.004063,10000
0.2650,0.017480,0.004012,10000
0.2700,0.017797,0.003990,10000
0.2750,0.018123,0.003993,10000
0.2800,0.018473,0.004041,10000
0.2850,0.018840,0.004115,10000
0.2900,0.019234,0.004253,10000
0.2950,0.019652,0.004431,10000
0.3000,0.020060,0.004594,10000
0.3050,0.020450,0.004712,10000
0.3100,0.020840,0.004833,10000
0.3150,0.021213,0.004917,10000
0.3200,0.021590,0.004986,10000
0.3250,0.021979,0.005043,10000
0.3300,0.022362,0.005097,10000
0.3350,0.022748,0.005155,10000
0.3400,0.023149,0.005220,10000
0.3450,0.023541,0.005259,10000
0.3500,0.023910,0.005292,10000
0.3550,0.024295,0.005323,10000
0.3600,0.024669,0.005346,10000
0.3650,0.025059,0.005397,10000
0.3700,0.025445,0.005467,10000
0.3750,0.025820,0.005541,10000
0.3800,0.026195,0.005581,10000
0.3850,0.026568,0.005641,10000
0.3900,0.026965,0.005707,10000
0.3950,0.027341,0.005759,10000
0.4000,0.027729,0.005834,10000
0.4050,0.028109,0.005915,10000
0.4100,0.028504,0.006014,10000
0.4150,0.028878,0.006113,10000
0.4200,0.029265,0.006209,10000
0.4250,0.029630,0.006291,10000
0.4300,0.030011,0.006339,10000
0.4350,0.030393,0.006397,10000
0.4400,0.030771,0.006435,10000
0.4450,0.031146,0.006470,10000
0.4500,0.031531,0.006500,10000
0.4550,0.031910,0.006511,10000
0.4600,0.032275,0.006529,10000
0.4650,0.032646,0.006540,10000
0.4700,0.033003,0.006552,10000
0.4750,0.033350,0.006569,10000
0.4800,0.033678,0.006593,10000
0.4850,0.034001,0.006601,10000
0.4900,0.034331,0.006612,10000
0.4950,0.034648,0.006622,10000
0.5000,0.034933,0.006627,10000
0.5050,0.035212,0.006629,10000
0.5100,0.035496,0.006626,10000
0.5150,0.035789,0.006622,10000
0.5200,0.036067,0.006616,10000
0.5250,0.036353,0.006596,10000
0.5300,0.036623,0.006574,10000
0.5350,0.036895,0.006553,10000
0.5400,0.037159,0.006542,10000
0.5450,0.037428,0.006519,10000
0.5500,0.037688,0.006491,10000
0.5550,0.037964,0.006469,10000
0.5600,0.038221,0.006484,10000
0.5650,0.038491,0.006481,10000
0.5700,0.038748,0.006474,10000
0.5750,0.039015,0.006490,10000
0.5800,0.039287,0.006533,10000
0.5850,0.039565,0.006588,10000
0.5900,0.039851,0.006637,10000
0.5950,0.040135,0.006678,10000
0.6000,0.040421,0.006742,10000
0.6050,0.040731,0.006813,10000
0.6100,0.041051,0.006884,10000
0.6150,0.041368,0.006975,10000
0.6200,0.041684,0.007062,10000
0.6250,0.042011,0.007165,10000
0.6300,0.042365,0.007268,10000
0.6350,0.042705,0.007361,10000
0.6400,0.043057,0.007464,10000
0.6450,0.043413,0.007549,10000
0.6500,0.043799,0.007648,10000
0.6550,0.044195,0.007758,10000
0.6600,0.044590,0.007873,10000
0.6650,0.044983,0.007994,10000
0.6700,0.045390,0.008106,10000
0.6750,0.045798,0.008217,10000
0.6800,0.046202,0.008320,10000
0.6850,0.046627,0.008427,10000
0.6900,0.047074,0.008542,10000
0.6950,0.047530,0.008652,10000
0.7000,0.047990,0.008764,10000
0.7050,0.048468,0.008876,10000
0.7100,0.048953,0.009002,10000
0.7150,0.049434,0.009119,10000
0.7200,0.049914,0.009218,10000
0.7250,0.050405,0.009327,10000
0.7300,0.050872,0.009415,10000
0.7350,0.051375,0.009486,10000
0.7400,0.051902,0.009576,10000
0.7450,0.052379,0.009658,10000
0.7500,0.052886,0.009756,10000
0.7550,0.053386,0.009845,10000
0.7600,0.053897,0.009944,10000
0.7650,0.054403,0.010029,10000
0.7700,0.054930,0.010124,10000
0.7750,0.055468,0.010218,10000
0.7800,0.055998,0.010321,10000
0.7850,0.056515,0.010413,10000
0.7900,0.057050,0.010507,10000
0.7950,0.057602,0.010630,10000
0.8000,0.058158,0.010736,10000
0.8050,0.058698,0.010824,10000
0.8100,0.059258,0.010928,10000
0.8150,0.059818,0.011046,10000
0.8200,0.060422,0.011157,10000
0.8250,0.060990,0.011261,10000
0.8300,0.061588,0.011386,10000
0.8350,0.062192,0.011512,10000
0.8400,0.062774,0.011602,10000
0.8450,0.063390,0.011737,10000
0.8500,0.063988,0.011868,10000
0.8550,0.064621,0.012021,10000
0.8600,0.065248,0.012139,10000
0.8650,0.065894,0.012254,10000
0.8700,0.066551,0.012398,10000
