F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
8.2410,0.000000,0.000000,1.000000,10000
16.4821,0.000000,0.000000,1.000000,10000
24.7231,0.000000,0.000000,1.000000,10000
32.9641,0.000000,0.000000,1.000000,10000
41.2051,0.000000,0.000000,1.000000,10000
49.4462,0.000000,0.000000,1.000000,10000
57.6872,0.000000,0.000000,1.000000,10000
65.9282,0.000000,0.000000,1.000000,10000
74.1692,0.000000,0.000000,1.000000,10000
82.4103,0.000000,0.000000,1.000000,10000
90.6513,0.000001,0.000001,1.000000,10000
98.8923,0.000002,0.000002,1.000000,10000
107.1334,0.000006,0.000006,1.000000,10000
115.3744,0.000013,0.000013,1.000000,10000
123.6154,0.000028,0.000028,1.000000,10000
131.8564,0.000049,0.000049,1.000000,10000
140.0975,0.000085,0.000085,1.000000,10000
148.3385,0.000151,0.000151,1.000000,10000
156.5795,0.000237,0.000237,1.000000,10000
164.8206,0.000345,0.000345,1.000000,10000
173.0616,0.000466,0.000466,1.000000,10000
181.3026,0.000617,0.000617,1.000000,10000
189.5436,0.000779,0.000779,1.000000,10000
197.7847,0.000899,0.000899,1.000000,10000
206.0257,0.000988,0.000988,1.000000,10000
214.2667,0.001059,0.001059,1.000000,10000
222.5077,0.001126,0.001126,1.000000,10000
230.7488,0.001165,0.001165,1.000000,10000
238.9898,0.001208,0.001208,1.000000,10000
247.2308,0.001256,0.001256,1.000000,10000
255.4719,0.001317,0.001317,1.000000,10000
263.7129,0.001404,0.001404,1.000000,10000
271.9539,0.001521,0.001521,1.000000,10000
280.1949,0.001690,0.001690,1.000000,10000
288.4360,0.001889,0.001889,1.000000,10000
296.6770,0.002115,0.002115,1.000000,10000
304.9180,0.002363,0.002363,1.000000,10000
313.1590,0.002630,0.002630,1.000000,10000
321.4001,0.002990,0.002990,1.000000,10000
329.6411,0.003424,0.003424,1.000000,10000
337.8821,0.003918,0.003918,1.000000,10000
346.1232,0.004466,0.004466,1.000000,10000
354.3642,0.005082,0.005082,1.000000,10000
362.6052,0.005697,0.005697,1.000000,10000
370.8462,0.006292,0.006292,1.000000,10000
379.0873,0.006847,0.006847,1.000000,10000
387.3283,0.007392,0.007392,1.000000,10000
395.5693,0.007887,0.007887,1.000000,10000
403.8104,0.008314,0.008314,1.000000,10000
412.0514,0.008741,0.008741,1.000000,10000
420.2924,0.009158,0.009158,1.000000,10000
428.5334,0.009504,0.009504,1.000000,10000
436.7745,0.009830,0.009830,1.000000,10000
445.0155,0.010187,0.010187,1.000000,10000
453.2565,0.010557,0.010557,1.000000,10000
461.4975,0.010971,0.010971,1.000000,10000
469.7386,0.011404,0.011404,1.000000,10000
477.9796,0.011887,0.011887,1.000000,10000
486.2206,0.012407,0.012407,1.000000,10000
494.4617,0.012935,0.012935,1.000000,10000
502.7027,0.013431,0.013431,1.000000,10000
510.9437,0.013886,0.013886,1.000000,10000
519.1847,0.014301,0.014301,1.000000,10000
527.4258,0.014747,0.014747,1.000000,10000
535.6668,0.015178,0.015178,1.000000,10000
543.9078,0.015576,0.015576,1.000000,10000
552.1488,0.015970,0.015970,1.000000,10000
560.3899,0.016330,0.016330,1.000000,10000
568.6309,0.016676,0.016676,1.000000,10000
576.8719,0.016988,0.016988,1.000000,10000
585.1130,0.017228,0.017228,1.000000,10000
593.3540,0.017441,0.017441,1.000000,10000
601.5950,0.017650,0.017650,1.000000,10000
609.8360,0.017875,0.017875,1.000000,10000
618.0771,0.018117,0.018117,1.000000,10000
626.3181,0.018355,0.018355,1.000000,10000
634.5591,0.018590,0.018590,1.000000,10000
642.8002,0.018829,0.018829,1.000000,10000
651.0412,0.019108,0.019108,1.000000,10000
659.2822,0.019393,0.019393,1.000000,10000
667.5232,0.019708,0.019708,1.000000,10000
675.7643,0.020025,0.020025,1.000000,10000
684.0053,0.020380,0.020380,1.000000,10000
692.2463,0.020706,0.020706,1.000000,10000
700.4873,0.021030,0.021030,1.000000,10000
708.7284,0.021361,0.021361,1.000000,10000
716.9694,0.021683,0.021683,1.000000,10000
725.2104,0.021997,0.021997,1.000000,10000
733.4515,0.022283,0.022283,1.000000,10000
741.6925,0.022577,0.022577,1.000000,10000
749.9335,0.022862,0.022862,1.000000,10000
758.1745,0.023158,0.023158,1.000000,10000
766.4156,0.023466,0.023466,1.000000,10000
774.6566,0.023753,0.023753,1.000000,10000
782.8976,0.024026,0.024026,1.000000,10000
791.1386,0.024272,0.024272,1.000000,10000
799.3797,0.024529,0.024529,1.000000,10000
807.6207,0.024780,0.024780,1.000000,10000
815.8617,0.025032,0.025032,1.000000,10000
824.1028,0.025277,0.025277,1.000000,10000
832.3438,0.025528,0.025528,1.000000,10000
840.5848,0.025767,0.025767,1.000000,10000
848.8258,0.026020,0.026020,1.000000,10000
857.0669,0.026254,0.026254,1.000000,10000
865.3079,0.026501,0.026501,1.000000,10000
873.5489,0.026756,0.026756,1.000000,10000
881.7899,0.027019,0.027019,1.000000,10000
890.0310,0.027286,0.027286,1.000000,10000
898.2720,0.027552,0.027552,1.000000,10000
906.5130,0.027843,0.027843,1.000000,10000
914.7541,0.028132,0.028132,1.000000,10000
922.9951,0.028434,0.028434,1.000000,10000
931.2361,0.028742,0.028742,1.000000,10000
939.4771,0.029066,0.029066,1.000000,10000
947.7182,0.029402,0.029402,1.000000,10000
955.9592,0.029740,0.029740,1.000000,10000
964.2002,0.030082,0.030082,1.000000,10000
972.4413,0.030412,0.030412,1.000000,10000
980.6823,0.030732,0.030732,1.000000,10000
988.9233,0.031049,0.031049,1.000000,10000
997.1643,0.031369,0.031369,1.000000,10000
1005.4054,0.031646,0.031646,1.000000,10000
1013.6464,0.031943,0.031943,1.000000,10000
1021.8874,0.032200,0.032200,1.000000,10000
1030.1284,0.032473,0.032473,1.000000,10000
1038.3695,0.032735,0.032735,1.000000,10000
1046.6105,0.032998,0.032998,1.000000,10000
1054.8515,0.033260,0.033260,1.000000,10000
1063.0926,0.033510,0.033510,1.000000,10000
1071.3336,0.033733,0.033733,1.000000,10000
1079.5746,0.033943,0.033943,1.000000,10000
1087.8156,0.034180,0.034180,1.000000,10000
1096.0567,0.034406,0.034406,1.000000,10000
1104.2977,0.034617,0.034617,1.000000,10000
1112.5387,0.034824,0.034824,1.000000,10000
1120.7797,0.035023,0.035023,1.000000,10000
1129.0208,0.035218,0.035218,1.000000,10000
1137.2618,0.035401,0.035401,1.000000,10000
1145.5028,0.035554,0.035554,1.000000,10000
1153.7439,0.035712,0.035712,1.000000,10000
1161.9849,0.035851,0.035851,1.000000,10000
1170.2259,0.036000,0.036000,1.000000,10000
1178.4669,0.036149,0.036149,1.000000,10000
1186.7080,0.036295,0.036295,1.000000,10000
1194.9490,0.036459,0.036459,1.000000,10000
1203.1900,0.036608,0.036608,1.000000,10000
1211.4311,0.036752,0.036752,1.000000,10000
1219.6721,0.036902,0.036902,1.000000,10000
1227.9131,0.037054,0.037054,1.000000,10000
1236.1541,0.037197,0.037197,1.000000,10000
1244.3952,0.037345,0.037345,1.000000,10000
1252.6362,0.037498,0.037498,1.000000,10000
1260.8772,0.037646,0.037646,1.000000,10000
1269.1182,0.037799,0.037799,1.000000,10000
1277.3593,0.037946,0.037946,1.000000,10000
