u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000000,10000
0.0100,0.000000,0.000000,10000
0.0150,0.000000,0.000004,10000
0.0200,0.000001,0.000016,10000
0.0250,0.000002,0.000029,10000
0.0300,0.000005,0.000046,10000
0.0350,0.000010,0.000068,10000
0.0400,0.000022,0.000103,10000
0.0450,0.000040,0.000138,10000
0.0500,0.000070,0.000186,10000
0.0550,0.000115,0.000246,10000
0.0600,0.000178,0.000315,10000
0.0650,0.000268,0.000404,10000
0.0700,0.000394,0.000508,10000
0.0750,0.000553,0.000620,10000
0.0800,0.000736,0.000728,10000
0.0850,0.000924,0.000808,10000
0.0900,0.001103,0.000877,10000
0.0950,0.001272,0.000942,10000
0.1000,0.001433,0.001011,10000
0.1050,0.001608,0.001123,10000
0.1100,0.001808,0.001278,10000
0.1150,0.002037,0.001459,10000
0.1200,0.002316,0.001670,10000
0.1250,0.002653,0.001921,10000
0.1300,0.003052,0.002207,10000
0.1350,0.003563,0.002556,10000
0.1400,0.004161,0.002936,10000
0.1450,0.004818,0.003258,10000
0.1500,0.005515,0.003537,10000
0.1550,0.006269,0.003759,10000
0.1600,0.007042,0.003911,10000
0.1650,0.007788,0.004012,10000
0.1700,0.008509,0.004075,10000
0.1750,0.009232,0.004128,10000
0.1800,0.009946,0.004184,10000
0.1850,0.010612,0.004239,10000
0.1900,0.011272,0.004290,10000
0.1950,0.011913,0.004360,10000
0.2000,0.012535,0.004413,10000
0.2050,0.013159,0.004446,10000
0.2100,0.013762,0.004453,10000
0.2150,0.014339,0.004432,10000
0.2200,0.014887,0.004394,10000
0.2250,0.015421,0.004364,10000
0.2300,0.015950,0.004313,10000
0.2350,0.016425,0.004261,10000
0.2400,0.016868,0.004232,10000
0.2450,0.017312,0.004176,10000
0.2500,0.017725,0.004162,10000
0.2550,0.018132,0.004177,10000
0.2600,0.018522,0.004227,10000
0.2650,0.018917,0.004304,10000
0.2700,0.019320,0.004408,10000
0.2750,0.019713,0.004541,10000
0.2800,0.020114,0.004660,10000
0.2850,0.020534,0.004780,10000
0.2900,0.020953,0.004894,10000
0.2950,0.021396,0.005023,10000
0.3000,0.021829,0.005136,10000
0.3050,0.022286,0.005256,10000
0.3100,0.022757,0.005358,10000
0.3150,0.023223,0.005451,10000
0.3200,0.023676,0.005536,10000
0.3250,0.024147,0.005633,10000
0.3300,0.024600,0.005707,10000
0.3350,0.025055,0.005772,10000
0.3400,0.025511,0.005836,10000
0.3450,0.025943,0.005909,10000
0.3500,0.026381,0.005973,10000
0.3550,0.026801,0.006037,10000
0.3600,0.027228,0.006085,10000
0.3650,0.027643,0.006134,10000
0.3700,0.028046,0.006191,10000
0.3750,0.028456,0.006249,10000
0.3800,0.028851,0.006306,10000
0.3850,0.029266,0.006370,10000
0.3900,0.029677,0.006431,10000
0.3950,0.030095,0.006507,10000
0.4000,0.030511,0.006578,10000
0.4050,0.030940,0.006643,10000
0.4100,0.031372,0.006677,10000
0.4150,0.031808,0.006728,10000
0.4200,0.032223,0.006759,10000
0.4250,0.032629,0.006782,10000
0.4300,0.033044,0.006807,10000
0.4350,0.033439,0.006802,10000
0.4400,0.033834,0.006790,10000
0.4450,0.034214,0.006768,10000
0.4500,0.034602,0.006752,10000
0.4550,0.034951,0.006731,10000
0.4600,0.035285,0.006697,10000
0.4650,0.035608,0.006666,10000
0.4700,0.035912,0.006635,10000
0.4750,0.036217,0.006602,10000
0.4800,0.036524,0.006555,10000
0.4850,0.036817,0.006519,10000
0.4900,0.037107,0.006485,10000
0.4950,0.037380,0.006443,10000
0.5000,0.037655,0.006424,10000
0.5050,0.037914,0.006405,10000
0.5100,0.038182,0.006395,10000
0.5150,0.038446,0.006392,10000
0.5200,0.038707,0.006404,10000
0.5250,0.038966,0.006427,10000
0.5300,0.039226,0.006443,10000
0.5350,0.039473,0.006472,10000
0.5400,0.039730,0.006502,10000
0.5450,0.039995,0.006542,10000
0.5500,0.040269,0.006592,10000
0.5550,0.040539,0.006653,10000
0.5600,0.040833,0.006713,10000
0.5650,0.041124,0.006771,10000
0.5700,0.041418,0.006831,10000
0.5750,0.041716,0.006904,10000
0.5800,0.042020,0.006977,10000
0.5850,0.042319,0.007040,10000
0.5900,0.042628,0.007112,10000
0.5950,0.042948,0.007190,10000
0.6000,0.043291,0.007302,10000
0.6050,0.043627,0.007410,10000
0.6100,0.043971,0.007518,10000
0.6150,0.044323,0.007612,10000
0.6200,0.044689,0.007725,10000
0.6250,0.045076,0.007831,10000
0.6300,0.045449,0.007929,10000
0.6350,0.045828,0.008037,10000
0.6400,0.046226,0.008148,10000
0.6450,0.046626,0.008253,10000
0.6500,0.047052,0.008382,10000
0.6550,0.047474,0.008509,10000
0.6600,0.047903,0.008625,10000
0.6650,0.048349,0.008745,10000
0.6700,0.048790,0.008888,10000
0.6750,0.049236,0.009018,10000
0.6800,0.049676,0.009134,10000
0.6850,0.050155,0.009271,10000
0.6900,0.050629,0.009386,10000
0.6950,0.051128,0.009508,10000
0.7000,0.051637,0.009625,10000
0.7050,0.052145,0.009757,10000
0.7100,0.052661,0.009853,10000
0.7150,0.053189,0.009960,10000
0.7200,0.053724,0.010066,10000
0.7250,0.054260,0.010197,10000
0.7300,0.054804,0.010306,10000
0.7350,0.055375,0.010404,10000
0.7400,0.055947,0.010510,10000
0.7450,0.056520,0.010613,10000
0.7500,0.057100,0.010719,10000
0.7550,0.057682,0.010835,10000
0.7600,0.058293,0.010958,10000
0.7650,0.058899,0.011091,10000
0.7700,0.059518,0.011222,10000
0.7750,0.060161,0.011340,10000
0.7800,0.060768,0.011416,10000
0.7850,0.061405,0.011525,10000
0.7900,0.062048,0.011604,10000
0.7950,0.062691,0.011710,10000
0.8000,0.063316,0.011810,10000
0.8050,0.063949,0.011892,10000
0.8100,0.064597,0.011954,10000
0.8150,0.065235,0.012005,10000
0.8200,0.065906,0.012098,10000
0.8250,0.066584,0.012176,10000
0.8300,0.067208,0.012261,10000
0.8350,0.067866,0.012390,10000
0.8400,0.068510,0.012471,10000
0.8450,0.069172,0.012545,10000
0.8500,0.069817,0.012652,10000
0.8550,0.070486,0.012738,10000
0.8600,0.071172,0.012830,10000
0.8650,0.071859,0.012949,10000
0.8700,0.072544,0.013061,10000
