F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
5.0469,0.000000,0.000000,1.000000,10000
10.0938,0.000000,0.000000,1.000000,10000
15.1407,0.000000,0.000000,1.000000,10000
20.1876,0.000000,0.000000,1.000000,10000
25.2345,0.000000,0.000000,1.000000,10000
30.2814,0.000000,0.000000,1.000000,10000
35.3282,0.000000,0.000000,1.000000,10000
40.3751,0.000000,0.000000,1.000000,10000
45.4220,0.000000,0.000000,1.000000,10000
50.4689,0.000000,0.000000,1.000000,10000
55.5158,0.000001,0.000001,1.000000,10000
60.5627,0.000003,0.000003,1.000000,10000
65.6096,0.000007,0.000007,1.000000,10000
70.6565,0.000014,0.000014,1.000000,10000
75.7034,0.000026,0.000026,1.000000,10000
80.7503,0.000047,0.000047,1.000000,10000
85.7972,0.000082,0.000082,1.000000,10000
90.8441,0.000147,0.000147,1.000000,10000
95.8910,0.000235,0.000235,1.000000,10000
100.9378,0.000374,0.000374,1.000000,10000
105.9847,0.000538,0.000538,1.000000,10000
111.0316,0.000754,0.000754,1.000000,10000
116.0785,0.001017,0.001017,1.000000,10000
121.1254,0.001272,0.001272,1.000000,10000
126.1723,0.001469,0.001469,1.000000,10000
131.2192,0.001634,0.001634,1.000000,10000
136.2661,0.001808,0.001808,1.000000,10000
141.3130,0.001975,0.001975,1.000000,10000
146.3599,0.002129,0.002129,1.000000,10000
151.4068,0.002267,0.002267,1.000000,10000
156.4537,0.002408,0.002408,1.000000,10000
161.5006,0.002545,0.002545,1.000000,10000
166.5474,0.002652,0.002652,1.000000,10000
171.5943,0.002781,0.002781,1.000000,10000
176.6412,0.002919,0.002919,1.000000,10000
181.6881,0.003091,0.003091,1.000000,10000
186.7350,0.003281,0.003281,1.000000,10000
191.7819,0.003504,0.003504,1.000000,10000
196.8288,0.003769,0.003769,1.000000,10000
201.8757,0.004097,0.004097,1.000000,10000
206.9226,0.004499,0.004499,1.000000,10000
211.9695,0.004972,0.004972,1.000000,10000
217.0164,0.005434,0.005434,1.000000,10000
222.0633,0.005922,0.005922,1.000000,10000
227.1102,0.006380,0.006380,1.000000,10000
232.1570,0.006828,0.006828,1.000000,10000
237.2039,0.007299,0.007299,1.000000,10000
242.2508,0.007793,0.007793,1.000000,10000
247.2977,0.008304,0.008304,1.000000,10000
252.3446,0.008818,0.008818,1.000000,10000
257.3915,0.009333,0.009333,1.000000,10000
262.4384,0.009851,0.009851,1.000000,10000
267.4853,0.010386,0.010386,1.000000,10000
272.5322,0.010939,0.010939,1.000000,10000
277.5791,0.011475,0.011475,1.000000,10000
282.6260,0.011999,0.011999,1.000000,10000
287.6729,0.012503,0.012503,1.000000,10000
292.7197,0.012925,0.012925,1.000000,10000
297.7666,0.013333,0.013333,1.000000,10000
302.8135,0.013703,0.013703,1.000000,10000
307.8604,0.014084,0.014084,1.000000,10000
312.9073,0.014418,0.014418,1.000000,10000
317.9542,0.014702,0.014702,1.000000,10000
323.0011,0.014947,0.014947,1.000000,10000
328.0480,0.015196,0.015196,1.000000,10000
333.0949,0.015445,0.015445,1.000000,10000
338.1418,0.015705,0.015705,1.000000,10000
343.1887,0.015977,0.015977,1.000000,10000
348.2356,0.016259,0.016259,1.000000,10000
353.2825,0.016554,0.016554,1.000000,10000
358.3293,0.016833,0.016833,1.000000,10000
363.3762,0.017130,0.017130,1.000000,10000
368.4231,0.017466,0.017466,1.000000,10000
373.4700,0.017806,0.017806,1.000000,10000
378.5169,0.018145,0.018145,1.000000,10000
383.5638,0.018497,0.018497,1.000000,10000
388.6107,0.018854,0.018854,1.000000,10000
393.6576,0.019190,0.019190,1.000000,10000
398.7045,0.019506,0.019506,1.000000,10000
403.7514,0.019812,0.019812,1.000000,10000
408.7983,0.020126,0.020126,1.000000,10000
413.8452,0.020429,0.020429,1.000000,10000
418.8921,0.020747,0.020747,1.000000,10000
423.9389,0.021072,0.021072,1.000000,10000
