u,phi_mean,phi_sd,n
0.3250,0.025830,0.005198,10000
0.3300,0.026316,0.005256,10000
0.3350,0.026796,0.005316,10000
0.3400,0.027264,0.005382,10000
0.3450,0.027735,0.005449,10000
0.3500,0.028197,0.005509,10000
0.3550,0.028672,0.005574,10000
0.3600,0.029156,0.005645,10000
0.3650,0.029638,0.005724,10000
0.3700,0.030126,0.005808,10000
0.3750,0.030614,0.005905,10000
0.3800,0.031091,0.005991,10000
0.3850,0.031590,0.006079,10000
0.3900,0.032074,0.006164,10000
0.3950,0.032574,0.006276,10000
0.4000,0.033061,0.006370,10000
0.4050,0.033562,0.006460,10000
0.4100,0.034085,0.006561,10000
0.4150,0.034582,0.006647,10000
0.4200,0.035095,0.006731,10000
0.4250,0.035613,0.006808,10000
0.4300,0.036125,0.006891,10000
0.4350,0.036647,0.006964,10000
0.4400,0.037176,0.007034,10000
0.4450,0.037691,0.007118,10000
0.4500,0.038199,0.007197,10000
0.4550,0.038720,0.007273,10000
0.4600,0.039225,0.007343,10000
0.4650,0.039744,0.007419,10000
0.4700,0.040271,0.007493,10000
0.4750,0.040784,0.007543,10000
0.4800,0.041289,0.007610,10000
0.4850,0.041793,0.007681,10000
0.4900,0.042288,0.007740,10000
0.4950,0.042795,0.007799,10000
0.5000,0.043300,0.007860,10000
0.5050,0.043812,0.007928,10000
0.5100,0.044328,0.007998,10000
0.5150,0.044829,0.008069,10000
0.5200,0.045333,0.008122,10000
0.5250,0.045856,0.008189,10000
0.5300,0.046372,0.008265,10000
0.5350,0.046888,0.008329,10000
0.5400,0.047412,0.008396,10000
0.5450,0.047919,0.008460,10000
0.5500,0.048439,0.008519,10000
0.5550,0.048964,0.008587,10000
0.5600,0.049478,0.008638,10000
0.5650,0.050000,0.008707,10000
0.5700,0.050513,0.008777,10000
0.5750,0.051053,0.008846,10000
0.5800,0.051587,0.008922,10000
0.5850,0.052112,0.008977,10000
0.5900,0.052637,0.009035,10000
0.5950,0.053160,0.009096,10000
0.6000,0.053693,0.009166,10000
0.6050,0.054220,0.009225,10000
0.6100,0.054752,0.009299,10000
0.6150,0.055288,0.009365,10000
0.6200,0.055830,0.009435,10000
0.6250,0.056361,0.009499,10000
0.6300,0.056912,0.009578,10000
0.6350,0.057466,0.009666,10000
0.6400,0.058021,0.009743,10000
0.6450,0.058566,0.009819,10000
0.6500,0.059127,0.009895,10000
0.6550,0.059689,0.009981,10000
0.6600,0.060258,0.010060,10000
0.6650,0.060830,0.010154,10000
0.6700,0.061431,0.010275,10000
0.6750,0.062006,0.010345,10000
0.6800,0.062601,0.010458,10000
0.6850,0.063189,0.010560,10000
0.6900,0.063798,0.010651,10000
0.6950,0.064414,0.010750,10000
0.7000,0.065018,0.010869,10000
0.7050,0.065625,0.010978,10000
0.7100,0.066255,0.011100,10000
0.7150,0.066887,0.011211,10000
0.7200,0.067543,0.011349,10000
0.7250,0.068181,0.011463,10000
0.7300,0.068844,0.011602,10000
0.7350,0.069528,0.011711,10000
0.7400,0.070218,0.011852,10000
0.7450,0.070904,0.012001,10000
0.7500,0.071606,0.012148,10000
0.7550,0.072298,0.012295,10000
0.7600,0.073027,0.012448,10000
0.7650,0.073754,0.012588,10000
0.7700,0.074502,0.012706,10000
0.7750,0.075255,0.012855,10000
0.7800,0.076027,0.013004,10000
0.7850,0.076781,0.013143,10000
0.7900,0.077572,0.013281,10000
0.7950,0.078362,0.013422,10000
0.8000,0.079189,0.013588,10000
0.8050,0.080014,0.013778,10000
0.8100,0.080824,0.013916,10000
0.8150,0.081645,0.014069,10000
0.8200,0.082454,0.014256,10000
0.8250,0.083310,0.014415,10000
0.8300,0.084196,0.014586,10000
0.8350,0.085098,0.014769,10000
0.8400,0.086012,0.014915,10000
0.8450,0.086926,0.015074,10000
0.8500,0.087855,0.015252,10000
0.8550,0.088823,0.015439,10000
0.8600,0.089776,0.015619,10000
0.8650,0.090730,0.015787,10000
0.8700,0.091735,0.015968,10000
0.8750,0.092762,0.016175,10000
0.8800,0.093774,0.016351,10000
0.8850,0.094778,0.016529,10000
0.8900,0.095815,0.016690,10000
0.8950,0.096861,0.016878,10000
0.9000,0.097915,0.017053,10000
0.9050,0.098944,0.017205,10000
0.9100,0.100053,0.017390,10000
0.9150,0.101156,0.017619,10000
0.9200,0.102284,0.017795,10000
0.9250,0.103424,0.017993,10000
0.9300,0.104575,0.018176,10000
0.9350,0.105763,0.018333,10000
0.9400,0.106930,0.018485,10000
0.9450,0.108127,0.018659,10000
0.9500,0.109336,0.018871,10000
0.9550,0.110565,0.019044,10000
0.9600,0.111805,0.019199,10000
0.9650,0.113122,0.019369,10000
0.9700,0.114404,0.019584,10000
0.9750,0.115783,0.019761,10000
0.9800,0.117140,0.019942,10000
0.9850,0.118532,0.020104,10000
0.9900,0.119950,0.020286,10000
0.9950,0.121420,0.020439,10000
1.0000,1.000000,0.000000,10000
