u,phi_mean,phi_sd,n
0.5300,0.039551,0.006642,10000
0.5350,0.039892,0.006652,10000
0.5400,0.040233,0.006667,10000
0.5450,0.040568,0.006694,10000
0.5500,0.040921,0.006733,10000
0.5550,0.041258,0.006783,10000
0.5600,0.041599,0.006807,10000
0.5650,0.041950,0.006856,10000
0.5700,0.042292,0.006900,10000
0.5750,0.042641,0.006957,10000
0.5800,0.042990,0.007013,10000
0.5850,0.043340,0.007058,10000
0.5900,0.043688,0.007129,10000
0.5950,0.044045,0.007204,10000
0.6000,0.044409,0.007263,10000
0.6050,0.044789,0.007342,10000
0.6100,0.045166,0.007424,10000
0.6150,0.045547,0.007493,10000
0.6200,0.045928,0.007584,10000
0.6250,0.046333,0.007677,10000
0.6300,0.046735,0.007773,10000
0.6350,0.047148,0.007878,10000
0.6400,0.047579,0.007978,10000
0.6450,0.048015,0.008079,10000
0.6500,0.048437,0.008181,10000
0.6550,0.048882,0.008310,10000
0.6600,0.049330,0.008429,10000
0.6650,0.049800,0.008547,10000
0.6700,0.050265,0.008664,10000
0.6750,0.050747,0.008786,10000
0.6800,0.051232,0.008916,10000
0.6850,0.051755,0.009041,10000
0.6900,0.052269,0.009173,10000
0.6950,0.052783,0.009294,10000
0.7000,0.053313,0.009445,10000
0.7050,0.053861,0.009595,10000
0.7100,0.054392,0.009736,10000
0.7150,0.054962,0.009904,10000
0.7200,0.055546,0.010038,10000
0.7250,0.056103,0.010187,10000
0.7300,0.056711,0.010339,10000
0.7350,0.057307,0.010444,10000
0.7400,0.057892,0.010563,10000
0.7450,0.058504,0.010697,10000
0.7500,0.059125,0.010841,10000
0.7550,0.059750,0.010995,10000
0.7600,0.060363,0.011116,10000
0.7650,0.061008,0.011253,10000
0.7700,0.061671,0.011384,10000
0.7750,0.062321,0.011501,10000
0.7800,0.063005,0.011663,10000
0.7850,0.063679,0.011802,10000
0.7900,0.064357,0.011935,10000
0.7950,0.065030,0.012088,10000
0.8000,0.065698,0.012230,10000
0.8050,0.066363,0.012359,10000
0.8100,0.067061,0.012489,10000
0.8150,0.067756,0.012610,10000
0.8200,0.068451,0.012743,10000
0.8250,0.069153,0.012872,10000
0.8300,0.069859,0.012982,10000
0.8350,0.070573,0.013111,10000
0.8400,0.071301,0.013233,10000
0.8450,0.072038,0.013382,10000
0.8500,0.072786,0.013523,10000
0.8550,0.073524,0.013658,10000
0.8600,0.074284,0.013791,10000
0.8650,0.075062,0.013936,10000
0.8700,0.075832,0.014064,10000
0.8750,0.076604,0.014190,10000
0.8800,0.077391,0.014334,10000
0.8850,0.078192,0.014444,10000
0.8900,0.079019,0.014593,10000
0.8950,0.079857,0.014688,10000
0.9000,0.080698,0.014800,10000
0.9050,0.081533,0.014884,10000
0.9100,0.082447,0.015028,10000
0.9150,0.083339,0.015177,10000
0.9200,0.084232,0.015305,10000
0.9250,0.085167,0.015478,10000
0.9300,0.086038,0.015603,10000
0.9350,0.086967,0.015766,10000
0.9400,0.087905,0.015892,10000
0.9450,0.088938,0.016045,10000
0.9500,0.089912,0.016218,10000
0.9550,0.090896,0.016360,10000
0.9600,0.091915,0.016490,10000
0.9650,0.092999,0.016622,10000
0.9700,0.094102,0.016763,10000
0.9750,0.095211,0.016887,10000
0.9800,0.096329,0.016996,10000
0.9850,0.097461,0.017100,10000
0.9900,0.098570,0.017189,10000
0.9950,0.099815,0.017306,10000
1.0000,1.000000,0.000000,10000
