u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000000,10000
0.0100,0.000000,0.000000,10000
0.0150,0.000000,0.000000,10000
0.0200,0.000000,0.000000,10000
0.0250,0.000000,0.000000,10000
0.0300,0.000000,0.000000,10000
0.0350,0.000000,0.000008,10000
0.0400,0.000000,0.000012,10000
0.0450,0.000000,0.000019,10000
0.0500,0.000002,0.000037,10000
0.0550,0.000005,0.000061,10000
0.0600,0.000011,0.000098,10000
0.0650,0.000025,0.000150,10000
0.0700,0.000049,0.000225,10000
0.0750,0.000098,0.000347,10000
0.0800,0.000195,0.000583,10000
0.0850,0.000368,0.000890,10000
0.0900,0.000625,0.001212,10000
0.0950,0.000945,0.001510,10000
0.1000,0.001318,0.001795,10000
0.1050,0.001700,0.002012,10000
0.1100,0.002034,0.002136,10000
0.1150,0.002308,0.002158,10000
0.1200,0.002555,0.002155,10000
0.1250,0.002781,0.002154,10000
0.1300,0.002981,0.002154,10000
0.1350,0.003169,0.002176,10000
0.1400,0.003347,0.002242,10000
0.1450,0.003530,0.002334,10000
0.1500,0.003737,0.002452,10000
0.1550,0.003981,0.002612,10000
0.1600,0.004279,0.002830,10000
0.1650,0.004635,0.003098,10000
0.1700,0.005084,0.003451,10000
0.1750,0.005601,0.003786,10000
0.1800,0.006213,0.004141,10000
0.1850,0.006920,0.004480,10000
0.1900,0.007640,0.004803,10000
0.1950,0.008351,0.005043,10000
0.2000,0.009036,0.005232,10000
0.2050,0.009680,0.005366,10000
0.2100,0.010377,0.005485,10000
0.2150,0.011066,0.005573,10000
0.2200,0.011765,0.005654,10000
0.2250,0.012448,0.005687,10000
0.2300,0.013109,0.005740,10000
0.2350,0.013724,0.005750,10000
0.2400,0.014305,0.005738,10000
0.2450,0.014850,0.005723,10000
0.2500,0.015352,0.005711,10000
0.2550,0.015797,0.005669,10000
0.2600,0.016214,0.005616,10000
0.2650,0.016576,0.005568,10000
0.2700,0.016939,0.005533,10000
0.2750,0.017311,0.005510,10000
0.2800,0.017674,0.005521,10000
0.2850,0.018031,0.005508,10000
0.2900,0.018377,0.005526,10000
0.2950,0.018757,0.005560,10000
0.3000,0.019100,0.005601,10000
0.3050,0.019439,0.005646,10000
0.3100,0.019781,0.005733,10000
0.3150,0.020126,0.005820,10000
0.3200,0.020458,0.005898,10000
0.3250,0.020792,0.005990,10000
0.3300,0.021114,0.006094,10000
0.3350,0.021429,0.006187,10000
0.3400,0.021742,0.006289,10000
0.3450,0.022074,0.006417,10000
0.3500,0.022386,0.006520,10000
0.3550,0.022731,0.006648,10000
0.3600,0.023078,0.006772,10000
0.3650,0.023433,0.006901,10000
0.3700,0.023808,0.007034,10000
0.3750,0.024178,0.007172,10000
0.3800,0.024559,0.007309,10000
0.3850,0.024962,0.007447,10000
0.3900,0.025369,0.007581,10000
0.3950,0.025791,0.007684,10000
0.4000,0.026227,0.007808,10000
0.4050,0.026655,0.007893,10000
0.4100,0.027098,0.007986,10000
0.4150,0.027537,0.008059,10000
0.4200,0.027970,0.008130,10000
0.4250,0.028406,0.008249,10000
0.4300,0.028832,0.008322,10000
0.4350,0.029269,0.008385,10000
0.4400,0.029664,0.008467,10000
0.4450,0.030082,0.008569,10000
0.4500,0.030489,0.008653,10000
0.4550,0.030886,0.008747,10000
0.4600,0.031284,0.008816,10000
0.4650,0.031671,0.008884,10000
0.4700,0.032069,0.008971,10000
0.4750,0.032450,0.009054,10000
0.4800,0.032823,0.009120,10000
0.4850,0.033208,0.009182,10000
0.4900,0.033608,0.009269,10000
0.4950,0.033999,0.009347,10000
0.5000,0.034417,0.009432,10000
0.5050,0.034834,0.009522,10000
0.5100,0.035238,0.009603,10000
0.5150,0.035640,0.009670,10000
0.5200,0.036027,0.009703,10000
0.5250,0.036472,0.009756,10000
0.5300,0.036897,0.009813,10000
0.5350,0.037328,0.009888,10000
0.5400,0.037791,0.009982,10000
0.5450,0.038244,0.010036,10000
0.5500,0.038717,0.010159,10000
0.5550,0.039172,0.010248,10000
0.5600,0.039666,0.010376,10000
0.5650,0.040117,0.010436,10000
0.5700,0.040577,0.010546,10000
0.5750,0.041056,0.010691,10000
0.5800,0.041519,0.010822,10000
0.5850,0.041960,0.010929,10000
0.5900,0.042410,0.011008,10000
0.5950,0.042845,0.011131,10000
0.6000,0.043283,0.011216,10000
0.6050,0.043707,0.011294,10000
0.6100,0.044106,0.011375,10000
0.6150,0.044500,0.011442,10000
0.6200,0.044903,0.011525,10000
0.6250,0.045301,0.011627,10000
0.6300,0.045699,0.011728,10000
0.6350,0.046085,0.011827,10000
0.6400,0.046467,0.011922,10000
0.6450,0.046860,0.012024,10000
0.6500,0.047230,0.012131,10000
0.6550,0.047605,0.012259,10000
0.6600,0.047983,0.012383,10000
0.6650,0.048401,0.012544,10000
0.6700,0.048795,0.012652,10000
0.6750,0.049224,0.012803,10000
0.6800,0.049628,0.012944,10000
0.6850,0.050072,0.013126,10000
0.6900,0.050487,0.013275,10000
0.6950,0.050949,0.013432,10000
0.7000,0.051418,0.013579,10000
0.7050,0.051892,0.013769,10000
0.7100,0.052396,0.013938,10000
0.7150,0.052917,0.014114,10000
0.7200,0.053422,0.014282,10000
0.7250,0.053984,0.014501,10000
0.7300,0.054547,0.014695,10000
0.7350,0.055095,0.014863,10000
0.7400,0.055664,0.015055,10000
0.7450,0.056259,0.015219,10000
0.7500,0.056834,0.015388,10000
0.7550,0.057423,0.015560,10000
0.7600,0.058024,0.015694,10000
0.7650,0.058659,0.015842,10000
0.7700,0.059286,0.016004,10000
0.7750,0.059920,0.016183,10000
0.7800,0.060530,0.016338,10000
0.7850,0.061134,0.016510,10000
0.7900,0.061779,0.016707,10000
0.7950,0.062409,0.016835,10000
0.8000,0.063095,0.017084,10000
0.8050,0.063755,0.017279,10000
0.8100,0.064438,0.017513,10000
0.8150,0.065134,0.017765,10000
0.8200,0.065802,0.017927,10000
0.8250,0.066531,0.018147,10000
0.8300,0.067238,0.018348,10000
0.8350,0.067976,0.018587,10000
0.8400,0.068675,0.018794,10000
0.8450,0.069412,0.019002,10000
0.8500,0.070189,0.019270,10000
0.8550,0.070998,0.019501,10000
0.8600,0.071793,0.019701,10000
0.8650,0.072560,0.019919,10000
0.8700,0.073412,0.020125,10000
