u,phi_mean,phi_sd,n
0.3350,0.027201,0.005341,10000
0.3400,0.027680,0.005416,10000
0.3450,0.028153,0.005487,10000
0.3500,0.028625,0.005572,10000
0.3550,0.029089,0.005655,10000
0.3600,0.029569,0.005737,10000
0.3650,0.030057,0.005832,10000
0.3700,0.030551,0.005923,10000
0.3750,0.031028,0.006014,10000
0.3800,0.031522,0.006116,10000
0.3850,0.031999,0.006206,10000
0.3900,0.032494,0.006298,10000
0.3950,0.032997,0.006382,10000
0.4000,0.033487,0.006461,10000
0.4050,0.033982,0.006538,10000
0.4100,0.034474,0.006628,10000
0.4150,0.034966,0.006690,10000
0.4200,0.035454,0.006750,10000
0.4250,0.035953,0.006812,10000
0.4300,0.036452,0.006874,10000
0.4350,0.036962,0.006926,10000
0.4400,0.037457,0.006976,10000
0.4450,0.037950,0.007024,10000
0.4500,0.038435,0.007080,10000
0.4550,0.038923,0.007141,10000
0.4600,0.039404,0.007190,10000
0.4650,0.039886,0.007233,10000
0.4700,0.040376,0.007286,10000
0.4750,0.040841,0.007324,10000
0.4800,0.041308,0.007364,10000
0.4850,0.041780,0.007410,10000
0.4900,0.042276,0.007466,10000
0.4950,0.042752,0.007512,10000
0.5000,0.043227,0.007573,10000
0.5050,0.043702,0.007617,10000
0.5100,0.044179,0.007664,10000
0.5150,0.044664,0.007727,10000
0.5200,0.045154,0.007779,10000
0.5250,0.045642,0.007827,10000
0.5300,0.046122,0.007889,10000
0.5350,0.046604,0.007943,10000
0.5400,0.047102,0.008006,10000
0.5450,0.047589,0.008079,10000
0.5500,0.048076,0.008148,10000
0.5550,0.048560,0.008208,10000
0.5600,0.049061,0.008272,10000
0.5650,0.049548,0.008337,10000
0.5700,0.050047,0.008407,10000
0.5750,0.050546,0.008471,10000
0.5800,0.051040,0.008537,10000
0.5850,0.051539,0.008607,10000
0.5900,0.052038,0.008676,10000
0.5950,0.052536,0.008752,10000
0.6000,0.053037,0.008814,10000
0.6050,0.053524,0.008890,10000
0.6100,0.054030,0.008980,10000
0.6150,0.054538,0.009068,10000
0.6200,0.055048,0.009143,10000
0.6250,0.055567,0.009229,10000
0.6300,0.056090,0.009328,10000
0.6350,0.056627,0.009408,10000
0.6400,0.057149,0.009490,10000
0.6450,0.057688,0.009591,10000
0.6500,0.058235,0.009691,10000
0.6550,0.058781,0.009807,10000
0.6600,0.059338,0.009911,10000
0.6650,0.059905,0.010033,10000
0.6700,0.060477,0.010162,10000
0.6750,0.061049,0.010277,10000
0.6800,0.061628,0.010396,10000
0.6850,0.062214,0.010522,10000
0.6900,0.062804,0.010655,10000
0.6950,0.063414,0.010788,10000
0.7000,0.064028,0.010928,10000
0.7050,0.064647,0.011075,10000
0.7100,0.065296,0.011219,10000
0.7150,0.065936,0.011375,10000
0.7200,0.066550,0.011495,10000
0.7250,0.067222,0.011638,10000
0.7300,0.067891,0.011782,10000
0.7350,0.068556,0.011933,10000
0.7400,0.069229,0.012089,10000
0.7450,0.069926,0.012243,10000
0.7500,0.070625,0.012417,10000
0.7550,0.071339,0.012556,10000
0.7600,0.072054,0.012707,10000
0.7650,0.072777,0.012878,10000
0.7700,0.073526,0.013051,10000
0.7750,0.074271,0.013199,10000
0.7800,0.075031,0.013344,10000
0.7850,0.075811,0.013520,10000
0.7900,0.076585,0.013686,10000
0.7950,0.077382,0.013868,10000
0.8000,0.078179,0.014032,10000
0.8050,0.078967,0.014174,10000
0.8100,0.079799,0.014339,10000
0.8150,0.080625,0.014497,10000
0.8200,0.081468,0.014662,10000
0.8250,0.082328,0.014828,10000
0.8300,0.083187,0.014984,10000
0.8350,0.084072,0.015142,10000
0.8400,0.084971,0.015318,10000
0.8450,0.085879,0.015469,10000
0.8500,0.086770,0.015612,10000
0.8550,0.087740,0.015762,10000
0.8600,0.088686,0.015919,10000
0.8650,0.089615,0.016052,10000
0.8700,0.090548,0.016173,10000
0.8750,0.091510,0.016347,10000
0.8800,0.092475,0.016492,10000
0.8850,0.093472,0.016638,10000
0.8900,0.094442,0.016766,10000
0.8950,0.095452,0.016909,10000
0.9000,0.096517,0.017085,10000
0.9050,0.097544,0.017214,10000
0.9100,0.098617,0.017354,10000
0.9150,0.099702,0.017522,10000
0.9200,0.100790,0.017702,10000
0.9250,0.101880,0.017837,10000
0.9300,0.102981,0.017982,10000
0.9350,0.104079,0.018163,10000
0.9400,0.105209,0.018320,10000
0.9450,0.106342,0.018493,10000
0.9500,0.107507,0.018686,10000
0.9550,0.108727,0.018840,10000
0.9600,0.109950,0.019033,10000
0.9650,0.111192,0.019192,10000
0.9700,0.112475,0.019337,10000
0.9750,0.113777,0.019533,10000
0.9800,0.115119,0.019686,10000
0.9850,0.116433,0.019851,10000
0.9900,0.117811,0.020025,10000
0.9950,0.119250,0.020214,10000
1.0000,1.000000,0.000000,10000
