F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
7.5107,0.000000,0.000000,1.000000,10000
15.0214,0.000000,0.000000,1.000000,10000
22.5320,0.000000,0.000000,1.000000,10000
30.0427,0.000000,0.000000,1.000000,10000
37.5534,0.000000,0.000000,1.000000,10000
45.0641,0.000001,0.000001,1.000000,10000
52.5747,0.000002,0.000002,1.000000,10000
60.0854,0.000004,0.000004,1.000000,10000
67.5961,0.000007,0.000007,1.000000,10000
75.1068,0.000013,0.000013,1.000000,10000
82.6174,0.000021,0.000021,1.000000,10000
90.1281,0.000033,0.000033,1.000000,10000
97.6388,0.000048,0.000048,1.000000,10000
105.1495,0.000070,0.000070,1.000000,10000
112.6602,0.000099,0.000099,1.000000,10000
120.1708,0.000134,0.000134,1.000000,10000
127.6815,0.000184,0.000184,1.000000,10000
135.1922,0.000246,0.000246,1.000000,10000
142.7029,0.000326,0.000326,1.000000,10000
150.2135,0.000427,0.000427,1.000000,10000
157.7242,0.000541,0.000541,1.000000,10000
165.2349,0.000660,0.000660,1.000000,10000
172.7456,0.000792,0.000792,1.000000,10000
180.2562,0.000940,0.000940,1.000000,10000
187.7669,0.001091,0.001091,1.000000,10000
195.2776,0.001224,0.001224,1.000000,10000
202.7883,0.001342,0.001342,1.000000,10000
210.2989,0.001455,0.001455,1.000000,10000
217.8096,0.001569,0.001569,1.000000,10000
225.3203,0.001680,0.001680,1.000000,10000
232.8310,0.001801,0.001801,1.000000,10000
240.3417,0.001932,0.001932,1.000000,10000
247.8523,0.002082,0.002082,1.000000,10000
255.3630,0.002262,0.002262,1.000000,10000
262.8737,0.002473,0.002473,1.000000,10000
270.3844,0.002728,0.002728,1.000000,10000
277.8950,0.003011,0.003011,1.000000,10000
285.4057,0.003322,0.003322,1.000000,10000
292.9164,0.003646,0.003646,1.000000,10000
300.4271,0.004001,0.004001,1.000000,10000
307.9377,0.004404,0.004404,1.000000,10000
315.4484,0.004845,0.004845,1.000000,10000
322.9591,0.005318,0.005318,1.000000,10000
330.4698,0.005853,0.005853,1.000000,10000
337.9805,0.006413,0.006413,1.000000,10000
345.4911,0.006995,0.006995,1.000000,10000
353.0018,0.007568,0.007568,1.000000,10000
360.5125,0.008139,0.008139,1.000000,10000
368.0232,0.008673,0.008673,1.000000,10000
375.5338,0.009176,0.009176,1.000000,10000
383.0445,0.009663,0.009663,1.000000,10000
390.5552,0.010122,0.010122,1.000000,10000
398.0659,0.010567,0.010567,1.000000,10000
405.5765,0.011007,0.011007,1.000000,10000
413.0872,0.011427,0.011427,1.000000,10000
420.5979,0.011827,0.011827,1.000000,10000
428.1086,0.012211,0.012211,1.000000,10000
435.6192,0.012593,0.012593,1.000000,10000
443.1299,0.012999,0.012999,1.000000,10000
450.6406,0.013421,0.013421,1.000000,10000
458.1513,0.013843,0.013843,1.000000,10000
465.6620,0.014277,0.014277,1.000000,10000
473.1726,0.014710,0.014710,1.000000,10000
480.6833,0.015152,0.015152,1.000000,10000
488.1940,0.015563,0.015563,1.000000,10000
495.7047,0.015957,0.015957,1.000000,10000
503.2153,0.016329,0.016329,1.000000,10000
510.7260,0.016677,0.016677,1.000000,10000
518.2367,0.017018,0.017018,1.000000,10000
525.7474,0.017355,0.017355,1.000000,10000
533.2580,0.017672,0.017672,1.000000,10000
540.7687,0.017968,0.017968,1.000000,10000
548.2794,0.018250,0.018250,1.000000,10000
555.7901,0.018529,0.018529,1.000000,10000
563.3008,0.018783,0.018783,1.000000,10000
570.8114,0.019023,0.019023,1.000000,10000
578.3221,0.019252,0.019252,1.000000,10000
585.8328,0.019487,0.019487,1.000000,10000
593.3435,0.019726,0.019726,1.000000,10000
600.8541,0.019979,0.019979,1.000000,10000
608.3648,0.020243,0.020243,1.000000,10000
