F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
1.5169,0.000007,0.000007,1.000000,10000
3.0338,0.000023,0.000023,1.000000,10000
4.5507,0.000051,0.000051,1.000000,10000
6.0676,0.000086,0.000086,1.000000,10000
7.5845,0.000139,0.000139,1.000000,10000
9.1014,0.000211,0.000211,1.000000,10000
10.6183,0.000291,0.000291,1.000000,10000
12.1352,0.000378,0.000378,1.000000,10000
13.6521,0.000473,0.000473,1.000000,10000
15.1689,0.000584,0.000584,1.000000,10000
16.6858,0.000715,0.000715,1.000000,10000
18.2027,0.000854,0.000854,1.000000,10000
19.7196,0.000998,0.000998,1.000000,10000
21.2365,0.001163,0.001163,1.000000,10000
22.7534,0.001343,0.001343,1.000000,10000
24.2703,0.001540,0.001540,1.000000,10000
25.7872,0.001756,0.001756,1.000000,10000
27.3041,0.002001,0.002001,1.000000,10000
28.8210,0.002245,0.002245,1.000000,10000
30.3379,0.002506,0.002506,1.000000,10000
31.8548,0.002781,0.002781,1.000000,10000
33.3717,0.003073,0.003073,1.000000,10000
34.8886,0.003366,0.003366,1.000000,10000
36.4055,0.003682,0.003682,1.000000,10000
37.9224,0.004004,0.004004,1.000000,10000
39.4393,0.004358,0.004358,1.000000,10000
40.9562,0.004735,0.004735,1.000000,10000
42.4731,0.005165,0.005165,1.000000,10000
43.9899,0.005550,0.005550,1.000000,10000
45.5068,0.005973,0.005973,1.000000,10000
47.0237,0.006425,0.006425,1.000000,10000
48.5406,0.006877,0.006877,1.000000,10000
50.0575,0.007330,0.007330,1.000000,10000
51.5744,0.007798,0.007798,1.000000,10000
53.0913,0.008269,0.008269,1.000000,10000
54.6082,0.008769,0.008769,1.000000,10000
56.1251,0.009265,0.009265,1.000000,10000
57.6420,0.009769,0.009769,1.000000,10000
59.1589,0.010332,0.010332,1.000000,10000
60.6758,0.010847,0.010847,1.000000,10000
62.1927,0.011373,0.011373,1.000000,10000
63.7096,0.011881,0.011881,1.000000,10000
65.2265,0.012389,0.012389,1.000000,10000
66.7434,0.012912,0.012912,1.000000,10000
68.2603,0.013447,0.013447,1.000000,10000
69.7772,0.013959,0.013959,1.000000,10000
71.2941,0.014506,0.014506,1.000000,10000
72.8109,0.015027,0.015027,1.000000,10000
74.3278,0.015558,0.015558,1.000000,10000
75.8447,0.016062,0.016062,1.000000,10000
77.3616,0.016578,0.016578,1.000000,10000
78.8785,0.017093,0.017093,1.000000,10000
80.3954,0.017647,0.017647,1.000000,10000
