F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
2.7235,0.000503,0.000503,1.000000,10000
5.4469,0.001015,0.001015,1.000000,10000
8.1704,0.001539,0.001539,1.000000,10000
10.8938,0.002070,0.002070,1.000000,10000
13.6173,0.002593,0.002593,1.000000,10000
16.3408,0.003121,0.003121,1.000000,10000
19.0642,0.003645,0.003645,1.000000,10000
21.7877,0.004171,0.004171,1.000000,10000
24.5111,0.004697,0.004697,1.000000,10000
27.2346,0.005236,0.005236,1.000000,10000
29.9580,0.005774,0.005774,1.000000,10000
32.6815,0.006309,0.006309,1.000000,10000
35.4050,0.006855,0.006855,1.000000,10000
38.1284,0.007398,0.007398,1.000000,10000
40.8519,0.007950,0.007950,1.000000,10000
43.5753,0.008498,0.008498,1.000000,10000
46.2988,0.009050,0.009050,1.000000,10000
49.0223,0.009600,0.009600,1.000000,10000
51.7457,0.010143,0.010143,1.000000,10000
54.4692,0.010704,0.010704,1.000000,10000
57.1926,0.011265,0.011265,1.000000,10000
59.9161,0.011826,0.011826,1.000000,10000
62.6395,0.012394,0.012394,1.000000,10000
65.3630,0.012962,0.012962,1.000000,10000
68.0865,0.013530,0.013530,1.000000,10000
70.8099,0.014101,0.014101,1.000000,10000
73.5334,0.014669,0.014669,1.000000,10000
76.2568,0.015261,0.015261,1.000000,10000
78.9803,0.015848,0.015848,1.000000,10000
81.7038,0.016438,0.016438,1.000000,10000
84.4272,0.017030,0.017030,1.000000,10000
87.1507,0.017632,0.017632,1.000000,10000
89.8741,0.018228,0.018228,1.000000,10000
92.5976,0.018821,0.018821,1.000000,10000
95.3211,0.019429,0.019429,1.000000,10000
98.0445,0.020033,0.020033,1.000000,10000
100.7680,0.020643,0.020643,1.000000,10000
103.4914,0.021259,0.021259,1.000000,10000
106.2149,0.021882,0.021882,1.000000,10000
108.9383,0.022494,0.022494,1.000000,10000
111.6618,0.023113,0.023113,1.000000,10000
114.3853,0.023744,0.023744,1.000000,10000
117.1087,0.024375,0.024375,1.000000,10000
119.8322,0.024996,0.024996,1.000000,10000
122.5556,0.025633,0.025633,1.000000,10000
125.2791,0.026270,0.026270,1.000000,10000
128.0026,0.026910,0.026910,1.000000,10000
130.7260,0.027557,0.027557,1.000000,10000
133.4495,0.028209,0.028209,1.000000,10000
136.1729,0.028871,0.028871,1.000000,10000
138.8964,0.029514,0.029514,1.000000,10000
141.6198,0.030168,0.030168,1.000000,10000
144.3433,0.030819,0.030819,1.000000,10000
147.0668,0.031476,0.031476,1.000000,10000
149.7902,0.032134,0.032134,1.000000,10000
152.5137,0.032800,0.032800,1.000000,10000
155.2371,0.033453,0.033453,1.000000,10000
157.9606,0.034098,0.034098,1.000000,10000
160.6841,0.034751,0.034751,1.000000,10000
163.4075,0.035415,0.035415,1.000000,10000
166.1310,0.036070,0.036070,1.000000,10000
168.8544,0.036720,0.036720,1.000000,10000
171.5779,0.037387,0.037387,1.000000,10000
174.3014,0.038057,0.038057,1.000000,10000
177.0248,0.038701,0.038701,1.000000,10000
179.7483,0.039347,0.039347,1.000000,10000
182.4717,0.040015,0.040015,1.000000,10000
185.1952,0.040677,0.040677,1.000000,10000
187.9186,0.041341,0.041341,1.000000,10000
190.6421,0.042000,0.042000,1.000000,10000
193.3656,0.042669,0.042669,1.000000,10000
196.0890,0.043325,0.043325,1.000000,10000
198.8125,0.043985,0.043985,1.000000,10000
201.5359,0.044658,0.044658,1.000000,10000
204.2594,0.045325,0.045325,1.000000,10000
206.9829,0.046000,0.046000,1.000000,10000
209.7063,0.046677,0.046677,1.000000,10000
212.4298,0.047343,0.047343,1.000000,10000
215.1532,0.048013,0.048013,1.000000,10000
217.8767,0.048683,0.048683,1.000000,10000
220.6002,0.049366,0.049366,1.000000,10000
223.3236,0.050056,0.050056,1.000000,10000
226.0471,0.050745,0.050745,1.000000,10000
228.7705,0.051429,0.051429,1.000000,10000
231.4940,0.052108,0.052108,1.000000,10000
234.2174,0.052794,0.052794,1.000000,10000
236.9409,0.053481,0.053481,1.000000,10000
239.6644,0.054179,0.054179,1.000000,10000
242.3878,0.054875,0.054875,1.000000,10000
245.1113,0.055582,0.055582,1.000000,10000
247.8347,0.056280,0.056280,1.000000,10000
250.5582,0.056974,0.056974,1.000000,10000
253.2817,0.057666,0.057666,1.000000,10000
256.0051,0.058367,0.058367,1.000000,10000
258.7286,0.059058,0.059058,1.000000,10000
261.4520,0.059760,0.059760,1.000000,10000
264.1755,0.060447,0.060447,1.000000,10000
266.8989,0.061142,0.061142,1.000000,10000
269.6224,0.061837,0.061837,1.000000,10000
272.3459,0.062527,0.062527,1.000000,10000
275.0693,0.063222,0.063222,1.000000,10000
277.7928,0.063904,0.063904,1.000000,10000
280.5162,0.064589,0.064589,1.000000,10000
283.2397,0.065277,0.065277,1.000000,10000
285.9632,0.065945,0.065945,1.000000,10000
288.6866,0.066621,0.066621,1.000000,10000
291.4101,0.067292,0.067292,1.000000,10000
294.1335,0.067972,0.067972,1.000000,10000
296.8570,0.068653,0.068653,1.000000,10000
299.5805,0.069329,0.069329,1.000000,10000
302.3039,0.070002,0.070002,1.000000,10000
305.0274,0.070660,0.070660,1.000000,10000
307.7508,0.071334,0.071334,1.000000,10000
310.4743,0.072006,0.072006,1.000000,10000
313.1977,0.072674,0.072674,1.000000,10000
315.9212,0.073351,0.073351,1.000000,10000
318.6447,0.074008,0.074008,1.000000,10000
321.3681,0.074677,0.074677,1.000000,10000
324.0916,0.075331,0.075331,1.000000,10000
326.8150,0.075986,0.075986,1.000000,10000
329.5385,0.076637,0.076637,1.000000,10000
332.2620,0.077293,0.077293,1.000000,10000
334.9854,0.077952,0.077952,1.000000,10000
337.7089,0.078608,0.078608,1.000000,10000
340.4323,0.079343,0.079250,0.999900,9999
343.1558,0.080002,0.079910,0.999900,9999
345.8792,0.080658,0.080566,0.999900,9999
348.6027,0.081302,0.081211,0.999900,9999
351.3262,0.081960,0.081868,0.999900,9999
354.0496,0.082609,0.082518,0.999900,9999
356.7731,0.083261,0.083169,0.999900,9999
359.4965,0.083915,0.083823,0.999900,9999
362.2200,0.084577,0.084485,0.999900,9999
364.9435,0.085253,0.085161,0.999900,9999
367.6669,0.085902,0.085810,0.999900,9999
370.3904,0.086581,0.086490,0.999900,9999
373.1138,0.087232,0.087141,0.999900,9999
375.8373,0.087897,0.087806,0.999900,9999
378.5608,0.088566,0.088475,0.999900,9999
381.2842,0.089321,0.089138,0.999800,9998
384.0077,0.089997,0.089815,0.999800,9998
386.7311,0.090656,0.090474,0.999800,9998
389.4546,0.091315,0.091133,0.999800,9998
392.1780,0.091993,0.091811,0.999800,9998
394.9015,0.092669,0.092488,0.999800,9998
397.6250,0.093327,0.093146,0.999800,9998
400.3484,0.094097,0.093826,0.999700,9997
403.0719,0.094774,0.094502,0.999700,9997
405.7953,0.095473,0.095201,0.999700,9997
408.5188,0.096185,0.095914,0.999700,9997
411.2423,0.096860,0.096589,0.999700,9997
413.9657,0.097722,0.097271,0.999500,9995
416.6892,0.098499,0.097958,0.999400,9994
419.4126,0.099189,0.098648,0.999400,9994
422.1361,0.100225,0.099324,0.999000,9990
424.8595,0.100926,0.100026,0.999000,9990
427.5830,0.101790,0.100711,0.998800,9988
430.3065,0.102660,0.101402,0.998600,9986
433.0299,0.103351,0.102094,0.998600,9986
435.7534,0.104311,0.102786,0.998300,9983
438.4768,0.105188,0.103485,0.998100,9981
441.2003,0.106335,0.104185,0.997600,9976
443.9238,0.107204,0.104877,0.997400,9974
446.6472,0.108254,0.105571,0.997000,9970
449.3707,0.109123,0.106263,0.996800,9968
452.0941,0.110274,0.106969,0.996300,9963
454.8176,0.111336,0.107678,0.995900,9959
457.5411,0.112310,0.108387,0.995600,9956
460.2645,0.113195,0.109097,0.995400,9954
462.9880,0.114073,0.109800,0.995200,9952
465.7114,0.114955,0.110507,0.995000,9950
468.4349,0.116016,0.111217,0.994600,9946
471.1583,0.116915,0.111942,0.994400,9944
473.8818,0.118000,0.112676,0.994000,9940
476.6053,0.119094,0.113420,0.993600,9936
479.3287,0.120334,0.114133,0.993000,9930
482.0522,0.121307,0.114845,0.992700,9927
484.7756,0.122459,0.115560,0.992200,9922
487.4991,0.123706,0.116283,0.991600,9916
490.2226,0.125073,0.117038,0.990900,9909
492.9460,0.126062,0.117769,0.990600,9906
495.6695,0.127316,0.118501,0.990000,9900
498.3929,0.128318,0.119247,0.989700,9897
501.1164,0.129593,0.120001,0.989100,9891
503.8398,0.131178,0.120715,0.988100,9881
506.5633,0.132350,0.121456,0.987600,9876
509.2868,0.133796,0.122210,0.986800,9868
512.0102,0.135239,0.122961,0.986000,9860
514.7337,0.137121,0.123714,0.984700,9847
517.4571,0.138716,0.124444,0.983700,9837
520.1806,0.139974,0.125190,0.983100,9831
522.9041,0.141181,0.125973,0.982600,9826
525.6275,0.142878,0.126723,0.981500,9815
528.3510,0.144328,0.127488,0.980700,9807
531.0744,0.146122,0.128251,0.979500,9795
533.7979,0.147884,0.128983,0.978300,9783
536.5214,0.150010,0.129733,0.976700,9767
539.2448,0.151687,0.130471,0.975600,9756
541.9683,0.153798,0.131209,0.974000,9740
544.6917,0.156573,0.131920,0.971600,9716
547.4152,0.158692,0.132672,0.970000,9700
550.1386,0.160901,0.133431,0.968300,9683
552.8621,0.163251,0.134159,0.966400,9664
555.5856,0.165438,0.134899,0.964700,9647
558.3090,0.168298,0.135625,0.962200,9622
561.0325,0.171511,0.136361,0.959300,9593
563.7559,0.174515,0.137064,0.956600,9566
566.4794,0.176629,0.137832,0.955000,9550
569.2029,0.178659,0.138604,0.953500,9535
571.9263,0.180767,0.139371,0.951900,9519
574.6498,0.183344,0.140091,0.949700,9497
577.3732,0.185873,0.140854,0.947600,9476
580.0967,0.188912,0.141615,0.944900,9449
582.8202,0.191421,0.142364,0.942800,9428
585.5436,0.193273,0.143147,0.941500,9415
588.2671,0.196382,0.143903,0.938700,9387
590.9905,0.198736,0.144680,0.936800,9368
593.7140,0.201757,0.145442,0.934100,9341
596.4374,0.204762,0.146191,0.931400,9314
599.1609,0.207610,0.146959,0.928900,9289
601.8844,0.210566,0.147755,0.926300,9263
604.6078,0.213001,0.148546,0.924300,9243
607.3313,0.215610,0.149344,0.922100,9221
610.0547,0.219126,0.150115,0.918800,9188
612.7782,0.223221,0.150875,0.914800,9148
615.5017,0.226379,0.151638,0.911900,9119
618.2251,0.230430,0.152363,0.907900,9079
620.9486,0.233351,0.153155,0.905300,9053
623.6720,0.236524,0.153950,0.902400,9024
626.3955,0.240427,0.154715,0.898600,8986
629.1189,0.243669,0.155504,0.895600,8956
631.8424,0.248503,0.156284,0.890700,8907
634.5659,0.252408,0.157073,0.886900,8869
637.2893,0.256637,0.157853,0.882700,8827
640.0128,0.260619,0.158647,0.878800,8788
642.7362,0.265632,0.159377,0.873600,8736
645.4597,0.268949,0.160194,0.870500,8705
648.1832,0.273222,0.160958,0.866200,8662
650.9066,0.277364,0.161772,0.862100,8621
653.6301,0.281051,0.162650,0.858600,8586
656.3535,0.286017,0.163465,0.853500,8535
659.0770,0.289920,0.164317,0.849700,8497
661.8005,0.294383,0.165148,0.845200,8452
664.5239,0.299540,0.165921,0.839800,8398
667.2474,0.305285,0.166709,0.833700,8337
669.9708,0.308845,0.167585,0.830300,8303
672.6943,0.313688,0.168409,0.825300,8253
675.4177,0.319517,0.169231,0.819100,8191
678.1412,0.324349,0.170064,0.814100,8141
680.8647,0.330197,0.170831,0.807800,8078
683.5881,0.335670,0.171659,0.802000,8020
686.3116,0.342363,0.172471,0.794700,7947
689.0350,0.349820,0.173219,0.786400,7864
691.7585,0.354779,0.174064,0.781200,7812
694.4820,0.361045,0.174903,0.774400,7744
697.2054,0.368320,0.175675,0.766300,7663
699.9289,0.375781,0.176492,0.758000,7580
702.6523,0.381446,0.177345,0.751900,7519
705.3758,0.388399,0.178177,0.744200,7442
708.0992,0.396715,0.178980,0.734800,7348
710.8227,0.403384,0.179796,0.727400,7274
713.5462,0.410438,0.180595,0.719500,7195
716.2696,0.415895,0.181467,0.713600,7136
718.9931,0.422158,0.182337,0.706700,7067
721.7165,0.430325,0.183144,0.697400,6974
724.4400,0.438436,0.184011,0.688200,6882
727.1635,0.446908,0.184832,0.678500,6785
729.8869,0.454137,0.185644,0.670300,6703
732.6104,0.462109,0.186492,0.661200,6612
735.3338,0.470905,0.187257,0.651000,6510
738.0573,0.479213,0.188046,0.641400,6414
740.7808,0.486741,0.188908,0.632800,6328
743.5042,0.495844,0.189721,0.622200,6222
746.2277,0.503949,0.190517,0.612800,6128
748.9511,0.512076,0.191376,0.603400,6034
751.6746,0.519744,0.192168,0.594500,5945
754.3980,0.529023,0.192980,0.583600,5836
757.1215,0.537675,0.193712,0.573400,5734
759.8450,0.548111,0.194493,0.561000,5610
762.5684,0.557825,0.195315,0.549500,5495
765.2919,0.566402,0.196148,0.539400,5394
768.0153,0.575804,0.196902,0.528200,5282
770.7388,0.585314,0.197744,0.516900,5169
773.4623,0.595082,0.198500,0.505200,5052
776.1857,0.604547,0.199326,0.493900,4939
778.9092,0.614562,0.200169,0.481900,4819
781.6326,0.623368,0.201036,0.471400,4714
784.3561,0.631825,0.201875,0.461300,4613
787.0795,0.640212,0.202773,0.451300,4513
789.8030,0.648870,0.203607,0.440900,4409
792.5265,0.658437,0.204373,0.429300,4293
795.2499,0.667755,0.205155,0.418000,4180
797.9734,0.677195,0.205891,0.406500,4065
800.6968,0.685200,0.206653,0.396800,3968
803.4203,0.693223,0.207499,0.387100,3871
806.1438,0.702877,0.208305,0.375300,3753
