F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
2.5139,0.000565,0.000565,1.000000,10000
5.0278,0.001132,0.001132,1.000000,10000
7.5417,0.001698,0.001698,1.000000,10000
10.0556,0.002267,0.002267,1.000000,10000
12.5695,0.002832,0.002832,1.000000,10000
15.0835,0.003403,0.003403,1.000000,10000
17.5974,0.003980,0.003980,1.000000,10000
20.1113,0.004558,0.004558,1.000000,10000
22.6252,0.005134,0.005134,1.000000,10000
25.1391,0.005718,0.005718,1.000000,10000
27.6530,0.006305,0.006305,1.000000,10000
30.1669,0.006891,0.006891,1.000000,10000
32.6808,0.007481,0.007481,1.000000,10000
35.1947,0.008067,0.008067,1.000000,10000
37.7086,0.008659,0.008659,1.000000,10000
40.2226,0.009255,0.009255,1.000000,10000
42.7365,0.009851,0.009851,1.000000,10000
45.2504,0.010451,0.010451,1.000000,10000
47.7643,0.011057,0.011057,1.000000,10000
50.2782,0.011672,0.011672,1.000000,10000
52.7921,0.012290,0.012290,1.000000,10000
55.3060,0.012907,0.012907,1.000000,10000
57.8199,0.013521,0.013521,1.000000,10000
60.3338,0.014141,0.014141,1.000000,10000
62.8477,0.014772,0.014772,1.000000,10000
65.3617,0.015406,0.015406,1.000000,10000
67.8756,0.016044,0.016044,1.000000,10000
70.3895,0.016677,0.016677,1.000000,10000
72.9034,0.017321,0.017321,1.000000,10000
75.4173,0.017960,0.017960,1.000000,10000
77.9312,0.018620,0.018620,1.000000,10000
80.4451,0.019271,0.019271,1.000000,10000
82.9590,0.019929,0.019929,1.000000,10000
85.4729,0.020592,0.020592,1.000000,10000
87.9868,0.021256,0.021256,1.000000,10000
90.5008,0.021923,0.021923,1.000000,10000
93.0147,0.022587,0.022587,1.000000,10000
95.5286,0.023247,0.023247,1.000000,10000
98.0425,0.023924,0.023924,1.000000,10000
100.5564,0.024607,0.024607,1.000000,10000
103.0703,0.025283,0.025283,1.000000,10000
105.5842,0.025973,0.025973,1.000000,10000
108.0981,0.026654,0.026654,1.000000,10000
110.6120,0.027344,0.027344,1.000000,10000
113.1259,0.028040,0.028040,1.000000,10000
115.6398,0.028751,0.028751,1.000000,10000
118.1538,0.029455,0.029455,1.000000,10000
120.6677,0.030164,0.030164,1.000000,10000
123.1816,0.030867,0.030867,1.000000,10000
125.6955,0.031587,0.031587,1.000000,10000
128.2094,0.032296,0.032296,1.000000,10000
130.7233,0.033000,0.033000,1.000000,10000
133.2372,0.033702,0.033702,1.000000,10000
135.7511,0.034421,0.034421,1.000000,10000
138.2650,0.035133,0.035133,1.000000,10000
140.7789,0.035832,0.035832,1.000000,10000
143.2929,0.036554,0.036554,1.000000,10000
145.8068,0.037265,0.037265,1.000000,10000
148.3207,0.037975,0.037975,1.000000,10000
150.8346,0.038699,0.038699,1.000000,10000
153.3485,0.039412,0.039412,1.000000,10000
155.8624,0.040129,0.040129,1.000000,10000
158.3763,0.040847,0.040847,1.000000,10000
160.8902,0.041552,0.041552,1.000000,10000
163.4041,0.042265,0.042265,1.000000,10000
165.9180,0.042987,0.042987,1.000000,10000
168.4320,0.043698,0.043698,1.000000,10000
170.9459,0.044422,0.044422,1.000000,10000
173.4598,0.045147,0.045147,1.000000,10000
175.9737,0.045869,0.045869,1.000000,10000
178.4876,0.046589,0.046589,1.000000,10000
181.0015,0.047305,0.047305,1.000000,10000
183.5154,0.048024,0.048024,1.000000,10000
186.0293,0.048756,0.048756,1.000000,10000
188.5432,0.049483,0.049483,1.000000,10000
191.0571,0.050219,0.050219,1.000000,10000
193.5711,0.050958,0.050958,1.000000,10000
196.0850,0.051686,0.051686,1.000000,10000
198.5989,0.052424,0.052424,1.000000,10000
201.1128,0.053150,0.053150,1.000000,10000
203.6267,0.053889,0.053889,1.000000,10000
206.1406,0.054637,0.054637,1.000000,10000
208.6545,0.055377,0.055377,1.000000,10000
211.1684,0.056107,0.056107,1.000000,10000
213.6823,0.056839,0.056839,1.000000,10000
216.1962,0.057571,0.057571,1.000000,10000
218.7102,0.058303,0.058303,1.000000,10000
221.2241,0.059045,0.059045,1.000000,10000
223.7380,0.059797,0.059797,1.000000,10000
226.2519,0.060536,0.060536,1.000000,10000
228.7658,0.061287,0.061287,1.000000,10000
231.2797,0.062031,0.062031,1.000000,10000
233.7936,0.062761,0.062761,1.000000,10000
236.3075,0.063514,0.063514,1.000000,10000
238.8214,0.064254,0.064254,1.000000,10000
241.3353,0.064993,0.064993,1.000000,10000
243.8492,0.065733,0.065733,1.000000,10000
246.3632,0.066485,0.066485,1.000000,10000
248.8771,0.067217,0.067217,1.000000,10000
251.3910,0.067964,0.067964,1.000000,10000
253.9049,0.068685,0.068685,1.000000,10000
256.4188,0.069402,0.069402,1.000000,10000
258.9327,0.070133,0.070133,1.000000,10000
261.4466,0.070857,0.070857,1.000000,10000
263.9605,0.071589,0.071589,1.000000,10000
266.4744,0.072313,0.072313,1.000000,10000
268.9883,0.073035,0.073035,1.000000,10000
271.5023,0.073750,0.073750,1.000000,10000
274.0162,0.074478,0.074478,1.000000,10000
276.5301,0.075197,0.075197,1.000000,10000
279.0440,0.075918,0.075918,1.000000,10000
281.5579,0.076634,0.076634,1.000000,10000
284.0718,0.077352,0.077352,1.000000,10000
286.5857,0.078070,0.078070,1.000000,10000
289.0996,0.078804,0.078804,1.000000,10000
291.6135,0.079532,0.079532,1.000000,10000
294.1274,0.080246,0.080246,1.000000,10000
296.6414,0.080936,0.080936,1.000000,10000
299.1553,0.081645,0.081645,1.000000,10000
301.6692,0.082345,0.082345,1.000000,10000
304.1831,0.083044,0.083044,1.000000,10000
306.6970,0.083781,0.083781,1.000000,10000
309.2109,0.084516,0.084516,1.000000,10000
311.7248,0.085242,0.085242,1.000000,10000
314.2387,0.085943,0.085943,1.000000,10000
316.7526,0.086668,0.086668,1.000000,10000
319.2665,0.087370,0.087370,1.000000,10000
321.7805,0.088082,0.088082,1.000000,10000
324.2944,0.088796,0.088796,1.000000,10000
326.8083,0.089502,0.089502,1.000000,10000
329.3222,0.090227,0.090227,1.000000,10000
331.8361,0.091018,0.090927,0.999900,9999
334.3500,0.091743,0.091652,0.999900,9999
336.8639,0.092454,0.092364,0.999900,9999
339.3778,0.093345,0.093072,0.999700,9997
341.8917,0.094149,0.093786,0.999600,9996
344.4056,0.094975,0.094522,0.999500,9995
346.9195,0.095783,0.095240,0.999400,9994
349.4335,0.096520,0.095978,0.999400,9994
351.9474,0.097432,0.096709,0.999200,9992
354.4613,0.098185,0.097463,0.999200,9992
356.9752,0.098987,0.098175,0.999100,9991
359.4891,0.099818,0.098917,0.999000,9990
362.0030,0.100648,0.099657,0.998900,9989
364.5169,0.101555,0.100385,0.998700,9987
367.0308,0.102291,0.101123,0.998700,9987
369.5447,0.103295,0.101858,0.998400,9984
372.0586,0.104284,0.102579,0.998100,9981
374.5726,0.105376,0.103314,0.997700,9977
377.0865,0.106390,0.104061,0.997400,9974
379.6004,0.107390,0.104794,0.997100,9971
382.1143,0.108486,0.105534,0.996700,9967
384.6282,0.109520,0.106303,0.996400,9964
387.1421,0.110621,0.107049,0.996000,9960
389.6560,0.111811,0.107796,0.995500,9955
392.1699,0.113263,0.108538,0.994700,9947
394.6838,0.114464,0.109298,0.994200,9942
397.1977,0.115648,0.110041,0.993700,9937
399.7117,0.116830,0.110783,0.993200,9932
402.2256,0.117875,0.111567,0.992900,9929
404.7395,0.118906,0.112337,0.992600,9926
407.2534,0.119952,0.113123,0.992300,9923
409.7673,0.121251,0.113896,0.991700,9917
412.2812,0.122834,0.114689,0.990800,9908
414.7951,0.124484,0.115462,0.989800,9898
417.3090,0.126209,0.116223,0.988700,9887
419.8229,0.127431,0.117012,0.988200,9882
422.3368,0.129010,0.117806,0.987300,9873
424.8508,0.130567,0.118580,0.986400,9864
427.3647,0.132138,0.119369,0.985500,9855
429.8786,0.133900,0.120175,0.984400,9844
432.3925,0.135784,0.120928,0.983100,9831
434.9064,0.137868,0.121707,0.981600,9816
437.4203,0.139874,0.122500,0.980200,9802
439.9342,0.142543,0.123255,0.978000,9780
442.4481,0.143787,0.124079,0.977500,9775
444.9620,0.146031,0.124853,0.975800,9758
447.4759,0.148535,0.125627,0.973800,9738
449.9898,0.151349,0.126363,0.971400,9714
452.5038,0.153668,0.127133,0.969600,9696
455.0177,0.155994,0.127912,0.967800,9678
457.5316,0.158143,0.128693,0.966200,9662
460.0455,0.160322,0.129506,0.964600,9646
462.5594,0.162158,0.130328,0.963400,9634
465.0733,0.164840,0.131128,0.961200,9612
467.5872,0.167341,0.131924,0.959200,9592
470.1011,0.169425,0.132740,0.957700,9577
472.6150,0.172170,0.133525,0.955400,9554
475.1289,0.174840,0.134326,0.953200,9532
477.6429,0.177332,0.135126,0.951200,9512
480.1568,0.179573,0.135938,0.949500,9495
482.6707,0.182463,0.136708,0.947000,9470
485.1846,0.185207,0.137511,0.944700,9447
487.6985,0.187892,0.138347,0.942500,9425
490.2124,0.191131,0.139135,0.939600,9396
492.7263,0.193714,0.139961,0.937500,9375
495.2402,0.197255,0.140714,0.934200,9342
497.7541,0.200241,0.141521,0.931600,9316
500.2680,0.203691,0.142279,0.928400,9284
502.7820,0.207928,0.143058,0.924300,9243
505.2959,0.211622,0.143905,0.920900,9209
507.8098,0.214534,0.144745,0.918400,9184
510.3237,0.219091,0.145521,0.913900,9139
512.8376,0.223175,0.146346,0.910000,9100
515.3515,0.227036,0.147121,0.906300,9063
517.8654,0.230609,0.147962,0.903000,9030
520.3793,0.235001,0.148771,0.898700,8987
522.8932,0.238801,0.149593,0.895100,8951
525.4071,0.242300,0.150466,0.891900,8919
527.9211,0.246763,0.151282,0.887500,8875
530.4350,0.250491,0.152139,0.884000,8840
532.9489,0.255512,0.152932,0.878900,8789
535.4628,0.259883,0.153766,0.874600,8746
537.9767,0.265721,0.154544,0.868500,8685
540.4906,0.270418,0.155381,0.863800,8638
543.0045,0.274507,0.156207,0.859800,8598
545.5184,0.279175,0.157028,0.855100,8551
548.0323,0.283677,0.157862,0.850600,8506
550.5462,0.288697,0.158620,0.845400,8454
553.0602,0.293989,0.159411,0.839900,8399
555.5741,0.299052,0.160239,0.834700,8347
558.0880,0.305172,0.161039,0.828200,8282
560.6019,0.310816,0.161883,0.822300,8223
563.1158,0.316277,0.162720,0.816600,8166
565.6297,0.322224,0.163549,0.810300,8103
568.1436,0.327451,0.164432,0.804900,8049
