u,phi_mean,phi_sd,n
0.8750,0.070314,0.015333,10000
0.8800,0.071066,0.015502,10000
0.8850,0.071805,0.015652,10000
0.8900,0.072571,0.015804,10000
0.8950,0.073339,0.015974,10000
0.9000,0.074104,0.016063,10000
0.9050,0.074851,0.016193,10000
0.9100,0.075634,0.016319,10000
0.9150,0.076421,0.016443,10000
0.9200,0.077266,0.016563,10000
0.9250,0.078125,0.016679,10000
0.9300,0.078986,0.016803,10000
0.9350,0.079858,0.016885,10000
0.9400,0.080729,0.017015,10000
0.9450,0.081648,0.017143,10000
0.9500,0.082608,0.017303,10000
0.9550,0.083532,0.017415,10000
0.9600,0.084467,0.017536,10000
0.9650,0.085433,0.017752,10000
0.9700,0.086411,0.017861,10000
0.9750,0.087434,0.017934,10000
0.9800,0.088498,0.018025,10000
0.9850,0.089539,0.018148,10000
0.9900,0.090636,0.018266,10000
0.9950,0.091769,0.018379,10000
1.0000,1.000000,0.000000,10000
