F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
1.2003,0.000000,0.000000,1.000000,10000
2.4007,0.000000,0.000000,1.000000,10000
3.6010,0.000000,0.000000,1.000000,10000
4.8013,0.000000,0.000000,1.000000,10000
6.0016,0.000000,0.000000,1.000000,10000
7.2020,0.000000,0.000000,1.000000,10000
8.4023,0.000000,0.000000,1.000000,10000
9.6026,0.000000,0.000000,1.000000,10000
10.8029,0.000000,0.000000,1.000000,10000
12.0033,0.000000,0.000000,1.000000,10000
13.2036,0.000001,0.000001,1.000000,10000
14.4039,0.000001,0.000001,1.000000,10000
15.6042,0.000009,0.000009,1.000000,10000
16.8046,0.000011,0.000011,1.000000,10000
18.0049,0.000019,0.000019,1.000000,10000
19.2052,0.000036,0.000036,1.000000,10000
20.4055,0.000049,0.000049,1.000000,10000
21.6059,0.000062,0.000062,1.000000,10000
22.8062,0.000081,0.000081,1.000000,10000
24.0065,0.000111,0.000111,1.000000,10000
25.2068,0.000150,0.000150,1.000000,10000
26.4072,0.000200,0.000200,1.000000,10000
27.6075,0.000286,0.000286,1.000000,10000
28.8078,0.000397,0.000397,1.000000,10000
30.0081,0.000568,0.000568,1.000000,10000
31.2085,0.000788,0.000788,1.000000,10000
32.4088,0.001048,0.001048,1.000000,10000
33.6091,0.001348,0.001348,1.000000,10000
34.8094,0.001716,0.001716,1.000000,10000
36.0098,0.002043,0.002043,1.000000,10000
37.2101,0.002402,0.002402,1.000000,10000
38.4104,0.002824,0.002824,1.000000,10000
39.6108,0.003258,0.003258,1.000000,10000
40.8111,0.003683,0.003683,1.000000,10000
42.0114,0.004108,0.004108,1.000000,10000
43.2117,0.004534,0.004534,1.000000,10000
44.4121,0.004936,0.004936,1.000000,10000
45.6124,0.005306,0.005306,1.000000,10000
46.8127,0.005673,0.005673,1.000000,10000
48.0130,0.006077,0.006077,1.000000,10000
49.2134,0.006532,0.006532,1.000000,10000
50.4137,0.007026,0.007026,1.000000,10000
51.6140,0.007542,0.007542,1.000000,10000
52.8143,0.008029,0.008029,1.000000,10000
54.0147,0.008521,0.008521,1.000000,10000
55.2150,0.008989,0.008989,1.000000,10000
56.4153,0.009494,0.009494,1.000000,10000
57.6156,0.009986,0.009986,1.000000,10000
58.8160,0.010494,0.010494,1.000000,10000
60.0163,0.011009,0.011009,1.000000,10000
61.2166,0.011537,0.011537,1.000000,10000
62.4169,0.012071,0.012071,1.000000,10000
63.6173,0.012611,0.012611,1.000000,10000
64.8176,0.013148,0.013148,1.000000,10000
66.0179,0.013813,0.013813,1.000000,10000
67.2182,0.014437,0.014437,1.000000,10000
68.4186,0.015090,0.015090,1.000000,10000
69.6189,0.015807,0.015807,1.000000,10000
70.8192,0.016581,0.016581,1.000000,10000
72.0195,0.017396,0.017396,1.000000,10000
73.2199,0.018253,0.018253,1.000000,10000
74.4202,0.019049,0.019049,1.000000,10000
75.6205,0.019941,0.019941,1.000000,10000
