u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000715,0.000586,10000
0.0100,0.001435,0.000835,10000
0.0150,0.002168,0.001041,10000
0.0200,0.002903,0.001219,10000
0.0250,0.003642,0.001382,10000
0.0300,0.004382,0.001533,10000
0.0350,0.005133,0.001672,10000
0.0400,0.005868,0.001806,10000
0.0450,0.006635,0.001935,10000
0.0500,0.007394,0.002065,10000
0.0550,0.008168,0.002192,10000
0.0600,0.008947,0.002318,10000
0.0650,0.009737,0.002439,10000
0.0700,0.010532,0.002558,10000
0.0750,0.011325,0.002680,10000
0.0800,0.012130,0.002795,10000
0.0850,0.012927,0.002915,10000
0.0900,0.013736,0.003039,10000
0.0950,0.014566,0.003162,10000
0.1000,0.015392,0.003280,10000
0.1050,0.016211,0.003387,10000
0.1100,0.017046,0.003505,10000
0.1150,0.017883,0.003623,10000
0.1200,0.018728,0.003742,10000
0.1250,0.019595,0.003867,10000
0.1300,0.020466,0.003980,10000
0.1350,0.021333,0.004107,10000
0.1400,0.022209,0.004242,10000
0.1450,0.023100,0.004365,10000
0.1500,0.023996,0.004503,10000
0.1550,0.024899,0.004634,10000
0.1600,0.025821,0.004767,10000
0.1650,0.026742,0.004893,10000
0.1700,0.027669,0.005015,10000
0.1750,0.028592,0.005130,10000
0.1800,0.029528,0.005247,10000
0.1850,0.030449,0.005357,10000
0.1900,0.031385,0.005490,10000
0.1950,0.032319,0.005606,10000
0.2000,0.033239,0.005708,10000
0.2050,0.034158,0.005811,10000
0.2100,0.035089,0.005917,10000
0.2150,0.036019,0.006012,10000
0.2200,0.036956,0.006117,10000
0.2250,0.037891,0.006223,10000
0.2300,0.038833,0.006338,10000
0.2350,0.039786,0.006464,10000
0.2400,0.040729,0.006576,10000
0.2450,0.041672,0.006692,10000
0.2500,0.042641,0.006824,10000
0.2550,0.043593,0.006937,10000
0.2600,0.044559,0.007070,10000
0.2650,0.045532,0.007188,10000
0.2700,0.046490,0.007306,10000
0.2750,0.047484,0.007439,10000
0.2800,0.048460,0.007564,10000
0.2850,0.049434,0.007681,10000
0.2900,0.050433,0.007794,10000
0.2950,0.051409,0.007905,10000
0.3000,0.052399,0.008013,10000
0.3050,0.053394,0.008117,10000
0.3100,0.054389,0.008236,10000
0.3150,0.055366,0.008338,10000
0.3200,0.056344,0.008430,10000
0.3250,0.057325,0.008528,10000
0.3300,0.058306,0.008622,10000
0.3350,0.059286,0.008710,10000
0.3400,0.060249,0.008798,10000
0.3450,0.061220,0.008889,10000
0.3500,0.062172,0.008982,10000
0.3550,0.063127,0.009076,10000
0.3600,0.064083,0.009171,10000
0.3650,0.065019,0.009247,10000
0.3700,0.065948,0.009326,10000
0.3750,0.066887,0.009419,10000
0.3800,0.067814,0.009500,10000
0.3850,0.068736,0.009575,10000
0.3900,0.069659,0.009645,10000
0.3950,0.070594,0.009732,10000
0.4000,0.071510,0.009806,10000
0.4050,0.072440,0.009899,10000
0.4100,0.073352,0.009984,10000
0.4150,0.074271,0.010067,10000
0.4200,0.075173,0.010146,10000
0.4250,0.076087,0.010233,10000
0.4300,0.076998,0.010327,10000
0.4350,0.077910,0.010422,10000
0.4400,0.078818,0.010516,10000
0.4450,0.079741,0.010620,10000
0.4500,0.080652,0.010735,10000
0.4550,0.081569,0.010841,10000
0.4600,0.082475,0.010950,10000
0.4650,0.083392,0.011050,10000
0.4700,0.084309,0.011139,10000
0.4750,0.085227,0.011228,10000
0.4800,0.086159,0.011331,10000
0.4850,0.087077,0.011457,10000
0.4900,0.088009,0.011563,10000
0.4950,0.088947,0.011677,10000
0.5000,0.089890,0.011812,10000
0.5050,0.090824,0.011929,10000
0.5100,0.091756,0.012049,10000
0.5150,0.092707,0.012180,10000
0.5200,0.093663,0.012289,10000
0.5250,0.094626,0.012399,10000
0.5300,0.095571,0.012515,10000
0.5350,0.096533,0.012637,10000
0.5400,0.097484,0.012757,10000
0.5450,0.098432,0.012882,10000
0.5500,0.099411,0.012999,10000
0.5550,0.100395,0.013113,10000
0.5600,0.101371,0.013244,10000
0.5650,0.102336,0.013374,10000
0.5700,0.103308,0.013484,10000
0.5750,0.104278,0.013590,10000
0.5800,0.105264,0.013697,10000
0.5850,0.106246,0.013816,10000
0.5900,0.107237,0.013934,10000
0.5950,0.108218,0.014050,10000
0.6000,0.109198,0.014165,10000
0.6050,0.110173,0.014294,10000
0.6100,0.111170,0.014418,10000
0.6150,0.112158,0.014531,10000
0.6200,0.113141,0.014660,10000
0.6250,0.114133,0.014782,10000
0.6300,0.115133,0.014902,10000
0.6350,0.116148,0.015018,10000
0.6400,0.117175,0.015168,10000
0.6450,0.118214,0.015313,10000
0.6500,0.119203,0.015418,10000
0.6550,0.120235,0.015568,10000
0.6600,0.121265,0.015685,10000
0.6650,0.122296,0.015830,10000
0.6700,0.123333,0.015978,10000
0.6750,0.124374,0.016106,10000
0.6800,0.125434,0.016255,10000
0.6850,0.126493,0.016409,10000
0.6900,0.127529,0.016545,10000
0.6950,0.128606,0.016679,10000
0.7000,0.129694,0.016815,10000
0.7050,0.130771,0.016971,10000
0.7100,0.131844,0.017125,10000
0.7150,0.132948,0.017293,10000
0.7200,0.134041,0.017424,10000
0.7250,0.135150,0.017588,10000
0.7300,0.136234,0.017746,10000
0.7350,0.137331,0.017904,10000
0.7400,0.138435,0.018086,10000
0.7450,0.139562,0.018243,10000
0.7500,0.140706,0.018411,10000
0.7550,0.141853,0.018615,10000
