F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
7.7158,0.000000,0.000000,1.000000,10000
15.4315,0.000000,0.000000,1.000000,10000
23.1473,0.000000,0.000000,1.000000,10000
30.8631,0.000000,0.000000,1.000000,10000
38.5788,0.000000,0.000000,1.000000,10000
46.2946,0.000000,0.000000,1.000000,10000
54.0104,0.000000,0.000000,1.000000,10000
61.7261,0.000000,0.000000,1.000000,10000
69.4419,0.000000,0.000000,1.000000,10000
77.1576,0.000000,0.000000,1.000000,10000
84.8734,0.000001,0.000001,1.000000,10000
92.5892,0.000002,0.000002,1.000000,10000
100.3049,0.000004,0.000004,1.000000,10000
108.0207,0.000009,0.000009,1.000000,10000
115.7365,0.000016,0.000016,1.000000,10000
123.4522,0.000027,0.000027,1.000000,10000
131.1680,0.000050,0.000050,1.000000,10000
138.8838,0.000081,0.000081,1.000000,10000
146.5995,0.000128,0.000128,1.000000,10000
154.3153,0.000194,0.000194,1.000000,10000
162.0311,0.000282,0.000282,1.000000,10000
169.7468,0.000395,0.000395,1.000000,10000
177.4626,0.000527,0.000527,1.000000,10000
185.1783,0.000666,0.000666,1.000000,10000
192.8941,0.000802,0.000802,1.000000,10000
200.6099,0.000938,0.000938,1.000000,10000
208.3256,0.001059,0.001059,1.000000,10000
216.0414,0.001119,0.001119,1.000000,10000
223.7572,0.001152,0.001152,1.000000,10000
231.4729,0.001187,0.001187,1.000000,10000
239.1887,0.001241,0.001241,1.000000,10000
246.9045,0.001297,0.001297,1.000000,10000
254.6202,0.001361,0.001361,1.000000,10000
262.3360,0.001466,0.001466,1.000000,10000
270.0518,0.001600,0.001600,1.000000,10000
277.7675,0.001755,0.001755,1.000000,10000
285.4833,0.001948,0.001948,1.000000,10000
293.1990,0.002142,0.002142,1.000000,10000
300.9148,0.002376,0.002376,1.000000,10000
308.6306,0.002669,0.002669,1.000000,10000
316.3463,0.003016,0.003016,1.000000,10000
324.0621,0.003386,0.003386,1.000000,10000
331.7779,0.003802,0.003802,1.000000,10000
339.4936,0.004265,0.004265,1.000000,10000
347.2094,0.004795,0.004795,1.000000,10000
354.9252,0.005326,0.005326,1.000000,10000
362.6409,0.005872,0.005872,1.000000,10000
370.3567,0.006444,0.006444,1.000000,10000
378.0725,0.007054,0.007054,1.000000,10000
385.7882,0.007626,0.007626,1.000000,10000
393.5040,0.008213,0.008213,1.000000,10000
401.2197,0.008708,0.008708,1.000000,10000
408.9355,0.009112,0.009112,1.000000,10000
416.6513,0.009473,0.009473,1.000000,10000
424.3670,0.009818,0.009818,1.000000,10000
432.0828,0.010176,0.010176,1.000000,10000
439.7986,0.010533,0.010533,1.000000,10000
447.5143,0.010930,0.010930,1.000000,10000
455.2301,0.011328,0.011328,1.000000,10000
462.9459,0.011723,0.011723,1.000000,10000
470.6616,0.012120,0.012120,1.000000,10000
478.3774,0.012526,0.012526,1.000000,10000
486.0932,0.012955,0.012955,1.000000,10000
493.8089,0.013404,0.013404,1.000000,10000
501.5247,0.013888,0.013888,1.000000,10000
509.2405,0.014400,0.014400,1.000000,10000
516.9562,0.014899,0.014899,1.000000,10000
524.6720,0.015380,0.015380,1.000000,10000
532.3877,0.015840,0.015840,1.000000,10000
540.1035,0.016239,0.016239,1.000000,10000
547.8193,0.016633,0.016633,1.000000,10000
555.5350,0.016987,0.016987,1.000000,10000
563.2508,0.017289,0.017289,1.000000,10000
570.9666,0.017545,0.017545,1.000000,10000
578.6823,0.017765,0.017765,1.000000,10000
586.3981,0.017952,0.017952,1.000000,10000
594.1139,0.018145,0.018145,1.000000,10000
601.8296,0.018329,0.018329,1.000000,10000
609.5454,0.018519,0.018519,1.000000,10000
617.2612,0.018730,0.018730,1.000000,10000
624.9769,0.018945,0.018945,1.000000,10000
632.6927,0.019174,0.019174,1.000000,10000
640.4084,0.019407,0.019407,1.000000,10000
