u,phi_mean,phi_sd,n
0.4100,0.072121,0.010378,10000
0.4150,0.073021,0.010487,10000
0.4200,0.073912,0.010590,10000
0.4250,0.074809,0.010704,10000
0.4300,0.075692,0.010806,10000
0.4350,0.076585,0.010895,10000
0.4400,0.077483,0.011003,10000
0.4450,0.078384,0.011105,10000
0.4500,0.079285,0.011197,10000
0.4550,0.080185,0.011302,10000
0.4600,0.081088,0.011406,10000
0.4650,0.081998,0.011529,10000
0.4700,0.082903,0.011650,10000
0.4750,0.083792,0.011764,10000
0.4800,0.084700,0.011865,10000
0.4850,0.085620,0.011969,10000
0.4900,0.086521,0.012088,10000
0.4950,0.087436,0.012182,10000
0.5000,0.088368,0.012287,10000
0.5050,0.089282,0.012388,10000
0.5100,0.090203,0.012496,10000
0.5150,0.091120,0.012615,10000
0.5200,0.092043,0.012741,10000
0.5250,0.092967,0.012855,10000
0.5300,0.093892,0.012974,10000
0.5350,0.094813,0.013097,10000
0.5400,0.095761,0.013211,10000
0.5450,0.096695,0.013325,10000
0.5500,0.097638,0.013443,10000
0.5550,0.098582,0.013567,10000
0.5600,0.099533,0.013696,10000
0.5650,0.100480,0.013829,10000
0.5700,0.101450,0.013960,10000
0.5750,0.102398,0.014066,10000
0.5800,0.103358,0.014201,10000
0.5850,0.104315,0.014326,10000
0.5900,0.105273,0.014464,10000
0.5950,0.106240,0.014595,10000
0.6000,0.107212,0.014703,10000
0.6050,0.108198,0.014827,10000
0.6100,0.109168,0.014954,10000
0.6150,0.110153,0.015088,10000
0.6200,0.111152,0.015223,10000
0.6250,0.112128,0.015366,10000
0.6300,0.113105,0.015496,10000
0.6350,0.114090,0.015640,10000
0.6400,0.115080,0.015776,10000
0.6450,0.116076,0.015926,10000
0.6500,0.117084,0.016060,10000
0.6550,0.118099,0.016195,10000
0.6600,0.119116,0.016360,10000
0.6650,0.120122,0.016506,10000
0.6700,0.121147,0.016643,10000
0.6750,0.122185,0.016800,10000
0.6800,0.123197,0.016947,10000
0.6850,0.124233,0.017086,10000
0.6900,0.125272,0.017250,10000
0.6950,0.126319,0.017412,10000
0.7000,0.127370,0.017588,10000
0.7050,0.128434,0.017760,10000
0.7100,0.129499,0.017920,10000
0.7150,0.130565,0.018071,10000
0.7200,0.131639,0.018264,10000
0.7250,0.132728,0.018423,10000
0.7300,0.133830,0.018592,10000
0.7350,0.134913,0.018789,10000
0.7400,0.136009,0.018948,10000
0.7450,0.137121,0.019122,10000
0.7500,0.138233,0.019303,10000
0.7550,0.139346,0.019461,10000
0.7600,0.140471,0.019643,10000
0.7650,0.141606,0.019822,10000
0.7700,0.142751,0.020022,10000
0.7750,0.143878,0.020211,10000
0.7800,0.145021,0.020399,10000
0.7850,0.146171,0.020600,10000
0.7900,0.147341,0.020775,10000
0.7950,0.148525,0.020984,10000
0.8000,0.149721,0.021169,10000
0.8050,0.150917,0.021361,10000
0.8100,0.152123,0.021560,10000
0.8150,0.153362,0.021778,10000
0.8200,0.154586,0.021985,10000
0.8250,0.155832,0.022184,10000
0.8300,0.157055,0.022382,10000
0.8350,0.158307,0.022582,10000
0.8400,0.159562,0.022791,10000
0.8450,0.160840,0.022987,10000
0.8500,0.162133,0.023242,10000
0.8550,0.163431,0.023463,10000
0.8600,0.164744,0.023706,10000
0.8650,0.166086,0.023923,10000
0.8700,0.167433,0.024161,10000
0.8750,0.168853,0.024412,10000
0.8800,0.170233,0.024671,10000
0.8850,0.171624,0.024930,10000
0.8900,0.173041,0.025188,10000
0.8950,0.174470,0.025464,10000
0.9000,0.175938,0.025737,10000
0.9050,0.177429,0.025985,10000
0.9100,0.178944,0.026271,10000
0.9150,0.180418,0.026562,10000
0.9200,0.181953,0.026834,10000
0.9250,0.183550,0.027131,10000
0.9300,0.185129,0.027423,10000
0.9350,0.186762,0.027722,10000
0.9400,0.188383,0.027982,10000
0.9450,0.190012,0.028251,10000
0.9500,0.191719,0.028549,10000
0.9550,0.193435,0.028840,10000
0.9600,0.195174,0.029145,10000
0.9650,0.196960,0.029498,10000
0.9700,0.198729,0.029763,10000
0.9750,0.200517,0.030131,10000
0.9800,0.202347,0.030457,10000
0.9850,0.204208,0.030739,10000
0.9900,0.206117,0.031000,10000
0.9950,0.208092,0.031290,10000
1.0000,1.000000,0.000000,10000
