u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000009,10000
0.0100,0.000001,0.000032,10000
0.0150,0.000005,0.000057,10000
0.0200,0.000013,0.000091,10000
0.0250,0.000025,0.000126,10000
0.0300,0.000041,0.000164,10000
0.0350,0.000067,0.000210,10000
0.0400,0.000102,0.000259,10000
0.0450,0.000144,0.000314,10000
0.0500,0.000198,0.000375,10000
0.0550,0.000266,0.000441,10000
0.0600,0.000346,0.000511,10000
0.0650,0.000438,0.000581,10000
0.0700,0.000549,0.000664,10000
0.0750,0.000679,0.000747,10000
0.0800,0.000835,0.000849,10000
0.0850,0.001006,0.000968,10000
0.0900,0.001215,0.001123,10000
0.0950,0.001459,0.001282,10000
0.1000,0.001725,0.001432,10000
0.1050,0.002022,0.001586,10000
0.1100,0.002331,0.001730,10000
0.1150,0.002648,0.001857,10000
0.1200,0.002978,0.001973,10000
0.1250,0.003304,0.002070,10000
0.1300,0.003612,0.002164,10000
0.1350,0.003912,0.002247,10000
0.1400,0.004212,0.002333,10000
0.1450,0.004518,0.002425,10000
0.1500,0.004846,0.002539,10000
0.1550,0.005184,0.002665,10000
0.1600,0.005546,0.002800,10000
0.1650,0.005918,0.002937,10000
0.1700,0.006329,0.003099,10000
0.1750,0.006770,0.003288,10000
0.1800,0.007238,0.003479,10000
0.1850,0.007748,0.003667,10000
0.1900,0.008281,0.003873,10000
0.1950,0.008836,0.004075,10000
0.2000,0.009416,0.004252,10000
0.2050,0.010021,0.004411,10000
0.2100,0.010628,0.004544,10000
0.2150,0.011232,0.004660,10000
0.2200,0.011841,0.004761,10000
0.2250,0.012451,0.004856,10000
0.2300,0.013026,0.004935,10000
0.2350,0.013584,0.005005,10000
0.2400,0.014144,0.005066,10000
0.2450,0.014688,0.005130,10000
0.2500,0.015227,0.005209,10000
0.2550,0.015747,0.005253,10000
0.2600,0.016254,0.005302,10000
0.2650,0.016754,0.005348,10000
0.2700,0.017241,0.005395,10000
0.2750,0.017723,0.005456,10000
0.2800,0.018176,0.005496,10000
0.2850,0.018647,0.005539,10000
0.2900,0.019104,0.005598,10000
0.2950,0.019547,0.005656,10000
0.3000,0.019985,0.005739,10000
0.3050,0.020412,0.005793,10000
0.3100,0.020844,0.005858,10000
0.3150,0.021253,0.005922,10000
0.3200,0.021669,0.005977,10000
0.3250,0.022081,0.006038,10000
0.3300,0.022477,0.006100,10000
0.3350,0.022890,0.006186,10000
0.3400,0.023291,0.006288,10000
0.3450,0.023678,0.006390,10000
0.3500,0.024071,0.006464,10000
0.3550,0.024487,0.006575,10000
0.3600,0.024885,0.006690,10000
0.3650,0.025295,0.006794,10000
0.3700,0.025712,0.006906,10000
0.3750,0.026127,0.007011,10000
0.3800,0.026533,0.007106,10000
0.3850,0.026958,0.007213,10000
0.3900,0.027377,0.007295,10000
0.3950,0.027803,0.007371,10000
0.4000,0.028219,0.007457,10000
0.4050,0.028640,0.007533,10000
0.4100,0.029057,0.007609,10000
0.4150,0.029480,0.007683,10000
0.4200,0.029916,0.007791,10000
0.4250,0.030345,0.007840,10000
0.4300,0.030777,0.007908,10000
0.4350,0.031205,0.007969,10000
0.4400,0.031634,0.008029,10000
0.4450,0.032039,0.008081,10000
0.4500,0.032477,0.008130,10000
0.4550,0.032916,0.008184,10000
0.4600,0.033340,0.008243,10000
0.4650,0.033770,0.008300,10000
0.4700,0.034197,0.008355,10000
0.4750,0.034631,0.008398,10000
0.4800,0.035060,0.008457,10000
0.4850,0.035485,0.008508,10000
0.4900,0.035917,0.008566,10000
0.4950,0.036360,0.008610,10000
0.5000,0.036784,0.008681,10000
0.5050,0.037207,0.008746,10000
0.5100,0.037644,0.008817,10000
0.5150,0.038085,0.008877,10000
0.5200,0.038534,0.008936,10000
0.5250,0.038978,0.008985,10000
0.5300,0.039417,0.009042,10000
0.5350,0.039853,0.009107,10000
0.5400,0.040301,0.009164,10000
0.5450,0.040741,0.009230,10000
0.5500,0.041161,0.009282,10000
0.5550,0.041606,0.009340,10000
0.5600,0.042054,0.009382,10000
0.5650,0.042486,0.009442,10000
0.5700,0.042938,0.009517,10000
0.5750,0.043377,0.009573,10000
0.5800,0.043827,0.009627,10000
0.5850,0.044267,0.009678,10000
0.5900,0.044706,0.009743,10000
0.5950,0.045154,0.009804,10000
0.6000,0.045596,0.009857,10000
0.6050,0.046035,0.009904,10000
0.6100,0.046496,0.009981,10000
0.6150,0.046950,0.010051,10000
0.6200,0.047417,0.010126,10000
0.6250,0.047879,0.010203,10000
0.6300,0.048350,0.010278,10000
0.6350,0.048805,0.010343,10000
0.6400,0.049263,0.010422,10000
0.6450,0.049730,0.010495,10000
0.6500,0.050192,0.010566,10000
0.6550,0.050658,0.010659,10000
0.6600,0.051118,0.010742,10000
0.6650,0.051597,0.010829,10000
0.6700,0.052082,0.010921,10000
0.6750,0.052569,0.011011,10000
0.6800,0.053047,0.011099,10000
0.6850,0.053551,0.011189,10000
0.6900,0.054047,0.011288,10000
0.6950,0.054541,0.011374,10000
0.7000,0.055039,0.011475,10000
0.7050,0.055560,0.011577,10000
0.7100,0.056094,0.011698,10000
0.7150,0.056624,0.011805,10000
0.7200,0.057186,0.011936,10000
0.7250,0.057751,0.012072,10000
0.7300,0.058292,0.012190,10000
0.7350,0.058892,0.012357,10000
0.7400,0.059459,0.012487,10000
0.7450,0.060038,0.012624,10000
0.7500,0.060619,0.012776,10000
0.7550,0.061229,0.012905,10000
0.7600,0.061836,0.013058,10000
0.7650,0.062465,0.013208,10000
0.7700,0.063080,0.013346,10000
0.7750,0.063725,0.013500,10000
0.7800,0.064381,0.013651,10000
0.7850,0.065068,0.013809,10000
0.7900,0.065729,0.013952,10000
0.7950,0.066413,0.014100,10000
0.8000,0.067104,0.014270,10000
0.8050,0.067763,0.014415,10000
0.8100,0.068472,0.014583,10000
0.8150,0.069180,0.014744,10000
0.8200,0.069915,0.014917,10000
0.8250,0.070655,0.015089,10000
0.8300,0.071413,0.015247,10000
0.8350,0.072176,0.015415,10000
0.8400,0.072921,0.015558,10000
0.8450,0.073711,0.015752,10000
0.8500,0.074494,0.015922,10000
0.8550,0.075302,0.016123,10000
0.8600,0.076100,0.016298,10000
0.8650,0.076932,0.016481,10000
0.8700,0.077772,0.016655,10000
0.8750,0.078648,0.016838,10000
0.8800,0.079521,0.017039,10000
0.8850,0.080417,0.017221,10000
0.8900,0.081273,0.017372,10000
0.8950,0.082194,0.017538,10000
0.9000,0.083145,0.017709,10000
0.9050,0.084094,0.017861,10000
0.9100,0.085075,0.018100,10000
0.9150,0.086041,0.018289,10000
0.9200,0.087017,0.018492,10000
0.9250,0.088011,0.018684,10000
0.9300,0.089027,0.018873,10000
0.9350,0.090040,0.019035,10000
0.9400,0.091107,0.019216,10000
0.9450,0.092139,0.019414,10000
0.9500,0.093254,0.019627,10000
0.9550,0.094362,0.019871,10000
0.9600,0.095501,0.020096,10000
0.9650,0.096659,0.020299,10000
0.9700,0.097852,0.020536,10000
0.9750,0.099108,0.020706,10000
0.9800,0.100333,0.020937,10000
0.9850,0.101620,0.021133,10000
0.9900,0.102904,0.021401,10000
0.9950,0.104244,0.021627,10000
1.0000,1.000000,0.000000,10000
