F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
2.7216,0.000000,0.000000,1.000000,10000
5.4433,0.000001,0.000001,1.000000,10000
8.1649,0.000004,0.000004,1.000000,10000
10.8865,0.000007,0.000007,1.000000,10000
13.6081,0.000013,0.000013,1.000000,10000
16.3298,0.000021,0.000021,1.000000,10000
19.0514,0.000035,0.000035,1.000000,10000
21.7730,0.000054,0.000054,1.000000,10000
24.4947,0.000076,0.000076,1.000000,10000
27.2163,0.000110,0.000110,1.000000,10000
29.9379,0.000148,0.000148,1.000000,10000
32.6595,0.000196,0.000196,1.000000,10000
35.3812,0.000254,0.000254,1.000000,10000
38.1028,0.000314,0.000314,1.000000,10000
40.8244,0.000390,0.000390,1.000000,10000
43.5461,0.000477,0.000477,1.000000,10000
46.2677,0.000577,0.000577,1.000000,10000
48.9893,0.000689,0.000689,1.000000,10000
51.7110,0.000813,0.000813,1.000000,10000
54.4326,0.000969,0.000969,1.000000,10000
57.1542,0.001121,0.001121,1.000000,10000
59.8758,0.001297,0.001297,1.000000,10000
62.5975,0.001500,0.001500,1.000000,10000
65.3191,0.001716,0.001716,1.000000,10000
68.0407,0.001942,0.001942,1.000000,10000
70.7624,0.002192,0.002192,1.000000,10000
73.4840,0.002458,0.002458,1.000000,10000
76.2056,0.002726,0.002726,1.000000,10000
78.9272,0.003003,0.003003,1.000000,10000
81.6489,0.003311,0.003311,1.000000,10000
84.3705,0.003630,0.003630,1.000000,10000
87.0921,0.003951,0.003951,1.000000,10000
89.8138,0.004292,0.004292,1.000000,10000
92.5354,0.004630,0.004630,1.000000,10000
95.2570,0.004965,0.004965,1.000000,10000
97.9786,0.005307,0.005307,1.000000,10000
100.7003,0.005650,0.005650,1.000000,10000
103.4219,0.005975,0.005975,1.000000,10000
106.1435,0.006297,0.006297,1.000000,10000
108.8652,0.006631,0.006631,1.000000,10000
111.5868,0.006955,0.006955,1.000000,10000
114.3084,0.007284,0.007284,1.000000,10000
117.0301,0.007635,0.007635,1.000000,10000
119.7517,0.007987,0.007987,1.000000,10000
122.4733,0.008345,0.008345,1.000000,10000
125.1949,0.008694,0.008694,1.000000,10000
127.9166,0.009069,0.009069,1.000000,10000
130.6382,0.009450,0.009450,1.000000,10000
133.3598,0.009837,0.009837,1.000000,10000
136.0815,0.010260,0.010260,1.000000,10000
138.8031,0.010694,0.010694,1.000000,10000
141.5247,0.011138,0.011138,1.000000,10000
144.2463,0.011595,0.011595,1.000000,10000
146.9680,0.012071,0.012071,1.000000,10000
149.6896,0.012560,0.012560,1.000000,10000
152.4112,0.013047,0.013047,1.000000,10000
155.1329,0.013538,0.013538,1.000000,10000
157.8545,0.014050,0.014050,1.000000,10000
160.5761,0.014555,0.014555,1.000000,10000
163.2977,0.015043,0.015043,1.000000,10000
166.0194,0.015555,0.015555,1.000000,10000
168.7410,0.016071,0.016071,1.000000,10000
171.4626,0.016588,0.016588,1.000000,10000
174.1843,0.017086,0.017086,1.000000,10000
176.9059,0.017582,0.017582,1.000000,10000
179.6275,0.018054,0.018054,1.000000,10000
182.3491,0.018525,0.018525,1.000000,10000
185.0708,0.018964,0.018964,1.000000,10000
187.7924,0.019395,0.019395,1.000000,10000
190.5140,0.019822,0.019822,1.000000,10000
193.2357,0.020254,0.020254,1.000000,10000
195.9573,0.020678,0.020678,1.000000,10000
198.6789,0.021080,0.021080,1.000000,10000
201.4006,0.021486,0.021486,1.000000,10000
204.1222,0.021892,0.021892,1.000000,10000
206.8438,0.022284,0.022284,1.000000,10000
209.5654,0.022669,0.022669,1.000000,10000
212.2871,0.023054,0.023054,1.000000,10000
215.0087,0.023407,0.023407,1.000000,10000
217.7303,0.023783,0.023783,1.000000,10000
220.4520,0.024135,0.024135,1.000000,10000
223.1736,0.024477,0.024477,1.000000,10000
225.8952,0.024821,0.024821,1.000000,10000
228.6168,0.025162,0.025162,1.000000,10000
231.3385,0.025504,0.025504,1.000000,10000
234.0601,0.025841,0.025841,1.000000,10000
236.7817,0.026205,0.026205,1.000000,10000
239.5034,0.026550,0.026550,1.000000,10000
242.2250,0.026908,0.026908,1.000000,10000
244.9466,0.027296,0.027296,1.000000,10000
247.6682,0.027631,0.027631,1.000000,10000
250.3899,0.027965,0.027965,1.000000,10000
253.1115,0.028310,0.028310,1.000000,10000
255.8331,0.028651,0.028651,1.000000,10000
258.5548,0.029011,0.029011,1.000000,10000
261.2764,0.029380,0.029380,1.000000,10000
263.9980,0.029750,0.029750,1.000000,10000
266.7196,0.030128,0.030128,1.000000,10000
269.4413,0.030492,0.030492,1.000000,10000
272.1629,0.030868,0.030868,1.000000,10000
274.8845,0.031256,0.031256,1.000000,10000
277.6062,0.031651,0.031651,1.000000,10000
280.3278,0.032044,0.032044,1.000000,10000
283.0494,0.032430,0.032430,1.000000,10000
285.7711,0.032923,0.032827,0.999900,9999
288.4927,0.033305,0.033209,0.999900,9999
291.2143,0.033724,0.033627,0.999900,9999
293.9359,0.034123,0.034026,0.999900,9999
296.6576,0.034604,0.034411,0.999800,9998
299.3792,0.034999,0.034806,0.999800,9998
302.1008,0.035410,0.035217,0.999800,9998
304.8225,0.035825,0.035632,0.999800,9998
307.5441,0.036236,0.036043,0.999800,9998
310.2657,0.036839,0.036453,0.999600,9996
312.9873,0.037273,0.036888,0.999600,9996
315.7090,0.037735,0.037350,0.999600,9996
318.4306,0.038136,0.037751,0.999600,9996
321.1522,0.038741,0.038164,0.999400,9994
323.8739,0.039270,0.038597,0.999300,9993
326.5955,0.039792,0.039024,0.999200,9992
329.3171,0.040679,0.039430,0.998700,9987
332.0387,0.041654,0.039829,0.998100,9981
334.7604,0.042349,0.040238,0.997800,9978
337.4820,0.043148,0.040654,0.997400,9974
340.2036,0.044058,0.041085,0.996900,9969
342.9253,0.044753,0.041494,0.996600,9966
345.6469,0.045574,0.041933,0.996200,9962
348.3685,0.046594,0.042380,0.995600,9956
351.0902,0.048066,0.042801,0.994500,9945
353.8118,0.049063,0.043227,0.993900,9939
356.5334,0.050454,0.043664,0.992900,9929
359.2550,0.051570,0.044114,0.992200,9922
361.9767,0.052514,0.044584,0.991700,9917
364.6983,0.053815,0.045029,0.990800,9908
367.4199,0.055005,0.045459,0.990000,9900
370.1416,0.056126,0.045918,0.989300,9893
372.8632,0.057147,0.046371,0.988700,9887
375.5848,0.059007,0.046806,0.987200,9872
378.3064,0.060897,0.047273,0.985700,9857
381.0281,0.062589,0.047734,0.984400,9844
383.7497,0.064630,0.048163,0.982700,9827
386.4713,0.066305,0.048609,0.981400,9814
389.1930,0.068018,0.049095,0.980100,9801
391.9146,0.068881,0.049588,0.979700,9797
394.6362,0.070577,0.050058,0.978400,9784
397.3578,0.072099,0.050547,0.977300,9773
400.0795,0.073779,0.051003,0.976000,9760
402.8011,0.075719,0.051435,0.974400,9744
405.5227,0.077420,0.051917,0.973100,9731
408.2444,0.078820,0.052382,0.972100,9721
410.9660,0.080687,0.052841,0.970600,9706
413.6876,0.082653,0.053305,0.969000,9690
416.4092,0.083960,0.053775,0.968100,9681
419.1309,0.085544,0.054239,0.966900,9669
421.8525,0.086887,0.054749,0.966000,9660
424.5741,0.088626,0.055278,0.964700,9647
427.2958,0.090211,0.055746,0.963500,9635
430.0174,0.092083,0.056219,0.962000,9620
432.7390,0.093726,0.056751,0.960800,9608
435.4607,0.095880,0.057227,0.959000,9590
438.1823,0.097934,0.057697,0.957300,9573
440.9039,0.099832,0.058204,0.955800,9558
443.6255,0.102841,0.058693,0.953100,9531
446.3472,0.105283,0.059183,0.951000,9510
449.0688,0.107798,0.059652,0.948800,9488
451.7904,0.110349,0.060162,0.946600,9466
454.5121,0.111711,0.060707,0.945700,9457
457.2337,0.114330,0.061193,0.943400,9434
459.9553,0.117048,0.061687,0.941000,9410
462.6769,0.120188,0.062134,0.938100,9381
465.3986,0.123533,0.062602,0.935000,9350
468.1202,0.126749,0.063136,0.932100,9321
470.8418,0.130194,0.063617,0.928900,9289
473.5635,0.133347,0.064090,0.926000,9260
476.2851,0.136982,0.064581,0.922600,9226
479.0067,0.140919,0.065099,0.918900,9189
481.7283,0.146282,0.065545,0.913600,9136
484.4500,0.150154,0.066001,0.909900,9099
487.1716,0.154840,0.066431,0.905300,9053
489.8932,0.159112,0.066924,0.901200,9012
492.6149,0.162823,0.067420,0.897700,8977
495.3365,0.166769,0.067870,0.893900,8939
498.0581,0.171124,0.068364,0.889700,8897
500.7797,0.176998,0.068791,0.883800,8838
503.5014,0.181089,0.069314,0.879900,8799
506.2230,0.185950,0.069763,0.875100,8751
508.9446,0.191352,0.070199,0.869700,8697
511.6663,0.196194,0.070637,0.864900,8649
514.3879,0.201717,0.071116,0.859400,8594
517.1095,0.206589,0.071600,0.854600,8546
519.8312,0.212718,0.072039,0.848400,8484
522.5528,0.218304,0.072501,0.842800,8428
525.2744,0.223750,0.072913,0.837300,8373
527.9960,0.229413,0.073368,0.831600,8316
530.7177,0.235974,0.073795,0.824900,8249
533.4393,0.242460,0.074252,0.818300,8183
536.1609,0.248652,0.074694,0.812000,8120
538.8826,0.254667,0.075154,0.805900,8059
541.6042,0.260325,0.075638,0.800200,8002
544.3258,0.267105,0.076028,0.793200,7932
547.0474,0.274109,0.076475,0.786000,7860
549.7691,0.281267,0.076891,0.778600,7786
552.4907,0.287685,0.077313,0.772000,7720
555.2123,0.293269,0.077856,0.766400,7664
557.9340,0.299971,0.078303,0.759500,7595
560.6556,0.307359,0.078690,0.751800,7518
563.3772,0.313331,0.079161,0.745700,7457
566.0988,0.319971,0.079673,0.738900,7389
568.8205,0.326225,0.080171,0.732500,7325
571.5421,0.333360,0.080623,0.725100,7251
574.2637,0.339418,0.081121,0.718900,7189
576.9854,0.345479,0.081632,0.712700,7127
579.7070,0.353199,0.082031,0.704600,7046
582.4286,0.359954,0.082503,0.697600,6976
585.1503,0.366681,0.082944,0.690600,6906
587.8719,0.373037,0.083387,0.684000,6840
590.5935,0.383430,0.083712,0.672900,6729
593.3151,0.390538,0.084205,0.665500,6655
596.0368,0.399969,0.084621,0.655500,6555
598.7584,0.407713,0.085130,0.647400,6474
601.4800,0.418100,0.085638,0.636400,6364
604.2017,0.425846,0.086033,0.628200,6282
606.9233,0.433794,0.086616,0.619900,6199
609.6449,0.441240,0.086994,0.612000,6120
