F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
3.2770,0.000541,0.000541,1.000000,10000
6.5540,0.001079,0.001079,1.000000,10000
9.8311,0.001620,0.001620,1.000000,10000
13.1081,0.002161,0.002161,1.000000,10000
16.3851,0.002713,0.002713,1.000000,10000
19.6621,0.003263,0.003263,1.000000,10000
22.9391,0.003821,0.003821,1.000000,10000
26.2161,0.004373,0.004373,1.000000,10000
29.4932,0.004917,0.004917,1.000000,10000
32.7702,0.005478,0.005478,1.000000,10000
36.0472,0.006032,0.006032,1.000000,10000
39.3242,0.006587,0.006587,1.000000,10000
42.6012,0.007149,0.007149,1.000000,10000
45.8782,0.007715,0.007715,1.000000,10000
49.1553,0.008292,0.008292,1.000000,10000
52.4323,0.008864,0.008864,1.000000,10000
55.7093,0.009427,0.009427,1.000000,10000
58.9863,0.010012,0.010012,1.000000,10000
62.2633,0.010598,0.010598,1.000000,10000
65.5404,0.011172,0.011172,1.000000,10000
68.8174,0.011762,0.011762,1.000000,10000
72.0944,0.012354,0.012354,1.000000,10000
75.3714,0.012948,0.012948,1.000000,10000
78.6484,0.013560,0.013560,1.000000,10000
81.9254,0.014156,0.014156,1.000000,10000
85.2025,0.014758,0.014758,1.000000,10000
88.4795,0.015369,0.015369,1.000000,10000
91.7565,0.015985,0.015985,1.000000,10000
95.0335,0.016600,0.016600,1.000000,10000
98.3105,0.017212,0.017212,1.000000,10000
101.5875,0.017832,0.017832,1.000000,10000
104.8646,0.018457,0.018457,1.000000,10000
108.1416,0.019090,0.019090,1.000000,10000
111.4186,0.019712,0.019712,1.000000,10000
114.6956,0.020355,0.020355,1.000000,10000
117.9726,0.020999,0.020999,1.000000,10000
121.2496,0.021652,0.021652,1.000000,10000
124.5267,0.022300,0.022300,1.000000,10000
127.8037,0.022966,0.022966,1.000000,10000
131.0807,0.023624,0.023624,1.000000,10000
134.3577,0.024298,0.024298,1.000000,10000
137.6347,0.024967,0.024967,1.000000,10000
140.9118,0.025639,0.025639,1.000000,10000
144.1888,0.026317,0.026317,1.000000,10000
147.4658,0.026991,0.026991,1.000000,10000
150.7428,0.027680,0.027680,1.000000,10000
154.0198,0.028378,0.028378,1.000000,10000
157.2968,0.029058,0.029058,1.000000,10000
160.5739,0.029759,0.029759,1.000000,10000
163.8509,0.030452,0.030452,1.000000,10000
167.1279,0.031137,0.031137,1.000000,10000
170.4049,0.031833,0.031833,1.000000,10000
173.6819,0.032523,0.032523,1.000000,10000
176.9589,0.033204,0.033204,1.000000,10000
180.2360,0.033891,0.033891,1.000000,10000
183.5130,0.034570,0.034570,1.000000,10000
186.7900,0.035254,0.035254,1.000000,10000
190.0670,0.035940,0.035940,1.000000,10000
193.3440,0.036636,0.036636,1.000000,10000
196.6211,0.037334,0.037334,1.000000,10000
199.8981,0.038015,0.038015,1.000000,10000
203.1751,0.038705,0.038705,1.000000,10000
206.4521,0.039401,0.039401,1.000000,10000
209.7291,0.040099,0.040099,1.000000,10000
213.0061,0.040794,0.040794,1.000000,10000
216.2832,0.041484,0.041484,1.000000,10000
219.5602,0.042184,0.042184,1.000000,10000
222.8372,0.042895,0.042895,1.000000,10000
226.1142,0.043611,0.043611,1.000000,10000
229.3912,0.044318,0.044318,1.000000,10000
232.6682,0.045028,0.045028,1.000000,10000
235.9453,0.045736,0.045736,1.000000,10000
239.2223,0.046438,0.046438,1.000000,10000
242.4993,0.047144,0.047144,1.000000,10000
245.7763,0.047865,0.047865,1.000000,10000
249.0533,0.048575,0.048575,1.000000,10000
252.3304,0.049305,0.049305,1.000000,10000
255.6074,0.050025,0.050025,1.000000,10000
258.8844,0.050744,0.050744,1.000000,10000
262.1614,0.051456,0.051456,1.000000,10000
265.4384,0.052183,0.052183,1.000000,10000
268.7154,0.052920,0.052920,1.000000,10000
271.9925,0.053641,0.053641,1.000000,10000
275.2695,0.054356,0.054356,1.000000,10000
278.5465,0.055079,0.055079,1.000000,10000
281.8235,0.055804,0.055804,1.000000,10000
285.1005,0.056527,0.056527,1.000000,10000
288.3775,0.057241,0.057241,1.000000,10000
291.6546,0.057949,0.057949,1.000000,10000
294.9316,0.058660,0.058660,1.000000,10000
298.2086,0.059384,0.059384,1.000000,10000
