F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
5.0511,0.000003,0.000003,1.000000,10000
10.1021,0.000013,0.000013,1.000000,10000
15.1532,0.000028,0.000028,1.000000,10000
20.2042,0.000049,0.000049,1.000000,10000
25.2553,0.000078,0.000078,1.000000,10000
30.3063,0.000113,0.000113,1.000000,10000
35.3574,0.000155,0.000155,1.000000,10000
40.4084,0.000201,0.000201,1.000000,10000
45.4595,0.000257,0.000257,1.000000,10000
50.5105,0.000316,0.000316,1.000000,10000
55.5616,0.000387,0.000387,1.000000,10000
60.6126,0.000462,0.000462,1.000000,10000
65.6637,0.000545,0.000545,1.000000,10000
70.7147,0.000636,0.000636,1.000000,10000
75.7658,0.000730,0.000730,1.000000,10000
80.8168,0.000836,0.000836,1.000000,10000
85.8679,0.000948,0.000948,1.000000,10000
90.9189,0.001072,0.001072,1.000000,10000
95.9700,0.001202,0.001202,1.000000,10000
101.0211,0.001343,0.001343,1.000000,10000
106.0721,0.001494,0.001494,1.000000,10000
111.1232,0.001650,0.001650,1.000000,10000
116.1742,0.001810,0.001810,1.000000,10000
121.2253,0.001987,0.001987,1.000000,10000
126.2763,0.002170,0.002170,1.000000,10000
131.3274,0.002371,0.002371,1.000000,10000
136.3784,0.002575,0.002575,1.000000,10000
141.4295,0.002795,0.002795,1.000000,10000
146.4805,0.003019,0.003019,1.000000,10000
151.5316,0.003260,0.003260,1.000000,10000
156.5826,0.003513,0.003513,1.000000,10000
161.6337,0.003776,0.003776,1.000000,10000
166.6847,0.004047,0.004047,1.000000,10000
171.7358,0.004322,0.004322,1.000000,10000
176.7868,0.004614,0.004614,1.000000,10000
181.8379,0.004897,0.004897,1.000000,10000
186.8889,0.005190,0.005190,1.000000,10000
191.9400,0.005478,0.005478,1.000000,10000
196.9911,0.005779,0.005779,1.000000,10000
202.0421,0.006075,0.006075,1.000000,10000
207.0932,0.006372,0.006372,1.000000,10000
212.1442,0.006677,0.006677,1.000000,10000
217.1953,0.006991,0.006991,1.000000,10000
222.2463,0.007311,0.007311,1.000000,10000
227.2974,0.007645,0.007645,1.000000,10000
232.3484,0.007990,0.007990,1.000000,10000
237.3995,0.008347,0.008347,1.000000,10000
242.4505,0.008716,0.008716,1.000000,10000
247.5016,0.009095,0.009095,1.000000,10000
252.5526,0.009487,0.009487,1.000000,10000
257.6037,0.009875,0.009875,1.000000,10000
262.6547,0.010293,0.010293,1.000000,10000
267.7058,0.010718,0.010718,1.000000,10000
272.7568,0.011142,0.011142,1.000000,10000
277.8079,0.011580,0.011580,1.000000,10000
282.8589,0.012032,0.012032,1.000000,10000
287.9100,0.012500,0.012500,1.000000,10000
292.9611,0.012962,0.012962,1.000000,10000
298.0121,0.013427,0.013427,1.000000,10000
303.0632,0.013916,0.013916,1.000000,10000
308.1142,0.014402,0.014402,1.000000,10000
313.1653,0.014875,0.014875,1.000000,10000
318.2163,0.015359,0.015359,1.000000,10000
323.2674,0.015840,0.015840,1.000000,10000
328.3184,0.016327,0.016327,1.000000,10000
333.3695,0.016802,0.016802,1.000000,10000
338.4205,0.017279,0.017279,1.000000,10000
343.4716,0.017745,0.017745,1.000000,10000
348.5226,0.018206,0.018206,1.000000,10000
353.5737,0.018652,0.018652,1.000000,10000
358.6247,0.019092,0.019092,1.000000,10000
363.6758,0.019519,0.019519,1.000000,10000
368.7268,0.019932,0.019932,1.000000,10000
373.7779,0.020332,0.020332,1.000000,10000
378.8289,0.020714,0.020714,1.000000,10000
383.8800,0.021097,0.021097,1.000000,10000
388.9311,0.021472,0.021472,1.000000,10000
393.9821,0.021826,0.021826,1.000000,10000
399.0332,0.022183,0.022183,1.000000,10000
404.0842,0.022543,0.022543,1.000000,10000
409.1353,0.022902,0.022902,1.000000,10000
414.1863,0.023258,0.023258,1.000000,10000
419.2374,0.023607,0.023607,1.000000,10000
424.2884,0.023955,0.023955,1.000000,10000
429.3395,0.024300,0.024300,1.000000,10000
434.3905,0.024646,0.024646,1.000000,10000
439.4416,0.024995,0.024995,1.000000,10000
444.4926,0.025348,0.025348,1.000000,10000
449.5437,0.025704,0.025704,1.000000,10000
454.5947,0.026055,0.026055,1.000000,10000
459.6458,0.026400,0.026400,1.000000,10000
464.6968,0.026748,0.026748,1.000000,10000
469.7479,0.027100,0.027100,1.000000,10000
474.7989,0.027460,0.027460,1.000000,10000
479.8500,0.027800,0.027800,1.000000,10000
484.9011,0.028136,0.028136,1.000000,10000
