u,phi_mean,phi_sd,n
0.8750,0.072195,0.011707,10000
0.8800,0.072930,0.011851,10000
0.8850,0.073638,0.011950,10000
0.8900,0.074371,0.012081,10000
0.8950,0.075112,0.012200,10000
0.9000,0.075858,0.012284,10000
0.9050,0.076601,0.012419,10000
0.9100,0.077414,0.012527,10000
0.9150,0.078198,0.012678,10000
0.9200,0.079035,0.012835,10000
0.9250,0.079836,0.012956,10000
0.9300,0.080665,0.013099,10000
0.9350,0.081516,0.013201,10000
0.9400,0.082355,0.013339,10000
0.9450,0.083297,0.013469,10000
0.9500,0.084177,0.013628,10000
0.9550,0.085103,0.013776,10000
0.9600,0.086037,0.013926,10000
0.9650,0.086993,0.013996,10000
0.9700,0.087942,0.014143,10000
0.9750,0.088962,0.014300,10000
0.9800,0.089963,0.014431,10000
0.9850,0.091036,0.014558,10000
0.9900,0.092124,0.014689,10000
0.9950,0.093241,0.014822,10000
1.0000,1.000000,0.000000,10000
