u,phi_mean,phi_sd,n
0.4700,0.040577,0.007305,10000
0.4750,0.041072,0.007345,10000
0.4800,0.041546,0.007380,10000
0.4850,0.042026,0.007417,10000
0.4900,0.042510,0.007454,10000
0.4950,0.042998,0.007503,10000
0.5000,0.043484,0.007546,10000
0.5050,0.043965,0.007593,10000
0.5100,0.044454,0.007648,10000
0.5150,0.044943,0.007684,10000
0.5200,0.045416,0.007733,10000
0.5250,0.045899,0.007791,10000
0.5300,0.046390,0.007849,10000
0.5350,0.046894,0.007886,10000
0.5400,0.047381,0.007942,10000
0.5450,0.047863,0.008007,10000
0.5500,0.048353,0.008067,10000
0.5550,0.048849,0.008121,10000
0.5600,0.049345,0.008175,10000
0.5650,0.049854,0.008235,10000
0.5700,0.050339,0.008301,10000
0.5750,0.050841,0.008364,10000
0.5800,0.051341,0.008422,10000
0.5850,0.051847,0.008505,10000
0.5900,0.052354,0.008574,10000
0.5950,0.052866,0.008633,10000
0.6000,0.053385,0.008702,10000
0.6050,0.053893,0.008781,10000
0.6100,0.054403,0.008845,10000
0.6150,0.054914,0.008915,10000
0.6200,0.055429,0.008999,10000
0.6250,0.055960,0.009083,10000
0.6300,0.056486,0.009180,10000
0.6350,0.057021,0.009262,10000
0.6400,0.057562,0.009350,10000
0.6450,0.058094,0.009444,10000
0.6500,0.058646,0.009542,10000
0.6550,0.059204,0.009650,10000
0.6600,0.059773,0.009756,10000
0.6650,0.060335,0.009862,10000
0.6700,0.060910,0.009968,10000
0.6750,0.061487,0.010073,10000
0.6800,0.062073,0.010181,10000
0.6850,0.062661,0.010313,10000
0.6900,0.063280,0.010450,10000
0.6950,0.063898,0.010573,10000
0.7000,0.064499,0.010693,10000
0.7050,0.065142,0.010840,10000
0.7100,0.065786,0.010981,10000
0.7150,0.066429,0.011127,10000
0.7200,0.067093,0.011276,10000
0.7250,0.067743,0.011426,10000
0.7300,0.068432,0.011587,10000
0.7350,0.069131,0.011734,10000
0.7400,0.069834,0.011909,10000
0.7450,0.070523,0.012054,10000
0.7500,0.071243,0.012221,10000
0.7550,0.071996,0.012409,10000
0.7600,0.072739,0.012566,10000
0.7650,0.073477,0.012725,10000
0.7700,0.074234,0.012900,10000
0.7750,0.074996,0.013069,10000
0.7800,0.075758,0.013233,10000
0.7850,0.076535,0.013400,10000
0.7900,0.077332,0.013557,10000
0.7950,0.078139,0.013731,10000
0.8000,0.078960,0.013901,10000
0.8050,0.079799,0.014065,10000
0.8100,0.080627,0.014227,10000
0.8150,0.081463,0.014400,10000
0.8200,0.082312,0.014564,10000
0.8250,0.083187,0.014709,10000
0.8300,0.084062,0.014868,10000
0.8350,0.084919,0.015029,10000
0.8400,0.085775,0.015172,10000
0.8450,0.086650,0.015339,10000
0.8500,0.087545,0.015486,10000
0.8550,0.088482,0.015653,10000
0.8600,0.089415,0.015830,10000
0.8650,0.090366,0.015973,10000
0.8700,0.091330,0.016102,10000
0.8750,0.092296,0.016256,10000
0.8800,0.093272,0.016409,10000
0.8850,0.094284,0.016602,10000
0.8900,0.095280,0.016774,10000
0.8950,0.096287,0.016970,10000
0.9000,0.097322,0.017189,10000
0.9050,0.098369,0.017367,10000
0.9100,0.099390,0.017544,10000
0.9150,0.100448,0.017689,10000
0.9200,0.101508,0.017864,10000
0.9250,0.102604,0.018059,10000
0.9300,0.103679,0.018226,10000
0.9350,0.104794,0.018382,10000
0.9400,0.105955,0.018580,10000
0.9450,0.107095,0.018750,10000
0.9500,0.108269,0.018912,10000
0.9550,0.109528,0.019128,10000
0.9600,0.110790,0.019313,10000
0.9650,0.112028,0.019464,10000
0.9700,0.113349,0.019647,10000
0.9750,0.114624,0.019813,10000
0.9800,0.115925,0.020004,10000
0.9850,0.117306,0.020175,10000
0.9900,0.118687,0.020340,10000
0.9950,0.120112,0.020525,10000
1.0000,1.000000,0.000000,10000
