u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000005,0.000069,10000
0.0100,0.000023,0.000148,10000
0.0150,0.000051,0.000218,10000
0.0200,0.000095,0.000303,10000
0.0250,0.000155,0.000389,10000
0.0300,0.000230,0.000529,10000
0.0350,0.000314,0.000600,10000
0.0400,0.000415,0.000688,10000
0.0450,0.000525,0.000775,10000
0.0500,0.000653,0.000884,10000
0.0550,0.000793,0.001020,10000
0.0600,0.000948,0.001161,10000
0.0650,0.001114,0.001251,10000
0.0700,0.001296,0.001389,10000
0.0750,0.001505,0.001490,10000
0.0800,0.001714,0.001580,10000
0.0850,0.001948,0.001696,10000
0.0900,0.002194,0.001836,10000
0.0950,0.002458,0.001955,10000
0.1000,0.002739,0.002085,10000
0.1050,0.003040,0.002220,10000
0.1100,0.003355,0.002363,10000
0.1150,0.003704,0.002513,10000
0.1200,0.004077,0.002689,10000
0.1250,0.004478,0.002859,10000
0.1300,0.004885,0.003059,10000
0.1350,0.005297,0.003219,10000
0.1400,0.005726,0.003379,10000
0.1450,0.006168,0.003539,10000
0.1500,0.006617,0.003665,10000
0.1550,0.007065,0.003804,10000
0.1600,0.007521,0.003915,10000
0.1650,0.007992,0.004052,10000
0.1700,0.008440,0.004143,10000
0.1750,0.008898,0.004259,10000
0.1800,0.009360,0.004359,10000
0.1850,0.009824,0.004479,10000
0.1900,0.010286,0.004607,10000
0.1950,0.010765,0.004833,10000
0.2000,0.011265,0.004985,10000
0.2050,0.011764,0.005089,10000
0.2100,0.012269,0.005235,10000
0.2150,0.012789,0.005400,10000
0.2200,0.013321,0.005567,10000
0.2250,0.013847,0.005691,10000
0.2300,0.014365,0.005822,10000
0.2350,0.014925,0.006002,10000
0.2400,0.015504,0.006195,10000
0.2450,0.016093,0.006348,10000
0.2500,0.016681,0.006510,10000
0.2550,0.017274,0.006657,10000
0.2600,0.017885,0.006833,10000
0.2650,0.018516,0.007021,10000
0.2700,0.019139,0.007181,10000
0.2750,0.019759,0.007310,10000
0.2800,0.020347,0.007429,10000
0.2850,0.020966,0.007569,10000
0.2900,0.021581,0.007704,10000
0.2950,0.022192,0.007801,10000
0.3000,0.022817,0.007926,10000
0.3050,0.023428,0.008053,10000
0.3100,0.024052,0.008154,10000
0.3150,0.024656,0.008262,10000
0.3200,0.025253,0.008350,10000
0.3250,0.025844,0.008439,10000
0.3300,0.026430,0.008532,10000
0.3350,0.027009,0.008610,10000
0.3400,0.027565,0.008667,10000
0.3450,0.028122,0.008752,10000
0.3500,0.028684,0.008827,10000
0.3550,0.029241,0.008914,10000
0.3600,0.029816,0.009007,10000
0.3650,0.030361,0.009097,10000
0.3700,0.030888,0.009177,10000
0.3750,0.031436,0.009283,10000
0.3800,0.031969,0.009380,10000
0.3850,0.032506,0.009501,10000
0.3900,0.033041,0.009595,10000
0.3950,0.033564,0.009680,10000
0.4000,0.034082,0.009786,10000
0.4050,0.034618,0.009872,10000
0.4100,0.035157,0.009972,10000
0.4150,0.035689,0.010071,10000
0.4200,0.036232,0.010217,10000
0.4250,0.036757,0.010298,10000
0.4300,0.037317,0.010449,10000
0.4350,0.037871,0.010589,10000
0.4400,0.038414,0.010694,10000
0.4450,0.038935,0.010805,10000
0.4500,0.039494,0.010943,10000
0.4550,0.040053,0.011055,10000
