u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000000,10000
0.0100,0.000000,0.000000,10000
0.0150,0.000000,0.000000,10000
0.0200,0.000000,0.000000,10000
0.0250,0.000000,0.000000,10000
0.0300,0.000000,0.000006,10000
0.0350,0.000000,0.000014,10000
0.0400,0.000001,0.000023,10000
0.0450,0.000003,0.000039,10000
0.0500,0.000011,0.000073,10000
0.0550,0.000030,0.000128,10000
0.0600,0.000074,0.000220,10000
0.0650,0.000168,0.000385,10000
0.0700,0.000306,0.000526,10000
0.0750,0.000483,0.000646,10000
0.0800,0.000658,0.000714,10000
0.0850,0.000815,0.000756,10000
0.0900,0.000936,0.000774,10000
0.0950,0.001019,0.000782,10000
0.1000,0.001086,0.000803,10000
0.1050,0.001155,0.000843,10000
0.1100,0.001238,0.000907,10000
0.1150,0.001372,0.001081,10000
0.1200,0.001585,0.001371,10000
0.1250,0.001873,0.001679,10000
0.1300,0.002259,0.002043,10000
0.1350,0.002799,0.002506,10000
0.1400,0.003442,0.002879,10000
0.1450,0.004142,0.003128,10000
0.1500,0.004845,0.003256,10000
0.1550,0.005626,0.003371,10000
0.1600,0.006374,0.003458,10000
0.1650,0.007068,0.003517,10000
0.1700,0.007750,0.003572,10000
0.1750,0.008419,0.003606,10000
0.1800,0.009094,0.003663,10000
0.1850,0.009753,0.003737,10000
0.1900,0.010422,0.003841,10000
0.1950,0.011146,0.003998,10000
0.2000,0.011871,0.004167,10000
0.2050,0.012582,0.004278,10000
0.2100,0.013228,0.004318,10000
0.2150,0.013802,0.004279,10000
0.2200,0.014348,0.004214,10000
0.2250,0.014880,0.004143,10000
0.2300,0.015422,0.004049,10000
0.2350,0.015943,0.003947,10000
0.2400,0.016455,0.003847,10000
0.2450,0.016930,0.003740,10000
0.2500,0.017372,0.003693,10000
0.2550,0.017770,0.003697,10000
0.2600,0.018183,0.003764,10000
0.2650,0.018602,0.003859,10000
0.2700,0.019026,0.003996,10000
0.2750,0.019475,0.004144,10000
0.2800,0.019908,0.004252,10000
0.2850,0.020338,0.004352,10000
0.2900,0.020763,0.004440,10000
0.2950,0.021199,0.004522,10000
0.3000,0.021623,0.004596,10000
0.3050,0.022027,0.004649,10000
0.3100,0.022419,0.004679,10000
0.3150,0.022810,0.004707,10000
0.3200,0.023188,0.004741,10000
0.3250,0.023565,0.004766,10000
0.3300,0.023956,0.004805,10000
0.3350,0.024352,0.004870,10000
0.3400,0.024747,0.004931,10000
0.3450,0.025134,0.005028,10000
0.3500,0.025562,0.005155,10000
0.3550,0.025999,0.005277,10000
0.3600,0.026446,0.005389,10000
0.3650,0.026865,0.005503,10000
0.3700,0.027299,0.005627,10000
0.3750,0.027709,0.005720,10000
0.3800,0.028147,0.005819,10000
0.3850,0.028598,0.005911,10000
0.3900,0.029032,0.006006,10000
0.3950,0.029491,0.006084,10000
0.4000,0.029968,0.006156,10000
0.4050,0.030472,0.006232,10000
0.4100,0.030923,0.006254,10000
0.4150,0.031348,0.006254,10000
0.4200,0.031768,0.006250,10000
0.4250,0.032186,0.006225,10000
0.4300,0.032579,0.006188,10000
0.4350,0.032960,0.006141,10000
0.4400,0.033325,0.006089,10000
0.4450,0.033689,0.006029,10000
0.4500,0.034027,0.005974,10000
0.4550,0.034370,0.005904,10000
0.4600,0.034691,0.005847,10000
0.4650,0.034986,0.005785,10000
0.4700,0.035284,0.005732,10000
0.4750,0.035581,0.005688,10000
0.4800,0.035861,0.005621,10000
0.4850,0.036131,0.005570,10000
0.4900,0.036390,0.005523,10000
0.4950,0.036635,0.005494,10000
0.5000,0.036866,0.005481,10000
0.5050,0.037106,0.005463,10000
0.5100,0.037327,0.005455,10000
0.5150,0.037549,0.005448,10000
0.5200,0.037772,0.005456,10000
0.5250,0.037989,0.005490,10000
0.5300,0.038210,0.005506,10000
0.5350,0.038412,0.005522,10000
0.5400,0.038632,0.005546,10000
0.5450,0.038865,0.005597,10000
0.5500,0.039100,0.005641,10000
0.5550,0.039346,0.005676,10000
0.5600,0.039601,0.005716,10000
0.5650,0.039857,0.005762,10000
0.5700,0.040119,0.005818,10000
0.5750,0.040392,0.005887,10000
0.5800,0.040667,0.005946,10000
0.5850,0.040951,0.006017,10000
0.5900,0.041242,0.006095,10000
0.5950,0.041542,0.006171,10000
0.6000,0.041847,0.006242,10000
0.6050,0.042168,0.006344,10000
0.6100,0.042468,0.006414,10000
0.6150,0.042799,0.006488,10000
0.6200,0.043164,0.006606,10000
0.6250,0.043513,0.006703,10000
0.6300,0.043885,0.006809,10000
0.6350,0.044268,0.006919,10000
0.6400,0.044639,0.007003,10000
0.6450,0.045037,0.007093,10000
0.6500,0.045442,0.007198,10000
0.6550,0.045850,0.007292,10000
0.6600,0.046297,0.007423,10000
0.6650,0.046728,0.007536,10000
0.6700,0.047189,0.007681,10000
0.6750,0.047655,0.007802,10000
0.6800,0.048137,0.007931,10000
0.6850,0.048623,0.008070,10000
0.6900,0.049117,0.008174,10000
0.6950,0.049640,0.008294,10000
0.7000,0.050152,0.008431,10000
0.7050,0.050704,0.008596,10000
0.7100,0.051237,0.008717,10000
0.7150,0.051778,0.008845,10000
0.7200,0.052288,0.008947,10000
0.7250,0.052854,0.009039,10000
0.7300,0.053386,0.009157,10000
0.7350,0.053947,0.009268,10000
0.7400,0.054498,0.009354,10000
0.7450,0.055050,0.009439,10000
0.7500,0.055621,0.009511,10000
0.7550,0.056200,0.009577,10000
0.7600,0.056786,0.009634,10000
0.7650,0.057354,0.009701,10000
0.7700,0.057944,0.009781,10000
0.7750,0.058509,0.009826,10000
0.7800,0.059097,0.009895,10000
0.7850,0.059668,0.009954,10000
0.7900,0.060239,0.010001,10000
0.7950,0.060799,0.010055,10000
0.8000,0.061379,0.010111,10000
0.8050,0.061944,0.010181,10000
0.8100,0.062530,0.010232,10000
0.8150,0.063119,0.010305,10000
0.8200,0.063721,0.010348,10000
0.8250,0.064307,0.010410,10000
0.8300,0.064916,0.010468,10000
0.8350,0.065547,0.010562,10000
0.8400,0.066197,0.010644,10000
0.8450,0.066873,0.010774,10000
0.8500,0.067524,0.010840,10000
0.8550,0.068182,0.010955,10000
0.8600,0.068868,0.011096,10000
0.8650,0.069528,0.011196,10000
0.8700,0.070229,0.011331,10000
