F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
3.2601,0.000525,0.000525,1.000000,10000
6.5201,0.001052,0.001052,1.000000,10000
9.7802,0.001583,0.001583,1.000000,10000
13.0402,0.002116,0.002116,1.000000,10000
16.3003,0.002651,0.002651,1.000000,10000
19.5603,0.003201,0.003201,1.000000,10000
22.8204,0.003740,0.003740,1.000000,10000
26.0804,0.004286,0.004286,1.000000,10000
29.3405,0.004831,0.004831,1.000000,10000
32.6005,0.005383,0.005383,1.000000,10000
35.8606,0.005936,0.005936,1.000000,10000
39.1206,0.006491,0.006491,1.000000,10000
42.3807,0.007045,0.007045,1.000000,10000
45.6407,0.007601,0.007601,1.000000,10000
48.9008,0.008161,0.008161,1.000000,10000
52.1608,0.008711,0.008711,1.000000,10000
55.4209,0.009279,0.009279,1.000000,10000
58.6809,0.009847,0.009847,1.000000,10000
61.9410,0.010421,0.010421,1.000000,10000
65.2010,0.010997,0.010997,1.000000,10000
68.4611,0.011583,0.011583,1.000000,10000
71.7211,0.012167,0.012167,1.000000,10000
74.9812,0.012753,0.012753,1.000000,10000
78.2412,0.013354,0.013354,1.000000,10000
81.5013,0.013947,0.013947,1.000000,10000
84.7613,0.014537,0.014537,1.000000,10000
88.0214,0.015143,0.015143,1.000000,10000
91.2814,0.015751,0.015751,1.000000,10000
94.5415,0.016348,0.016348,1.000000,10000
97.8015,0.016965,0.016965,1.000000,10000
101.0616,0.017582,0.017582,1.000000,10000
104.3216,0.018190,0.018190,1.000000,10000
107.5817,0.018811,0.018811,1.000000,10000
110.8417,0.019448,0.019448,1.000000,10000
114.1018,0.020074,0.020074,1.000000,10000
117.3618,0.020706,0.020706,1.000000,10000
120.6219,0.021344,0.021344,1.000000,10000
123.8819,0.021989,0.021989,1.000000,10000
127.1420,0.022630,0.022630,1.000000,10000
130.4020,0.023268,0.023268,1.000000,10000
133.6621,0.023914,0.023914,1.000000,10000
136.9221,0.024570,0.024570,1.000000,10000
140.1822,0.025217,0.025217,1.000000,10000
143.4422,0.025881,0.025881,1.000000,10000
146.7023,0.026541,0.026541,1.000000,10000
149.9623,0.027216,0.027216,1.000000,10000
153.2224,0.027888,0.027888,1.000000,10000
156.4824,0.028555,0.028555,1.000000,10000
159.7425,0.029226,0.029226,1.000000,10000
163.0025,0.029900,0.029900,1.000000,10000
166.2626,0.030579,0.030579,1.000000,10000
169.5226,0.031261,0.031261,1.000000,10000
172.7827,0.031938,0.031938,1.000000,10000
176.0427,0.032615,0.032615,1.000000,10000
179.3028,0.033279,0.033279,1.000000,10000
182.5628,0.033956,0.033956,1.000000,10000
185.8229,0.034641,0.034641,1.000000,10000
189.0829,0.035308,0.035308,1.000000,10000
192.3430,0.035975,0.035975,1.000000,10000
195.6030,0.036650,0.036650,1.000000,10000
198.8631,0.037344,0.037344,1.000000,10000
202.1231,0.038028,0.038028,1.000000,10000
205.3832,0.038713,0.038713,1.000000,10000
208.6432,0.039385,0.039385,1.000000,10000
211.9033,0.040080,0.040080,1.000000,10000
215.1633,0.040779,0.040779,1.000000,10000
218.4234,0.041463,0.041463,1.000000,10000
221.6834,0.042158,0.042158,1.000000,10000
224.9435,0.042848,0.042848,1.000000,10000
228.2035,0.043543,0.043543,1.000000,10000
231.4636,0.044239,0.044239,1.000000,10000
234.7236,0.044941,0.044941,1.000000,10000
237.9837,0.045656,0.045656,1.000000,10000
241.2437,0.046360,0.046360,1.000000,10000
244.5038,0.047060,0.047060,1.000000,10000
247.7638,0.047769,0.047769,1.000000,10000
251.0239,0.048481,0.048481,1.000000,10000
254.2839,0.049185,0.049185,1.000000,10000
257.5440,0.049903,0.049903,1.000000,10000
260.8040,0.050627,0.050627,1.000000,10000
264.0641,0.051342,0.051342,1.000000,10000
267.3241,0.052051,0.052051,1.000000,10000
270.5842,0.052766,0.052766,1.000000,10000
273.8442,0.053483,0.053483,1.000000,10000
277.1043,0.054209,0.054209,1.000000,10000
280.3643,0.054918,0.054918,1.000000,10000
283.6244,0.055615,0.055615,1.000000,10000
286.8844,0.056324,0.056324,1.000000,10000
290.1445,0.057028,0.057028,1.000000,10000
293.4045,0.057735,0.057735,1.000000,10000
296.6646,0.058446,0.058446,1.000000,10000
299.9246,0.059144,0.059144,1.000000,10000
303.1847,0.059849,0.059849,1.000000,10000
306.4447,0.060561,0.060561,1.000000,10000
309.7048,0.061259,0.061259,1.000000,10000
312.9648,0.061952,0.061952,1.000000,10000
316.2249,0.062664,0.062664,1.000000,10000
319.4849,0.063361,0.063361,1.000000,10000
322.7450,0.064052,0.064052,1.000000,10000
326.0050,0.064742,0.064742,1.000000,10000
329.2651,0.065427,0.065427,1.000000,10000
332.5251,0.066099,0.066099,1.000000,10000
335.7852,0.066772,0.066772,1.000000,10000
339.0452,0.067442,0.067442,1.000000,10000
342.3053,0.068121,0.068121,1.000000,10000
345.5653,0.068795,0.068795,1.000000,10000
348.8254,0.069464,0.069464,1.000000,10000
352.0854,0.070125,0.070125,1.000000,10000
355.3455,0.070778,0.070778,1.000000,10000
358.6055,0.071429,0.071429,1.000000,10000
361.8656,0.072080,0.072080,1.000000,10000
365.1256,0.072735,0.072735,1.000000,10000
368.3857,0.073388,0.073388,1.000000,10000
371.6457,0.074049,0.074049,1.000000,10000
374.9058,0.074717,0.074717,1.000000,10000
378.1658,0.075372,0.075372,1.000000,10000
381.4259,0.076028,0.076028,1.000000,10000
384.6859,0.076692,0.076692,1.000000,10000
387.9460,0.077342,0.077342,1.000000,10000
391.2060,0.078007,0.078007,1.000000,10000
394.4661,0.078679,0.078679,1.000000,10000
397.7261,0.079331,0.079331,1.000000,10000
400.9862,0.079982,0.079982,1.000000,10000
404.2462,0.080653,0.080653,1.000000,10000
407.5063,0.081330,0.081330,1.000000,10000
410.7663,0.081997,0.081997,1.000000,10000
414.0264,0.082664,0.082664,1.000000,10000
417.2864,0.083326,0.083326,1.000000,10000
420.5465,0.083974,0.083974,1.000000,10000
423.8065,0.084650,0.084650,1.000000,10000
427.0666,0.085311,0.085311,1.000000,10000
430.3266,0.085987,0.085987,1.000000,10000
433.5867,0.086671,0.086671,1.000000,10000
436.8467,0.087351,0.087351,1.000000,10000
440.1068,0.088028,0.088028,1.000000,10000
443.3668,0.088786,0.088695,0.999900,9999
446.6269,0.089470,0.089379,0.999900,9999
449.8869,0.090156,0.090065,0.999900,9999
453.1470,0.090918,0.090736,0.999800,9998
456.4070,0.091588,0.091407,0.999800,9998
459.6671,0.092262,0.092080,0.999800,9998
462.9271,0.093039,0.092767,0.999700,9997
466.1872,0.093823,0.093460,0.999600,9996
469.4472,0.094505,0.094143,0.999600,9996
472.7073,0.095190,0.094828,0.999600,9996
475.9673,0.095895,0.095533,0.999600,9996
479.2274,0.096674,0.096222,0.999500,9995
482.4874,0.097464,0.096922,0.999400,9994
485.7475,0.098263,0.097632,0.999300,9993
489.0075,0.098965,0.098334,0.999300,9993
492.2676,0.099742,0.099021,0.999200,9992
495.5276,0.100528,0.099718,0.999100,9991
498.7877,0.101220,0.100410,0.999100,9991
502.0477,0.102093,0.101104,0.998900,9989
505.3078,0.102980,0.101812,0.998700,9987
508.5678,0.103770,0.102513,0.998600,9986
511.8279,0.104549,0.103204,0.998500,9985
515.0879,0.105263,0.103919,0.998500,9985
518.3480,0.106150,0.104628,0.998300,9983
521.6080,0.107039,0.105339,0.998100,9981
524.8681,0.107751,0.106053,0.998100,9981
528.1281,0.108731,0.106766,0.997800,9978
531.3882,0.109710,0.107479,0.997500,9975
534.6482,0.110657,0.108160,0.997200,9972
537.9083,0.111562,0.108888,0.997000,9970
541.1683,0.112282,0.109611,0.997000,9970
544.4284,0.113194,0.110347,0.996800,9968
547.6884,0.114097,0.111075,0.996600,9966
550.9485,0.115092,0.111805,0.996300,9963
554.2085,0.115910,0.112537,0.996200,9962
557.4686,0.116730,0.113272,0.996100,9961
560.7286,0.117561,0.114017,0.996000,9960
563.9887,0.118636,0.114741,0.995600,9956
567.2487,0.119481,0.115500,0.995500,9955
570.5088,0.120486,0.116244,0.995200,9952
573.7688,0.121578,0.116986,0.994800,9948
577.0289,0.122583,0.117731,0.994500,9945
580.2889,0.123510,0.118485,0.994300,9943
583.5490,0.124429,0.119232,0.994100,9941
586.8090,0.125704,0.119984,0.993500,9935
590.0691,0.127158,0.120740,0.992700,9927
593.3291,0.128258,0.121494,0.992300,9923
596.5892,0.129362,0.122252,0.991900,9919
599.8492,0.130645,0.123016,0.991300,9913
603.1093,0.131819,0.123758,0.990800,9908
606.3693,0.133351,0.124508,0.989900,9899
609.6294,0.135063,0.125265,0.988800,9888
612.8894,0.136239,0.126014,0.988300,9883
616.1495,0.138213,0.126774,0.986900,9869
619.4095,0.139512,0.127560,0.986300,9863
622.6696,0.140792,0.128327,0.985700,9857
625.9296,0.142503,0.129091,0.984600,9846
629.1897,0.144297,0.129852,0.983400,9834
632.4497,0.146016,0.130629,0.982300,9823
635.7098,0.147400,0.131418,0.981600,9816
638.9698,0.148947,0.132198,0.980700,9807
642.2299,0.150848,0.132988,0.979400,9794
645.4899,0.152411,0.133788,0.978500,9785
648.7500,0.154036,0.134564,0.977500,9775
652.0100,0.156033,0.135368,0.976100,9761
655.2701,0.158595,0.136135,0.974000,9740
658.5301,0.160667,0.136933,0.972500,9725
661.7902,0.162807,0.137714,0.970900,9709
665.0502,0.164792,0.138517,0.969500,9695
668.3103,0.166451,0.139340,0.968500,9685
671.5703,0.169206,0.140143,0.966200,9662
674.8304,0.171689,0.140934,0.964200,9642
678.0904,0.174691,0.141734,0.961600,9616
681.3505,0.176941,0.142557,0.959900,9599
684.6105,0.179452,0.143389,0.957900,9579
687.8706,0.182608,0.144181,0.955100,9551
691.1306,0.185751,0.144966,0.952300,9523
694.3907,0.188988,0.145764,0.949400,9494
697.6507,0.191847,0.146618,0.947000,9470
700.9108,0.194925,0.147437,0.944300,9443
704.1708,0.198590,0.148251,0.940900,9409
707.4309,0.201472,0.149053,0.938400,9384
710.6909,0.204979,0.149892,0.935200,9352
713.9510,0.208634,0.150713,0.931800,9318
717.2110,0.212096,0.151515,0.928600,9286
720.4711,0.215652,0.152331,0.925300,9253
723.7311,0.218562,0.153188,0.922800,9228
726.9912,0.222115,0.154013,0.919500,9195
730.2512,0.225790,0.154885,0.916100,9161
733.5113,0.230746,0.155686,0.911100,9111
736.7713,0.235625,0.156505,0.906200,9062
740.0314,0.240345,0.157344,0.901500,9015
743.2914,0.245547,0.158164,0.896200,8962
746.5515,0.250993,0.158986,0.890600,8906
749.8115,0.255209,0.159852,0.886500,8865
753.0716,0.260779,0.160643,0.880700,8807
756.3316,0.266374,0.161474,0.874900,8749
759.5917,0.271461,0.162310,0.869700,8697
762.8517,0.277331,0.163094,0.863500,8635
766.1118,0.283074,0.163935,0.857500,8575
769.3718,0.288550,0.164769,0.851800,8518
772.6319,0.294121,0.165628,0.846000,8460
775.8919,0.299781,0.166505,0.840100,8401
779.1520,0.305816,0.167346,0.833700,8337
782.4120,0.312041,0.168227,0.827100,8271
785.6721,0.318793,0.169057,0.819800,8198
788.9321,0.324316,0.169921,0.814000,8140
792.1922,0.330316,0.170773,0.807600,8076
795.4522,0.336317,0.171639,0.801200,8012
798.7123,0.343333,0.172442,0.793500,7935
801.9723,0.351357,0.173282,0.784600,7846
805.2324,0.358705,0.174121,0.776500,7765
808.4924,0.365582,0.175009,0.769000,7690
811.7525,0.371917,0.175852,0.762100,7621
815.0125,0.378524,0.176744,0.754900,7549
818.2726,0.385117,0.177634,0.747700,7477
821.5326,0.394173,0.178429,0.737400,7374
824.7927,0.403216,0.179227,0.727100,7271
828.0527,0.410877,0.180065,0.718500,7185
831.3128,0.417822,0.180954,0.710800,7108
834.5728,0.427252,0.181788,0.700000,7000
837.8329,0.433978,0.182639,0.692500,6925
841.0929,0.443642,0.183507,0.681400,6814
844.3530,0.452702,0.184355,0.671000,6710
847.6130,0.460460,0.185230,0.662200,6622
850.8731,0.469098,0.186108,0.652300,6523
854.1331,0.478192,0.186962,0.641800,6418
857.3932,0.486002,0.187868,0.632900,6329
860.6532,0.495272,0.188670,0.622100,6221
863.9133,0.506434,0.189413,0.608900,6089
867.1733,0.515659,0.190200,0.598100,5981
870.4334,0.523694,0.191057,0.588800,5888
873.6934,0.532442,0.191915,0.578600,5786
876.9535,0.541855,0.192839,0.567600,5676
880.2135,0.550861,0.193647,0.557000,5570
883.4736,0.561074,0.194484,0.544900,5449
886.7336,0.568939,0.195331,0.535700,5357
889.9937,0.577589,0.196172,0.525500,5255
893.2537,0.586567,0.197062,0.514900,5149
896.5138,0.594279,0.198022,0.505900,5059
899.7738,0.605175,0.198813,0.492800,4928
903.0339,0.615670,0.199646,0.480200,4802
906.2939,0.624780,0.200468,0.469300,4693
909.5540,0.635641,0.201142,0.456100,4561
