F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
6.9215,0.000000,0.000000,1.000000,10000
13.8430,0.000000,0.000000,1.000000,10000
20.7644,0.000000,0.000000,1.000000,10000
27.6859,0.000000,0.000000,1.000000,10000
34.6074,0.000000,0.000000,1.000000,10000
41.5289,0.000000,0.000000,1.000000,10000
48.4504,0.000000,0.000000,1.000000,10000
55.3718,0.000000,0.000000,1.000000,10000
62.2933,0.000000,0.000000,1.000000,10000
69.2148,0.000000,0.000000,1.000000,10000
76.1363,0.000001,0.000001,1.000000,10000
83.0577,0.000003,0.000003,1.000000,10000
89.9792,0.000007,0.000007,1.000000,10000
96.9007,0.000015,0.000015,1.000000,10000
103.8222,0.000026,0.000026,1.000000,10000
110.7437,0.000040,0.000040,1.000000,10000
117.6651,0.000060,0.000060,1.000000,10000
124.5866,0.000092,0.000092,1.000000,10000
131.5081,0.000139,0.000139,1.000000,10000
138.4296,0.000199,0.000199,1.000000,10000
145.3511,0.000274,0.000274,1.000000,10000
152.2725,0.000362,0.000362,1.000000,10000
159.1940,0.000468,0.000468,1.000000,10000
166.1155,0.000602,0.000602,1.000000,10000
173.0370,0.000752,0.000752,1.000000,10000
179.9584,0.000927,0.000927,1.000000,10000
186.8799,0.001088,0.001088,1.000000,10000
193.8014,0.001234,0.001234,1.000000,10000
200.7229,0.001336,0.001336,1.000000,10000
207.6444,0.001405,0.001405,1.000000,10000
214.5658,0.001460,0.001460,1.000000,10000
221.4873,0.001514,0.001514,1.000000,10000
228.4088,0.001578,0.001578,1.000000,10000
235.3303,0.001674,0.001674,1.000000,10000
242.2518,0.001777,0.001777,1.000000,10000
249.1732,0.001900,0.001900,1.000000,10000
256.0947,0.002051,0.002051,1.000000,10000
263.0162,0.002192,0.002192,1.000000,10000
269.9377,0.002368,0.002368,1.000000,10000
276.8591,0.002583,0.002583,1.000000,10000
283.7806,0.002811,0.002811,1.000000,10000
290.7021,0.003058,0.003058,1.000000,10000
297.6236,0.003348,0.003348,1.000000,10000
304.5451,0.003666,0.003666,1.000000,10000
311.4665,0.004017,0.004017,1.000000,10000
318.3880,0.004418,0.004418,1.000000,10000
325.3095,0.004850,0.004850,1.000000,10000
332.2310,0.005356,0.005356,1.000000,10000
339.1525,0.005910,0.005910,1.000000,10000
346.0739,0.006482,0.006482,1.000000,10000
352.9954,0.007046,0.007046,1.000000,10000
359.9169,0.007557,0.007557,1.000000,10000
366.8384,0.008024,0.008024,1.000000,10000
373.7598,0.008448,0.008448,1.000000,10000
380.6813,0.008887,0.008887,1.000000,10000
387.6028,0.009314,0.009314,1.000000,10000
394.5243,0.009667,0.009667,1.000000,10000
401.4458,0.010002,0.010002,1.000000,10000
408.3672,0.010315,0.010315,1.000000,10000
415.2887,0.010592,0.010592,1.000000,10000
422.2102,0.010878,0.010878,1.000000,10000
429.1317,0.011202,0.011202,1.000000,10000
436.0532,0.011557,0.011557,1.000000,10000
442.9746,0.011969,0.011969,1.000000,10000
449.8961,0.012405,0.012405,1.000000,10000
456.8176,0.012847,0.012847,1.000000,10000
463.7391,0.013288,0.013288,1.000000,10000
470.6606,0.013715,0.013715,1.000000,10000
477.5820,0.014138,0.014138,1.000000,10000
484.5035,0.014589,0.014589,1.000000,10000
491.4250,0.014994,0.014994,1.000000,10000
498.3465,0.015380,0.015380,1.000000,10000
505.2679,0.015743,0.015743,1.000000,10000
512.1894,0.016087,0.016087,1.000000,10000
519.1109,0.016404,0.016404,1.000000,10000
526.0324,0.016718,0.016718,1.000000,10000
532.9539,0.017020,0.017020,1.000000,10000
539.8753,0.017305,0.017305,1.000000,10000
546.7968,0.017591,0.017591,1.000000,10000
553.7183,0.017861,0.017861,1.000000,10000
560.6398,0.018118,0.018118,1.000000,10000
567.5613,0.018363,0.018363,1.000000,10000
574.4827,0.018601,0.018601,1.000000,10000
581.4042,0.018835,0.018835,1.000000,10000
588.3257,0.019070,0.019070,1.000000,10000
595.2472,0.019294,0.019294,1.000000,10000
602.1686,0.019531,0.019531,1.000000,10000
609.0901,0.019774,0.019774,1.000000,10000
616.0116,0.020024,0.020024,1.000000,10000
622.9331,0.020271,0.020271,1.000000,10000
629.8546,0.020531,0.020531,1.000000,10000
636.7760,0.020793,0.020793,1.000000,10000
643.6975,0.021051,0.021051,1.000000,10000
650.6190,0.021306,0.021306,1.000000,10000
657.5405,0.021563,0.021563,1.000000,10000
664.4620,0.021826,0.021826,1.000000,10000
671.3834,0.022095,0.022095,1.000000,10000
678.3049,0.022364,0.022364,1.000000,10000
685.2264,0.022628,0.022628,1.000000,10000
692.1479,0.022897,0.022897,1.000000,10000
699.0693,0.023184,0.023184,1.000000,10000
705.9908,0.023496,0.023496,1.000000,10000
712.9123,0.023841,0.023841,1.000000,10000
719.8338,0.024189,0.024189,1.000000,10000
726.7553,0.024542,0.024542,1.000000,10000
733.6767,0.024882,0.024882,1.000000,10000
740.5982,0.025215,0.025215,1.000000,10000
747.5197,0.025508,0.025508,1.000000,10000
754.4412,0.025799,0.025799,1.000000,10000
761.3627,0.026075,0.026075,1.000000,10000
768.2841,0.026325,0.026325,1.000000,10000
775.2056,0.026583,0.026583,1.000000,10000
782.1271,0.026838,0.026838,1.000000,10000
789.0486,0.027088,0.027088,1.000000,10000
795.9701,0.027331,0.027331,1.000000,10000
802.8915,0.027583,0.027583,1.000000,10000
809.8130,0.027833,0.027833,1.000000,10000
816.7345,0.028080,0.028080,1.000000,10000
823.6560,0.028331,0.028331,1.000000,10000
830.5774,0.028570,0.028570,1.000000,10000
837.4989,0.028820,0.028820,1.000000,10000
844.4204,0.029076,0.029076,1.000000,10000
851.3419,0.029322,0.029322,1.000000,10000
858.2634,0.029548,0.029548,1.000000,10000
865.1848,0.029761,0.029761,1.000000,10000
872.1063,0.029993,0.029993,1.000000,10000
879.0278,0.030213,0.030213,1.000000,10000
885.9493,0.030433,0.030433,1.000000,10000
892.8708,0.030685,0.030685,1.000000,10000
899.7922,0.030954,0.030954,1.000000,10000
906.7137,0.031230,0.031230,1.000000,10000
913.6352,0.031525,0.031525,1.000000,10000
920.5567,0.031803,0.031803,1.000000,10000
927.4781,0.032110,0.032110,1.000000,10000
934.3996,0.032426,0.032426,1.000000,10000
941.3211,0.032741,0.032741,1.000000,10000
948.2426,0.033056,0.033056,1.000000,10000
955.1641,0.033382,0.033382,1.000000,10000
962.0855,0.033712,0.033712,1.000000,10000
969.0070,0.034040,0.034040,1.000000,10000
975.9285,0.034351,0.034351,1.000000,10000
982.8500,0.034629,0.034629,1.000000,10000
989.7715,0.034905,0.034905,1.000000,10000
996.6929,0.035180,0.035180,1.000000,10000
1003.6144,0.035436,0.035436,1.000000,10000
1010.5359,0.035699,0.035699,1.000000,10000
1017.4574,0.035928,0.035928,1.000000,10000
1024.3788,0.036155,0.036155,1.000000,10000
1031.3003,0.036400,0.036400,1.000000,10000
1038.2218,0.036639,0.036639,1.000000,10000
1045.1433,0.036876,0.036876,1.000000,10000
1052.0648,0.037099,0.037099,1.000000,10000
1058.9862,0.037327,0.037327,1.000000,10000
1065.9077,0.037536,0.037536,1.000000,10000
1072.8292,0.037735,0.037735,1.000000,10000
1079.7507,0.037929,0.037929,1.000000,10000
1086.6722,0.038126,0.038126,1.000000,10000
1093.5936,0.038312,0.038312,1.000000,10000
1100.5151,0.038486,0.038486,1.000000,10000
1107.4366,0.038643,0.038643,1.000000,10000
1114.3581,0.038804,0.038804,1.000000,10000
1121.2795,0.038960,0.038960,1.000000,10000
1128.2010,0.039111,0.039111,1.000000,10000
1135.1225,0.039260,0.039260,1.000000,10000
1142.0440,0.039419,0.039419,1.000000,10000
1148.9655,0.039582,0.039582,1.000000,10000
1155.8869,0.039738,0.039738,1.000000,10000
1162.8084,0.039905,0.039905,1.000000,10000
1169.7299,0.040065,0.040065,1.000000,10000
1176.6514,0.040224,0.040224,1.000000,10000
1183.5729,0.040389,0.040389,1.000000,10000
1190.4943,0.040558,0.040558,1.000000,10000
1197.4158,0.040712,0.040712,1.000000,10000
1204.3373,0.040890,0.040890,1.000000,10000
1211.2588,0.041065,0.041065,1.000000,10000
1218.1803,0.041226,0.041226,1.000000,10000
1225.1017,0.041414,0.041414,1.000000,10000
1232.0232,0.041601,0.041601,1.000000,10000
1238.9447,0.041772,0.041772,1.000000,10000
1245.8662,0.042041,0.041945,0.999900,9999
1252.7876,0.042611,0.042132,0.999500,9995
1259.7091,0.043004,0.042334,0.999300,9993
1266.6306,0.043393,0.042531,0.999100,9991
1273.5521,0.043960,0.042716,0.998700,9987
1280.4736,0.044636,0.042913,0.998200,9982
1287.3950,0.045593,0.043105,0.997400,9974
1294.3165,0.046264,0.043298,0.996900,9969
1301.2380,0.047047,0.043508,0.996300,9963
1308.1595,0.047543,0.043718,0.996000,9960
1315.0810,0.048787,0.043910,0.994900,9949
1322.0024,0.049578,0.044129,0.994300,9943
1328.9239,0.050469,0.044353,0.993600,9936
1335.8454,0.051460,0.044581,0.992800,9928
1342.7669,0.052641,0.044809,0.991800,9918
1349.6883,0.053730,0.045040,0.990900,9909
1356.6098,0.054447,0.045282,0.990400,9904
1363.5313,0.055842,0.045533,0.989200,9892
1370.4528,0.057615,0.045783,0.987600,9876
1377.3743,0.058340,0.046033,0.987100,9871
1384.2957,0.059536,0.046280,0.986100,9861
1391.2172,0.060721,0.046515,0.985100,9851
1398.1387,0.062199,0.046756,0.983800,9838
1405.0602,0.063864,0.046996,0.982300,9823
1411.9817,0.065557,0.047264,0.980800,9808
1418.9031,0.067405,0.047498,0.979100,9791
1425.8246,0.068617,0.047763,0.978100,9781
