F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
0.8153,0.000876,0.000876,1.000000,10000
1.6306,0.001757,0.001757,1.000000,10000
2.4459,0.002634,0.002634,1.000000,10000
3.2612,0.003510,0.003510,1.000000,10000
4.0765,0.004399,0.004399,1.000000,10000
4.8918,0.005304,0.005304,1.000000,10000
5.7071,0.006206,0.006206,1.000000,10000
6.5223,0.007104,0.007104,1.000000,10000
7.3376,0.007979,0.007979,1.000000,10000
8.1529,0.008902,0.008902,1.000000,10000
8.9682,0.009846,0.009846,1.000000,10000
9.7835,0.010745,0.010745,1.000000,10000
10.5988,0.011665,0.011665,1.000000,10000
11.4141,0.012608,0.012608,1.000000,10000
12.2294,0.013497,0.013497,1.000000,10000
13.0447,0.014423,0.014423,1.000000,10000
13.8600,0.015392,0.015392,1.000000,10000
14.6753,0.016321,0.016321,1.000000,10000
15.4906,0.017249,0.017249,1.000000,10000
16.3059,0.018175,0.018175,1.000000,10000
17.1212,0.019138,0.019138,1.000000,10000
17.9365,0.020088,0.020088,1.000000,10000
18.7517,0.021025,0.021025,1.000000,10000
19.5670,0.021993,0.021993,1.000000,10000
20.3823,0.022956,0.022956,1.000000,10000
21.1976,0.023933,0.023933,1.000000,10000
22.0129,0.024939,0.024939,1.000000,10000
22.8282,0.025919,0.025919,1.000000,10000
23.6435,0.026906,0.026906,1.000000,10000
24.4588,0.027876,0.027876,1.000000,10000
25.2741,0.028855,0.028855,1.000000,10000
26.0894,0.029793,0.029793,1.000000,10000
26.9047,0.030803,0.030803,1.000000,10000
27.7200,0.031782,0.031782,1.000000,10000
28.5353,0.032849,0.032849,1.000000,10000
29.3506,0.033910,0.033910,1.000000,10000
30.1658,0.034911,0.034911,1.000000,10000
30.9811,0.035939,0.035939,1.000000,10000
31.7964,0.036954,0.036954,1.000000,10000
32.6117,0.037991,0.037991,1.000000,10000
33.4270,0.039057,0.039057,1.000000,10000
34.2423,0.040149,0.040149,1.000000,10000
35.0576,0.041183,0.041183,1.000000,10000
35.8729,0.042278,0.042278,1.000000,10000
36.6882,0.043308,0.043308,1.000000,10000
37.5035,0.044415,0.044415,1.000000,10000
38.3188,0.045429,0.045429,1.000000,10000
39.1341,0.046517,0.046517,1.000000,10000
39.9494,0.047695,0.047600,0.999900,9999
40.7647,0.048756,0.048661,0.999900,9999
41.5800,0.049837,0.049742,0.999900,9999
42.3952,0.050935,0.050840,0.999900,9999
43.2105,0.052014,0.051919,0.999900,9999
44.0258,0.053145,0.053050,0.999900,9999
44.8411,0.054180,0.054086,0.999900,9999
45.6564,0.055236,0.055142,0.999900,9999
46.4717,0.056370,0.056276,0.999900,9999
47.2870,0.057651,0.057368,0.999700,9997
48.1023,0.058782,0.058500,0.999700,9997
48.9176,0.059906,0.059624,0.999700,9997
49.7329,0.060970,0.060688,0.999700,9997
50.5482,0.062176,0.061801,0.999600,9996
51.3635,0.063304,0.062930,0.999600,9996
52.1788,0.064489,0.064021,0.999500,9995
52.9941,0.065688,0.065127,0.999400,9994
53.8094,0.066756,0.066196,0.999400,9994
54.6246,0.067903,0.067343,0.999400,9994
55.4399,0.069090,0.068437,0.999300,9993
56.2552,0.070278,0.069534,0.999200,9992
57.0705,0.071408,0.070665,0.999200,9992
57.8858,0.072649,0.071814,0.999100,9991
58.7011,0.073911,0.072892,0.998900,9989
59.5164,0.075331,0.074035,0.998600,9986
60.3317,0.076484,0.075096,0.998500,9985
61.1470,0.077839,0.076269,0.998300,9983
61.9623,0.079008,0.077347,0.998200,9982
62.7776,0.080144,0.078486,0.998200,9982
63.5929,0.081365,0.079616,0.998100,9981
64.4082,0.082478,0.080731,0.998100,9981
65.2235,0.083824,0.081896,0.997900,9979
66.0388,0.085937,0.083003,0.996800,9968
66.8540,0.087222,0.084108,0.996600,9966
67.6693,0.088549,0.085256,0.996400,9964
68.4846,0.089781,0.086493,0.996400,9964
69.2999,0.091039,0.087664,0.996300,9963
70.1152,0.092577,0.088749,0.995800,9958
70.9305,0.093967,0.089963,0.995600,9956
71.7458,0.095487,0.091216,0.995300,9953
72.5611,0.097189,0.092378,0.994700,9947
73.3764,0.098727,0.093560,0.994300,9943
74.1917,0.100258,0.094736,0.993900,9939
75.0070,0.101674,0.095978,0.993700,9937
75.8223,0.103397,0.097167,0.993100,9931
76.6376,0.104830,0.098338,0.992800,9928
77.4529,0.106265,0.099602,0.992600,9926
78.2682,0.107718,0.100794,0.992300,9923
79.0834,0.109268,0.101994,0.991900,9919
79.8987,0.110749,0.103216,0.991600,9916
80.7140,0.112547,0.104487,0.991000,9910
81.5293,0.114212,0.105716,0.990500,9905
82.3446,0.115645,0.106983,0.990300,9903
83.1599,0.117548,0.108184,0.989500,9895
83.9752,0.118938,0.109409,0.989300,9893
84.7905,0.120561,0.110600,0.988800,9888
85.6058,0.122351,0.111872,0.988200,9882
86.4211,0.124051,0.113053,0.987600,9876
87.2364,0.125881,0.114189,0.986800,9868
