F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
5.9881,0.000000,0.000000,1.000000,10000
11.9762,0.000001,0.000001,1.000000,10000
17.9643,0.000002,0.000002,1.000000,10000
23.9524,0.000005,0.000005,1.000000,10000
29.9405,0.000009,0.000009,1.000000,10000
35.9286,0.000014,0.000014,1.000000,10000
41.9167,0.000022,0.000022,1.000000,10000
47.9048,0.000032,0.000032,1.000000,10000
53.8929,0.000046,0.000046,1.000000,10000
59.8810,0.000064,0.000064,1.000000,10000
65.8690,0.000086,0.000086,1.000000,10000
71.8571,0.000114,0.000114,1.000000,10000
77.8452,0.000143,0.000143,1.000000,10000
83.8333,0.000179,0.000179,1.000000,10000
89.8214,0.000221,0.000221,1.000000,10000
95.8095,0.000270,0.000270,1.000000,10000
101.7976,0.000330,0.000330,1.000000,10000
107.7857,0.000394,0.000394,1.000000,10000
113.7738,0.000463,0.000463,1.000000,10000
119.7619,0.000547,0.000547,1.000000,10000
125.7500,0.000642,0.000642,1.000000,10000
131.7381,0.000741,0.000741,1.000000,10000
137.7262,0.000857,0.000857,1.000000,10000
143.7143,0.000983,0.000983,1.000000,10000
149.7024,0.001126,0.001126,1.000000,10000
155.6905,0.001277,0.001277,1.000000,10000
161.6786,0.001445,0.001445,1.000000,10000
167.6667,0.001617,0.001617,1.000000,10000
173.6548,0.001804,0.001804,1.000000,10000
179.6429,0.001992,0.001992,1.000000,10000
185.6310,0.002186,0.002186,1.000000,10000
191.6190,0.002381,0.002381,1.000000,10000
197.6071,0.002576,0.002576,1.000000,10000
203.5952,0.002776,0.002776,1.000000,10000
209.5833,0.002970,0.002970,1.000000,10000
215.5714,0.003166,0.003166,1.000000,10000
221.5595,0.003369,0.003369,1.000000,10000
227.5476,0.003585,0.003585,1.000000,10000
233.5357,0.003816,0.003816,1.000000,10000
239.5238,0.004053,0.004053,1.000000,10000
245.5119,0.004319,0.004319,1.000000,10000
251.5000,0.004610,0.004610,1.000000,10000
257.4881,0.004916,0.004916,1.000000,10000
263.4762,0.005239,0.005239,1.000000,10000
269.4643,0.005576,0.005576,1.000000,10000
275.4524,0.005956,0.005956,1.000000,10000
281.4405,0.006331,0.006331,1.000000,10000
287.4286,0.006723,0.006723,1.000000,10000
293.4167,0.007142,0.007142,1.000000,10000
299.4048,0.007582,0.007582,1.000000,10000
305.3929,0.008029,0.008029,1.000000,10000
311.3810,0.008503,0.008503,1.000000,10000
317.3690,0.008987,0.008987,1.000000,10000
323.3571,0.009485,0.009485,1.000000,10000
329.3452,0.009967,0.009967,1.000000,10000
335.3333,0.010464,0.010464,1.000000,10000
341.3214,0.010953,0.010953,1.000000,10000
347.3095,0.011449,0.011449,1.000000,10000
353.2976,0.011937,0.011937,1.000000,10000
359.2857,0.012425,0.012425,1.000000,10000
365.2738,0.012913,0.012913,1.000000,10000
371.2619,0.013352,0.013352,1.000000,10000
377.2500,0.013785,0.013785,1.000000,10000
383.2381,0.014195,0.014195,1.000000,10000
389.2262,0.014585,0.014585,1.000000,10000
395.2143,0.014963,0.014963,1.000000,10000
401.2024,0.015308,0.015308,1.000000,10000
407.1905,0.015655,0.015655,1.000000,10000
413.1786,0.016009,0.016009,1.000000,10000
419.1667,0.016366,0.016366,1.000000,10000
425.1548,0.016709,0.016709,1.000000,10000
431.1429,0.017044,0.017044,1.000000,10000
437.1310,0.017371,0.017371,1.000000,10000
443.1190,0.017715,0.017715,1.000000,10000
449.1071,0.018058,0.018058,1.000000,10000
455.0952,0.018384,0.018384,1.000000,10000
461.0833,0.018709,0.018709,1.000000,10000
467.0714,0.019045,0.019045,1.000000,10000
473.0595,0.019369,0.019369,1.000000,10000
479.0476,0.019688,0.019688,1.000000,10000
485.0357,0.020003,0.020003,1.000000,10000
491.0238,0.020315,0.020315,1.000000,10000
497.0119,0.020631,0.020631,1.000000,10000
503.0000,0.020935,0.020935,1.000000,10000
508.9881,0.021222,0.021222,1.000000,10000
514.9762,0.021502,0.021502,1.000000,10000
520.9643,0.021766,0.021766,1.000000,10000
526.9524,0.022031,0.022031,1.000000,10000
532.9405,0.022292,0.022292,1.000000,10000
538.9286,0.022540,0.022540,1.000000,10000
544.9167,0.022782,0.022782,1.000000,10000
550.9048,0.023027,0.023027,1.000000,10000
556.8929,0.023277,0.023277,1.000000,10000
562.8810,0.023528,0.023528,1.000000,10000
568.8690,0.023788,0.023788,1.000000,10000
574.8571,0.024047,0.024047,1.000000,10000
580.8452,0.024312,0.024312,1.000000,10000
586.8333,0.024581,0.024581,1.000000,10000
592.8214,0.024860,0.024860,1.000000,10000
598.8095,0.025149,0.025149,1.000000,10000
604.7976,0.025441,0.025441,1.000000,10000
610.7857,0.025737,0.025737,1.000000,10000
616.7738,0.026037,0.026037,1.000000,10000
622.7619,0.026339,0.026339,1.000000,10000
628.7500,0.026653,0.026653,1.000000,10000
634.7381,0.026968,0.026968,1.000000,10000
640.7262,0.027294,0.027294,1.000000,10000
646.7143,0.027630,0.027630,1.000000,10000
652.7024,0.027971,0.027971,1.000000,10000
658.6905,0.028323,0.028323,1.000000,10000
664.6786,0.028687,0.028687,1.000000,10000
670.6667,0.029030,0.029030,1.000000,10000
676.6548,0.029376,0.029376,1.000000,10000
682.6429,0.029729,0.029729,1.000000,10000
688.6310,0.030076,0.030076,1.000000,10000
694.6190,0.030418,0.030418,1.000000,10000
700.6071,0.030732,0.030732,1.000000,10000
706.5952,0.031053,0.031053,1.000000,10000
712.5833,0.031375,0.031375,1.000000,10000
718.5714,0.031678,0.031678,1.000000,10000
724.5595,0.031977,0.031977,1.000000,10000
730.5476,0.032270,0.032270,1.000000,10000
736.5357,0.032554,0.032554,1.000000,10000
742.5238,0.032828,0.032828,1.000000,10000
748.5119,0.033103,0.033103,1.000000,10000
754.5000,0.033365,0.033365,1.000000,10000
760.4881,0.033628,0.033628,1.000000,10000
766.4762,0.033896,0.033896,1.000000,10000
772.4643,0.034163,0.034163,1.000000,10000
778.4524,0.034417,0.034417,1.000000,10000
784.4405,0.034687,0.034687,1.000000,10000
790.4286,0.034942,0.034942,1.000000,10000
796.4167,0.035196,0.035196,1.000000,10000
802.4048,0.035457,0.035457,1.000000,10000
808.3929,0.035725,0.035725,1.000000,10000
814.3810,0.035983,0.035983,1.000000,10000
820.3690,0.036241,0.036241,1.000000,10000
826.3571,0.036500,0.036500,1.000000,10000
832.3452,0.036770,0.036770,1.000000,10000
838.3333,0.037042,0.037042,1.000000,10000
844.3214,0.037308,0.037308,1.000000,10000
850.3095,0.037577,0.037577,1.000000,10000
856.2976,0.037851,0.037851,1.000000,10000
862.2857,0.038120,0.038120,1.000000,10000
868.2738,0.038389,0.038389,1.000000,10000
874.2619,0.038665,0.038665,1.000000,10000
880.2500,0.038941,0.038941,1.000000,10000
886.2381,0.039220,0.039220,1.000000,10000
892.2262,0.039486,0.039486,1.000000,10000
898.2143,0.039742,0.039742,1.000000,10000
904.2024,0.040006,0.040006,1.000000,10000
910.1905,0.040273,0.040273,1.000000,10000
916.1786,0.040547,0.040547,1.000000,10000
922.1667,0.040813,0.040813,1.000000,10000
928.1548,0.041078,0.041078,1.000000,10000
934.1429,0.041442,0.041346,0.999900,9999
940.1310,0.041705,0.041609,0.999900,9999
946.1190,0.041976,0.041880,0.999900,9999
952.1071,0.042330,0.042138,0.999800,9998
958.0952,0.042590,0.042398,0.999800,9998
964.0833,0.042844,0.042652,0.999800,9998
970.0714,0.043091,0.042899,0.999800,9998
976.0595,0.043346,0.043155,0.999800,9998
982.0476,0.043590,0.043399,0.999800,9998
988.0357,0.043839,0.043648,0.999800,9998
994.0238,0.044089,0.043898,0.999800,9998
1000.0119,0.044515,0.044132,0.999600,9996
1006.0000,0.044761,0.044379,0.999600,9996
1011.9881,0.045014,0.044631,0.999600,9996
1017.9762,0.045352,0.044875,0.999500,9995
1023.9643,0.045771,0.045103,0.999300,9993
1029.9524,0.046112,0.045348,0.999200,9992
1035.9405,0.046457,0.045598,0.999100,9991
1041.9286,0.046814,0.045860,0.999000,9990
1047.9167,0.047270,0.046125,0.998800,9988
1053.9048,0.047713,0.046378,0.998600,9986
1059.8929,0.048260,0.046640,0.998300,9983
1065.8810,0.048989,0.046892,0.997800,9978
1071.8690,0.049636,0.047159,0.997400,9974
1077.8571,0.049993,0.047421,0.997300,9973
1083.8452,0.050557,0.047701,0.997000,9970
1089.8333,0.051224,0.047987,0.996600,9966
1095.8214,0.051499,0.048263,0.996600,9966
1101.8095,0.052325,0.048519,0.996000,9960
1107.7976,0.052797,0.048802,0.995800,9958
1113.7857,0.053825,0.049070,0.995000,9950
1119.7738,0.054746,0.049327,0.994300,9943
1125.7619,0.055697,0.049615,0.993600,9936
1131.7500,0.056380,0.049920,0.993200,9932
1137.7381,0.056865,0.050217,0.993000,9930
1143.7262,0.057796,0.050485,0.992300,9923
1149.7143,0.058184,0.050780,0.992200,9922
1155.7024,0.058850,0.051069,0.991800,9918
1161.6905,0.059431,0.051368,0.991500,9915
1167.6786,0.059935,0.051684,0.991300,9913
1173.6667,0.060526,0.051994,0.991000,9910
1179.6548,0.061033,0.052315,0.990800,9908
1185.6429,0.061448,0.052638,0.990700,9907
1191.6310,0.062053,0.052962,0.990400,9904
1197.6190,0.062748,0.053281,0.990000,9900
1203.6071,0.064087,0.053581,0.988900,9889
1209.5952,0.064716,0.053931,0.988600,9886
1215.5833,0.065168,0.054293,0.988500,9885
1221.5714,0.065701,0.054641,0.988300,9883
1227.5595,0.066954,0.054952,0.987300,9873
1233.5476,0.067507,0.055320,0.987100,9871
1239.5357,0.068507,0.055664,0.986400,9864
1245.5238,0.068973,0.056041,0.986300,9863
1251.5119,0.070172,0.056396,0.985400,9854
1257.5000,0.070995,0.056752,0.984900,9849
1263.4881,0.071840,0.057131,0.984400,9844
1269.4762,0.072859,0.057497,0.983700,9837
1275.4643,0.074073,0.057868,0.982800,9828
1281.4524,0.075384,0.058244,0.981800,9818
1287.4405,0.076686,0.058611,0.980800,9808
1293.4286,0.078103,0.059001,0.979700,9797
1299.4167,0.079227,0.059380,0.978900,9789
1305.4048,0.080645,0.059772,0.977800,9778
1311.3929,0.081877,0.060166,0.976900,9769
1317.3810,0.084044,0.060558,0.975000,9750
1323.3690,0.085735,0.060944,0.973600,9736
1329.3571,0.087592,0.061308,0.972000,9720
1335.3452,0.090027,0.061690,0.969800,9698
1341.3333,0.092117,0.062105,0.968000,9680
1347.3214,0.093729,0.062511,0.966700,9667
1353.3095,0.095632,0.062928,0.965100,9651
1359.2976,0.097525,0.063337,0.963500,9635
1365.2857,0.099453,0.063783,0.961900,9619
1371.2738,0.102114,0.064214,0.959500,9595
1377.2619,0.103925,0.064640,0.958000,9580
1383.2500,0.106311,0.065081,0.955900,9559
1389.2381,0.109717,0.065516,0.952700,9527
1395.2262,0.112833,0.065943,0.949800,9498
1401.2143,0.115555,0.066352,0.947300,9473
1407.2024,0.118567,0.066773,0.944500,9445
1413.1905,0.121590,0.067208,0.941700,9417
1419.1786,0.124250,0.067656,0.939300,9393
1425.1667,0.127020,0.068126,0.936800,9368
1431.1548,0.130501,0.068560,0.933500,9335
1437.1429,0.134559,0.069017,0.929600,9296
1443.1310,0.139022,0.069414,0.925200,9252
1449.1190,0.142967,0.069858,0.921400,9214
1455.1071,0.146485,0.070347,0.918100,9181
1461.0952,0.149713,0.070826,0.915100,9151
1467.0833,0.153752,0.071281,0.911200,9112
1473.0714,0.157624,0.071762,0.907500,9075
1479.0595,0.161944,0.072228,0.903300,9033
1485.0476,0.166436,0.072684,0.898900,8989
1491.0357,0.170673,0.073171,0.894800,8948
1497.0238,0.176533,0.073611,0.888900,8889
1503.0119,0.181917,0.074043,0.883500,8835
1509.0000,0.186565,0.074485,0.878900,8789
1514.9881,0.190754,0.074936,0.874800,8748
1520.9762,0.196794,0.075393,0.868700,8687
1526.9643,0.202931,0.075862,0.862500,8625
