u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000000,10000
0.0100,0.000000,0.000000,10000
0.0150,0.000000,0.000004,10000
0.0200,0.000000,0.000011,10000
0.0250,0.000002,0.000029,10000
0.0300,0.000005,0.000049,10000
0.0350,0.000011,0.000071,10000
0.0400,0.000021,0.000098,10000
0.0450,0.000040,0.000135,10000
0.0500,0.000068,0.000183,10000
0.0550,0.000110,0.000236,10000
0.0600,0.000171,0.000309,10000
0.0650,0.000257,0.000398,10000
0.0700,0.000371,0.000496,10000
0.0750,0.000528,0.000625,10000
0.0800,0.000711,0.000750,10000
0.0850,0.000894,0.000826,10000
0.0900,0.001069,0.000888,10000
0.0950,0.001225,0.000944,10000
0.1000,0.001373,0.001000,10000
0.1050,0.001523,0.001065,10000
0.1100,0.001691,0.001156,10000
0.1150,0.001892,0.001280,10000
0.1200,0.002148,0.001459,10000
0.1250,0.002469,0.001700,10000
0.1300,0.002861,0.002025,10000
0.1350,0.003322,0.002366,10000
0.1400,0.003881,0.002733,10000
0.1450,0.004501,0.003082,10000
0.1500,0.005183,0.003380,10000
0.1550,0.005879,0.003608,10000
0.1600,0.006604,0.003781,10000
0.1650,0.007297,0.003893,10000
0.1700,0.007973,0.003977,10000
0.1750,0.008627,0.004061,10000
0.1800,0.009242,0.004141,10000
0.1850,0.009880,0.004213,10000
0.1900,0.010519,0.004281,10000
0.1950,0.011159,0.004356,10000
0.2000,0.011793,0.004398,10000
0.2050,0.012419,0.004430,10000
0.2100,0.013048,0.004453,10000
0.2150,0.013647,0.004476,10000
0.2200,0.014241,0.004482,10000
0.2250,0.014816,0.004476,10000
0.2300,0.015354,0.004447,10000
0.2350,0.015874,0.004409,10000
0.2400,0.016345,0.004400,10000
0.2450,0.016781,0.004386,10000
0.2500,0.017191,0.004398,10000
0.2550,0.017597,0.004418,10000
0.2600,0.017995,0.004471,10000
0.2650,0.018398,0.004540,10000
0.2700,0.018800,0.004616,10000
0.2750,0.019194,0.004706,10000
0.2800,0.019584,0.004809,10000
0.2850,0.019980,0.004919,10000
0.2900,0.020387,0.005040,10000
0.2950,0.020802,0.005142,10000
0.3000,0.021223,0.005230,10000
0.3050,0.021680,0.005334,10000
0.3100,0.022129,0.005421,10000
0.3150,0.022559,0.005484,10000
0.3200,0.022986,0.005553,10000
0.3250,0.023404,0.005607,10000
0.3300,0.023848,0.005635,10000
0.3350,0.024289,0.005658,10000
0.3400,0.024702,0.005691,10000
0.3450,0.025133,0.005737,10000
0.3500,0.025562,0.005768,10000
0.3550,0.025988,0.005803,10000
0.3600,0.026393,0.005844,10000
0.3650,0.026792,0.005890,10000
0.3700,0.027193,0.005946,10000
0.3750,0.027591,0.005994,10000
0.3800,0.027983,0.006053,10000
0.3850,0.028359,0.006091,10000
0.3900,0.028756,0.006138,10000
0.3950,0.029156,0.006187,10000
0.4000,0.029536,0.006224,10000
0.4050,0.029927,0.006250,10000
0.4100,0.030332,0.006275,10000
0.4150,0.030711,0.006313,10000
0.4200,0.031086,0.006332,10000
0.4250,0.031462,0.006340,10000
0.4300,0.031824,0.006330,10000
0.4350,0.032169,0.006317,10000
0.4400,0.032521,0.006301,10000
0.4450,0.032862,0.006273,10000
0.4500,0.033187,0.006248,10000
0.4550,0.033510,0.006220,10000
0.4600,0.033822,0.006204,10000
0.4650,0.034120,0.006185,10000
0.4700,0.034412,0.006163,10000
0.4750,0.034698,0.006138,10000
0.4800,0.034985,0.006118,10000
0.4850,0.035257,0.006080,10000
0.4900,0.035516,0.006048,10000
0.4950,0.035789,0.006039,10000
0.5000,0.036050,0.006030,10000
0.5050,0.036325,0.006026,10000
0.5100,0.036581,0.006014,10000
0.5150,0.036834,0.006009,10000
0.5200,0.037089,0.006018,10000
0.5250,0.037348,0.006023,10000
0.5300,0.037613,0.006046,10000
0.5350,0.037874,0.006073,10000
0.5400,0.038137,0.006092,10000
0.5450,0.038412,0.006130,10000
0.5500,0.038696,0.006164,10000
0.5550,0.038968,0.006202,10000
0.5600,0.039251,0.006242,10000
0.5650,0.039535,0.006301,10000
0.5700,0.039814,0.006378,10000
0.5750,0.040117,0.006450,10000
0.5800,0.040422,0.006527,10000
0.5850,0.040728,0.006610,10000
0.5900,0.041040,0.006690,10000
0.5950,0.041363,0.006782,10000
0.6000,0.041695,0.006870,10000
0.6050,0.042030,0.006966,10000
0.6100,0.042380,0.007067,10000
0.6150,0.042735,0.007187,10000
0.6200,0.043109,0.007287,10000
0.6250,0.043486,0.007405,10000
0.6300,0.043869,0.007511,10000
0.6350,0.044273,0.007627,10000
0.6400,0.044688,0.007746,10000
0.6450,0.045112,0.007868,10000
0.6500,0.045552,0.008010,10000
0.6550,0.045980,0.008125,10000
0.6600,0.046441,0.008245,10000
0.6650,0.046914,0.008372,10000
0.6700,0.047376,0.008494,10000
0.6750,0.047839,0.008615,10000
0.6800,0.048311,0.008753,10000
0.6850,0.048807,0.008879,10000
0.6900,0.049310,0.009002,10000
0.6950,0.049805,0.009110,10000
0.7000,0.050316,0.009236,10000
0.7050,0.050825,0.009360,10000
0.7100,0.051336,0.009480,10000
0.7150,0.051869,0.009583,10000
0.7200,0.052403,0.009726,10000
0.7250,0.052913,0.009832,10000
0.7300,0.053441,0.009952,10000
0.7350,0.054006,0.010094,10000
0.7400,0.054554,0.010221,10000
0.7450,0.055145,0.010351,10000
0.7500,0.055684,0.010475,10000
0.7550,0.056256,0.010622,10000
0.7600,0.056842,0.010769,10000
0.7650,0.057417,0.010911,10000
0.7700,0.058014,0.011066,10000
0.7750,0.058600,0.011174,10000
0.7800,0.059199,0.011304,10000
0.7850,0.059798,0.011452,10000
0.7900,0.060426,0.011545,10000
0.7950,0.061035,0.011678,10000
0.8000,0.061665,0.011780,10000
0.8050,0.062256,0.011891,10000
0.8100,0.062878,0.011992,10000
0.8150,0.063511,0.012085,10000
0.8200,0.064121,0.012198,10000
0.8250,0.064817,0.012308,10000
0.8300,0.065449,0.012442,10000
0.8350,0.066097,0.012551,10000
0.8400,0.066740,0.012649,10000
0.8450,0.067410,0.012758,10000
0.8500,0.068093,0.012897,10000
0.8550,0.068753,0.013004,10000
0.8600,0.069423,0.013113,10000
0.8650,0.070123,0.013216,10000
0.8700,0.070822,0.013364,10000
