F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
6.5215,0.000000,0.000000,1.000000,10000
13.0429,0.000001,0.000001,1.000000,10000
19.5644,0.000002,0.000002,1.000000,10000
26.0858,0.000004,0.000004,1.000000,10000
32.6073,0.000010,0.000010,1.000000,10000
39.1287,0.000016,0.000016,1.000000,10000
45.6502,0.000027,0.000027,1.000000,10000
52.1716,0.000041,0.000041,1.000000,10000
58.6931,0.000059,0.000059,1.000000,10000
65.2145,0.000081,0.000081,1.000000,10000
71.7360,0.000106,0.000106,1.000000,10000
78.2574,0.000138,0.000138,1.000000,10000
84.7789,0.000175,0.000175,1.000000,10000
91.3004,0.000221,0.000221,1.000000,10000
97.8218,0.000274,0.000274,1.000000,10000
104.3433,0.000334,0.000334,1.000000,10000
110.8647,0.000401,0.000401,1.000000,10000
117.3862,0.000478,0.000478,1.000000,10000
123.9076,0.000560,0.000560,1.000000,10000
130.4291,0.000660,0.000660,1.000000,10000
136.9505,0.000770,0.000770,1.000000,10000
143.4720,0.000900,0.000900,1.000000,10000
149.9934,0.001025,0.001025,1.000000,10000
156.5149,0.001175,0.001175,1.000000,10000
163.0363,0.001330,0.001330,1.000000,10000
169.5578,0.001490,0.001490,1.000000,10000
176.0792,0.001669,0.001669,1.000000,10000
182.6007,0.001860,0.001860,1.000000,10000
189.1222,0.002062,0.002062,1.000000,10000
195.6436,0.002258,0.002258,1.000000,10000
202.1651,0.002453,0.002453,1.000000,10000
208.6865,0.002649,0.002649,1.000000,10000
215.2080,0.002854,0.002854,1.000000,10000
221.7294,0.003073,0.003073,1.000000,10000
228.2509,0.003286,0.003286,1.000000,10000
234.7723,0.003525,0.003525,1.000000,10000
241.2938,0.003774,0.003774,1.000000,10000
247.8152,0.004045,0.004045,1.000000,10000
254.3367,0.004324,0.004324,1.000000,10000
260.8581,0.004619,0.004619,1.000000,10000
267.3796,0.004954,0.004954,1.000000,10000
273.9011,0.005294,0.005294,1.000000,10000
280.4225,0.005657,0.005657,1.000000,10000
286.9440,0.006058,0.006058,1.000000,10000
293.4654,0.006473,0.006473,1.000000,10000
299.9869,0.006913,0.006913,1.000000,10000
306.5083,0.007364,0.007364,1.000000,10000
313.0298,0.007833,0.007833,1.000000,10000
319.5512,0.008332,0.008332,1.000000,10000
326.0727,0.008845,0.008845,1.000000,10000
332.5941,0.009360,0.009360,1.000000,10000
339.1156,0.009898,0.009898,1.000000,10000
345.6370,0.010427,0.010427,1.000000,10000
352.1585,0.010923,0.010923,1.000000,10000
358.6799,0.011412,0.011412,1.000000,10000
365.2014,0.011895,0.011895,1.000000,10000
371.7229,0.012379,0.012379,1.000000,10000
378.2443,0.012837,0.012837,1.000000,10000
384.7658,0.013283,0.013283,1.000000,10000
391.2872,0.013722,0.013722,1.000000,10000
397.8087,0.014147,0.014147,1.000000,10000
404.3301,0.014546,0.014546,1.000000,10000
410.8516,0.014941,0.014941,1.000000,10000
417.3730,0.015311,0.015311,1.000000,10000
423.8945,0.015673,0.015673,1.000000,10000
430.4159,0.016025,0.016025,1.000000,10000
436.9374,0.016368,0.016368,1.000000,10000
443.4588,0.016719,0.016719,1.000000,10000
449.9803,0.017081,0.017081,1.000000,10000
456.5018,0.017427,0.017427,1.000000,10000
463.0232,0.017767,0.017767,1.000000,10000
469.5447,0.018104,0.018104,1.000000,10000
476.0661,0.018439,0.018439,1.000000,10000
482.5876,0.018748,0.018748,1.000000,10000
489.1090,0.019069,0.019069,1.000000,10000
495.6305,0.019382,0.019382,1.000000,10000
502.1519,0.019700,0.019700,1.000000,10000
508.6734,0.020021,0.020021,1.000000,10000
515.1948,0.020327,0.020327,1.000000,10000
521.7163,0.020623,0.020623,1.000000,10000
528.2377,0.020919,0.020919,1.000000,10000
534.7592,0.021217,0.021217,1.000000,10000
541.2807,0.021501,0.021501,1.000000,10000
547.8021,0.021772,0.021772,1.000000,10000
554.3236,0.022040,0.022040,1.000000,10000
560.8450,0.022318,0.022318,1.000000,10000
567.3665,0.022584,0.022584,1.000000,10000
573.8879,0.022842,0.022842,1.000000,10000
580.4094,0.023111,0.023111,1.000000,10000
586.9308,0.023371,0.023371,1.000000,10000
593.4523,0.023651,0.023651,1.000000,10000
599.9737,0.023929,0.023929,1.000000,10000
606.4952,0.024208,0.024208,1.000000,10000
613.0166,0.024483,0.024483,1.000000,10000
619.5381,0.024776,0.024776,1.000000,10000
626.0595,0.025069,0.025069,1.000000,10000
632.5810,0.025367,0.025367,1.000000,10000
639.1025,0.025766,0.025668,0.999900,9999
645.6239,0.026074,0.025977,0.999900,9999
652.1454,0.026393,0.026295,0.999900,9999
658.6668,0.026719,0.026622,0.999900,9999
665.1883,0.027237,0.026945,0.999700,9997
671.7097,0.027755,0.027269,0.999500,9995
678.2312,0.028263,0.027583,0.999300,9993
684.7526,0.028607,0.027926,0.999300,9993
691.2741,0.028944,0.028263,0.999300,9993
697.7955,0.029572,0.028601,0.999000,9990
704.3170,0.030099,0.028934,0.998800,9988
710.8384,0.030726,0.029269,0.998500,9985
717.3599,0.031059,0.029603,0.998500,9985
723.8814,0.031682,0.029936,0.998200,9982
730.4028,0.032205,0.030266,0.998000,9980
736.9243,0.032824,0.030594,0.997700,9977
743.4457,0.033249,0.030923,0.997600,9976
749.9672,0.033760,0.031242,0.997400,9974
756.4886,0.034453,0.031548,0.997000,9970
763.0101,0.034859,0.031858,0.996900,9969
769.5315,0.035178,0.032178,0.996900,9969
776.0530,0.035587,0.032490,0.996800,9968
782.5744,0.036075,0.032786,0.996600,9966
789.0959,0.036759,0.033085,0.996200,9962
795.6173,0.037144,0.033375,0.996100,9961
802.1388,0.037539,0.033674,0.996000,9960
808.6603,0.038022,0.033964,0.995800,9958
815.1817,0.038492,0.034243,0.995600,9956
821.7032,0.039061,0.034523,0.995300,9953
828.2246,0.039436,0.034803,0.995200,9952
834.7461,0.039717,0.035086,0.995200,9952
841.2675,0.039987,0.035356,0.995200,9952
847.7890,0.040262,0.035633,0.995200,9952
854.3104,0.040527,0.035899,0.995200,9952
860.8319,0.040796,0.036170,0.995200,9952
867.3533,0.041071,0.036446,0.995200,9952
873.8748,0.041342,0.036718,0.995200,9952
880.3962,0.041703,0.036985,0.995100,9951
886.9177,0.041980,0.037263,0.995100,9951
893.4391,0.042254,0.037538,0.995100,9951
899.9606,0.042539,0.037824,0.995100,9951
906.4821,0.042923,0.038114,0.995000,9950
913.0035,0.043195,0.038387,0.995000,9950
919.5250,0.043466,0.038660,0.995000,9950
926.0464,0.043748,0.038943,0.995000,9950
932.5679,0.044041,0.039237,0.995000,9950
939.0893,0.044329,0.039527,0.995000,9950
945.6108,0.044619,0.039818,0.995000,9950
952.1322,0.044903,0.040103,0.995000,9950
958.6537,0.045273,0.040379,0.994900,9949
965.1751,0.045653,0.040665,0.994800,9948
971.6966,0.045947,0.040960,0.994800,9948
978.2180,0.046232,0.041246,0.994800,9948
984.7395,0.046502,0.041518,0.994800,9948
991.2610,0.046776,0.041793,0.994800,9948
997.7824,0.047250,0.042077,0.994600,9946
1004.3039,0.047520,0.042349,0.994600,9946
1010.8253,0.047882,0.042617,0.994500,9945
1017.3468,0.048346,0.042891,0.994300,9943
1023.8682,0.048703,0.043154,0.994200,9942
1030.3897,0.049253,0.043418,0.993900,9939
1036.9111,0.049523,0.043689,0.993900,9939
1043.4326,0.049868,0.043941,0.993800,9938
1049.9540,0.050494,0.044186,0.993400,9934
1056.4755,0.051047,0.044454,0.993100,9931
1062.9969,0.051571,0.044693,0.992800,9928
1069.5184,0.052009,0.044942,0.992600,9926
1076.0398,0.052623,0.045175,0.992200,9922
1082.5613,0.053338,0.045415,0.991700,9917
1089.0828,0.053950,0.045648,0.991300,9913
1095.6042,0.054395,0.045904,0.991100,9911
