u,phi_mean,phi_sd,n
0.8950,0.078755,0.014110,10000
0.9000,0.079540,0.014211,10000
0.9050,0.080400,0.014311,10000
0.9100,0.081211,0.014417,10000
0.9150,0.082094,0.014542,10000
0.9200,0.083022,0.014687,10000
0.9250,0.083903,0.014828,10000
0.9300,0.084816,0.014974,10000
0.9350,0.085767,0.015118,10000
0.9400,0.086742,0.015226,10000
0.9450,0.087672,0.015384,10000
0.9500,0.088665,0.015553,10000
0.9550,0.089701,0.015704,10000
0.9600,0.090728,0.015829,10000
0.9650,0.091786,0.015976,10000
0.9700,0.092906,0.016110,10000
0.9750,0.094081,0.016246,10000
0.9800,0.095262,0.016421,10000
0.9850,0.096460,0.016584,10000
0.9900,0.097702,0.016736,10000
0.9950,0.098949,0.016873,10000
1.0000,1.000000,0.000000,10000
