F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
7.6918,0.000000,0.000000,1.000000,10000
15.3835,0.000000,0.000000,1.000000,10000
23.0753,0.000000,0.000000,1.000000,10000
30.7670,0.000000,0.000000,1.000000,10000
38.4588,0.000000,0.000000,1.000000,10000
46.1505,0.000001,0.000001,1.000000,10000
53.8423,0.000002,0.000002,1.000000,10000
61.5340,0.000004,0.000004,1.000000,10000
69.2258,0.000008,0.000008,1.000000,10000
76.9175,0.000014,0.000014,1.000000,10000
84.6093,0.000022,0.000022,1.000000,10000
92.3011,0.000034,0.000034,1.000000,10000
99.9928,0.000051,0.000051,1.000000,10000
107.6846,0.000077,0.000077,1.000000,10000
115.3763,0.000109,0.000109,1.000000,10000
123.0681,0.000147,0.000147,1.000000,10000
130.7598,0.000195,0.000195,1.000000,10000
138.4516,0.000254,0.000254,1.000000,10000
146.1433,0.000326,0.000326,1.000000,10000
153.8351,0.000412,0.000412,1.000000,10000
161.5268,0.000516,0.000516,1.000000,10000
169.2186,0.000628,0.000628,1.000000,10000
176.9104,0.000753,0.000753,1.000000,10000
184.6021,0.000897,0.000897,1.000000,10000
192.2939,0.001051,0.001051,1.000000,10000
199.9856,0.001190,0.001190,1.000000,10000
207.6774,0.001317,0.001317,1.000000,10000
215.3691,0.001433,0.001433,1.000000,10000
223.0609,0.001544,0.001544,1.000000,10000
230.7526,0.001661,0.001661,1.000000,10000
238.4444,0.001790,0.001790,1.000000,10000
246.1361,0.001941,0.001941,1.000000,10000
253.8279,0.002125,0.002125,1.000000,10000
261.5196,0.002320,0.002320,1.000000,10000
269.2114,0.002525,0.002525,1.000000,10000
276.9032,0.002769,0.002769,1.000000,10000
284.5949,0.003045,0.003045,1.000000,10000
292.2867,0.003353,0.003353,1.000000,10000
299.9784,0.003712,0.003712,1.000000,10000
307.6702,0.004098,0.004098,1.000000,10000
315.3619,0.004515,0.004515,1.000000,10000
323.0537,0.004974,0.004974,1.000000,10000
330.7454,0.005485,0.005485,1.000000,10000
338.4372,0.006011,0.006011,1.000000,10000
346.1289,0.006576,0.006576,1.000000,10000
353.8207,0.007171,0.007171,1.000000,10000
361.5125,0.007748,0.007748,1.000000,10000
369.2042,0.008295,0.008295,1.000000,10000
376.8960,0.008830,0.008830,1.000000,10000
384.5877,0.009353,0.009353,1.000000,10000
392.2795,0.009850,0.009850,1.000000,10000
399.9712,0.010343,0.010343,1.000000,10000
407.6630,0.010834,0.010834,1.000000,10000
415.3547,0.011298,0.011298,1.000000,10000
423.0465,0.011724,0.011724,1.000000,10000
430.7382,0.012144,0.012144,1.000000,10000
438.4300,0.012560,0.012560,1.000000,10000
446.1218,0.012972,0.012972,1.000000,10000
453.8135,0.013394,0.013394,1.000000,10000
461.5053,0.013829,0.013829,1.000000,10000
469.1970,0.014224,0.014224,1.000000,10000
476.8888,0.014625,0.014625,1.000000,10000
484.5805,0.015027,0.015027,1.000000,10000
492.2723,0.015420,0.015420,1.000000,10000
499.9640,0.015803,0.015803,1.000000,10000
507.6558,0.016174,0.016174,1.000000,10000
515.3475,0.016547,0.016547,1.000000,10000
523.0393,0.016921,0.016921,1.000000,10000
530.7311,0.017275,0.017275,1.000000,10000
538.4228,0.017610,0.017610,1.000000,10000
546.1146,0.017931,0.017931,1.000000,10000
553.8063,0.018232,0.018232,1.000000,10000
561.4981,0.018523,0.018523,1.000000,10000
569.1898,0.018783,0.018783,1.000000,10000
576.8816,0.019031,0.019031,1.000000,10000
584.5733,0.019288,0.019288,1.000000,10000
592.2651,0.019539,0.019539,1.000000,10000
599.9568,0.019774,0.019774,1.000000,10000
607.6486,0.020010,0.020010,1.000000,10000
615.3404,0.020246,0.020246,1.000000,10000
623.0321,0.020488,0.020488,1.000000,10000
630.7239,0.020741,0.020741,1.000000,10000
638.4156,0.020996,0.020996,1.000000,10000
646.1074,0.021249,0.021249,1.000000,10000
653.7991,0.021501,0.021501,1.000000,10000
661.4909,0.021778,0.021778,1.000000,10000
669.1826,0.022041,0.022041,1.000000,10000
676.8744,0.022314,0.022314,1.000000,10000
684.5661,0.022614,0.022614,1.000000,10000
692.2579,0.022911,0.022911,1.000000,10000
699.9496,0.023219,0.023219,1.000000,10000
707.6414,0.023524,0.023524,1.000000,10000
715.3332,0.023848,0.023848,1.000000,10000
723.0249,0.024191,0.024191,1.000000,10000
730.7167,0.024549,0.024549,1.000000,10000
738.4084,0.024886,0.024886,1.000000,10000
746.1002,0.025327,0.025230,0.999900,9999
753.7919,0.025673,0.025575,0.999900,9999
761.4837,0.026019,0.025922,0.999900,9999
769.1754,0.026363,0.026266,0.999900,9999
776.8672,0.026696,0.026599,0.999900,9999
784.5589,0.027111,0.026917,0.999800,9998
792.2507,0.027431,0.027237,0.999800,9998
799.9425,0.028026,0.027540,0.999500,9995
807.6342,0.028518,0.027838,0.999300,9993
815.3260,0.029106,0.028134,0.999000,9990
823.0177,0.029495,0.028426,0.998900,9989
830.7095,0.030079,0.028719,0.998600,9986
838.4012,0.030451,0.028995,0.998500,9985
846.0930,0.031019,0.029271,0.998200,9982
853.7847,0.031489,0.029548,0.998000,9980
861.4765,0.031951,0.029816,0.997800,9978
869.1682,0.032504,0.030079,0.997500,9975
876.8600,0.033254,0.030345,0.997000,9970
884.5518,0.033809,0.030610,0.996700,9967
892.2435,0.034462,0.030876,0.996300,9963
899.9353,0.034735,0.031150,0.996300,9963
907.6270,0.035387,0.031416,0.995900,9959
915.3188,0.035849,0.031685,0.995700,9957
923.0105,0.036219,0.031960,0.995600,9956
930.7023,0.036601,0.032246,0.995500,9955
938.3940,0.036987,0.032537,0.995400,9954
946.0858,0.037357,0.032811,0.995300,9953
953.7775,0.037753,0.033112,0.995200,9952
961.4693,0.038037,0.033398,0.995200,9952
969.1611,0.038434,0.033699,0.995100,9951
976.8528,0.038738,0.034005,0.995100,9951
984.5446,0.039121,0.034292,0.995000,9950
992.2363,0.039421,0.034594,0.995000,9950
999.9281,0.039718,0.034893,0.995000,9950
1007.6198,0.040018,0.035194,0.995000,9950
1015.3116,0.040316,0.035494,0.995000,9950
1023.0033,0.040609,0.035788,0.995000,9950
1030.6951,0.040908,0.036088,0.995000,9950
1038.3868,0.041177,0.036359,0.995000,9950
1046.0786,0.041433,0.036617,0.995000,9950
1053.7704,0.041701,0.036885,0.995000,9950
1061.4621,0.041958,0.037143,0.995000,9950
1069.1539,0.042214,0.037401,0.995000,9950
1076.8456,0.042455,0.037644,0.995000,9950
1084.5374,0.042696,0.037885,0.995000,9950
1092.2291,0.042916,0.038107,0.995000,9950
1099.9209,0.043132,0.038324,0.995000,9950
1107.6126,0.043343,0.038536,0.995000,9950
1115.3044,0.043543,0.038736,0.995000,9950
1122.9961,0.043747,0.038942,0.995000,9950
1130.6879,0.043947,0.039143,0.995000,9950
1138.3796,0.044144,0.039341,0.995000,9950
1146.0714,0.044423,0.039525,0.994900,9949
1153.7632,0.044608,0.039710,0.994900,9949
1161.4549,0.044881,0.039888,0.994800,9948
1169.1467,0.045073,0.040082,0.994800,9948
1176.8384,0.045436,0.040254,0.994600,9946
1184.5302,0.045614,0.040433,0.994600,9946
1192.2219,0.045881,0.040605,0.994500,9945
1199.9137,0.046068,0.040792,0.994500,9945
1207.6054,0.046343,0.040972,0.994400,9944
1215.2972,0.046802,0.041145,0.994100,9941
1222.9889,0.047364,0.041325,0.993700,9937
1230.6807,0.047656,0.041522,0.993600,9936
1238.3725,0.048036,0.041711,0.993400,9934
1246.0642,0.048612,0.041906,0.993000,9930
1253.7560,0.048989,0.042092,0.992800,9928
1261.4477,0.049653,0.042278,0.992300,9923
1269.1395,0.050229,0.042473,0.991900,9919
1276.8312,0.050715,0.042673,0.991600,9916
1284.5230,0.051568,0.042858,0.990900,9909
1292.2147,0.052350,0.043067,0.990300,9903
1299.9065,0.052750,0.043279,0.990100,9901
1307.5982,0.053633,0.043495,0.989400,9894
1315.2900,0.054413,0.043703,0.988800,9888
1322.9818,0.055394,0.043921,0.988000,9880
1330.6735,0.056657,0.044135,0.986900,9869
1338.3653,0.057460,0.044368,0.986300,9863
1346.0570,0.058358,0.044600,0.985600,9856
1353.7488,0.059445,0.044831,0.984700,9847
1361.4405,0.060453,0.045079,0.983900,9839
1369.1323,0.061179,0.045332,0.983400,9834
1376.8240,0.062009,0.045594,0.982800,9828
1384.5158,0.062549,0.045852,0.982500,9825
1392.2075,0.062902,0.046113,0.982400,9824
1399.8993,0.063746,0.046391,0.981800,9818
1407.5911,0.064494,0.046667,0.981300,9813
1415.2828,0.065334,0.046940,0.980700,9807
1422.9746,0.065904,0.047230,0.980400,9804
1430.6663,0.066728,0.047488,0.979800,9798
1438.3581,0.067679,0.047778,0.979100,9791
1446.0498,0.068356,0.048080,0.978700,9787
