u,phi_mean,phi_sd,n
0.4400,0.032451,0.006533,10000
0.4450,0.032861,0.006598,10000
0.4500,0.033268,0.006655,10000
0.4550,0.033678,0.006705,10000
0.4600,0.034095,0.006747,10000
0.4650,0.034503,0.006793,10000
0.4700,0.034921,0.006839,10000
0.4750,0.035326,0.006887,10000
0.4800,0.035740,0.006941,10000
0.4850,0.036125,0.006975,10000
0.4900,0.036541,0.007024,10000
0.4950,0.036939,0.007066,10000
0.5000,0.037335,0.007109,10000
0.5050,0.037740,0.007156,10000
0.5100,0.038148,0.007191,10000
0.5150,0.038524,0.007215,10000
0.5200,0.038911,0.007246,10000
0.5250,0.039287,0.007280,10000
0.5300,0.039677,0.007307,10000
0.5350,0.040049,0.007330,10000
0.5400,0.040415,0.007359,10000
0.5450,0.040772,0.007392,10000
0.5500,0.041143,0.007415,10000
0.5550,0.041513,0.007450,10000
0.5600,0.041881,0.007479,10000
0.5650,0.042248,0.007512,10000
0.5700,0.042622,0.007551,10000
0.5750,0.042993,0.007577,10000
0.5800,0.043360,0.007614,10000
0.5850,0.043726,0.007651,10000
0.5900,0.044095,0.007680,10000
0.5950,0.044447,0.007719,10000
0.6000,0.044812,0.007754,10000
0.6050,0.045180,0.007791,10000
0.6100,0.045560,0.007839,10000
0.6150,0.045944,0.007900,10000
0.6200,0.046336,0.007953,10000
0.6250,0.046723,0.008017,10000
0.6300,0.047103,0.008073,10000
0.6350,0.047511,0.008150,10000
0.6400,0.047911,0.008227,10000
0.6450,0.048312,0.008296,10000
0.6500,0.048724,0.008368,10000
0.6550,0.049153,0.008467,10000
0.6600,0.049589,0.008566,10000
0.6650,0.050018,0.008674,10000
0.6700,0.050458,0.008759,10000
0.6750,0.050900,0.008850,10000
0.6800,0.051350,0.008978,10000
0.6850,0.051815,0.009089,10000
0.6900,0.052284,0.009218,10000
0.6950,0.052759,0.009342,10000
0.7000,0.053245,0.009454,10000
0.7050,0.053761,0.009601,10000
0.7100,0.054282,0.009723,10000
0.7150,0.054811,0.009858,10000
0.7200,0.055357,0.009998,10000
0.7250,0.055909,0.010142,10000
0.7300,0.056475,0.010268,10000
0.7350,0.057053,0.010409,10000
0.7400,0.057615,0.010526,10000
0.7450,0.058214,0.010669,10000
0.7500,0.058795,0.010796,10000
0.7550,0.059394,0.010919,10000
0.7600,0.060030,0.011081,10000
0.7650,0.060654,0.011209,10000
0.7700,0.061297,0.011336,10000
0.7750,0.061963,0.011458,10000
0.7800,0.062650,0.011593,10000
0.7850,0.063314,0.011708,10000
0.7900,0.063992,0.011864,10000
0.7950,0.064694,0.012010,10000
0.8000,0.065396,0.012133,10000
0.8050,0.066130,0.012253,10000
0.8100,0.066872,0.012358,10000
0.8150,0.067611,0.012488,10000
0.8200,0.068349,0.012617,10000
0.8250,0.069080,0.012721,10000
0.8300,0.069831,0.012820,10000
0.8350,0.070585,0.012940,10000
0.8400,0.071367,0.013055,10000
0.8450,0.072127,0.013191,10000
0.8500,0.072943,0.013334,10000
0.8550,0.073746,0.013461,10000
0.8600,0.074589,0.013582,10000
0.8650,0.075396,0.013673,10000
0.8700,0.076224,0.013815,10000
0.8750,0.077046,0.013918,10000
0.8800,0.077891,0.013998,10000
0.8850,0.078747,0.014126,10000
0.8900,0.079624,0.014257,10000
0.8950,0.080487,0.014354,10000
0.9000,0.081380,0.014483,10000
0.9050,0.082278,0.014636,10000
0.9100,0.083192,0.014752,10000
0.9150,0.084128,0.014912,10000
0.9200,0.085003,0.015046,10000
0.9250,0.085903,0.015186,10000
0.9300,0.086871,0.015314,10000
0.9350,0.087791,0.015409,10000
0.9400,0.088759,0.015549,10000
0.9450,0.089748,0.015674,10000
0.9500,0.090782,0.015817,10000
0.9550,0.091849,0.015953,10000
0.9600,0.092927,0.016165,10000
0.9650,0.094056,0.016335,10000
0.9700,0.095213,0.016511,10000
0.9750,0.096376,0.016651,10000
0.9800,0.097529,0.016825,10000
0.9850,0.098743,0.016988,10000
0.9900,0.099948,0.017139,10000
0.9950,0.101261,0.017321,10000
1.0000,1.000000,0.000000,10000
