u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000007,0.000056,10000
0.0100,0.000024,0.000107,10000
0.0150,0.000056,0.000161,10000
0.0200,0.000100,0.000216,10000
0.0250,0.000157,0.000275,10000
0.0300,0.000226,0.000329,10000
0.0350,0.000310,0.000388,10000
0.0400,0.000407,0.000448,10000
0.0450,0.000523,0.000511,10000
0.0500,0.000646,0.000575,10000
0.0550,0.000786,0.000637,10000
0.0600,0.000943,0.000711,10000
0.0650,0.001118,0.000782,10000
0.0700,0.001304,0.000859,10000
0.0750,0.001512,0.000941,10000
0.0800,0.001739,0.001030,10000
0.0850,0.001984,0.001123,10000
0.0900,0.002248,0.001214,10000
0.0950,0.002536,0.001324,10000
0.1000,0.002844,0.001435,10000
0.1050,0.003175,0.001543,10000
0.1100,0.003525,0.001654,10000
0.1150,0.003895,0.001760,10000
0.1200,0.004279,0.001865,10000
0.1250,0.004673,0.001963,10000
0.1300,0.005061,0.002056,10000
0.1350,0.005463,0.002150,10000
0.1400,0.005873,0.002247,10000
0.1450,0.006294,0.002344,10000
0.1500,0.006738,0.002449,10000
0.1550,0.007199,0.002555,10000
0.1600,0.007676,0.002688,10000
0.1650,0.008191,0.002833,10000
0.1700,0.008697,0.002965,10000
0.1750,0.009245,0.003128,10000
0.1800,0.009807,0.003273,10000
0.1850,0.010412,0.003426,10000
0.1900,0.011052,0.003572,10000
0.1950,0.011702,0.003710,10000
0.2000,0.012356,0.003846,10000
0.2050,0.013040,0.003959,10000
0.2100,0.013728,0.004063,10000
0.2150,0.014426,0.004146,10000
0.2200,0.015108,0.004213,10000
0.2250,0.015785,0.004271,10000
0.2300,0.016444,0.004308,10000
0.2350,0.017090,0.004336,10000
0.2400,0.017726,0.004365,10000
0.2450,0.018343,0.004386,10000
0.2500,0.018933,0.004395,10000
0.2550,0.019522,0.004404,10000
0.2600,0.020080,0.004419,10000
0.2650,0.020637,0.004437,10000
0.2700,0.021176,0.004464,10000
0.2750,0.021701,0.004514,10000
0.2800,0.022222,0.004538,10000
0.2850,0.022741,0.004584,10000
0.2900,0.023246,0.004642,10000
0.2950,0.023738,0.004675,10000
0.3000,0.024247,0.004722,10000
0.3050,0.024749,0.004777,10000
0.3100,0.025245,0.004824,10000
0.3150,0.025729,0.004879,10000
0.3200,0.026211,0.004934,10000
0.3250,0.026695,0.004987,10000
0.3300,0.027176,0.005057,10000
0.3350,0.027664,0.005126,10000
0.3400,0.028145,0.005189,10000
0.3450,0.028624,0.005261,10000
0.3500,0.029103,0.005331,10000
0.3550,0.029588,0.005419,10000
0.3600,0.030087,0.005506,10000
0.3650,0.030576,0.005577,10000
0.3700,0.031070,0.005666,10000
0.3750,0.031578,0.005747,10000
0.3800,0.032082,0.005835,10000
0.3850,0.032606,0.005925,10000
0.3900,0.033113,0.005999,10000
0.3950,0.033631,0.006089,10000
0.4000,0.034154,0.006176,10000
0.4050,0.034687,0.006255,10000
0.4100,0.035204,0.006317,10000
0.4150,0.035736,0.006384,10000
0.4200,0.036249,0.006449,10000
0.4250,0.036771,0.006511,10000
0.4300,0.037286,0.006567,10000
0.4350,0.037807,0.006622,10000
0.4400,0.038336,0.006676,10000
0.4450,0.038851,0.006715,10000
0.4500,0.039372,0.006750,10000
0.4550,0.039889,0.006792,10000
0.4600,0.040394,0.006833,10000
0.4650,0.040892,0.006863,10000
0.4700,0.041401,0.006888,10000
0.4750,0.041907,0.006914,10000
0.4800,0.042412,0.006955,10000
0.4850,0.042911,0.006980,10000
0.4900,0.043413,0.007012,10000
0.4950,0.043897,0.007061,10000
0.5000,0.044390,0.007099,10000
0.5050,0.044881,0.007140,10000
0.5100,0.045384,0.007193,10000
0.5150,0.045895,0.007229,10000
0.5200,0.046399,0.007284,10000
0.5250,0.046921,0.007333,10000
0.5300,0.047412,0.007372,10000
0.5350,0.047918,0.007417,10000
0.5400,0.048422,0.007474,10000
0.5450,0.048913,0.007521,10000
0.5500,0.049419,0.007579,10000
0.5550,0.049923,0.007631,10000
0.5600,0.050427,0.007684,10000
0.5650,0.050944,0.007734,10000
0.5700,0.051455,0.007785,10000
0.5750,0.051957,0.007829,10000
0.5800,0.052484,0.007884,10000
0.5850,0.052984,0.007949,10000
0.5900,0.053511,0.008018,10000
0.5950,0.054036,0.008066,10000
0.6000,0.054556,0.008129,10000
0.6050,0.055076,0.008194,10000
0.6100,0.055620,0.008255,10000
0.6150,0.056146,0.008320,10000
0.6200,0.056679,0.008390,10000
0.6250,0.057212,0.008468,10000
0.6300,0.057744,0.008550,10000
0.6350,0.058287,0.008627,10000
0.6400,0.058836,0.008691,10000
0.6450,0.059386,0.008778,10000
0.6500,0.059949,0.008867,10000
0.6550,0.060485,0.008960,10000
0.6600,0.061055,0.009062,10000
0.6650,0.061627,0.009151,10000
0.6700,0.062206,0.009254,10000
0.6750,0.062784,0.009373,10000
0.6800,0.063370,0.009491,10000
0.6850,0.063974,0.009589,10000
0.6900,0.064572,0.009704,10000
0.6950,0.065188,0.009812,10000
0.7000,0.065797,0.009944,10000
0.7050,0.066420,0.010097,10000
0.7100,0.067069,0.010240,10000
0.7150,0.067699,0.010364,10000
0.7200,0.068355,0.010496,10000
0.7250,0.069031,0.010629,10000
0.7300,0.069695,0.010775,10000
0.7350,0.070367,0.010918,10000
0.7400,0.071079,0.011061,10000
0.7450,0.071770,0.011209,10000
0.7500,0.072457,0.011357,10000
0.7550,0.073173,0.011510,10000
0.7600,0.073909,0.011676,10000
0.7650,0.074624,0.011819,10000
0.7700,0.075381,0.011971,10000
0.7750,0.076153,0.012132,10000
0.7800,0.076941,0.012296,10000
0.7850,0.077734,0.012461,10000
0.7900,0.078549,0.012626,10000
0.7950,0.079377,0.012818,10000
0.8000,0.080211,0.012992,10000
0.8050,0.081024,0.013159,10000
0.8100,0.081894,0.013348,10000
0.8150,0.082740,0.013485,10000
0.8200,0.083622,0.013646,10000
0.8250,0.084508,0.013812,10000
