u,phi_mean,phi_sd,n
0.8750,0.072511,0.013245,10000
0.8800,0.073185,0.013348,10000
0.8850,0.073885,0.013418,10000
0.8900,0.074630,0.013518,10000
0.8950,0.075379,0.013620,10000
0.9000,0.076135,0.013679,10000
0.9050,0.076842,0.013757,10000
0.9100,0.077622,0.013869,10000
0.9150,0.078402,0.013940,10000
0.9200,0.079171,0.014027,10000
0.9250,0.079976,0.014098,10000
0.9300,0.080795,0.014130,10000
0.9350,0.081579,0.014197,10000
0.9400,0.082427,0.014227,10000
0.9450,0.083280,0.014277,10000
0.9500,0.084083,0.014355,10000
0.9550,0.084928,0.014407,10000
0.9600,0.085797,0.014458,10000
0.9650,0.086717,0.014490,10000
0.9700,0.087638,0.014503,10000
0.9750,0.088561,0.014511,10000
0.9800,0.089524,0.014567,10000
0.9850,0.090457,0.014624,10000
0.9900,0.091429,0.014682,10000
0.9950,0.092441,0.014714,10000
1.0000,1.000000,0.000000,10000
