F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
5.2397,0.000003,0.000003,1.000000,10000
10.4793,0.000012,0.000012,1.000000,10000
15.7190,0.000030,0.000030,1.000000,10000
20.9587,0.000053,0.000053,1.000000,10000
26.1984,0.000082,0.000082,1.000000,10000
31.4380,0.000117,0.000117,1.000000,10000
36.6777,0.000159,0.000159,1.000000,10000
41.9174,0.000205,0.000205,1.000000,10000
47.1571,0.000263,0.000263,1.000000,10000
52.3967,0.000324,0.000324,1.000000,10000
57.6364,0.000395,0.000395,1.000000,10000
62.8761,0.000472,0.000472,1.000000,10000
68.1158,0.000557,0.000557,1.000000,10000
73.3554,0.000650,0.000650,1.000000,10000
78.5951,0.000743,0.000743,1.000000,10000
83.8348,0.000849,0.000849,1.000000,10000
89.0745,0.000960,0.000960,1.000000,10000
94.3141,0.001081,0.001081,1.000000,10000
99.5538,0.001214,0.001214,1.000000,10000
104.7935,0.001352,0.001352,1.000000,10000
110.0332,0.001499,0.001499,1.000000,10000
115.2728,0.001658,0.001658,1.000000,10000
120.5125,0.001828,0.001828,1.000000,10000
125.7522,0.002012,0.002012,1.000000,10000
130.9919,0.002200,0.002200,1.000000,10000
136.2315,0.002399,0.002399,1.000000,10000
141.4712,0.002602,0.002602,1.000000,10000
146.7109,0.002815,0.002815,1.000000,10000
151.9506,0.003039,0.003039,1.000000,10000
157.1902,0.003272,0.003272,1.000000,10000
162.4299,0.003507,0.003507,1.000000,10000
167.6696,0.003762,0.003762,1.000000,10000
172.9092,0.004025,0.004025,1.000000,10000
178.1489,0.004293,0.004293,1.000000,10000
183.3886,0.004574,0.004574,1.000000,10000
188.6283,0.004858,0.004858,1.000000,10000
193.8679,0.005144,0.005144,1.000000,10000
199.1076,0.005435,0.005435,1.000000,10000
204.3473,0.005728,0.005728,1.000000,10000
209.5870,0.006031,0.006031,1.000000,10000
214.8266,0.006344,0.006344,1.000000,10000
220.0663,0.006658,0.006658,1.000000,10000
225.3060,0.006974,0.006974,1.000000,10000
230.5457,0.007296,0.007296,1.000000,10000
235.7853,0.007631,0.007631,1.000000,10000
241.0250,0.007977,0.007977,1.000000,10000
246.2647,0.008343,0.008343,1.000000,10000
251.5044,0.008700,0.008700,1.000000,10000
256.7440,0.009080,0.009080,1.000000,10000
261.9837,0.009477,0.009477,1.000000,10000
267.2234,0.009884,0.009884,1.000000,10000
272.4631,0.010303,0.010303,1.000000,10000
277.7027,0.010733,0.010733,1.000000,10000
282.9424,0.011170,0.011170,1.000000,10000
288.1821,0.011615,0.011615,1.000000,10000
293.4218,0.012070,0.012070,1.000000,10000
298.6614,0.012526,0.012526,1.000000,10000
303.9011,0.012991,0.012991,1.000000,10000
309.1408,0.013472,0.013472,1.000000,10000
314.3805,0.013950,0.013950,1.000000,10000
319.6201,0.014435,0.014435,1.000000,10000
324.8598,0.014924,0.014924,1.000000,10000
330.0995,0.015410,0.015410,1.000000,10000
335.3391,0.015877,0.015877,1.000000,10000
340.5788,0.016341,0.016341,1.000000,10000
345.8185,0.016787,0.016787,1.000000,10000
351.0582,0.017236,0.017236,1.000000,10000
356.2978,0.017676,0.017676,1.000000,10000
361.5375,0.018102,0.018102,1.000000,10000
366.7772,0.018513,0.018513,1.000000,10000
372.0169,0.018925,0.018925,1.000000,10000
377.2565,0.019338,0.019338,1.000000,10000
382.4962,0.019731,0.019731,1.000000,10000
387.7359,0.020111,0.020111,1.000000,10000
392.9756,0.020482,0.020482,1.000000,10000
398.2152,0.020848,0.020848,1.000000,10000
403.4549,0.021204,0.021204,1.000000,10000
408.6946,0.021566,0.021566,1.000000,10000
413.9343,0.021923,0.021923,1.000000,10000
419.1739,0.022274,0.022274,1.000000,10000
424.4136,0.022628,0.022628,1.000000,10000
429.6533,0.022984,0.022984,1.000000,10000
434.8930,0.023336,0.023336,1.000000,10000
440.1326,0.023680,0.023680,1.000000,10000
445.3723,0.024027,0.024027,1.000000,10000
450.6120,0.024378,0.024378,1.000000,10000
455.8517,0.024718,0.024718,1.000000,10000
461.0913,0.025052,0.025052,1.000000,10000
466.3310,0.025385,0.025385,1.000000,10000
471.5707,0.025726,0.025726,1.000000,10000
476.8104,0.026062,0.026062,1.000000,10000
482.0500,0.026396,0.026396,1.000000,10000
487.2897,0.026725,0.026725,1.000000,10000
492.5294,0.027078,0.027078,1.000000,10000
497.7690,0.027426,0.027426,1.000000,10000
