u,phi_mean,phi_sd,n
0.0000,0.000000,0.000000,10000
0.0050,0.000000,0.000000,10000
0.0100,0.000001,0.000047,10000
0.0150,0.000009,0.000518,10000
0.0200,0.000014,0.000525,10000
0.0250,0.000024,0.000567,10000
0.0300,0.000036,0.000596,10000
0.0350,0.000055,0.000674,10000
0.0400,0.000074,0.000700,10000
0.0450,0.000105,0.000931,10000
0.0500,0.000148,0.001012,10000
0.0550,0.000187,0.001056,10000
0.0600,0.000236,0.001154,10000
0.0650,0.000307,0.001535,10000
0.0700,0.000383,0.001654,10000
0.0750,0.000477,0.001890,10000
0.0800,0.000583,0.002221,10000
0.0850,0.000693,0.002350,10000
0.0900,0.000813,0.002523,10000
0.0950,0.000950,0.002664,10000
0.1000,0.001098,0.002826,10000
0.1050,0.001260,0.002938,10000
0.1100,0.001453,0.003129,10000
0.1150,0.001681,0.003359,10000
0.1200,0.001910,0.003563,10000
0.1250,0.002166,0.003737,10000
0.1300,0.002435,0.004038,10000
0.1350,0.002725,0.004238,10000
0.1400,0.003054,0.004489,10000
0.1450,0.003403,0.004797,10000
0.1500,0.003764,0.005031,10000
0.1550,0.004140,0.005269,10000
0.1600,0.004528,0.005439,10000
0.1650,0.004957,0.005758,10000
0.1700,0.005399,0.006000,10000
0.1750,0.005843,0.006229,10000
0.1800,0.006352,0.006527,10000
0.1850,0.006828,0.006769,10000
0.1900,0.007387,0.007159,10000
0.1950,0.007902,0.007491,10000
0.2000,0.008442,0.007772,10000
0.2050,0.008983,0.008034,10000
0.2100,0.009566,0.008402,10000
0.2150,0.010113,0.008690,10000
0.2200,0.010701,0.009004,10000
0.2250,0.011311,0.009358,10000
0.2300,0.011859,0.009556,10000
0.2350,0.012466,0.009858,10000
0.2400,0.013034,0.010060,10000
0.2450,0.013587,0.010289,10000
0.2500,0.014196,0.010612,10000
0.2550,0.014771,0.010851,10000
0.2600,0.015395,0.011142,10000
0.2650,0.016048,0.011483,10000
0.2700,0.016739,0.011981,10000
0.2750,0.017416,0.012338,10000
0.2800,0.018118,0.012691,10000
0.2850,0.018794,0.013029,10000
0.2900,0.019519,0.013403,10000
0.2950,0.020248,0.013748,10000
0.3000,0.020982,0.014086,10000
0.3050,0.021778,0.014484,10000
0.3100,0.022547,0.014921,10000
0.3150,0.023302,0.015298,10000
0.3200,0.024137,0.015688,10000
0.3250,0.024972,0.016089,10000
0.3300,0.025803,0.016489,10000
0.3350,0.026661,0.016865,10000
0.3400,0.027500,0.017265,10000
0.3450,0.028382,0.017654,10000
0.3500,0.029269,0.018083,10000
0.3550,0.030201,0.018485,10000
0.3600,0.031104,0.018819,10000
0.3650,0.031958,0.019152,10000
0.3700,0.032907,0.019507,10000
0.3750,0.033796,0.019912,10000
0.3800,0.034712,0.020238,10000
0.3850,0.035566,0.020529,10000
0.3900,0.036501,0.020962,10000
0.3950,0.037380,0.021279,10000
0.4000,0.038286,0.021542,10000
0.4050,0.039172,0.021929,10000
0.4100,0.040080,0.022248,10000
0.4150,0.040975,0.022593,10000
0.4200,0.041815,0.022781,10000
0.4250,0.042717,0.023112,10000
0.4300,0.043633,0.023396,10000
0.4350,0.044521,0.023746,10000
0.4400,0.045300,0.023960,10000
0.4450,0.046133,0.024216,10000
0.4500,0.047005,0.024574,10000
0.4550,0.047869,0.024783,10000
0.4600,0.048701,0.024991,10000
0.4650,0.049535,0.025278,10000
0.4700,0.050405,0.025678,10000
0.4750,0.051212,0.025932,10000
0.4800,0.052054,0.026198,10000
0.4850,0.052873,0.026416,10000
0.4900,0.053669,0.026755,10000
0.4950,0.054422,0.026905,10000
0.5000,0.055258,0.027171,10000
0.5050,0.056167,0.027583,10000
0.5100,0.057043,0.027928,10000
0.5150,0.057875,0.028150,10000
0.5200,0.058727,0.028529,10000
0.5250,0.059507,0.028698,10000
0.5300,0.060394,0.029078,10000
0.5350,0.061171,0.029398,10000
0.5400,0.062000,0.029680,10000
0.5450,0.062814,0.029922,10000
0.5500,0.063556,0.030106,10000
0.5550,0.064368,0.030408,10000
0.5600,0.065168,0.030814,10000
0.5650,0.065917,0.031039,10000
0.5700,0.066806,0.031316,10000
0.5750,0.067634,0.031607,10000
0.5800,0.068529,0.031988,10000
0.5850,0.069390,0.032309,10000
0.5900,0.070329,0.032729,10000
0.5950,0.071217,0.033069,10000
0.6000,0.072037,0.033328,10000
0.6050,0.072939,0.033622,10000
0.6100,0.073893,0.034074,10000
0.6150,0.074821,0.034405,10000
0.6200,0.075772,0.034708,10000
0.6250,0.076725,0.035089,10000
0.6300,0.077666,0.035455,10000
0.6350,0.078674,0.035935,10000
0.6400,0.079678,0.036420,10000
0.6450,0.080609,0.036801,10000
0.6500,0.081671,0.037331,10000
0.6550,0.082695,0.037723,10000
0.6600,0.083819,0.038254,10000
0.6650,0.084819,0.038692,10000
0.6700,0.085908,0.039214,10000
0.6750,0.086984,0.039750,10000
0.6800,0.088123,0.040408,10000
0.6850,0.089217,0.040877,10000
0.6900,0.090418,0.041375,10000
0.6950,0.091640,0.042000,10000
0.7000,0.092739,0.042421,10000
0.7050,0.093884,0.042906,10000
0.7100,0.095037,0.043300,10000
0.7150,0.096218,0.043740,10000
0.7200,0.097427,0.044280,10000
0.7250,0.098563,0.044619,10000
0.7300,0.099706,0.045055,10000
0.7350,0.100932,0.045612,10000
0.7400,0.102159,0.046017,10000
0.7450,0.103387,0.046501,10000
0.7500,0.104642,0.046983,10000
0.7550,0.105952,0.047450,10000
0.7600,0.107359,0.047931,10000
0.7650,0.108697,0.048613,10000
0.7700,0.110132,0.049155,10000
0.7750,0.111392,0.049706,10000
0.7800,0.112821,0.050198,10000
0.7850,0.114324,0.050925,10000
0.7900,0.115645,0.051329,10000
0.7950,0.117049,0.051796,10000
0.8000,0.118526,0.052405,10000
0.8050,0.120049,0.052935,10000
0.8100,0.121495,0.053469,10000
0.8150,0.122976,0.053842,10000
0.8200,0.124318,0.054214,10000
0.8250,0.125868,0.054676,10000
0.8300,0.127424,0.055170,10000
0.8350,0.128984,0.055588,10000
0.8400,0.130625,0.056139,10000
0.8450,0.132107,0.056643,10000
0.8500,0.133770,0.057233,10000
0.8550,0.135574,0.057916,10000
0.8600,0.137319,0.058528,10000
0.8650,0.139182,0.059059,10000
0.8700,0.140999,0.059677,10000
