F,phi_mean_all,phi_mean_intact,survival,n_intact
0.0000,0.000000,0.000000,1.000000,10000
0.9056,0.000000,0.000000,1.000000,10000
1.8111,0.000006,0.000006,1.000000,10000
2.7167,0.000008,0.000008,1.000000,10000
3.6223,0.000013,0.000013,1.000000,10000
4.5279,0.000021,0.000021,1.000000,10000
5.4334,0.000033,0.000033,1.000000,10000
6.3390,0.000047,0.000047,1.000000,10000
7.2446,0.000064,0.000064,1.000000,10000
8.1502,0.000095,0.000095,1.000000,10000
9.0557,0.000121,0.000121,1.000000,10000
9.9613,0.000155,0.000155,1.000000,10000
10.8669,0.000204,0.000204,1.000000,10000
11.7725,0.000259,0.000259,1.000000,10000
12.6780,0.000337,0.000337,1.000000,10000
13.5836,0.000403,0.000403,1.000000,10000
14.4892,0.000490,0.000490,1.000000,10000
15.3948,0.000603,0.000603,1.000000,10000
16.3003,0.000722,0.000722,1.000000,10000
17.2059,0.000852,0.000852,1.000000,10000
18.1115,0.000992,0.000992,1.000000,10000
19.0171,0.001155,0.001155,1.000000,10000
19.9226,0.001326,0.001326,1.000000,10000
20.8282,0.001506,0.001506,1.000000,10000
21.7338,0.001708,0.001708,1.000000,10000
22.6393,0.001933,0.001933,1.000000,10000
23.5449,0.002190,0.002190,1.000000,10000
24.4505,0.002442,0.002442,1.000000,10000
25.3561,0.002718,0.002718,1.000000,10000
26.2616,0.003015,0.003015,1.000000,10000
27.1672,0.003363,0.003363,1.000000,10000
28.0728,0.003694,0.003694,1.000000,10000
28.9784,0.004064,0.004064,1.000000,10000
29.8839,0.004488,0.004488,1.000000,10000
30.7895,0.004938,0.004938,1.000000,10000
31.6951,0.005381,0.005381,1.000000,10000
32.6007,0.005819,0.005819,1.000000,10000
33.5062,0.006280,0.006280,1.000000,10000
34.4118,0.006758,0.006758,1.000000,10000
35.3174,0.007258,0.007258,1.000000,10000
36.2230,0.007764,0.007764,1.000000,10000
37.1285,0.008285,0.008285,1.000000,10000
38.0341,0.008837,0.008837,1.000000,10000
38.9397,0.009358,0.009358,1.000000,10000
39.8453,0.009929,0.009929,1.000000,10000
40.7508,0.010499,0.010499,1.000000,10000
41.6564,0.011056,0.011056,1.000000,10000
42.5620,0.011603,0.011603,1.000000,10000
43.4675,0.012176,0.012176,1.000000,10000
44.3731,0.012746,0.012746,1.000000,10000
45.2787,0.013307,0.013307,1.000000,10000
46.1843,0.013905,0.013905,1.000000,10000
47.0898,0.014505,0.014505,1.000000,10000
47.9954,0.015130,0.015130,1.000000,10000
48.9010,0.015770,0.015770,1.000000,10000
49.8066,0.016416,0.016416,1.000000,10000
50.7121,0.017075,0.017075,1.000000,10000
51.6177,0.017738,0.017738,1.000000,10000
52.5233,0.018423,0.018423,1.000000,10000
53.4289,0.019106,0.019106,1.000000,10000
54.3344,0.019893,0.019795,0.999900,9999
55.2400,0.020560,0.020462,0.999900,9999
56.1456,0.021328,0.021230,0.999900,9999
57.0512,0.022085,0.021987,0.999900,9999
57.9567,0.022917,0.022721,0.999800,9998
58.8623,0.023641,0.023445,0.999800,9998
59.7679,0.024550,0.024258,0.999700,9997
60.6735,0.025329,0.025037,0.999700,9997
61.5790,0.026073,0.025781,0.999700,9997
62.4846,0.026953,0.026661,0.999700,9997
63.3902,0.027931,0.027542,0.999600,9996
64.2957,0.028826,0.028341,0.999500,9995
65.2013,0.029629,0.029143,0.999500,9995
66.1069,0.030473,0.029988,0.999500,9995
67.0125,0.031406,0.030825,0.999400,9994
67.9180,0.032259,0.031678,0.999400,9994
68.8236,0.033095,0.032515,0.999400,9994
69.7292,0.034172,0.033399,0.999200,9992
70.6348,0.035233,0.034267,0.999000,9990
71.5403,0.036163,0.035198,0.999000,9990
72.4459,0.037182,0.036122,0.998900,9989
73.3515,0.038376,0.037028,0.998600,9986
74.2571,0.039395,0.037952,0.998500,9985
75.1626,0.040800,0.038975,0.998100,9981
76.0682,0.042032,0.039920,0.997800,9978
76.9738,0.043153,0.040947,0.997700,9977
77.8794,0.044297,0.041901,0.997500,9975
78.7849,0.045470,0.042886,0.997300,9973
79.6905,0.046637,0.043864,0.997100,9971
80.5961,0.047783,0.044822,0.996900,9969
81.5017,0.048830,0.045776,0.996800,9968
82.4072,0.050125,0.046693,0.996400,9964
83.3128,0.051416,0.047702,0.996100,9961
84.2184,0.052874,0.048593,0.995500,9955
85.1239,0.054315,0.049563,0.995000,9950
86.0295,0.055789,0.050472,0.994400,9944
86.9351,0.057132,0.051441,0.994000,9940
87.8407,0.058358,0.052388,0.993700,9937
88.7462,0.060078,0.053261,0.992800,9928
89.6518,0.061810,0.054148,0.991900,9919
90.5574,0.063122,0.055090,0.991500,9915
91.4630,0.064971,0.056003,0.990500,9905
92.3685,0.066368,0.056842,0.989900,9899
93.2741,0.068305,0.057561,0.988600,9886
94.1797,0.070110,0.058435,0.987600,9876
95.0853,0.071477,0.059247,0.987000,9870
95.9908,0.073731,0.060007,0.985400,9854
96.8964,0.075264,0.060801,0.984600,9846
97.8020,0.077265,0.061594,0.983300,9833
98.7076,0.078647,0.062427,0.982700,9827
99.6131,0.080978,0.063274,0.981100,9811
100.5187,0.082948,0.064041,0.979800,9798
101.4243,0.084555,0.064918,0.979000,9790
102.3299,0.086855,0.065550,0.977200,9772
103.2354,0.088652,0.066433,0.976200,9762
104.1410,0.090901,0.067208,0.974600,9746
105.0466,0.093479,0.067941,0.972600,9726
105.9522,0.095271,0.068634,0.971400,9714
106.8577,0.097265,0.069537,0.970200,9702
107.7633,0.099640,0.070356,0.968500,9685
108.6689,0.101627,0.071065,0.967100,9671
109.5744,0.103937,0.071822,0.965400,9654
110.4800,0.106698,0.072568,0.963200,9632
111.3856,0.108734,0.073432,0.961900,9619
112.2912,0.110859,0.074197,0.960400,9604
113.1967,0.112813,0.074979,0.959100,9591
114.1023,0.115313,0.075755,0.957200,9572
115.0079,0.117783,0.076793,0.955600,9556
115.9135,0.120125,0.077602,0.953900,9539
116.8190,0.122692,0.078350,0.951800,9518
117.7246,0.124998,0.079140,0.950200,9502
118.6302,0.128003,0.079978,0.947800,9478
119.5358,0.130117,0.080851,0.946400,9464
120.4413,0.132404,0.081715,0.944800,9448
121.3469,0.134312,0.082569,0.943600,9436
122.2525,0.137958,0.083324,0.940400,9404
123.1581,0.140088,0.084129,0.938900,9389
124.0636,0.142296,0.085116,0.937500,9375
124.9692,0.144793,0.086122,0.935800,9358
125.8748,0.147108,0.086839,0.934000,9340
126.7804,0.149814,0.087784,0.932000,9320
127.6859,0.152741,0.088675,0.929700,9297
128.5915,0.155181,0.089635,0.928000,9280
129.4971,0.158208,0.090544,0.925600,9256
130.4026,0.161777,0.091357,0.922500,9225
131.3082,0.164911,0.092195,0.919900,9199
132.2138,0.167487,0.093123,0.918000,9180
133.1194,0.170237,0.094046,0.915900,9159
134.0249,0.173270,0.094887,0.913400,9134
134.9305,0.177018,0.095923,0.910300,9103
135.8361,0.180058,0.096880,0.907900,9079
136.7417,0.183439,0.097723,0.905000,9050
137.6472,0.187869,0.098734,0.901100,9011
138.5528,0.191482,0.099646,0.898000,8980
139.4584,0.194993,0.100450,0.894900,8949
140.3640,0.198617,0.101387,0.891800,8918
141.2695,0.202185,0.102166,0.888600,8886
142.1751,0.206546,0.102935,0.884500,8845
