f,num_active_particles,num_deleted_particles,total_deleted_rods,avalanche_sizes
1197.1660583645028,199347,237,1,"1"
1203.9442677003615,199345,239,2,"2"
1208.4713899343699,199344,240,1,"1"
1212.7952063329572,199326,258,1,"1"
1223.3319924044347,199325,259,1,"1"
1225.7150311055193,199324,260,1,"1"
1243.7376030914575,199323,261,1,"1"
1274.0444944829883,199305,279,1,"1"
1274.6332430904263,199303,281,2,"2"
1284.1448630624056,199302,282,1,"1"
1286.6158782091914,199301,283,1,"1"
1292.678844884683,199300,284,1,"1"
1304.5033209525548,199298,286,2,"2"
1318.0181142723818,199297,287,1,"1"
1336.0322089766246,199288,296,5,"4-1"
1350.207853113342,199270,314,1,"1"
1358.0585096035818,199268,316,2,"2"
1359.4479939051153,199266,318,2,"1-1"
1376.0942771948212,199264,320,2,"2"
1383.26851410155,199263,321,1,"1"
1386.9010964378335,199262,322,1,"1"
1387.3390932403358,199259,325,1,"1"
1427.3520008696155,199258,326,1,"1"
1438.8727576314648,199256,328,2,"1-1"
1452.6741511793239,199246,338,1,"1"
1465.9066903375222,199245,339,1,"1"
1466.452626945967,199244,340,1,"1"
1467.3648006537403,199243,341,1,"1"
1492.8016292849666,199242,342,1,"1"
1497.155889072526,199224,360,1,"1"
1499.8185806526594,199206,378,1,"1"
1500.2711336649593,199205,379,1,"1"
1515.4292155959201,199204,380,1,"1"
1530.186037616387,199202,382,2,"2"
1530.2210410665705,199197,387,1,"1"
1534.2759104641923,199179,405,1,"1"
1545.066648414775,199178,406,1,"1"
1545.993748719706,199177,407,1,"1"
1564.4017351949988,199174,410,1,"1"
1575.0393803793665,199173,411,1,"1"
1583.0920835503862,199162,422,3,"2-1"
1587.6279272765642,199144,440,1,"1"
1590.7915711342214,199138,446,2,"2"
1592.9886303138508,199126,458,1,"1"
1608.0577482912854,199125,459,1,"1"
1612.6059664814254,199124,460,1,"1"
1632.6345586958485,199107,477,1,"1"
1643.529022152554,199104,480,1,"1"
1646.3509149873355,199103,481,1,"1"
1652.2362659143494,199093,491,1,"1"
1652.2509136429114,199092,492,1,"1"
1659.271442852842,199082,502,1,"1"
1667.2593048105841,199081,503,1,"1"
1688.5935933509231,199080,504,1,"1"
1690.9909644758127,199077,507,3,"2-1"
1693.6737682412818,199073,511,4,"4"
1702.8530868618807,199071,513,2,"1-1"
1720.0056051557112,199069,515,2,"1-1"
1722.108098868244,199055,529,1,"1"
1723.6472636049391,199050,534,1,"1"
1725.8247135231184,199049,535,1,"1"
1730.5826220808435,199040,544,1,"1"
1752.6411592632776,199038,546,2,"2"
1765.294877835252,199028,556,1,"1"
1784.7633421062465,199026,558,2,"2"
1796.7812930279451,199024,560,2,"2"
1801.587176912614,199022,562,2,"1-1"
1803.4414203682045,199021,563,1,"1"
1817.0192471257224,199020,564,1,"1"
1822.1678885453566,199019,565,1,"1"
1822.4735012679823,199018,566,1,"1"
1824.8611484060032,199017,567,1,"1"
1826.8121720230529,199016,568,1,"1"
1835.9491650202469,199015,569,1,"1"
1881.366469415555,199012,572,1,"1"
1886.9196646516375,198994,590,1,"1"
1911.4985001810473,198974,610,4,"3-1"
1914.9887064558575,198956,628,1,"1"
1983.7060938906614,198937,647,3,"3"
1985.9805631483523,198919,665,1,"1"
1990.961288724171,198914,670,1,"1"
1994.2599914167147,198909,675,5,"5"
2001.3908290467784,198906,678,3,"3"
2004.8562563686476,198901,683,1,"1"
2024.5294764714761,198883,701,1,"1"
2028.444612926236,198882,702,1,"1"
2028.5512834060185,198864,720,1,"1"
2096.1085535743077,198863,721,1,"1"
2127.2178874352931,198858,726,1,"1"
2130.3077832842937,198857,727,1,"1"
2131.5044618016695,198855,729,2,"2"
2148.6654546557629,198852,732,1,"1"
2182.036174803839,198850,734,2,"1-1"
2186.4012689883843,198832,752,1,"1"
2195.5062629472131,198814,770,1,"1"
2224.0168122154446,198796,788,1,"1"
2251.3405495139245,198782,802,1,"1"
2262.2240169105603,198777,807,1,"1"
2293.5243864766235,198776,808,1,"1"
2339.0830923869812,198771,813,1,"1"
2347.0988946208563,198753,831,1,"1"
2355.7183495962527,198752,832,1,"1"
2368.4006249333597,198738,846,1,"1"
2384.3039736401333,198732,852,2,"2"
2399.1707070527045,198714,870,1,"1"
2402.9244036472728,198704,880,1,"1"
2404.7850093153766,198691,893,1,"1"
2411.4313423377976,198673,911,1,"1"
2424.4840936433511,198655,929,1,"1"
2440.4534812134943,198654,930,1,"1"
2444.8337080661563,198636,948,1,"1"
2453.6207087439911,198633,951,3,"3"
2460.8390472369492,198615,969,1,"1"
2463.5373689416383,198608,976,3,"2-1"
2467.1313583421734,198590,994,1,"1"
2473.5349708914619,198572,1012,1,"1"
2504.7183749997121,198568,1016,2,"1-1"
2505.8120619007695,198550,1034,1,"1"
2506.3343517001395,198532,1052,1,"1"
2508.8825690332528,198523,1061,1,"1"
2527.2427477188057,198522,1062,1,"1"
2531.708524543516,198508,1076,2,"2"
2532.7734215793362,198498,1086,1,"1"
2533.5165647062931,198497,1087,1,"1"
2553.5862811919224,198491,1093,2,"2"
2586.2817160559407,198488,1096,1,"1"
2597.6681037675162,198470,1114,1,"1"
2608.8226781309854,198452,1132,1,"1"
2628.1096065632264,198447,1137,1,"1"
2644.9269525091245,198445,1139,2,"2"
2653.9962211878756,198444,1140,1,"1"
2668.8231220611028,198426,1158,1,"1"
2674.3927731735757,198408,1176,1,"1"
2701.0179895425099,198390,1194,1,"1"
2749.3753054456301,198380,1204,1,"1"
2769.5917394234552,198366,1218,1,"1"
2770.3186379482918,198348,1236,1,"1"
2802.085335942073,198330,1254,1,"1"
2817.9031785019038,198312,1272,1,"1"
2818.1629224402254,198307,1277,1,"1"
2821.3904229520781,198289,1295,1,"1"
2842.2037096717613,198275,1309,2,"2"
2870.7170134517146,198266,1318,1,"1"
2878.6795768530837,198248,1336,1,"1"
2895.515051678804,198230,1354,1,"1"
2898.0487230864228,198200,1384,3,"2-1"
2898.4198534752459,198182,1402,1,"1"
2916.9575362654555,198146,1438,2,"2"
2962.7478268005748,198137,1447,1,"1"
2997.0139830799276,198123,1461,1,"1"
3000.4965257490298,198105,1479,1,"1"
3009.9572246052735,198082,1502,3,"1-1-1"
3021.1177561997356,198064,1520,1,"1"
3060.778344731882,198046,1538,1,"1"
3068.4313357556812,198035,1549,3,"2-1"
3089.0401069443751,198017,1567,1,"1"
3119.0713333331387,198014,1570,1,"1"
3131.2299962479633,197996,1588,1,"1"
3131.6500111170885,197978,1606,1,"1"
3139.3820802343225,197973,1611,1,"1"
3145.0737933908349,197955,1629,1,"1"
3157.9547846388364,197942,1642,3,"3"
3164.9249400470644,197924,1660,1,"1"
3175.0186210253519,197919,1665,1,"1"
3184.7837674696334,197914,1670,1,"1"
3206.1522069134144,197909,1675,1,"1"
3294.1667783258281,197904,1680,1,"1"
3318.0374038001178,197886,1698,1,"1"
3364.1069019993915,197876,1708,1,"1"
3370.122590767493,197867,1717,3,"3"
3371.6429868200375,197839,1745,2,"2"
3374.1405303657725,197834,1750,1,"1"
3379.2111560337812,197816,1768,1,"1"
3380.3127931824056,197811,1773,1,"1"
3405.5711290092459,197793,1791,1,"1"
3437.7319671837395,197787,1797,2,"1-1"
3438.0223195693748,197769,1815,1,"1"
3444.7140176985145,197764,1820,1,"1"
3466.8255307267073,197746,1838,1,"1"
3470.7913383372761,197722,1862,2,"2"
3474.0311563524451,197704,1880,1,"1"
3476.9513286442616,197699,1885,1,"1"
3488.0397972802984,197689,1895,1,"1"
3502.2223021396512,197674,1910,3,"1-1-1"
3506.7155783010103,197656,1928,1,"1"
3514.1305476624925,197638,1946,1,"1"
3520.3403331635177,197620,1964,1,"1"
3561.4145068837415,197611,1973,1,"1"
3584.0999330292593,197593,1991,1,"1"
3593.5321046533595,197588,1996,1,"1"
3611.2105887019457,197583,2001,1,"1"
3614.3956922605817,197565,2019,1,"1"
3624.9530487663642,197555,2029,1,"1"
3627.911160946192,197526,2058,7,"5-2"
3638.3689152882143,197508,2076,1,"1"
3646.0276374008222,197505,2079,1,"1"
3649.0884833461223,197499,2085,2,"2"
3655.794203774225,197481,2103,1,"1"
3663.8864450359629,197476,2108,1,"1"
3666.4429164873541,197471,2113,1,"1"
3683.7856885012093,197453,2131,1,"1"
3704.2497633044163,197435,2149,1,"1"
3713.9638732643293,197432,2152,1,"1"
3714.0672108460176,197414,2170,1,"1"
3724.5263101542419,197396,2188,1,"1"
3743.1666789707779,197378,2206,1,"1"
3766.9805620374127,197350,2234,2,"1-1"
3771.0869298159791,197332,2252,1,"1"
3777.7543940947644,197322,2262,1,"1"
3780.2592282284481,197289,2295,5,"4-1"
3783.7436817981957,197279,2305,2,"2"
3848.339799949174,197261,2323,1,"1"
3855.9882379020619,197243,2341,1,"1"
3865.8145267477976,197225,2359,1,"1"
3891.2120439743812,197207,2377,1,"1"
3899.9245947856884,197189,2395,1,"1"
3924.079846116806,197174,2410,3,"2-1"
3937.3635186482161,197156,2428,1,"1"
3945.2509803045104,197138,2446,1,"1"
3953.8631674589292,197120,2464,1,"1"
3967.969091627162,197106,2478,2,"2"
3972.315722798869,197088,2496,1,"1"
3996.7291596636232,197070,2514,1,"1"
3997.2051091988351,197022,2562,6,"5-1"
4001.0829651759909,197004,2580,1,"1"
4002.2363438399661,196992,2592,1,"1"
4023.3579461394893,196987,2597,1,"1"
4033.3939599873347,196981,2603,2,"2"
4047.0400433834188,196971,2613,2,"2"
4054.8945085772002,196953,2631,1,"1"
4094.029517582288,196935,2649,1,"1"
4106.5619731051247,196930,2654,1,"1"
4129.2592584392132,196912,2672,1,"1"
4131.7801970915561,196909,2675,1,"1"
4134.4290653149956,196891,2693,1,"1"
4138.3489283382914,196881,2703,1,"1"
4150.2726174509926,196863,2721,1,"1"
4176.9598766175068,196860,2724,1,"1"
4193.825015133204,196842,2742,1,"1"
4226.9265207188109,196824,2760,1,"1"
4227.7916523925105,196819,2765,1,"1"
4242.4478934769977,196801,2783,1,"1"
4252.462278712459,196796,2788,1,"1"
4261.9699892614171,196778,2806,1,"1"
4294.0534868867471,196775,2809,1,"1"
4311.4729038962723,196770,2814,1,"1"
4325.5419228009087,196758,2826,1,"1"
4333.5009754437315,196744,2840,1,"1"
4354.4333989663919,196734,2850,1,"1"
4365.9998059843274,196724,2860,2,"2"
4391.6362566732269,196715,2869,1,"1"
4395.0871228551168,196691,2893,4,"3-1"
4398.3654271541354,196686,2898,1,"1"
4399.4232508108398,196676,2908,1,"1"
4419.94833003451,196666,2918,1,"1"
4428.484029346977,196648,2936,1,"1"
4435.1745813215757,196632,2952,1,"1"
4470.9498686151264,196615,2969,1,"1"
4473.6155430182635,196601,2983,1,"1"
4474.2796829842628,196598,2986,1,"1"
4475.3439505353808,196580,3004,1,"1"
4495.3850757210366,196542,3042,5,"5"
4498.4522754622894,196534,3050,2,"1-1"
4498.6029106235101,196498,3086,2,"2"
4507.9333265231544,196480,3104,1,"1"
4518.1189202144878,196466,3118,1,"1"
4520.204037024575,196448,3136,1,"1"
4526.9811772625644,196430,3154,1,"1"
4529.4000022538812,196412,3172,1,"1"
4534.5826904511196,196407,3177,1,"1"
4560.8519412746482,196389,3195,1,"1"
4561.0620832949589,196371,3213,1,"1"
4563.4176784017754,196365,3219,2,"1-1"
4581.7088122703217,196347,3237,2,"2"
4582.9056409830882,196329,3255,1,"1"
4588.6933741960984,196311,3273,1,"1"
4597.6947865531165,196268,3316,4,"3-1"
4631.2932904571298,196257,3327,1,"1"
4631.8164031481538,196239,3345,1,"1"
4694.3454380644544,196203,3381,2,"2"
4694.4291042282757,196185,3399,1,"1"
4740.8258261384444,196167,3417,1,"1"
4746.6742223521633,196131,3453,2,"2"
4747.0353687511051,196113,3471,1,"1"
4753.2511967719811,196095,3489,1,"1"
4758.4118235878277,196088,3496,1,"1"
4761.9286041410533,196052,3532,2,"2"
4793.1973311234588,196016,3568,2,"1-1"
4818.7822237748906,195998,3586,1,"1"
4836.9350734764266,195980,3604,1,"1"
4836.9615865025971,195962,3622,1,"1"
4851.8252280033375,195944,3640,1,"1"
4863.3068091843088,195926,3658,1,"1"
4895.4389028636588,195908,3676,1,"1"
4905.4780227823412,195890,3694,1,"1"
4943.2492520977521,195883,3701,1,"1"
4967.4723803960651,195865,3719,1,"1"
4984.556877296146,195847,3737,1,"1"
4990.7452674775159,195829,3755,1,"1"
4999.9623184638858,195811,3773,1,"1"
5003.9173197676391,195793,3791,1,"1"
5012.5013471991697,195790,3794,1,"1"
5039.0115541779069,195754,3830,3,"2-1"
5045.4958167001323,195736,3848,1,"1"
5046.8513029551377,195718,3866,1,"1"
5048.9082305028305,195708,3876,1,"1"
5049.3838506977991,195690,3894,1,"1"
5051.3817081330144,195672,3912,1,"1"
5065.0778977631062,195667,3917,1,"1"
5070.6243445346254,195649,3935,1,"1"
5093.7393932081704,195644,3940,1,"1"
5097.1953506825266,195634,3950,2,"1-1"
5100.3514317249674,195629,3955,1,"1"
5101.6720953706636,195572,4012,6,"3-2-1"
5120.065499742178,195560,4024,1,"1"
5121.4375735209851,195542,4042,1,"1"
5123.2631791954636,195537,4047,1,"1"
5125.5569056164677,195501,4083,2,"1-1"
5136.7646708262901,195483,4101,1,"1"
5154.4157097028183,195465,4119,1,"1"
5155.9101108532686,195447,4137,1,"1"
5156.7076465370938,195442,4142,1,"1"
5158.9301184635297,195432,4152,1,"1"
5164.6173495162748,195427,4157,1,"1"
5167.4717402150081,195409,4175,1,"1"
5206.6438109018018,195401,4183,2,"2"
5210.5354894312404,195389,4195,1,"1"
5215.9770907982638,195371,4213,1,"1"
5216.2192042140287,195365,4219,2,"2"
5224.2092515596587,195355,4229,1,"1"
5230.0117674473568,195337,4247,1,"1"
5237.0717036499882,195319,4265,1,"1"
5261.6133830216186,195291,4293,2,"2"
5265.0458296579072,195277,4307,1,"1"
5276.1289581738101,195259,4325,1,"1"
5279.3836996207319,195241,4343,1,"1"
5288.116957412899,195231,4353,1,"1"
5289.5655736038334,195213,4371,1,"1"
5290.2598849733004,195203,4381,1,"1"
5292.0573593351464,195185,4399,1,"1"
5293.3991602575134,195167,4417,1,"1"
5298.7548966952863,195157,4427,2,"2"
5306.0276511874908,195139,4445,1,"1"
5322.951908329228,195134,4450,1,"1"
5330.9344880691033,195045,4539,9,"4-3-1-1"
5338.6780901941338,195027,4557,1,"1"
5347.2939303149633,194988,4596,7,"2-2-2-1"
5353.157891062232,194970,4614,1,"1"
5357.4469283300241,194952,4632,1,"1"
5371.2281299538554,194938,4646,1,"1"
5390.2147736972183,194920,4664,1,"1"
5391.0942337391434,194887,4697,5,"2-2-1"
5394.0500386434387,194877,4707,2,"2"
5394.8545026926149,194859,4725,1,"1"
5424.622889141252,194841,4743,1,"1"
5428.4044304452664,194823,4761,1,"1"
5437.924678229323,194795,4789,2,"1-1"
5444.1172466513817,194777,4807,1,"1"
5447.5343395426162,194759,4825,1,"1"
5454.5586210874726,194737,4847,2,"1-1"
5455.6186525654257,194721,4863,1,"1"
5464.4524735249088,194703,4881,1,"1"
5466.5990144505449,194685,4899,1,"1"
5473.9780351393574,194651,4933,3,"3"
5478.0437985502058,194615,4969,2,"1-1"
5483.4946941144617,194605,4979,1,"1"
5486.6098274663282,194595,4989,1,"1"
5520.9187389364806,194577,5007,1,"1"
5521.9442770023161,194559,5025,1,"1"
5526.2031451483235,194542,5042,1,"1"
5561.4862847978193,194537,5047,1,"1"
5564.0401770182762,194519,5065,1,"1"
5567.5654459044754,194505,5079,1,"1"
5569.6986341041447,194487,5097,1,"1"
5579.7595061092743,194476,5108,1,"1"
5593.1000467325521,194458,5126,1,"1"
5610.7486270013187,194422,5162,2,"1-1"
5615.7776476924573,194412,5172,1,"1"
5624.8306759115603,194405,5179,1,"1"
5626.0052710776508,194387,5197,1,"1"
5630.9487062311391,194369,5215,1,"1"
5639.3410059492035,194347,5237,2,"2"
5651.0072199655779,194337,5247,1,"1"
5656.0914357510892,194319,5265,1,"1"
5666.8853086848312,194286,5298,3,"2-1"
5672.4908488452656,194268,5316,1,"1"
5674.828134243734,194263,5321,1,"1"
5680.2346185795523,194245,5339,1,"1"
5681.0247484255051,194235,5349,1,"1"
5692.1216144881946,194223,5361,2,"1-1"
5696.9731322600946,194173,5411,3,"2-1"
5702.5986255755533,194155,5429,1,"1"
5725.5338397726036,194148,5436,1,"1"
5734.6214620999153,194141,5443,1,"1"
5746.9903087222074,194123,5461,1,"1"
5785.5411289545482,194105,5479,2,"2"
5786.6776080273157,194093,5491,2,"1-1"
5795.0697805145328,194075,5509,1,"1"
5795.186594378566,194063,5521,1,"1"
5808.6348795441627,194053,5531,1,"1"
5821.2234818221423,194019,5565,3,"2-1"
5821.9396598514541,194001,5583,1,"1"
5822.2799881129095,193982,5602,3,"3"
5839.5274099924718,193979,5605,1,"1"
5849.8941276595597,193961,5623,1,"1"
5860.227993266908,193950,5634,1,"1"
5865.0856022903672,193895,5689,5,"2-2-1"
5888.195207257445,193877,5707,1,"1"
5891.037945601649,193859,5725,1,"1"
5891.9715590071064,193841,5743,1,"1"
5905.9274049314918,193823,5761,1,"1"
5907.2294288740732,193813,5771,1,"1"
5929.9337249526652,193795,5789,1,"1"
5934.8972123101948,193777,5807,1,"1"
5947.9523557697203,193733,5851,3,"3"
5970.9321941910157,193715,5869,1,"1"
5988.6183915670999,193673,5911,6,"3-1-1-1"
5991.5804210472261,193655,5929,1,"1"
5995.1434752177211,193637,5947,1,"1"
6003.4506246326519,193619,5965,1,"1"
6004.5190038930723,193601,5983,1,"1"
6005.7954930849182,193565,6019,2,"1-1"
6015.8863605820934,193547,6037,1,"1"
6017.6000716903281,193501,6083,3,"2-1"
6017.9704828729527,193496,6088,1,"1"
6020.0250000126298,193478,6106,1,"1"
6020.353501607523,193468,6116,1,"1"
6024.4912804611431,193442,6142,2,"2"
6024.8505127572116,193392,6192,4,"2-1-1"
6034.5022819571514,193374,6210,1,"1"
6038.9889802679181,193356,6228,1,"1"
6045.4114127110161,193332,6252,2,"2"
6046.8589482613033,193314,6270,1,"1"
6055.2481695690976,193304,6280,1,"1"
6060.4764964203569,193282,6302,2,"1-1"
6064.1268438988363,193272,6312,1,"1"
6065.719678670599,193254,6330,1,"1"
6068.8421639111648,193234,6350,4,"4"
6074.4224232625156,193224,6360,1,"1"
6077.2886985679197,193215,6369,1,"1"
6094.6071614501598,193179,6405,2,"1-1"
6124.1799012761921,193174,6410,1,"1"
6159.1721526791862,193156,6428,1,"1"
6184.6486085659781,193138,6446,1,"1"
6185.0252710875047,193076,6508,5,"1-1-1-1-1"
6185.5864654385377,193057,6527,3,"1-1-1"
6192.4095095733537,193002,6582,7,"3-2-1-1"
6213.8265657388183,192924,6660,6,"4-1-1"
6216.3202469982698,192906,6678,1,"1"
6227.2590136608887,192888,6696,1,"1"
6232.9627264923811,192833,6751,6,"3-1-1-1"
6240.4120218141534,192828,6756,1,"1"
6241.7161024550451,192810,6774,1,"1"
6244.6920450476628,192805,6779,1,"1"
6266.0222786557988,192787,6797,1,"1"
6266.0549459945087,192769,6815,1,"1"
6267.1900685755018,192751,6833,1,"1"
6275.3934045154483,192733,6851,1,"1"
6285.1161488702382,192715,6869,1,"1"
6295.7996024493468,192703,6881,1,"1"
6296.6098495458209,192685,6899,1,"1"
6297.9208171865585,192667,6917,1,"1"
6302.542015398958,192635,6949,4,"2-2"
6313.4143933864279,192617,6967,1,"1"
6322.1573917184651,192607,6977,1,"1"
6326.4657854950192,192597,6987,1,"1"
6328.4637838284125,192592,6992,1,"1"
6360.3867356862083,192574,7010,1,"1"
6367.5380220993075,192524,7060,8,"3-3-1-1"
6382.7407595803579,192506,7078,1,"1"
6384.5578588004091,192499,7085,1,"1"
6391.4222850932429,192401,7183,10,"3-2-2-1-1-1"
6394.5120544994143,192387,7197,1,"1"
6395.2586729242666,192373,7211,2,"2"
6400.9570259142556,192368,7216,1,"1"
6404.8496649378221,192320,7264,8,"3-2-2-1"
6407.3121345469453,192302,7282,1,"1"
6408.8269989937116,192270,7314,2,"2"
6422.0329609911223,192256,7328,1,"1"
6425.5374970525327,192238,7346,1,"1"
6432.4534433480876,192220,7364,1,"1"
6441.0684606665427,192207,7377,1,"1"
6441.8751660929038,192171,7413,2,"1-1"
6452.8654612911787,192166,7418,1,"1"
6457.9923768272647,192148,7436,1,"1"
6461.8480723708035,192112,7472,2,"1-1"
6465.0192779755789,192095,7489,1,"1"
6469.1510315050218,192090,7494,1,"1"
6512.9257239110266,192080,7504,1,"1"
6514.5642805458056,192070,7514,1,"1"
6531.4649693976708,192052,7532,1,"1"
6539.9091802515131,192034,7550,1,"1"
6545.2048396625023,192010,7574,4,"4"
6551.417892286333,192000,7584,2,"2"
6554.7610749320884,191982,7602,1,"1"
6556.2815896340035,191962,7622,2,"1-1"
6578.504260124133,191957,7627,1,"1"
6585.4778273815928,191921,7663,2,"1-1"
6586.2864014669394,191903,7681,1,"1"
6600.9810220321724,191885,7699,1,"1"
6603.107835545321,191876,7708,1,"1"
6610.3344215024445,191858,7726,1,"1"
6613.3123910494933,191839,7745,3,"2-1"
6614.4147612847737,191821,7763,1,"1"
6631.3691783440963,191803,7781,1,"1"
6638.0366499840766,191763,7821,6,"4-1-1"
6641.7894229649255,191753,7831,2,"2"
6644.6803442865094,191737,7847,1,"1"
6645.3031475819371,191719,7865,1,"1"
6645.4985792423458,191701,7883,1,"1"
6648.7775593390897,191682,7902,3,"3"
6649.9911180834961,191664,7920,1,"1"
6705.9041710019255,191411,8173,28,"5-4-3-2-2-2-2-1-1-1-1-1-1-1-1"
6706.9314471505486,191399,8185,1,"1"
6723.0561281462424,191381,8203,1,"1"
6723.4749505791242,191369,8215,1,"1"
6728.8562133885634,191355,8229,1,"1"
6733.1081366938188,191337,8247,1,"1"
6759.3412025299394,191319,8265,1,"1"
6770.1881372590506,191301,8283,1,"1"
6770.3869838874225,191277,8307,2,"2"
6773.4085434100762,191259,8325,1,"1"
6776.5573987448315,191241,8343,1,"1"
6791.747334054935,191227,8357,2,"2"
6803.003945078648,191209,8375,1,"1"
6804.6817869285642,191173,8411,2,"2"
6804.7264181321561,191157,8427,1,"1"
6806.9335513454744,191139,8445,1,"1"
6819.9002002445141,191121,8463,2,"1-1"
6826.5788153382091,191103,8481,1,"1"
6830.653804728362,191074,8510,3,"1-1-1"
6837.1293820910541,191056,8528,1,"1"
6850.5199954695308,191027,8557,2,"2"
6853.6595996458545,191009,8575,1,"1"
6858.016187454079,190991,8593,1,"1"
6869.571037029853,190973,8611,1,"1"
6871.1581455779133,190955,8629,1,"1"
6875.7469721227762,190937,8647,1,"1"
6891.1948285881217,190828,8756,8,"5-2-1"
6893.6865093664192,190818,8766,1,"1"
6901.086908188141,190808,8776,1,"1"
6908.5188678674576,190790,8794,1,"1"
6911.6423161507173,190714,8870,6,"5-1"
6918.2931013955294,190704,8880,1,"1"
6943.9684764777521,190699,8885,1,"1"
6945.9228783721783,190663,8921,2,"2"
6947.0862377468893,190643,8941,2,"2"
6956.960539066712,190625,8959,1,"1"
6965.3007129259504,190537,9047,8,"5-2-1"
6976.421373445035,190515,9069,2,"2"
6977.6069702341365,190499,9085,1,"1"
6987.536984138671,190481,9103,1,"1"
6991.7851083803798,190467,9117,1,"1"
6993.9779818398065,190449,9135,1,"1"
7010.7884963539464,190431,9153,1,"1"
7015.3303618900482,190422,9162,1,"1"
7021.2899264898706,190400,9184,2,"2"
7023.0486358158369,190386,9198,1,"1"
7028.9932986767344,190368,9216,1,"1"
7032.965953383974,190344,9240,2,"1-1"
7038.3081582264495,190326,9258,1,"1"
7038.3271437177864,190308,9276,1,"1"
7040.9445665550638,190259,9325,4,"2-1-1"
7044.2296667259679,190241,9343,1,"1"
7046.6990026629137,190223,9361,1,"1"
7049.0398742850257,190201,9383,2,"2"
7061.3399667372405,190183,9401,1,"1"
7071.2366737120092,190165,9419,1,"1"
7072.3054077418619,190123,9461,3,"3"
7087.6317812326197,190105,9479,1,"1"
7088.1391467225458,190087,9497,1,"1"
7095.4311103891387,190069,9515,1,"1"
7098.7967970994114,190053,9531,1,"1"
7099.5091497525209,190035,9549,1,"1"
7106.127628647303,190000,9584,2,"2"
7112.6073932945219,189946,9638,3,"3"
7135.2559902871117,189875,9709,7,"3-1-1-1-1"
7138.2225599775411,189857,9727,1,"1"
7140.8846571341701,189839,9745,1,"1"
7143.5589178634264,189800,9784,3,"2-1"
7145.8338079860441,189782,9802,1,"1"
7146.5651089197336,189764,9820,1,"1"
7159.7027619264236,189746,9838,1,"1"
7159.7128215284392,189728,9856,1,"1"
7161.6675446155641,189710,9874,1,"1"
7163.7633931051869,189645,9939,4,"3-1"
7165.6610224387259,189627,9957,1,"1"
7170.690432517963,189594,9990,5,"5"
7174.1358025399149,189564,10020,3,"2-1"
7179.7949810804412,189546,10038,1,"1"
7181.3023164335436,189541,10043,1,"1"
7198.3057910671532,189479,10105,6,"2-1-1-1-1"
7201.1653940208835,189461,10123,1,"1"
7201.4805751679933,189452,10132,1,"1"
7206.5533749847891,189434,10150,1,"1"
7211.8969911480108,189422,10162,1,"1"
7212.7859444106598,189404,10180,1,"1"
7216.2981112432981,189386,10198,1,"1"
7217.3661469986337,189151,10433,22,"4-3-3-3-2-2-1-1-1-1-1"
7220.1988383602948,189099,10485,4,"2-2"
7250.548890426905,189081,10503,1,"1"
7267.8129764898322,189023,10561,6,"3-1-1-1"
7268.9212699271848,189005,10579,1,"1"
7271.0725734809521,188939,10645,7,"3-2-1-1"
7274.220456250112,188900,10684,3,"2-1"
