f,num_active_particles,num_deleted_particles,total_deleted_rods,avalanche_sizes
2619.1737090984539,991780,302,1,"1"
2693.8694237996674,991775,307,1,"1"
2728.3892063827507,991774,308,1,"1"
2758.3125623511482,991773,309,1,"1"
2806.3751135244061,991772,310,1,"1"
2826.1360838175101,991770,312,2,"2"
2831.0374276434877,991769,313,1,"1"
2856.6373848450157,991768,314,1,"1"
2867.7705224278038,991767,315,1,"1"
2880.1391405015852,991749,333,1,"1"
2930.9598030540501,991748,334,1,"1"
2943.5116178814546,991747,335,1,"1"
2956.5955959660391,991746,336,1,"1"
2961.0235702613122,991745,337,1,"1"
2967.7348557384894,991727,355,1,"1"
2995.8282790113099,991726,356,1,"1"
3053.8978871530985,991725,357,1,"1"
3056.2562029711448,991724,358,1,"1"
3068.5643989739592,991723,359,1,"1"
3085.3249404875446,991721,361,2,"1-1"
3111.6421809290841,991720,362,1,"1"
3116.4999333974069,991719,363,1,"1"
3125.3090246965107,991710,372,1,"1"
3164.2956074800845,991709,373,1,"1"
3164.443239577291,991708,374,1,"1"
3192.2893080415129,991690,392,1,"1"
3196.4461026378463,991689,393,1,"1"
3226.6117944205625,991688,394,1,"1"
3232.8093468982461,991678,404,1,"1"
3239.4567563858136,991677,405,1,"1"
3262.2221909038935,991676,406,1,"1"
3265.6671065086748,991658,424,1,"1"
3266.447129473132,991640,442,1,"1"
3284.7027451319127,991639,443,1,"1"
3345.9012839539573,991621,461,1,"1"
3350.2787313790768,991603,479,1,"1"
3353.0471419682308,991589,493,1,"1"
3362.4246265043921,991588,494,1,"1"
3407.9325910318926,991587,495,1,"1"
3417.4441271772698,991586,496,1,"1"
3437.7561827585437,991585,497,1,"1"
3443.2577357723485,991584,498,1,"1"
3446.3783059573689,991583,499,1,"1"
3449.917169954721,991582,500,1,"1"
3477.3321275251687,991577,505,1,"1"
3481.3877443150077,991572,510,1,"1"
3499.4741131120941,991571,511,1,"1"
3510.0923111601173,991570,512,1,"1"
3521.7406116836783,991569,513,1,"1"
3534.360142539279,991568,514,1,"1"
3542.7818412944025,991567,515,1,"1"
3559.9268020510131,991566,516,1,"1"
3562.6522392436655,991565,517,1,"1"
3580.1707175599968,991564,518,1,"1"
3592.276561681665,991563,519,1,"1"
3603.492179907777,991562,520,1,"1"
3604.0318265714504,991561,521,1,"1"
3610.9848322196831,991560,522,1,"1"
3620.1377579603145,991559,523,1,"1"
3621.9185528700723,991556,526,3,"1-1-1"
3640.6188414283693,991538,544,1,"1"
3646.0372710218462,991537,545,1,"1"
3653.4988769064466,991536,546,1,"1"
3696.0579212467537,991535,547,1,"1"
3714.611958921862,991533,549,2,"1-1"
3729.9588282596269,991532,550,1,"1"
3737.1076531310264,991514,568,1,"1"
3746.300457379507,991513,569,1,"1"
3753.2170087980089,991512,570,1,"1"
3795.9928652419835,991511,571,1,"1"
3797.2695536666083,991501,581,1,"1"
3808.9341238907605,991491,591,1,"1"
3817.2047138570374,991490,592,1,"1"
3843.968372981843,991472,610,1,"1"
3848.1050082035504,991471,611,1,"1"
3863.1032959629079,991470,612,1,"1"
3874.1638661159263,991469,613,1,"1"
3877.2981665881089,991468,614,1,"1"
3880.7620973069725,991463,619,1,"1"
3894.7512898917489,991458,624,1,"1"
3898.3781649976277,991457,625,1,"1"
3900.6695799957965,991456,626,1,"1"
3905.1339118331725,991455,627,1,"1"
3924.2750444151402,991454,628,1,"1"
3940.6816639875619,991453,629,1,"1"
3944.853898548387,991435,647,1,"1"
3960.2399702831422,991417,665,1,"1"
3970.0826273380389,991416,666,1,"1"
3988.8003688585086,991415,667,1,"1"
3997.6761118864551,991414,668,1,"1"
3999.5916159850517,991413,669,1,"1"
4003.5529786769257,991412,670,1,"1"
4007.7062554804543,991411,671,1,"1"
4055.67845229969,991410,672,1,"1"
4066.3520308669272,991409,673,1,"1"
4066.4216027616267,991408,674,1,"1"
4075.3879216931891,991406,676,2,"1-1"
4094.0232481283992,991405,677,1,"1"
4110.1400401440851,991404,678,1,"1"
4114.4107629834662,991386,696,1,"1"
4122.6382597806742,991385,697,1,"1"
4126.3122474728707,991384,698,1,"1"
4127.158544089878,991382,700,2,"1-1"
4138.4542377296066,991381,701,1,"1"
4192.2286574509544,991380,702,1,"1"
4203.8564370275744,991379,703,1,"1"
4209.4204351143762,991378,704,1,"1"
4215.4973869825917,991360,722,1,"1"
4223.9980130734011,991358,724,2,"2"
4235.2514844048674,991357,725,1,"1"
4235.4909147007447,991356,726,1,"1"
4264.6695485301261,991355,727,1,"1"
4273.2520487889715,991354,728,1,"1"
4284.5486122985749,991353,729,1,"1"
4300.2701749994076,991351,731,2,"1-1"
4300.7077866305399,991333,749,1,"1"
4327.4303018329811,991332,750,1,"1"
4329.6237829043403,991331,751,1,"1"
4345.9007321418694,991330,752,1,"1"
4383.7232582470333,991329,753,1,"1"
4412.5954847600733,991328,754,1,"1"
4414.7210528528876,991327,755,1,"1"
4434.3009784638762,991326,756,1,"1"
4461.5649384787666,991325,757,1,"1"
4463.693296399575,991320,762,1,"1"
4475.5160256005793,991309,773,3,"2-1"
4480.5889861354526,991307,775,2,"2"
4532.3510964596253,991306,776,1,"1"
4546.1588072714467,991305,777,1,"1"
4549.7853149748507,991304,778,1,"1"
4562.4774308075885,991286,796,1,"1"
4567.9002537170809,991285,797,1,"1"
4569.6533528478103,991275,807,1,"1"
4586.2400485535472,991273,809,2,"1-1"
4600.0737760309339,991271,811,2,"2"
4605.910746989427,991269,813,2,"2"
4607.0843834972111,991257,825,4,"3-1"
4617.3748717864792,991256,826,1,"1"
4619.5346254954902,991255,827,1,"1"
4646.9756702906452,991237,845,1,"1"
4648.8752893131177,991236,846,1,"1"
4666.8450561457958,991235,847,1,"1"
4671.8464342370689,991234,848,1,"1"
4680.8783890738432,991233,849,1,"1"
4701.0978809796434,991232,850,1,"1"
4706.6773810225222,991231,851,1,"1"
4707.2639149971537,991230,852,1,"1"
4716.0310558915789,991228,854,2,"2"
4721.1964553130229,991226,856,2,"2"
4724.7714966728372,991225,857,1,"1"
4731.3593948546659,991224,858,1,"1"
4747.0992919406708,991223,859,1,"1"
4764.5058037874469,991221,861,2,"2"
4786.3341092749024,991208,874,1,"1"
4797.5747211700073,991207,875,1,"1"
4823.4779506461928,991198,884,5,"2-1-1-1"
4833.0986369145157,991180,902,1,"1"
4835.3378622247774,991179,903,1,"1"
4844.6572330263052,991161,921,1,"1"
4845.4478755139971,991160,922,1,"1"
4875.4609825571188,991159,923,1,"1"
4882.9183904765587,991154,928,1,"1"
4909.1832200526233,991153,929,1,"1"
4909.6372021885827,991152,930,1,"1"
4925.0584762674926,991151,931,1,"1"
4941.6622714407367,991148,934,1,"1"
4948.3442015918681,991147,935,1,"1"
4957.2671876931663,991146,936,1,"1"
4961.9699869393316,991128,954,1,"1"
5012.3978695577089,991123,959,1,"1"
5021.650615816814,991121,961,2,"2"
5021.9784142342687,991120,962,1,"1"
5034.2943555266966,991119,963,1,"1"
5037.5603832690831,991101,981,1,"1"
5066.4326657786796,991100,982,1,"1"
5076.0365535644651,991099,983,1,"1"
5095.4829282485389,991081,1001,1,"1"
5120.0837938522745,991078,1004,3,"3"
5129.6149502367234,991077,1005,1,"1"
5129.7397382203872,991075,1007,2,"2"
5131.3874264677925,991057,1025,1,"1"
5149.2457863472946,991056,1026,1,"1"
5191.8480120306112,991038,1044,1,"1"
5211.0417825029181,991037,1045,1,"1"
5227.9848313251541,991036,1046,1,"1"
5268.7565611546988,991034,1048,2,"2"
5275.0152047815827,991016,1066,1,"1"
5289.0872793358876,991015,1067,1,"1"
5312.2239012148657,991014,1068,1,"1"
5332.8092127055897,990996,1086,1,"1"
5347.077493537593,990978,1104,1,"1"
5360.5318999990177,990977,1105,1,"1"
5361.5614081204731,990976,1106,1,"1"
5378.9725125931454,990958,1124,1,"1"
5386.6140914911957,990948,1134,1,"1"
5387.5241211855719,990930,1152,1,"1"
5390.2265871355376,990927,1155,3,"2-1"
5406.8048913418043,990926,1156,1,"1"
5459.9634950231148,990925,1157,1,"1"
5478.9242724074393,990924,1158,1,"1"
5509.9903128450078,990923,1159,1,"1"
5513.2778077652747,990921,1161,2,"1-1"
5527.5126422863841,990903,1179,1,"1"
5537.8896649492881,990902,1180,1,"1"
5550.4736591492083,990901,1181,1,"1"
5567.8902229477962,990895,1187,2,"2"
5584.7363974846894,990894,1188,1,"1"
5589.7863235184395,990893,1189,1,"1"
5619.555735836464,990875,1207,1,"1"
5624.7019532126178,990874,1208,1,"1"
5644.8746630334372,990873,1209,1,"1"
5650.3346497167968,990855,1227,1,"1"
5665.0497367823682,990837,1245,1,"1"
5710.314263548189,990835,1247,2,"2"
5720.7570931318205,990834,1248,1,"1"
5724.7225178886156,990816,1266,1,"1"
5733.3516233956607,990806,1276,1,"1"
5754.6140697935007,990805,1277,1,"1"
5779.6049497148442,990804,1278,1,"1"
5804.7390583843408,990803,1279,1,"1"
5810.925783202867,990800,1282,3,"2-1"
5839.3203120906655,990782,1300,1,"1"
5846.5379012643361,990781,1301,1,"1"
5851.9232868379086,990775,1307,2,"2"
5875.2426519251785,990770,1312,1,"1"
5896.7583835776404,990764,1318,2,"2"
5932.5138133783084,990763,1319,1,"1"
5937.3465092238321,990762,1320,1,"1"
5943.1098988352951,990761,1321,1,"1"
5950.9948365884329,990754,1328,3,"3"
5954.8595026778994,990753,1329,1,"1"
5958.1630680849776,990735,1347,1,"1"
5973.4496498828794,990717,1365,1,"1"
5984.4564739249017,990715,1367,2,"2"
5987.8719084167433,990701,1381,1,"1"
5995.7982951786289,990691,1391,1,"1"
6006.5815213111982,990673,1409,1,"1"
6011.6008258044085,990663,1419,1,"1"
6021.037813991029,990645,1437,1,"1"
6027.8993802188561,990644,1438,1,"1"
6031.5312843585143,990643,1439,1,"1"
6037.088558692787,990641,1441,2,"2"
6042.9647059536355,990623,1459,1,"1"
6044.7256321127079,990622,1460,1,"1"
6049.4828019302777,990621,1461,1,"1"
6052.1046520831842,990616,1466,1,"1"
6072.9714028917333,990615,1467,1,"1"
6080.3490734720017,990614,1468,1,"1"
6080.4777425342409,990613,1469,1,"1"
6095.1853803608865,990612,1470,1,"1"
6095.2888152100195,990610,1472,2,"2"
6115.6117358514903,990609,1473,1,"1"
6134.2679327800979,990608,1474,1,"1"
6140.5879031375189,990590,1492,1,"1"
6142.3687844355336,990589,1493,1,"1"
6147.5589898375401,990586,1496,3,"3"
6161.0550746497538,990585,1497,1,"1"
6176.0053343824438,990579,1503,6,"3-1-1-1"
6181.5742421296418,990576,1506,3,"3"
6202.3654805324231,990571,1511,1,"1"
6206.0634193455917,990570,1512,1,"1"
6232.792929868695,990567,1515,3,"3"
6234.4728054898187,990566,1516,1,"1"
6236.695791443306,990563,1519,3,"3"
6252.562158284044,990560,1522,3,"2-1"
6271.800673232482,990559,1523,1,"1"
6285.63377554402,990557,1525,2,"2"
6285.8776993218517,990556,1526,1,"1"
6287.2796617031781,990555,1527,1,"1"
6316.5991044290004,990554,1528,1,"1"
6338.2160410967517,990552,1530,2,"1-1"
6343.7930328068269,990549,1533,3,"3"
6346.9722514144132,990548,1534,1,"1"
6356.9663743835899,990538,1544,2,"2"
6360.6786359683765,990537,1545,1,"1"
6365.3532080621026,990535,1547,2,"2"
6369.6003892130384,990534,1548,1,"1"
6374.541028172046,990532,1550,2,"1-1"
6385.7941426535581,990522,1560,1,"1"
6394.9025784639216,990521,1561,1,"1"
6397.4511160137527,990520,1562,1,"1"
6424.0976562341566,990518,1564,2,"1-1"
6429.6943567450544,990517,1565,1,"1"
6436.60230728636,990516,1566,1,"1"
6442.7228612985209,990515,1567,1,"1"
6454.2386004203699,990513,1569,2,"1-1"
6456.2205872115801,990512,1570,1,"1"
6460.635082995027,990511,1571,1,"1"
6487.016781994912,990510,1572,1,"1"
6487.8035942484894,990492,1590,1,"1"
6494.8129550851145,990474,1608,1,"1"
6537.2425164991091,990473,1609,1,"1"
6540.5535937845489,990472,1610,1,"1"
6553.9934995878893,990465,1617,3,"3"
6557.8661655810829,990464,1618,1,"1"
6558.2440078608388,990463,1619,1,"1"
6558.5444584302841,990462,1620,1,"1"
6564.0802775564071,990461,1621,1,"1"
6578.8260250666071,990443,1639,1,"1"
6582.0339438273322,990442,1640,1,"1"
6584.6387152316256,990441,1641,1,"1"
6587.0771589118958,990440,1642,1,"1"
6594.8300830838925,990438,1644,2,"2"
6613.5351568941542,990436,1646,2,"1-1"
6633.8518403134995,990433,1649,3,"2-1"
6635.397563746852,990432,1650,1,"1"
6648.3310750353194,990427,1655,5,"4-1"
6650.0915378211002,990425,1657,2,"2"
6660.6464729424451,990407,1675,1,"1"
6662.0567837627341,990406,1676,1,"1"
6674.0067411402524,990395,1687,3,"3"
6709.8696860819991,990394,1688,1,"1"
6715.9909645482212,990393,1689,1,"1"
6721.2860051831176,990392,1690,1,"1"
6735.812294856024,990391,1691,1,"1"
6749.6230611268511,990390,1692,1,"1"
6761.4494900826485,990389,1693,1,"1"
6762.931391860423,990384,1698,1,"1"
6768.6448608182,990382,1700,2,"2"
6806.114179552872,990381,1701,1,"1"
6812.0359756128828,990378,1704,3,"3"
6812.8011352664944,990372,1710,2,"2"
6824.8255334172263,990354,1728,1,"1"
6829.1231029412829,990347,1735,1,"1"
6832.1333985272486,990346,1736,1,"1"
6847.2286927238283,990345,1737,1,"1"
6873.6021118659519,990344,1738,1,"1"
6882.028419186674,990343,1739,1,"1"
6885.3288220419918,990342,1740,1,"1"
6891.1900534339793,990341,1741,1,"1"
6891.748626742401,990323,1759,1,"1"
6901.8899029504446,990321,1761,2,"2"
6926.4361266806227,990320,1762,1,"1"
6953.8201759325138,990319,1763,1,"1"
6956.7481259373653,990318,1764,1,"1"
6963.975784088183,990312,1770,2,"1-1"
6974.2331641460005,990311,1771,1,"1"
6975.9582443982854,990293,1789,1,"1"
6979.7292085880072,990292,1790,1,"1"
6983.7783017248439,990290,1792,2,"1-1"
6988.6233800690779,990272,1810,1,"1"
6995.5363903328835,990268,1814,4,"3-1"
6999.5516300389199,990267,1815,1,"1"
7015.6102103453704,990249,1833,1,"1"
7025.023326885972,990248,1834,1,"1"
7056.4430232578943,990246,1836,2,"2"
7057.2553084690617,990240,1842,2,"2"
7097.2334398425628,990233,1849,3,"2-1"
7098.802827559929,990228,1854,1,"1"
7108.1116608828033,990226,1856,2,"2"
7109.8670182303467,990225,1857,1,"1"
7136.0321643979696,990205,1877,2,"2"
7175.6011595551854,990204,1878,1,"1"
7181.1411122122527,990203,1879,1,"1"
7182.4958969867639,990202,1880,1,"1"
7186.5422110692625,990197,1885,1,"1"
7188.5298685326825,990196,1886,1,"1"
7190.3327579205425,990195,1887,1,"1"
7193.948718243746,990194,1888,1,"1"
7194.5566279234308,990176,1906,1,"1"
7196.5806997019981,990175,1907,1,"1"
7197.4475075626842,990157,1925,1,"1"
7211.5948712531135,990156,1926,1,"1"
7227.1331470267778,990154,1928,2,"1-1"
7249.611611750136,990151,1931,1,"1"
7250.5572605669986,990150,1932,1,"1"
7253.0124580460124,990132,1950,1,"1"
7266.7330100440004,990114,1968,1,"1"
7296.0421017025383,990113,1969,1,"1"
7309.7948215154202,990111,1971,2,"2"
7317.6328085621144,990108,1974,1,"1"
7318.4266148606248,990107,1975,1,"1"
7323.7102083372183,990101,1981,2,"2"
7326.7082425203807,990096,1986,1,"1"
7344.0549825268563,990095,1987,1,"1"
7347.0823009178384,990093,1989,2,"2"
7355.3845032806994,990092,1990,1,"1"
7364.2418524513978,990091,1991,1,"1"
7370.6705965600768,990090,1992,1,"1"
7382.032141692288,990088,1994,2,"1-1"
7382.8912407767657,990087,1995,1,"1"
7385.4193243951804,990086,1996,1,"1"
7385.8226546477317,990085,1997,1,"1"
7392.5744336674798,990084,1998,1,"1"
7395.3897952443622,990083,1999,1,"1"
7398.7881851777056,990080,2002,3,"2-1"
7400.5754024079451,990077,2005,3,"3"
7406.6513132238506,990059,2023,1,"1"
7427.3813191645831,990058,2024,1,"1"
7428.0034450542253,990048,2034,1,"1"
7437.6886530733073,990043,2039,1,"1"
7437.883935042436,990042,2040,1,"1"
7440.1764183453242,990024,2058,1,"1"
7443.8350407949374,990023,2059,1,"1"
7452.1510062925845,990021,2061,2,"2"
7461.0750817008648,990020,2062,1,"1"
7462.4110731810033,990002,2080,1,"1"
7477.9885987282314,990001,2081,1,"1"
7500.1237442999145,989998,2084,1,"1"
7506.6888185496709,989997,2085,1,"1"
7510.8998769787859,989996,2086,1,"1"
7512.1685165589561,989995,2087,1,"1"
7514.2769962645443,989992,2090,3,"1-1-1"
7521.5892101520203,989991,2091,1,"1"
7548.3108346511799,989973,2109,1,"1"
7549.6963310512856,989971,2111,2,"2"
7551.2211380158415,989969,2113,2,"2"
7555.3973589259849,989967,2115,2,"1-1"
7567.7614174683413,989949,2133,1,"1"
7576.153207295255,989931,2151,1,"1"
7594.8434325872877,989928,2154,3,"3"
7606.2094758701514,989926,2156,2,"2"
7613.1721550118527,989908,2174,1,"1"
7613.558692177683,989907,2175,1,"1"
7635.1815741096852,989906,2176,1,"1"
7649.1528124083115,989905,2177,1,"1"
7652.527459519948,989903,2179,2,"2"
7657.5372731182106,989893,2189,1,"1"
7674.7004880078375,989892,2190,1,"1"
7687.1019538221271,989891,2191,1,"1"
7698.9216227382994,989873,2209,1,"1"
7727.2107389322045,989863,2219,1,"1"
7744.7476921063135,989862,2220,1,"1"
7745.1427510187677,989861,2221,1,"1"
7747.5946744994862,989855,2227,2,"2"
7749.1198855376706,989837,2245,1,"1"
7750.7133773022142,989827,2255,1,"1"
7751.0357443672474,989826,2256,1,"1"
7751.5008937575449,989816,2266,2,"2"
7761.7373592124095,989798,2284,1,"1"
7766.3592357557973,989797,2285,1,"1"
7770.2367873986823,989795,2287,2,"2"
7775.2368740549382,989777,2305,1,"1"
7777.461933845655,989776,2306,1,"1"
7784.9265152279113,989775,2307,1,"1"
7791.7286646469092,989774,2308,1,"1"
7795.6076154437287,989772,2310,2,"1-1"
7796.4625120930559,989770,2312,2,"2"
7797.5941519851449,989769,2313,1,"1"
7798.1249660077401,989768,2314,1,"1"
7807.7324626417176,989765,2317,3,"1-1-1"
7824.9901740011373,989764,2318,1,"1"
7839.3986553256909,989763,2319,1,"1"
7853.7235048418497,989758,2324,1,"1"
7854.687826065765,989756,2326,2,"2"
7857.7573042781887,989754,2328,2,"1-1"
7857.860805150478,989752,2330,2,"2"
7858.1804795722755,989749,2333,3,"3"
7862.1467625901687,989746,2336,3,"2-1"
7862.1890619911137,989745,2337,1,"1"
7862.9062984390857,989744,2338,1,"1"
7869.441428869035,989741,2341,3,"2-1"
7876.2906443568818,989740,2342,1,"1"
7882.389967227803,989735,2347,1,"1"
7885.5731377838638,989732,2350,1,"1"
7894.3091770056935,989731,2351,1,"1"
7910.4525755747136,989728,2354,3,"2-1"
7917.3050288452796,989726,2356,2,"2"
7929.1264946022193,989724,2358,2,"2"
7945.9115387717957,989722,2360,2,"2"
7970.7709838032706,989721,2361,1,"1"
7979.6209225075254,989720,2362,1,"1"
7982.7801807820479,989719,2363,1,"1"
7984.5132899919045,989718,2364,1,"1"
7990.663370617327,989700,2382,1,"1"
7999.9451269234723,989699,2383,1,"1"
8000.9880320458624,989697,2385,2,"1-1"
8003.404519908293,989681,2401,1,"1"
8008.3793761641846,989679,2403,2,"2"
8022.2258967684265,989678,2404,1,"1"
8024.634691625306,989677,2405,1,"1"
8034.8019733144674,989659,2423,1,"1"
8046.3540295084767,989641,2441,1,"1"
8056.2039870463595,989640,2442,1,"1"
8058.4122770379809,989639,2443,1,"1"
8058.4482519663798,989638,2444,1,"1"
8064.4151639977399,989626,2456,1,"1"
8065.3682559514873,989625,2457,1,"1"
8073.3605229948644,989624,2458,1,"1"
8087.750557650279,989623,2459,1,"1"
8094.4449633767845,989622,2460,1,"1"
8095.2102842258473,989620,2462,2,"2"
8108.7669762960704,989602,2480,1,"1"
8124.0243215993905,989601,2481,1,"1"
8125.8039595575574,989600,2482,1,"1"
8140.7814023413903,989598,2484,2,"2"
8145.4902539411223,989597,2485,1,"1"
8147.5394147255192,989595,2487,2,"2"
8190.2284848867421,989577,2505,1,"1"
8191.1083828557848,989568,2514,1,"1"
8223.1989147398017,989567,2515,1,"1"
8223.7423382425513,989549,2533,1,"1"
8245.2372685819646,989531,2551,1,"1"
8252.9595010668636,989521,2561,1,"1"
8257.7428765808854,989520,2562,1,"1"
8270.6777954130957,989519,2563,1,"1"
8280.5559208148225,989517,2565,2,"2"
8288.35827484322,989516,2566,1,"1"
8288.4083853996726,989515,2567,1,"1"
8296.7733708470223,989506,2576,1,"1"
8298.4711580507701,989502,2580,4,"2-1-1"
8304.2189012379113,989500,2582,2,"2"
8305.1066409526993,989499,2583,1,"1"
8312.5239639480733,989497,2585,2,"2"
8313.2386826034126,989496,2586,1,"1"
8325.9834398699168,989495,2587,1,"1"
8326.6013292190855,989481,2601,1,"1"
8330.3155817663701,989471,2611,1,"1"
8343.4493302659102,989468,2614,1,"1"
8344.2391438889827,989465,2617,3,"2-1"
8352.7632307111144,989462,2620,3,"2-1"
8356.1973960556315,989461,2621,1,"1"
8357.8727337638138,989456,2626,1,"1"
8367.5339063812426,989453,2629,3,"3"
8372.3238609716154,989452,2630,1,"1"
8374.5398392484658,989451,2631,1,"1"
8395.1159759473849,989450,2632,1,"1"
8398.0107358347304,989449,2633,1,"1"
8405.2427314802499,989448,2634,1,"1"
8415.2940534894387,989446,2636,2,"2"
8432.9217176811944,989445,2637,1,"1"
8436.8457007711822,989444,2638,1,"1"
8448.4432674623949,989440,2642,4,"4"
8448.812254221175,989422,2660,1,"1"
8449.7772821554172,989421,2661,1,"1"
8458.767471759842,989416,2666,1,"1"
8459.5692204769766,989413,2669,1,"1"
8464.764549140782,989412,2670,1,"1"
8487.4950439415061,989411,2671,1,"1"
8504.0974339657459,989410,2672,1,"1"
8506.0561848282996,989407,2675,3,"2-1"
8506.9492019276131,989406,2676,1,"1"
8509.5331971492396,989405,2677,1,"1"
8515.5332362463596,989404,2678,1,"1"
8538.0318133679484,989401,2681,3,"2-1"
8543.0264169865568,989400,2682,1,"1"
8550.2240666719827,989399,2683,1,"1"
8569.7608270204255,989387,2695,4,"4"
8573.3205102631873,989386,2696,1,"1"
8577.0656994772216,989385,2697,1,"1"
8580.2879125412346,989367,2715,1,"1"
8585.2163521066013,989366,2716,1,"1"
8593.7578451243044,989363,2719,3,"2-1"
8595.7389155821384,989362,2720,1,"1"
8596.9067727279089,989360,2722,2,"2"
8612.5927319995371,989342,2740,1,"1"
8614.3807509265371,989341,2741,1,"1"
8627.2598260243158,989340,2742,1,"1"
8630.8916195464572,989339,2743,1,"1"
8635.9882136978104,989338,2744,1,"1"
8637.2495016239372,989320,2762,1,"1"
8649.9183286936895,989310,2772,1,"1"
8660.2508498339521,989292,2790,1,"1"
8675.3163627522408,989287,2795,1,"1"
8675.3785742033015,989286,2796,1,"1"
8685.9431860696641,989285,2797,1,"1"
8689.0927839114938,989284,2798,1,"1"
8714.2425780544909,989281,2801,3,"3"
8724.0516138134317,989279,2803,2,"2"
8727.5407860471314,989276,2806,3,"2-1"
8728.1373850842992,989275,2807,1,"1"
8744.6609242264385,989274,2808,1,"1"
8745.5196673440823,989260,2822,1,"1"
8747.675009553539,989257,2825,3,"2-1"
8763.2166455859788,989255,2827,2,"2"
8770.2582702017971,989250,2832,5,"2-2-1"
8775.6295562183259,989239,2843,3,"2-1"
8781.4470396101806,989236,2846,1,"1"
8781.6658025115285,989235,2847,1,"1"
8801.5699785383058,989217,2865,1,"1"
8809.9963130732285,989199,2883,1,"1"
8810.208581793373,989196,2886,3,"1-1-1"
8824.7573629527687,989190,2892,2,"1-1"
8846.1439520953209,989187,2895,3,"2-1"
8848.1654467174576,989186,2896,1,"1"
8853.0132927431132,989185,2897,1,"1"
8864.1972786318765,989183,2899,2,"2"
8871.4599635372251,989182,2900,1,"1"
8876.7992116676196,989181,2901,1,"1"
8884.7476769278874,989180,2902,1,"1"
8902.734992232201,989178,2904,2,"2"
8908.3349769180113,989175,2907,3,"1-1-1"
8918.1715893649416,989170,2912,1,"1"
8925.1908713342018,989152,2930,1,"1"
8937.0339096694315,989151,2931,1,"1"
8947.5572539186687,989150,2932,1,"1"
8961.0363826574285,989149,2933,1,"1"
8965.8734971898448,989148,2934,1,"1"
8972.6106458000777,989147,2935,1,"1"
8973.3057678528367,989145,2937,2,"1-1"
8975.3502517510606,989141,2941,4,"2-1-1"
8978.3244720290295,989138,2944,3,"3"
8981.7682966372795,989137,2945,1,"1"
8998.2083858967944,989129,2953,4,"4"
9001.1679014248784,989128,2954,1,"1"
9013.7340074144977,989127,2955,1,"1"
9013.9760652433233,989126,2956,1,"1"
9017.1315511230223,989123,2959,1,"1"
9018.1542120154045,989120,2962,3,"2-1"
9018.2954759475542,989118,2964,2,"2"
9027.5226792348112,989116,2966,2,"2"
9029.849000910066,989111,2971,5,"3-1-1"
9030.3552974992926,989110,2972,1,"1"
9034.1789587391449,989109,2973,1,"1"
9039.915944709428,989108,2974,1,"1"
9044.132512448843,989107,2975,1,"1"
9045.050011302279,989106,2976,1,"1"
