f,num_active_particles,num_deleted_particles,total_deleted_rods,avalanche_sizes
1255.1890154365879,39128,1607,11,"4-4-1-1-1"
1258.1986673426302,39118,1617,2,"2"
1267.6216408184598,39076,1659,4,"2-1-1"
1270.8911101830311,39058,1677,1,"1"
1315.575690849515,39040,1695,1,"1"
1319.6827345869206,39022,1713,1,"1"
1320.3764166976946,38986,1749,2,"2"
1326.2336424948569,38926,1809,6,"2-2-1-1"
1345.6530046336845,38917,1818,1,"1"
1352.0021500243529,38899,1836,1,"1"
1371.9360349654219,38881,1854,1,"1"
1379.858535413741,38628,2107,23,"8-5-2-2-2-2-1-1"
1383.7658963250476,38599,2136,2,"2"
1386.0503050208504,38581,2154,1,"1"
1390.5475859558983,38563,2172,1,"1"
1395.5423528070421,0,40735,2181,"2181"
