f,num_active_particles,num_deleted_particles,total_deleted_rods,avalanche_sizes
774.24945989181151,39026,365,1,"1"
803.52371486035327,39008,383,1,"1"
810.12543405866995,38990,401,1,"1"
821.76917644360935,38976,415,1,"1"
826.08429819821822,38963,428,1,"1"
845.36094267480951,38945,446,1,"1"
855.37873106207041,38919,472,2,"1-1"
860.0947949586714,38914,477,1,"1"
892.02463625434211,38896,495,1,"1"
892.81347462557085,38893,498,1,"1"
908.89102802615537,38875,516,1,"1"
915.41798128567325,38857,534,1,"1"
926.53423165353581,38839,552,1,"1"
945.39376257943104,38821,570,1,"1"
951.13245272261463,38818,573,1,"1"
952.55280351997362,38800,591,1,"1"
965.42357694574946,38782,609,1,"1"
969.58249994625533,38764,627,1,"1"
975.99231645428745,38746,645,1,"1"
977.00313157445385,38728,663,1,"1"
979.46631612634383,38710,681,1,"1"
980.76091743622931,38692,699,1,"1"
983.29510970109436,38682,709,1,"1"
985.40938464088572,38677,714,1,"1"
1006.8830898557491,38674,717,1,"1"
1007.5263154965846,38656,735,1,"1"
1016.4037594238541,38620,771,2,"1-1"
1058.7125733486223,38602,789,1,"1"
1067.4700954351581,38584,807,1,"1"
1079.4099190247916,38579,812,1,"1"
1089.5500361288323,38561,830,1,"1"
1090.8205367930034,38543,848,1,"1"
1091.033838176018,38536,855,1,"1"
1100.1044591723191,38518,873,1,"1"
1105.5215746949857,38513,878,1,"1"
1107.6502905658258,38475,916,3,"2-1"
1127.4932447938443,38457,934,1,"1"
1127.5908406855333,38439,952,1,"1"
1136.4963712986043,38421,970,1,"1"
1149.5036198131857,38403,988,1,"1"
1151.8849632903414,38385,1006,2,"2"
1156.5641734873602,38367,1024,1,"1"
1156.5661440286292,38333,1058,3,"2-1"
1157.3340825073446,38315,1076,1,"1"
1162.3904616793543,38273,1118,5,"5"
1164.0314274498032,38244,1147,5,"2-2-1"
1168.6160317818544,38232,1159,1,"1"
1170.3979469103938,38206,1185,2,"2"
1172.5600079962794,38188,1203,1,"1"
1176.5820592577245,38170,1221,1,"1"
1209.8676379323517,38157,1234,3,"3"
1211.5076204090535,38139,1252,1,"1"
1240.2486391926602,38103,1288,2,"1-1"
1261.7442417523598,38096,1295,1,"1"
1262.760051703249,38078,1313,1,"1"
1273.6447908950745,38066,1325,2,"2"
1287.2971145562235,38048,1343,1,"1"
1287.4869308686755,38043,1348,1,"1"
1288.983822719026,38025,1366,1,"1"
1293.1416986347378,38016,1375,1,"1"
1296.1314991872248,38002,1389,1,"1"
1296.5810303752469,37984,1407,1,"1"
1302.286393484736,37966,1425,1,"1"
1302.7506877425933,37948,1443,1,"1"
1310.1463250229904,37943,1448,1,"1"
1311.0518862180452,37938,1453,1,"1"
1318.8345699366798,37920,1471,1,"1"
1320.1488189250756,37908,1483,2,"1-1"
1332.0074863076973,37890,1501,1,"1"
1333.1208650319588,37876,1515,2,"1-1"
1336.8594558240268,37858,1533,1,"1"
1338.4025998602433,37790,1601,6,"5-1"
1341.1481171086343,37772,1619,1,"1"
1346.3353573189891,37757,1634,1,"1"
1346.4200590010901,37725,1666,3,"2-1"
1348.3633264372925,37707,1684,1,"1"
1351.3120302520158,37697,1694,2,"2"
1356.0191197083582,37679,1712,1,"1"
1361.7894201755701,37653,1738,2,"2"
1372.6867209085835,37648,1743,1,"1"
1380.6908253704476,37630,1761,1,"1"
1391.2229238148636,37494,1897,16,"4-2-2-2-2-2-1-1"
1392.0198178487824,37476,1915,1,"1"
1399.6098209425656,37466,1925,1,"1"
1409.2481645650989,37448,1943,1,"1"
1412.2240996654314,37430,1961,1,"1"
1422.4861337512389,37421,1970,1,"1"
1425.0766614226259,37403,1988,1,"1"
1444.982374189239,37385,2006,1,"1"
1448.0937194648379,37367,2024,1,"1"
1454.3857782254463,37349,2042,1,"1"
1466.6497803134373,37245,2146,8,"5-2-1"
1470.8735381111514,37228,2163,1,"1"
1478.4858125046446,37192,2199,2,"2"
1492.4524487336375,37174,2217,1,"1"
1500.1493741495494,37161,2230,1,"1"
1512.4936926997327,37112,2279,3,"3"
1516.5919150524226,37084,2307,2,"1-1"
1523.9466016629005,37074,2317,1,"1"
1530.4021438457664,37037,2354,4,"4"
1549.8810734949823,0,39391,2102,"2102"
----------------------------------------------1
0,39391,0,0,"0"
71.088598851115336,39390,1,1,"1"
140.69358326586894,39389,2,1,"1"
157.80452160029921,39387,4,2,"1-1"
206.63806770094794,39386,5,1,"1"
213.88662247784242,39385,6,1,"1"
225.38167884066289,39384,7,1,"1"
232.10314108739229,39375,16,1,"1"
232.82558689154678,39374,17,1,"1"
239.42677394515781,39373,18,1,"1"
245.61789709415868,39372,19,1,"1"
251.79956858365617,39371,20,1,"1"
253.58590789960678,39370,21,1,"1"
258.24582313023058,39369,22,1,"1"
260.34979163853188,39368,23,1,"1"
264.64200887862859,39367,24,1,"1"
266.41079296800785,39366,25,1,"1"
270.24411100093573,39365,26,1,"1"
280.39395675554925,39363,28,2,"1-1"
298.63878569346753,39362,29,1,"1"
303.16699261125189,39361,30,1,"1"
316.97738737666282,39359,32,2,"2"
323.15840700261242,39344,47,1,"1"
357.44093468050283,39332,59,1,"1"
359.00099384934498,39314,77,1,"1"
364.99602800318422,39304,87,1,"1"
370.74355645524605,39297,94,1,"1"
371.68360331099746,39294,97,3,"1-1-1"
377.29543643083622,39292,99,2,"1-1"
377.31810088492989,39289,102,1,"1"
393.89114627911329,39284,107,1,"1"
396.15657081088796,39282,109,2,"2"
404.92589217385074,39272,119,1,"1"
425.17936422705054,39236,155,2,"2"
429.55039522833687,39218,173,1,"1"
436.17011050554231,39215,176,1,"1"
436.63168078818285,39212,179,1,"1"
476.38188374830133,39194,197,1,"1"
476.83128801628976,39176,215,1,"1"
491.2726836084791,39166,225,1,"1"
495.21978671243772,39161,230,3,"2-1"
509.63213841280623,39143,248,1,"1"
513.10390656613561,39137,254,2,"2"
515.6666048928081,39134,257,1,"1"
519.07872747038573,39133,258,1,"1"
519.91835351054192,39121,270,1,"1"
536.35128397365827,39114,277,3,"2-1"
588.19231009982241,39096,295,2,"2"
644.26629919832328,39078,313,1,"1"
652.39224834603272,39077,314,1,"1"
659.05646798966472,39063,328,1,"1"
662.23692901998061,39045,346,1,"1"
662.81922041003645,39027,364,1,"1"
669.41926786836336,39009,382,1,"1"
679.28186849581186,38991,400,1,"1"
679.46570608644026,38981,410,1,"1"
686.08103622836018,38971,420,1,"1"
696.44869432534961,38953,438,1,"1"
727.96014635059066,38935,456,1,"1"
728.41181525785089,38925,466,1,"1"
733.11030828281093,38907,484,1,"1"
740.4455574781075,38902,489,1,"1"
754.26775985402185,38890,501,1,"1"
758.99350954487397,38885,506,1,"1"
764.52297973246152,38867,524,1,"1"
774.87097605758993,38862,529,1,"1"
780.16343817537188,38848,543,2,"2"
781.56410211092918,38830,561,1,"1"
783.06338888157006,38825,566,1,"1"
813.86676422356936,38807,584,1,"1"
825.4558028674611,38789,602,1,"1"
850.40978456482719,38771,620,1,"1"
860.68874585513083,38757,634,2,"2"
865.06422520546039,38754,637,1,"1"
872.01826983243848,38718,673,2,"2"
875.27441404251181,38713,678,1,"1"
897.79134802965496,38677,714,2,"2"
913.67814322897823,38659,732,1,"1"
922.08712969545036,38605,786,3,"1-1-1"
926.1938104613821,38569,822,2,"2"
932.68907294039968,38547,844,2,"2"
962.08777455288998,38529,862,1,"1"
973.46687106806451,38511,880,1,"1"
1031.568251237918,38497,894,1,"1"
1036.3771183412052,38487,904,2,"2"
1046.0794675391996,38451,940,2,"2"
1069.5006211746327,38433,958,1,"1"
1075.8399187919163,38415,976,1,"1"
1079.5448244864633,38379,1012,2,"2"
1081.2879976150748,38374,1017,1,"1"
1093.843472597825,38352,1039,2,"1-1"
1100.9120495114862,38339,1052,1,"1"
1108.7273603433455,38310,1081,5,"4-1"
1126.1224158970767,38292,1099,1,"1"
1127.766145041543,38274,1117,1,"1"
1128.1190953008495,38250,1141,4,"3-1"
1145.8845656126666,38245,1146,1,"1"
1156.0171604030654,38231,1160,1,"1"
1161.0871713611273,38217,1174,1,"1"
1171.2645885364248,38194,1197,3,"2-1"
1172.3214157979364,38176,1215,1,"1"
1182.5637799432527,38140,1251,2,"1-1"
1183.8387075585674,38122,1269,1,"1"
1190.9799460941877,38108,1283,2,"2"
1195.5277401632788,38090,1301,1,"1"
1201.0910838180928,38073,1318,3,"2-1"
1202.352699730619,38055,1336,1,"1"
1231.0681701669691,38045,1346,1,"1"
1231.2282587731377,38017,1374,2,"2"
1248.5788741873519,37999,1392,1,"1"
1252.0173464600409,37963,1428,4,"2-2"
1258.2148616036859,37945,1446,1,"1"
1263.8033977118923,37927,1464,1,"1"
1267.4693112004336,37868,1523,6,"3-3"
1267.7946966780419,37844,1547,2,"2"
1272.6664595953457,37835,1556,1,"1"
1272.9369994268268,37805,1586,2,"1-1"
1279.5953287837062,37783,1608,4,"2-2"
1281.4984416814677,37773,1618,1,"1"
1281.5252629894721,37755,1636,1,"1"
1282.6689279492361,37700,1691,6,"4-2"
1283.1378226133843,37682,1709,1,"1"
1290.4920290934376,37664,1727,1,"1"
1301.066412019466,37610,1781,3,"2-1"
1316.5921664919017,37592,1799,1,"1"
1322.347432908673,37580,1811,1,"1"
1331.3478740352459,37566,1825,2,"2"
1335.2536476815671,37548,1843,1,"1"
1338.0061271017626,37512,1879,2,"2"
1339.9083125403661,37494,1897,1,"1"
1340.9067076542747,37476,1915,1,"1"
1341.0998557700577,37466,1925,2,"2"
1347.0611915416189,37430,1961,2,"2"
1360.6040642397857,37412,1979,1,"1"
1367.5251183689411,37376,2015,2,"1-1"
1384.0744670405243,37313,2078,7,"3-2-1-1"
1384.4246947364816,37308,2083,1,"1"
1415.0345955058519,37186,2205,10,"3-3-2-1-1"
1426.8802594971421,37172,2219,1,"1"
1445.5969934191537,37154,2237,1,"1"
1448.0268604445566,37118,2273,2,"1-1"
1450.737497909965,37100,2291,1,"1"
1450.8902331706256,37082,2309,1,"1"
1451.1672893070217,37064,2327,1,"1"
1452.3211035468341,36970,2421,9,"3-3-2-1"
1452.6123387524497,36952,2439,1,"1"
1454.3492598276237,36941,2450,1,"1"
1458.3915284038151,36923,2468,1,"1"
1462.3774283116547,36914,2477,1,"1"
1473.2244368960439,36896,2495,1,"1"
1474.6045643276939,36883,2508,1,"1"
1485.1042685765876,36865,2526,1,"1"
1487.7028450638045,36847,2544,1,"1"
1508.5333194361694,36829,2562,1,"1"
1512.5715930600043,36811,2580,1,"1"
1512.7839360808325,36775,2616,2,"1-1"
1528.6557123275245,36762,2629,1,"1"
1532.137534967937,36742,2649,2,"2"
1535.6373326840783,36440,2951,24,"5-2-2-2-2-2-2-1-1-1-1-1-1-1"
1537.2721528528662,36372,3019,4,"2-1-1"
1542.9443668692488,36354,3037,1,"1"
1554.1713841343656,36336,3055,1,"1"
1576.0977575887398,36318,3073,1,"1"
1586.0958919994177,36282,3109,2,"2"
1586.612364677268,0,39391,2047,"2047"
----------------------------------------------2
0,39391,0,0,"0"
63.478713645332242,39390,1,1,"1"
72.097032679515294,39389,2,1,"1"
73.542720859782889,39371,20,1,"1"
118.26148000078918,39370,21,1,"1"
119.99372878494793,39360,31,1,"1"
156.16916699078629,39359,32,1,"1"
168.14851702021008,39341,50,1,"1"
192.10941491010925,39340,51,1,"1"
194.44933667795223,39330,61,1,"1"
202.6812240821132,39329,62,1,"1"
204.40003140690399,39328,63,1,"1"
230.57785053778386,39327,64,1,"1"
241.67298076651426,39326,65,1,"1"
242.69938510158622,39321,70,1,"1"
251.07477680503783,39320,71,1,"1"
257.23462066640644,39308,83,1,"1"
264.22771897818922,39290,101,1,"1"
275.4767616971169,39289,102,1,"1"
277.14697106311354,39288,103,1,"1"
290.99655390606705,39287,104,1,"1"
292.27343237460991,39286,105,1,"1"
294.40394765899651,39285,106,1,"1"
294.47612338800894,39284,107,1,"1"
295.83373300172792,39282,109,2,"2"
303.69012876378781,39268,123,2,"2"
313.87641928157183,39267,124,1,"1"
320.69413995267604,39266,125,1,"1"
345.00741411390823,39263,128,3,"3"
347.69342142316339,39262,129,1,"1"
348.24850956501621,39256,135,2,"2"
353.3303043339796,39253,138,3,"2-1"
361.2690119678627,39251,140,2,"2"
370.44975784657203,39233,158,1,"1"
372.32671689952298,39215,176,1,"1"
386.76227099060657,39197,194,1,"1"
388.15358379960037,39195,196,2,"2"
414.46390546085416,39185,206,1,"1"
436.92633515461614,39167,224,1,"1"
452.97691454518156,39157,234,1,"1"
456.05461622318234,39121,270,2,"1-1"
459.36314140697544,39103,288,1,"1"
460.13733329223493,39085,306,1,"1"
472.12964276064218,39080,311,1,"1"
472.78325170365775,39077,314,3,"2-1"
487.21447340105016,39059,332,1,"1"
521.70627220710162,39053,338,2,"2"
527.87634244942308,39044,347,1,"1"
527.99330699630229,39026,365,1,"1"
555.20709665052107,39016,375,1,"1"
557.81895733704289,38998,393,1,"1"
586.85816888376758,38980,411,1,"1"
610.56866770950671,38975,416,1,"1"
610.96065603989143,38957,434,1,"1"
618.73875928366613,38952,439,1,"1"
702.47352413168085,38916,475,2,"1-1"
710.01356133369541,38911,480,1,"1"
725.37770588439105,38901,490,2,"2"
729.16469147795806,38883,508,1,"1"
730.33363698872768,38874,517,1,"1"
743.15157817385386,38865,526,1,"1"
762.11556027753659,38860,531,1,"1"
773.68507773562555,38842,549,1,"1"
809.1283474243362,38824,567,1,"1"
844.00449051697126,38806,585,1,"1"
844.52763815642095,38761,630,4,"4"
864.21120800097412,38758,633,1,"1"
865.14977553401559,38755,636,1,"1"
902.35156775859514,38745,646,1,"1"
903.22398493054516,38727,664,1,"1"
918.24747494299709,38709,682,1,"1"
931.21303698147256,38696,695,1,"1"
940.55417574609362,38678,713,1,"1"
954.46745278167214,38660,731,1,"1"
959.35740919729278,38648,743,1,"1"
969.95907256851933,38630,761,1,"1"
973.49201031960536,38612,779,1,"1"
973.61345913308185,38597,794,1,"1"
1016.1755991852585,38594,797,1,"1"
1063.318956056456,38548,843,3,"2-1"
1064.6567727885104,38530,861,1,"1"
1081.8050097402909,38512,879,1,"1"
1126.1586265104308,38486,905,2,"1-1"
1131.3565535021366,38468,923,1,"1"
1134.9488806742077,38458,933,2,"2"
1141.4977952337715,38435,956,5,"3-1-1"
1144.1441836895203,38417,974,1,"1"
1174.6703746004871,38399,992,1,"1"
1183.5520560302216,38364,1027,7,"4-2-1"
1189.9042290012248,38354,1037,1,"1"
1194.1585564942554,38318,1073,2,"2"
1196.6316476591446,38304,1087,1,"1"
1202.7684078430907,38286,1105,1,"1"
1214.3155943299498,38268,1123,1,"1"
1239.7362743040987,38250,1141,1,"1"
1254.9943216439922,38196,1195,3,"2-1"
1257.3110350965546,38160,1231,2,"1-1"
1265.1214801062979,38142,1249,1,"1"
1267.2013629962403,38124,1267,1,"1"
1269.5499154520598,38106,1285,1,"1"
1276.7785814708395,38094,1297,1,"1"
1278.1205901209717,38076,1315,1,"1"
1284.1697942991818,38059,1332,3,"2-1"
1295.9939178477941,38023,1368,2,"2"
1303.5280263331804,38013,1378,1,"1"
1311.3416548067055,37959,1432,3,"3"
1315.5447659449799,37941,1450,1,"1"
1325.6658188054139,37885,1506,4,"2-1-1"
1327.7674351233813,37867,1524,1,"1"
1335.9348739459469,37857,1534,2,"2"
1339.1534326428932,37852,1539,1,"1"
1344.1809906517835,37840,1551,1,"1"
1344.9696424076101,37822,1569,1,"1"
1348.8664397430919,37804,1587,1,"1"
1397.5564847880976,37786,1605,1,"1"
1405.03823259704,37776,1615,1,"1"
1418.8808004497153,37682,1709,7,"3-2-1-1"
1421.216997460763,37672,1719,2,"2"
1423.6608177907731,37654,1737,1,"1"
1441.4178263187428,37649,1742,1,"1"
1443.6920546012871,37631,1760,1,"1"
1446.2069945139644,37620,1771,1,"1"
1450.0425959521149,37584,1807,2,"2"
1463.3537078686325,37548,1843,2,"1-1"
1464.9435621842154,37530,1861,1,"1"
1471.0483790856224,37512,1879,1,"1"
1487.0976046926739,37476,1915,2,"2"
1498.5519861150217,37458,1933,1,"1"
1505.3313502987896,37440,1951,1,"1"
1506.1747025445288,37426,1965,2,"2"
1508.4370348340281,37408,1983,1,"1"
1508.7620761752094,37342,2049,5,"2-2-1"
1511.4419853229876,37324,2067,1,"1"
1512.9248966730645,37296,2095,4,"4"
1533.3551325870446,37195,2196,12,"5-2-2-1-1-1"
1536.45130008456,37177,2214,1,"1"
1536.9559504065192,37159,2232,1,"1"
1541.7664638974982,37149,2242,1,"1"
1543.0907316220453,37131,2260,1,"1"
1553.2887827637589,37095,2296,2,"1-1"
1565.5327403149806,37059,2332,2,"2"
1566.0387164907193,37041,2350,1,"1"
1567.0825666339604,36627,2764,39,"9-5-4-3-3-3-2-2-2-2-1-1-1-1"
1570.4147702695059,36609,2782,1,"1"
1573.2548841506564,36463,2928,11,"7-1-1-1-1"
1581.6336474474915,36409,2982,3,"1-1-1"
1585.7244552802351,36381,3010,2,"1-1"
1588.6057203575335,36368,3023,1,"1"
1590.269186209033,36359,3032,1,"1"
1598.6818771845819,36341,3050,1,"1"
1601.3974781205791,36323,3068,1,"1"
1609.9289923639251,36265,3126,6,"3-1-1-1"
1615.5729736038745,0,39391,2045,"2045"
----------------------------------------------3
0,39391,0,0,"0"
53.263792540038629,39389,2,2,"2"
153.24714938855999,39383,8,2,"2"
172.39760243699047,39382,9,1,"1"
178.23182239840116,39381,10,1,"1"
183.70181151489751,39380,11,1,"1"
195.42515132451396,39379,12,1,"1"
197.73233547444752,39376,15,1,"1"
204.66794134259897,39375,16,1,"1"
220.45485826401489,39374,17,1,"1"
235.03592563305918,39373,18,1,"1"
243.67796466219039,39372,19,1,"1"
244.66131792232039,39354,37,1,"1"
247.02095140248971,39353,38,1,"1"
263.07397318429014,39351,40,2,"2"
265.66002308014504,39350,41,1,"1"
271.83626080886364,39349,42,1,"1"
283.14340721087405,39345,46,4,"4"
310.70468313638071,39344,47,1,"1"
335.13969201204253,39335,56,1,"1"
348.92043232844497,39334,57,1,"1"
363.66714024322141,39333,58,1,"1"
364.30647878631771,39332,59,1,"1"
364.49265349997796,39331,60,1,"1"
373.07513038705724,39319,72,1,"1"
406.25331232148352,39315,76,4,"4"
417.27648716271085,39313,78,2,"2"
422.81064887166326,39295,96,1,"1"
451.53353242344537,39292,99,1,"1"
460.96453397006678,39287,104,1,"1"
466.66742428486748,39277,114,1,"1"
468.247570662979,39258,133,3,"1-1-1"
479.3938616406532,39253,138,1,"1"
487.85291252176432,39235,156,1,"1"
488.90138614153005,39217,174,1,"1"
497.40407153311293,39207,184,1,"1"
526.83707130077357,39197,194,2,"1-1"
535.35023027300724,39194,197,1,"1"
540.61647455138893,39193,198,1,"1"
542.44867547066576,39173,218,2,"1-1"
560.4508315322397,39137,254,2,"1-1"
562.81293715439983,39135,256,2,"2"
610.87006951258991,39117,274,1,"1"
640.915331177952,39099,292,1,"1"
653.94216174506153,39081,310,1,"1"
658.74564290706519,39076,315,1,"1"
662.01609198207029,39062,329,2,"2"
677.0126992598216,39057,334,1,"1"
683.63790190316274,39045,346,1,"1"
723.54679903299916,39039,352,2,"2"
725.8757895710844,39034,357,1,"1"
730.1440051719411,39016,375,1,"1"
739.63699325725122,38998,393,1,"1"
740.83770273711696,38989,402,1,"1"
749.00297380577342,38971,420,1,"1"
751.55869931314976,38953,438,1,"1"
759.47838283624264,38948,443,1,"1"
761.73884943933001,38939,452,1,"1"
761.83010295798988,38921,470,1,"1"
769.83866238984126,38912,479,1,"1"
777.84317004250306,38894,497,1,"1"
781.60961891720467,38876,515,1,"1"
800.8381026542113,38873,518,1,"1"
808.68090660596829,38863,528,1,"1"
808.96546361244668,38845,546,1,"1"
814.83149103034589,38827,564,1,"1"
822.52149572662313,38785,606,3,"2-1"
827.74261318246647,38780,611,1,"1"
831.98961062401281,38775,616,1,"1"
850.00414405150116,38772,619,1,"1"
851.61801310277588,38754,637,1,"1"
854.97245204970704,38749,642,1,"1"
860.4857264818454,38731,660,1,"1"
861.29789257821903,38723,668,2,"2"
871.60413803598499,38705,686,1,"1"
872.23540986292926,38687,704,1,"1"
874.72419979894937,38682,709,1,"1"
886.29251433286311,38677,714,1,"1"
894.6614846684497,38667,724,1,"1"
894.77038299234425,38657,734,2,"1-1"
915.20540051345631,38639,752,1,"1"
928.08804873418569,38621,770,1,"1"
928.12265900865862,38606,785,3,"2-1"
930.31805649499029,38588,803,1,"1"
952.85537055487896,38581,810,1,"1"
956.44480861156933,38576,815,1,"1"
963.3183793679442,38558,833,1,"1"
969.81933970686202,38540,851,1,"1"
990.33424516971536,38522,869,1,"1"
996.4588475572375,38512,879,1,"1"
1000.3001430715993,38494,897,1,"1"
1003.5738278022001,38483,908,1,"1"
1023.1985552011793,38465,926,1,"1"
1028.4228304850235,38460,931,1,"1"
1031.167115411695,38442,949,1,"1"
1035.4979160409705,38416,975,2,"1-1"
1049.3817823964844,38398,993,1,"1"
1050.6916481287417,38380,1011,1,"1"
1067.620747381731,38362,1029,1,"1"
1067.77787565632,38353,1038,1,"1"
1071.1675677133564,38346,1045,1,"1"
1078.5678790455727,38328,1063,1,"1"
1083.1585214856591,38316,1075,1,"1"
1084.9065340578779,38302,1089,2,"2"
1092.9729852325995,38284,1107,1,"1"
1110.4286677248399,38246,1145,3,"2-1"
1117.740653400775,38228,1163,1,"1"
1120.2898860259081,38210,1181,1,"1"
1125.0933852447126,38192,1199,1,"1"
1129.8774023956119,38174,1217,1,"1"
1143.0564635954406,38147,1244,3,"3"
1163.0305438947983,38111,1280,2,"1-1"
1175.7817774133657,38093,1298,1,"1"
1175.9699003801013,38075,1316,1,"1"
1187.0704094521441,38057,1334,1,"1"
1190.6335823794739,38052,1339,1,"1"
1209.9526705545275,38034,1357,1,"1"
1217.888852380557,37998,1393,2,"2"
1221.4572334473207,37980,1411,1,"1"
1229.6560794445129,37977,1414,1,"1"
1232.4913857820591,37959,1432,1,"1"
1235.2093743374351,37949,1442,2,"1-1"
1242.0145647362838,37931,1460,1,"1"
1257.1543263946437,37913,1478,1,"1"
1273.8967339077465,37895,1496,1,"1"
1278.3679175290097,37886,1505,1,"1"
1282.6504200059328,37868,1523,1,"1"
1285.2314177015667,37844,1547,2,"2"
1290.782641520733,37826,1565,1,"1"
1292.7136830228558,37784,1607,6,"1-1-1-1-1-1"
1297.2170458293281,37766,1625,1,"1"
1297.9894648492336,37757,1634,1,"1"
1299.9528493838473,37742,1649,3,"3"
1306.5801547104377,37724,1667,1,"1"
1311.5748180346432,37706,1685,1,"1"
1314.2187528585348,37692,1699,2,"2"
1321.0237850832607,37674,1717,1,"1"
1322.928492145267,37661,1730,1,"1"
1325.6742188990295,37643,1748,1,"1"
1329.145617374111,37625,1766,1,"1"
1332.2388273279521,37607,1784,1,"1"
1344.573551980528,37597,1794,1,"1"
1348.087972378924,37588,1803,1,"1"
1356.8026609875749,37570,1821,1,"1"
1361.8705873081224,37552,1839,1,"1"
1368.1649851655823,37534,1857,1,"1"
1382.2988302012313,37516,1875,1,"1"
1385.8043012226167,37498,1893,1,"1"
1409.2651254404966,37462,1929,2,"2"
1414.3021689574659,37448,1943,1,"1"
1430.5685342350032,37438,1953,1,"1"
1430.7061681831524,37402,1989,2,"2"
1444.9206298578044,37384,2007,1,"1"
1449.9764437309955,37352,2039,4,"2-2"
1470.2698514380995,37334,2057,1,"1"
1471.8382314815528,37298,2093,2,"1-1"
1479.0994297555551,37286,2105,1,"1"
1482.3377427037692,37279,2112,1,"1"
1485.5690242636508,37270,2121,1,"1"
1491.0378518526038,37257,2134,1,"1"
1506.7099892546523,37239,2152,1,"1"
1506.7590624152735,37221,2170,1,"1"
1517.3327841810769,37203,2188,1,"1"
1520.3812632326001,37067,2324,12,"3-3-3-1-1-1"
1528.8409657763573,37058,2333,1,"1"
1532.7784898593482,36960,2431,8,"2-2-2-1-1"
1545.2065562321804,36913,2478,3,"3"
1551.9268440803114,36899,2492,1,"1"
1571.1879810736066,36881,2510,1,"1"
1589.2090224309059,36863,2528,1,"1"
1603.5490967286055,0,39391,2091,"2091"
----------------------------------------------4
0,39391,0,0,"0"
13.998050098256952,39373,18,1,"1"
53.668823629136334,39368,23,1,"1"
89.882054053434899,39367,24,1,"1"
108.18596078306072,39366,25,1,"1"
128.86449718681041,39365,26,1,"1"
150.24415805618941,39364,27,1,"1"
182.25199114470175,39363,28,1,"1"
209.67427547334907,39362,29,1,"1"
214.98496667137917,39344,47,1,"1"
233.68030270955799,39343,48,1,"1"
235.35840789687055,39342,49,1,"1"
239.19217940788687,39341,50,1,"1"
245.82945958138257,39340,51,1,"1"
246.76572001844559,39339,52,1,"1"
266.40697888708513,39338,53,1,"1"
266.66281213425134,39333,58,1,"1"
278.52075990027271,39321,70,8,"2-2-2-1-1"
285.8445324313704,39318,73,3,"2-1"
296.09435585083281,39317,74,1,"1"
323.59731703015945,39311,80,4,"2-1-1"
326.23111650380503,39310,81,1,"1"
332.14666450883414,39292,99,1,"1"
345.57513452774208,39291,100,1,"1"
347.71453271949105,39290,101,1,"1"
351.8035460054669,39289,102,1,"1"
353.22881391776156,39288,103,1,"1"
355.15457958452703,39270,121,1,"1"
365.97620069797586,39269,122,1,"1"
367.10587611652568,39259,132,1,"1"
384.42173105417521,39249,142,1,"1"
386.31926591281041,39236,155,1,"1"
388.96492972736058,39218,173,1,"1"
398.22526999278597,39208,183,2,"2"
400.24264986394735,39198,193,1,"1"
416.59321764189497,39196,195,2,"2"
420.43260824604391,39178,213,1,"1"
425.28626846775313,39177,214,1,"1"
447.33693812646561,39176,215,1,"1"
452.0855882863782,39173,218,1,"1"
458.76389563606574,39161,230,1,"1"
466.76603984529271,39143,248,1,"1"
524.09808397161521,39125,266,1,"1"
530.71080716136601,39107,284,1,"1"
550.24004635281017,39089,302,1,"1"
